gene_id	chisq	pvalue	adj_pvalue	PgS	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
NSL1	0.52222270972271	0.469895074342713	0.589271952581473	0.771428571428571	0.854545454545454	0.083116883116883	chr1:212738207:-_vs_chr1:212737757:-	0.166233766233766	chr1:212737757:-;chr1:212738207:-	distal	FALSE
TOX	0.512753342529711	0.473949378171584	0.593918904360712	0.25	0.580645161290323	0.330645161290323	chr8:58806783:-_vs_chr8:58806637:-	0.661290322580645	chr8:58806637:-;chr8:58806783:-	distal	FALSE
HSPE1	0.510005179473598	0.475136613937437	0.594968862893718	0.1875	0.241025641025641	0.053525641025641	chr2:197503383:+_vs_chr2:197503449:+	0.107051282051282	chr2:197503383:+;chr2:197503449:+	distal	FALSE
CFL1	0.507501822428069	0.476222302357741	0.59589021375109	0.875776397515528	0.856088560885609	-0.0196878366299191	chr11:65854922:-_vs_chr11:65854811:-	-0.0393756732598382	chr11:65854811:-;chr11:65854922:-	proximal	FALSE
UQCR10	0.504583164004651	0.477493212235469	0.597041806488255	0.0547945205479452	0.09375	0.0389554794520548	chr22:29769944:+_vs_chr22:29770406:+	0.0779109589041096	chr22:29769944:+;chr22:29770406:+	distal	FALSE
RSRC2	2.4827668840548	0.478413545406672	0.597753681458227	0.522727272727273	0.601990049751244	0.0792627770239711	chr12:122517327:-_vs_chr12:122505055:-	0.188263229308005	chr12:122505055:-;chr12:122517327:-;chr12:122518884:-;chr12:122522153:-	distal	FALSE
PCNP	1.47084327834134	0.479303323307993	0.598426363338351	0.813953488372093	0.849397590361446	0.0354441019893529	chr3:101593007:+_vs_chr3:101594437:+	0.151863267021575	chr3:101592717:+;chr3:101593007:+;chr3:101594437:+	distal	FALSE
TMEM18	0.489294137466308	0.484242342594839	0.603810569735228	0.714285714285714	0.566037735849057	-0.148247978436658	chr2:669600:-_vs_chr2:669210:-	-0.296495956873315	chr2:669210:-;chr2:669600:-	proximal	FALSE
DYNC1H1	0.489109375108256	0.484324860985509	0.603810569735228	0.20253164556962	0.263888888888889	0.0613572433192686	chr14:101983472:+_vs_chr14:102050792:+	0.122714486638537	chr14:101983472:+;chr14:102050792:+	distal	FALSE
TRMT10C	0.485791301169591	0.485810739572941	0.605219963052464	0.428571428571429	0.666666666666667	0.238095238095238	chr3:101565576:+_vs_chr3:101566245:+	0.476190476190476	chr3:101565576:+;chr3:101566245:+	distal	FALSE
GADD45A	0.482350852272727	0.487359402391726	0.606705454878004	0.666666666666667	0.295454545454545	-0.371212121212121	chr1:67687995:+_vs_chr1:67688331:+	-0.742424242424242	chr1:67687995:+;chr1:67688331:+	proximal	FALSE
TIMM13	0.47047485660931	0.492768793395902	0.612767526065508	0.714285714285714	0.811764705882353	0.0974789915966386	chr19:2426895:-_vs_chr19:2426565:-	0.194957983193277	chr19:2426565:-;chr19:2426895:-	distal	FALSE
SNX6	2.40368716931217	0.49294862637096	0.612767526065508	0.617283950617284	0.527777777777778	-0.0895061728395061	chr14:34562403:-_vs_chr14:34561409:-	-0.231481481481481	chr14:34561409:-;chr14:34562403:-;chr14:34562484:-;chr14:34581566:-	proximal	FALSE
ZNF568	0.467692752849003	0.494050529380556	0.613689315488758	0.333333333333333	0.5625	0.229166666666667	chr19:36950356:+_vs_chr19:36979907:+	0.458333333333333	chr19:36950356:+;chr19:36979907:+	distal	FALSE
JPT1	0.466446811029949	0.494626359215113	0.613956770949954	0.457142857142857	0.416149068322981	-0.0409937888198758	chr17:75135988:-_vs_chr17:75135248:-	-0.0819875776397516	chr17:75135248:-;chr17:75135988:-	proximal	FALSE
RCN2	0.46507314648234	0.495262526512934	0.614298676366735	0.577777777777778	0.623456790123457	0.0456790123456791	chr15:76949390:+_vs_chr15:76949904:+	0.0913580246913581	chr15:76949390:+;chr15:76949904:+	distal	FALSE
DHX38	0.463857669346979	0.495826583416228	0.614550707101774	0.625	0.407407407407407	-0.217592592592593	chr16:72096953:+_vs_chr16:72112907:+	-0.435185185185185	chr16:72096953:+;chr16:72112907:+	proximal	FALSE
RNF114	1.39728339536807	0.497260275063368	0.615879453405757	0.796875	0.723076923076923	-0.0737980769230769	chr20:49952211:+_vs_chr20:49953885:+	-0.208653846153846	chr20:49942109:+;chr20:49952211:+;chr20:49953885:+	proximal	FALSE
PDHB	0.45896440161146	0.498108359516707	0.616481494372785	0.727272727272727	0.625	-0.102272727272727	chr3:58428048:-_vs_chr3:58427630:-	-0.204545454545455	chr3:58427630:-;chr3:58428048:-	proximal	FALSE
MRPS18A	0.457386363636364	0.49884799943446	0.616948542510447	0	0.523809523809524	0.523809523809524	chr6:43671454:-_vs_chr6:43671202:-	1.04761904761905	chr6:43671202:-;chr6:43671454:-	distal	FALSE
HSPA4	0.452008928571429	0.501382486929261	0.619633073469182	0.583333333333333	0.388888888888889	-0.194444444444444	chr5:133086858:+_vs_chr5:133104474:+	-0.388888888888889	chr5:133086858:+;chr5:133104474:+	proximal	FALSE
HMGB1	1.36142320767738	0.506256610009019	0.625199152076881	0.334699453551913	0.330508474576271	-0.00419097897564136	chr13:30461454:-_vs_chr13:30460895:-	-0.0688061498564416	chr13:30459850:-;chr13:30460895:-;chr13:30461454:-	proximal	FALSE
HERC2P2	0.4410407239819	0.506620569504461	0.625199152076881	0.676470588235294	0.8	0.123529411764706	chr15:22563065:+_vs_chr15:22590817:+	0.247058823529412	chr15:22563065:+;chr15:22590817:+	distal	FALSE
PSMA4	1.34353298875038	0.510805445386151	0.629907077112683	0.628205128205128	0.646153846153846	0.017948717948718	chr15:78548934:+_vs_chr15:78549192:+	0.164102564102564	chr15:78548851:+;chr15:78548934:+;chr15:78549192:+	distal	FALSE
CAPRIN1	0.426601890756302	0.513661076814611	0.632970198129727	0.5	0.647058823529412	0.147058823529412	chr11:34100493:+_vs_chr11:34101141:+	0.294117647058824	chr11:34100493:+;chr11:34101141:+	distal	FALSE
BAZ1B	1.32583193016661	0.515346409268111	0.634587805483437	0.46875	0.5	0.03125	chr7:73478003:-_vs_chr7:73477733:-	0.288306451612903	chr7:73477038:-;chr7:73477733:-;chr7:73478003:-	distal	FALSE
SNAP29	0.421875	0.516002935443586	0.634937138049442	0.666666666666667	0.466666666666667	-0.2	chr22:20887807:+_vs_chr22:20889787:+	-0.4	chr22:20887807:+;chr22:20889787:+	proximal	FALSE
TIMM10	0.42109375	0.516391788260895	0.634956834229822	0.2	0.333333333333333	0.133333333333333	chr11:57528633:-_vs_chr11:57528464:-	0.266666666666667	chr11:57528464:-;chr11:57528633:-	distal	FALSE
TBCA	0.419199253562419	0.517336871799364	0.635591331122105	0.96551724137931	0.928571428571429	-0.0369458128078818	chr5:77691460:-_vs_chr5:77691241:-	-0.0738916256157636	chr5:77691241:-;chr5:77691460:-	proximal	FALSE
SNX3	0.418162586524417	0.517855304605248	0.635591331122105	0.0857142857142857	0.14367816091954	0.0579638752052545	chr6:108211536:-_vs_chr6:108211222:-	0.115927750410509	chr6:108211222:-;chr6:108211536:-	distal	FALSE
CERS6	0.417818740399386	0.518027461889302	0.635591331122105	0.470588235294118	0.612903225806452	0.142314990512334	chr2:168769770:+_vs_chr2:168770261:+	0.284629981024668	chr2:168769770:+;chr2:168770261:+	distal	FALSE
COA4	0.407835213032581	0.52307031569649	0.641316592966971	0.6	0.473684210526316	-0.126315789473684	chr11:73872766:-_vs_chr11:73872667:-	-0.252631578947368	chr11:73872667:-;chr11:73872766:-	proximal	FALSE
SMARCC1	0.406081871345029	0.523964921991212	0.641951267734556	0.8	0.543859649122807	-0.256140350877193	chr3:47689396:-_vs_chr3:47635294:-	-0.512280701754386	chr3:47635294:-;chr3:47689396:-	proximal	FALSE
FAM177A1	0.401117979242979	0.526512449994944	0.6446087004611	0.75	0.428571428571429	-0.321428571428571	chr14:35081725:+_vs_chr14:35083378:+	-0.642857142857143	chr14:35081725:+;chr14:35083378:+	proximal	FALSE
RAN	1.27459660313409	0.528718935292703	0.646845076726633	0.0890052356020942	0.0854700854700855	-0.00353515013200877	chr12:130877346:+_vs_chr12:130877678:+	-0.0333378082069181	chr12:130876281:+;chr12:130877346:+;chr12:130877678:+	proximal	FALSE
C1orf61	0.392360047411857	0.53106146217538	0.649244558567604	0.925311203319502	0.93822629969419	0.0129150963746875	chr1:156407365:-_vs_chr1:156404256:-	0.025830192749375	chr1:156404256:-;chr1:156407365:-	distal	FALSE
HP1BP3	3.15522510298211	0.532193066450401	0.650161256933309	0.331818181818182	0.345070422535211	0.0132522407170295	chr1:20776600:-_vs_chr1:20773587:-	-0.122791293213828	chr1:20743210:-;chr1:20767585:-;chr1:20770933:-;chr1:20773587:-;chr1:20776600:-	proximal	FALSE
MAPK8	0.389341377576672	0.532645804902907	0.650247889426273	0.576923076923077	0.333333333333333	-0.243589743589744	chr10:48435762:+_vs_chr10:48435878:+	-0.487179487179487	chr10:48435762:+;chr10:48435878:+	proximal	FALSE
QDPR	1.24794388001935	0.535811992335839	0.653488594109654	0.375	0.415094339622642	0.0400943396226415	chr4:17486666:-_vs_chr4:17486525:-	0.231132075471698	chr4:17486398:-;chr4:17486525:-;chr4:17486666:-	distal	FALSE
ADAM10	0.381436745073109	0.536835316006698	0.653488594109654	0	0.5	0.5	chr15:58627825:-_vs_chr15:58621500:-	1	chr15:58621500:-;chr15:58627825:-	distal	FALSE
FEM1C	0.381436745073109	0.536835316006698	0.653488594109654	1	0.5	-0.5	chr5:115524450:-_vs_chr5:115522741:-	-1	chr5:115522741:-;chr5:115524450:-	proximal	FALSE
PTAR1	0.381436745073109	0.536835316006698	0.653488594109654	1	0.5	-0.5	chr9:69717975:-_vs_chr9:69717879:-	-1	chr9:69717879:-;chr9:69717975:-	proximal	FALSE
SMC1A	1.23997421866779	0.537951372101498	0.654003596088751	0.25	0.343137254901961	0.0931372549019608	chrX:53413275:-_vs_chrX:53377972:-	0.186274509803922	chrX:53377972:-;chrX:53411878:-;chrX:53413275:-	distal	FALSE
OLA1	0.378853739297917	0.538217334926071	0.654003596088751	0.642857142857143	0.769230769230769	0.126373626373626	chr2:174075424:-_vs_chr2:174075007:-	0.252747252747253	chr2:174075007:-;chr2:174075424:-	distal	FALSE
CENPF	1.23826808400311	0.538410476639124	0.654003596088751	0.456521739130435	0.543478260869565	0.0869565217391304	chr1:214615008:+_vs_chr1:214619185:+	0.217391304347826	chr1:214615008:+;chr1:214619185:+;chr1:214629158:+	distal	FALSE
RAD23B	1.22499295576219	0.541996097430527	0.657889774714318	0.590909090909091	0.528846153846154	-0.062062937062937	chr9:107302076:+_vs_chr9:107330882:+	-0.124125874125874	chr9:107302076:+;chr9:107330444:+;chr9:107330882:+	proximal	FALSE
CIAPIN1	0.364661580016167	0.545928642494001	0.661861909208867	1	0.810344827586207	-0.189655172413793	chr16:57441844:-_vs_chr16:57428552:-	-0.379310344827586	chr16:57428552:-;chr16:57441844:-	proximal	FALSE
CEP89	0.364227642276423	0.546167634626748	0.661861909208867	0.321428571428571	0.214285714285714	-0.107142857142857	chr19:32933515:-_vs_chr19:32901252:-	-0.214285714285714	chr19:32901252:-;chr19:32933515:-	proximal	FALSE
ACADM	0.363743627735411	0.546434435905853	0.661861909208867	0.538461538461538	0.6875	0.149038461538462	chr1:75740048:+_vs_chr1:75763497:+	0.298076923076923	chr1:75740048:+;chr1:75763497:+	distal	FALSE
ATP5MPL	0.362474108404013	0.547135379515753	0.662227336898024	0.491525423728814	0.428571428571429	-0.062953995157385	chr14:103912516:-_vs_chr14:103912288:-	-0.12590799031477	chr14:103912288:-;chr14:103912516:-	proximal	FALSE
DHX9	0.361789891395155	0.547513852232776	0.662227336898024	0.666666666666667	0.315789473684211	-0.350877192982456	chr1:182854130:+_vs_chr1:182887749:+	-0.701754385964912	chr1:182854130:+;chr1:182887749:+	proximal	FALSE
NABP2	0.35964035964036	0.548706038400915	0.663198284880595	0.6	0.5	-0.1	chr12:56229772:+_vs_chr12:56229854:+	-0.2	chr12:56229772:+;chr12:56229854:+	proximal	FALSE
CDO1	0.354652488536803	0.551491211321848	0.666091867291566	1	0.964856230031949	-0.0351437699680511	chr5:115805225:-_vs_chr5:115804733:-	-0.0702875399361022	chr5:115804733:-;chr5:115805225:-	proximal	FALSE
RBM8A	0.349315358554489	0.554500945051278	0.669252380880459	0.142857142857143	0.202020202020202	0.0591630591630592	chr1:145925723:-_vs_chr1:145923648:-	0.118326118326118	chr1:145923648:-;chr1:145925723:-	distal	FALSE
SERINC1	0.344416809464056	0.557290783401461	0.672143204059978	0.772727272727273	0.853658536585366	0.0809312638580931	chr6:122443997:-_vs_chr6:122443351:-	0.161862527716186	chr6:122443351:-;chr6:122443997:-	distal	FALSE
TIMM21	0.34235177404295	0.558474868811846	0.673094622495805	0.176470588235294	0.3	0.123529411764706	chr18:74158786:+_vs_chr18:74158861:+	0.247058823529412	chr18:74158786:+;chr18:74158861:+	distal	FALSE
PCM1	0.340277777777778	0.559668927199412	0.674056706520932	0.228571428571429	0.158730158730159	-0.0698412698412698	chr8:17937189:+_vs_chr8:17947255:+	-0.13968253968254	chr8:17937189:+;chr8:17947255:+	proximal	FALSE
MYL12B	0.319286718424584	0.572036616650906	0.688465270781974	0.571428571428571	0.512605042016807	-0.0588235294117647	chr18:3278188:+_vs_chr18:3278257:+	-0.117647058823529	chr18:3278188:+;chr18:3278257:+	proximal	FALSE
LMAN2	0.315361837166804	0.574408435039087	0.690831613609862	0.944444444444444	0.894230769230769	-0.0502136752136751	chr5:177331954:-_vs_chr5:177331562:-	-0.10042735042735	chr5:177331562:-;chr5:177331954:-	proximal	FALSE
HSP90AB1	2.87783119730073	0.578473764135309	0.695229936713078	0.591880341880342	0.568945538818077	-0.0229348030622654	chr6:44250447:+_vs_chr6:44253883:+	-0.0709064979053392	chr6:44250383:+;chr6:44250447:+;chr6:44251139:+;chr6:44252254:+;chr6:44253883:+	proximal	FALSE
RPL36	0.307213476097972	0.579395162751626	0.695832815603436	0.0552147239263804	0.0396341463414634	-0.015580577584917	chr19:5691667:+_vs_chr19:5691875:+	-0.0311611551698339	chr19:5691667:+;chr19:5691875:+	proximal	FALSE
RBM5	0.306570091093118	0.579792580940268	0.695832815603436	0.736842105263158	0.625	-0.111842105263158	chr3:50114002:+_vs_chr3:50118960:+	-0.223684210526316	chr3:50114002:+;chr3:50118960:+	proximal	FALSE
TMEM199	0.303133903133903	0.581924382685232	0.697899453318979	0.526315789473684	0.333333333333333	-0.192982456140351	chr17:28362067:+_vs_chr17:28362237:+	-0.385964912280702	chr17:28362067:+;chr17:28362237:+	proximal	FALSE
CCAR2	0.297520661157025	0.585440934568927	0.701357961458654	1	0.666666666666667	-0.333333333333333	chr8:22617476:+_vs_chr8:22620471:+	-0.666666666666667	chr8:22617476:+;chr8:22620471:+	proximal	FALSE
MRPL19	0.297217881944444	0.585631838634296	0.701357961458654	0.5625	0.4	-0.1625	chr2:75652211:+_vs_chr2:75655719:+	-0.325	chr2:75652211:+;chr2:75655719:+	proximal	FALSE
STMN1	1.91613901891825	0.58999345821099	0.706084932771129	0.631638418079096	0.618990384615385	-0.0126480334637114	chr1:25901556:-_vs_chr1:25900120:-	-0.0246862777053455	chr1:25900120:-;chr1:25900561:-;chr1:25901046:-;chr1:25901556:-	proximal	FALSE
CSE1L	0.287402214175144	0.591890081989049	0.707857310131566	0.473684210526316	0.571428571428571	0.0977443609022556	chr20:49096588:+_vs_chr20:49096949:+	0.195488721804511	chr20:49096588:+;chr20:49096949:+	distal	FALSE
SPC25	0.286540845846535	0.592445812999417	0.708024715465268	0.786885245901639	0.882352941176471	0.0954676952748312	chr2:168871388:-_vs_chr2:168870891:-	0.190935390549662	chr2:168870891:-;chr2:168871388:-	distal	FALSE
CLTA	0.285474771733466	0.593135104528396	0.708351390611401	0.771929824561403	0.826086956521739	0.0541571319603357	chr9:36204168:+_vs_chr9:36212059:+	0.108314263920671	chr9:36204168:+;chr9:36212059:+	distal	FALSE
ENY2	0.284267526455026	0.593917673564586	0.708788926475466	0.75	0.642857142857143	-0.107142857142857	chr8:109343584:+_vs_chr8:109343664:+	-0.214285714285714	chr8:109343584:+;chr8:109343664:+	proximal	FALSE
PRDX6	0.283545918367347	0.594386459059203	0.708851638499876	0.473684210526316	0.571428571428571	0.0977443609022556	chr1:173488015:+_vs_chr1:173488802:+	0.195488721804511	chr1:173488015:+;chr1:173488802:+	distal	FALSE
GCA	1.89317481031477	0.594871866634384	0.708934071993251	0.523809523809524	0.570707070707071	0.0468975468975469	chr2:162360941:+_vs_chr2:162361122:+	0.200865800865801	chr2:162360427:+;chr2:162360941:+;chr2:162361122:+;chr2:162361428:+	distal	FALSE
TBC1D1	0.277149321266968	0.598575768933195	0.712849324820442	0.5	0.333333333333333	-0.166666666666667	chr4:37952817:+_vs_chr4:38090024:+	-0.333333333333333	chr4:37952817:+;chr4:38090024:+	proximal	FALSE
YBX1	1.02342223383202	0.599468939270008	0.713414118502323	0.505639097744361	0.50253036437247	-0.00310873337189121	chr1:42702026:+_vs_chr1:42702348:+	-0.0373048004626952	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
CANT1	0.273635624818489	0.600903325409531	0.714621761991921	0.384615384615385	0.260869565217391	-0.123745819397993	chr17:78993065:-_vs_chr17:78991716:-	-0.247491638795987	chr17:78991716:-;chr17:78993065:-	proximal	FALSE
CRBN	0.268465909090909	0.604362714666491	0.718234265929542	0.2	0.36	0.16	chr3:3153436:-_vs_chr3:3150011:-	0.32	chr3:3150011:-;chr3:3153436:-	distal	FALSE
SEC11A	0.260717317487266	0.609627775901369	0.723506373451196	0.857142857142857	0.771929824561403	-0.0852130325814536	chr15:84669729:-_vs_chr15:84669544:-	-0.170426065162907	chr15:84669544:-;chr15:84669729:-	proximal	FALSE
CADM4	0.260686886292482	0.609648647036093	0.723506373451196	0.65625	0.727272727272727	0.0710227272727273	chr19:43624838:-_vs_chr19:43622368:-	0.142045454545455	chr19:43622368:-;chr19:43624838:-	distal	FALSE
MDH1	0.25801274306059	0.611488725693072	0.724751488409139	0.697368421052632	0.647727272727273	-0.0496411483253588	chr2:63606958:+_vs_chr2:63607197:+	-0.0992822966507177	chr2:63606958:+;chr2:63607197:+	proximal	FALSE
PPIL4	0.25792549070248	0.611548965850812	0.724751488409139	0.363636363636364	0.5	0.136363636363636	chr6:149512217:-_vs_chr6:149505468:-	0.272727272727273	chr6:149505468:-;chr6:149512217:-	distal	FALSE
RFC2	0.252064688538456	0.615625004399321	0.728401600972863	0.733333333333333	0.68503937007874	-0.0482939632545931	chr7:74231847:-_vs_chr7:74231664:-	-0.0965879265091863	chr7:74231664:-;chr7:74231847:-	proximal	FALSE
HNRNPAB	0.969402096956729	0.615881287893915	0.728401600972863	0.781746031746032	0.820143884892086	0.0383978531460546	chr5:178207165:+_vs_chr5:178211163:+	0.083704464999429	chr5:178205939:+;chr5:178207165:+;chr5:178211163:+	distal	FALSE
CPNE3	0.251655064155064	0.615912099472063	0.728401600972863	0.333333333333333	0.540540540540541	0.207207207207207	chr8:86546647:+_vs_chr8:86559595:+	0.414414414414414	chr8:86546647:+;chr8:86559595:+	distal	FALSE
HNRNPA0	0.248275862068965	0.618291720846424	0.730708397363955	0.571428571428571	0.379310344827586	-0.192118226600985	chr5:137752617:-_vs_chr5:137751573:-	-0.38423645320197	chr5:137751573:-;chr5:137752617:-	proximal	FALSE
RPL14	0.960016195477822	0.618778381080079	0.730776409833131	0.931972789115646	0.944852941176471	0.0128801520608244	chr3:40461659:+_vs_chr3:40462099:+	0.0272108843537415	chr3:40461659:+;chr3:40462099:+;chr3:40462280:+	distal	FALSE
RAP1B	0.245765555716214	0.620072589561559	0.731797380473551	0	0.126315789473684	0.126315789473684	chr12:68660507:+_vs_chr12:68660605:+	0.252631578947368	chr12:68660507:+;chr12:68660605:+	distal	FALSE
CMPK1	0.239229592011218	0.624763098485888	0.736822407701847	0.578947368421053	0.444444444444444	-0.134502923976608	chr1:47377763:+_vs_chr1:47378839:+	-0.269005847953216	chr1:47377763:+;chr1:47378839:+	proximal	FALSE
TRA2A	0.929757343550447	0.628211320330304	0.740376386520766	0.655172413793103	0.555555555555556	-0.0996168582375478	chr7:23522336:-_vs_chr7:23504780:-	-0.199233716475096	chr7:23504780:-;chr7:23522210:-;chr7:23522336:-	proximal	FALSE
HNRNPC	0.924555799425386	0.62984728124016	0.741791092636233	0.34251968503937	0.369266055045872	0.0267463700065015	chr14:21211868:-_vs_chr14:21210937:-	0.0994004189843242	chr14:21210567:-;chr14:21210937:-;chr14:21211868:-	distal	FALSE
ZNHIT3	0.222717107098446	0.636977372341129	0.749669982789871	0.647058823529412	0.758620689655172	0.111561866125761	chr17:36495756:+_vs_chr17:36495822:+	0.223123732251521	chr17:36495756:+;chr17:36495822:+	distal	FALSE
EPB41	0.215924426450742	0.642163003432669	0.754729879120659	0.461538461538462	0.315789473684211	-0.145748987854251	chr1:28987761:+_vs_chr1:28993437:+	-0.291497975708502	chr1:28987761:+;chr1:28993437:+	proximal	FALSE
