gene_id	chisq	pvalue	adj_pvalue	ExDp	ExMU	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
TMSB4X	0.151583116569018	0.697027043017812	0.859992617537675	0.992345790184602	0.993509303331891	-0.00116351314728935	chrX:12977094:+_vs_chrX:12977227:+	-0.00232702629457878	chrX:12977094:+;chrX:12977227:+	proximal	FALSE
CSTF2	0.14909136002886	0.699405203741782	0.861775457845945	0.333333333333333	0.5	-0.166666666666667	chrX:100840935:+_vs_chrX:100841505:+	-0.333333333333333	chrX:100840935:+;chrX:100841505:+	proximal	FALSE
DCAF8	0.14909136002886	0.699405203741782	0.861775457845945	0.666666666666667	0.5	0.166666666666667	chr1:160231348:-_vs_chr1:160217467:-	0.333333333333333	chr1:160217467:-;chr1:160231348:-	distal	FALSE
SKA2	0.148147737355812	0.700311768316865	0.862317224054166	0	0.4	-0.4	chr17:59112076:-_vs_chr17:59109951:-	-0.8	chr17:59109951:-;chr17:59112076:-	proximal	FALSE
SMARCE1	0.141414141414141	0.706879192127743	0.868968307271588	0.166666666666667	0.272727272727273	-0.106060606060606	chr17:40636428:-_vs_chr17:40628722:-	-0.212121212121212	chr17:40628722:-;chr17:40636428:-	proximal	FALSE
PPIG	0.693493519151414	0.706984342604848	0.868968307271588	0.4375	0.473684210526316	-0.0361842105263158	chr2:169630966:+_vs_chr2:169636763:+	-0.197368421052632	chr2:169630966:+;chr2:169636763:+;chr2:169637228:+	proximal	FALSE
TTC19	0.141165865384615	0.707124724325499	0.868968307271588	0.555555555555556	0.4	0.155555555555556	chr17:16028045:+_vs_chr17:16028784:+	0.311111111111111	chr17:16028045:+;chr17:16028784:+	distal	FALSE
RBM27	0.140625	0.707660466654553	0.869048458717393	0.75	0.625	0.125	chr5:146223516:+_vs_chr5:146269451:+	0.25	chr5:146223516:+;chr5:146269451:+	distal	FALSE
PRNP	0.688501648646576	0.708751133729375	0.869809530895785	0.703703703703704	0.767857142857143	-0.0641534391534392	chr20:4700965:+_vs_chr20:4701588:+	-0.128306878306878	chr20:4700965:+;chr20:4701149:+;chr20:4701588:+	proximal	FALSE
PJA2	2.1297061662068	0.711916958695087	0.873114623313297	0.585	0.576530612244898	0.00846938775510198	chr5:109335196:-_vs_chr5:109334711:-	0.117959183673469	chr5:109334711:-;chr5:109335196:-;chr5:109378398:-;chr5:109378466:-;chr5:109378588:-	distal	FALSE
CHKA	0.677196021396433	0.712768916986091	0.873579422477313	0.666666666666667	0.617021276595745	0.0496453900709219	chr11:68064544:-_vs_chr11:68052859:-	0.187943262411348	chr11:68052859:-;chr11:68064544:-;chr11:68070240:-	distal	FALSE
NCBP1	0.133966412375503	0.714354461523448	0.874472769802357	0	0.393939393939394	-0.393939393939394	chr9:97671632:+_vs_chr9:97672477:+	-0.787878787878788	chr9:97671632:+;chr9:97672477:+	proximal	FALSE
TPT1	0.133877877237852	0.714444726384275	0.874472769802357	0.16304347826087	0.185882352941176	-0.0228388746803069	chr13:45337177:-_vs_chr13:45336870:-	-0.0456777493606139	chr13:45336870:-;chr13:45337177:-	proximal	FALSE
MBD1	0.130661690283401	0.717746959971843	0.877932870905956	1	0.729166666666667	0.270833333333333	chr18:50272411:-_vs_chr18:50268846:-	0.541666666666667	chr18:50268846:-;chr18:50272411:-	distal	FALSE
FAM3C	1.33342100797556	0.721212638798799	0.881588182568751	0.807511737089202	0.819277108433735	-0.0117653713445329	chr7:121350521:-_vs_chr7:121350493:-	-0.0783980994400136	chr7:121348874:-;chr7:121350009:-;chr7:121350493:-;chr7:121350521:-	proximal	FALSE
CIAPIN1	0.125588697017268	0.723050407364281	0.883250067726076	0.392857142857143	0.461538461538462	-0.0686813186813187	chr16:57428552:-_vs_chr16:57428189:-	-0.137362637362637	chr16:57428189:-;chr16:57428552:-	proximal	FALSE
COA4	0.123697916666667	0.72505790070617	0.884307744507043	0.6	0.518518518518518	0.0814814814814815	chr11:73872766:-_vs_chr11:73872667:-	0.162962962962963	chr11:73872667:-;chr11:73872766:-	distal	FALSE
EIF3CL	0.123568072940481	0.725196390348558	0.884307744507043	0.909836065573771	0.926940639269406	-0.0171045736956359	chr16:28723223:+_vs_chr16:28735624:+	-0.0342091473912718	chr16:28723223:+;chr16:28735624:+	proximal	FALSE
LCORL	0.123421717171717	0.725352589565875	0.884307744507043	0.529411764705882	0.333333333333333	0.196078431372549	chr4:17884550:-_vs_chr4:17878162:-	0.392156862745098	chr4:17878162:-;chr4:17884550:-	distal	FALSE
FLOT1	0.120295706420108	0.728713993160546	0.887819752880955	0.166666666666667	0.125	0.0416666666666667	chr6:30727830:-_vs_chr6:30727713:-	0.0833333333333333	chr6:30727713:-;chr6:30727830:-	distal	FALSE
VEZT	0.118802492329294	0.730336929669525	0.889210487211347	0.8	0.853658536585366	-0.0536585365853658	chr12:95300258:+_vs_chr12:95300654:+	-0.107317073170732	chr12:95300258:+;chr12:95300654:+	proximal	FALSE
ASXL3	0.118125	0.731077042822769	0.889525229310707	0.571428571428571	0.4	0.171428571428571	chr18:33671791:+_vs_chr18:33734369:+	0.342857142857143	chr18:33671791:+;chr18:33734369:+	distal	FALSE
PAK2	1.2890069332377	0.731745129722788	0.889747078737736	0.353535353535354	0.384615384615385	-0.031080031080031	chr3:196828516:+_vs_chr3:196829473:+	-0.122377622377622	chr3:196782826:+;chr3:196810631:+;chr3:196828516:+;chr3:196829473:+	proximal	FALSE
CCT2	0.117080431298908	0.732222826032138	0.889747078737736	0.771929824561403	0.804597701149425	-0.0326678765880218	chr12:69592099:+_vs_chr12:69601570:+	-0.0653357531760436	chr12:69592099:+;chr12:69601570:+	proximal	FALSE
HDGFL3	1.27937398354821	0.734036657752429	0.891119697151746	0.356060606060606	0.390350877192982	-0.0342902711323764	chr15:83151289:-_vs_chr15:83138192:-	-0.12200956937799	chr15:83138192:-;chr15:83151226:-;chr15:83151289:-;chr15:83157451:-	proximal	FALSE
MARCKS	0.115184294871795	0.734317368199761	0.891119697151746	0.4	0.5	-0.1	chr6:113860581:+_vs_chr6:113861806:+	-0.2	chr6:113860581:+;chr6:113861806:+	proximal	FALSE
EPC1	0.11444595410628	0.735138165996441	0.891434427415095	0.333333333333333	0.434782608695652	-0.101449275362319	chr10:32293657:-_vs_chr10:32292509:-	-0.202898550724638	chr10:32292509:-;chr10:32293657:-	proximal	FALSE
RPS19	0.114083663266463	0.735541996416137	0.891434427415095	0.0264550264550265	0.0219512195121951	0.00450380694283133	chr19:41871416:+_vs_chr19:41872925:+	0.0090076138856627	chr19:41871416:+;chr19:41872925:+	distal	FALSE
MRPL50	0.113492063492064	0.736202966449081	0.891650412479641	0.642857142857143	0.5	0.142857142857143	chr9:101389970:-_vs_chr9:101387635:-	0.285714285714286	chr9:101387635:-;chr9:101389970:-	distal	FALSE
RPS3	0.108310289665843	0.742076108499717	0.898174687024231	0.022508038585209	0.0177059276366436	0.00480211094856543	chr11:75405689:+_vs_chr11:75422302:+	0.00960422189713085	chr11:75405689:+;chr11:75422302:+	distal	FALSE
LMO7	1.23987735349786	0.74345681221175	0.899256537102228	0.52	0.462365591397849	0.0576344086021506	chr13:75805717:+_vs_chr13:75817242:+	0.152258064516129	chr13:75804466:+;chr13:75805717:+;chr13:75817242:+;chr13:75845377:+	distal	FALSE
LDHB	0.105474674827453	0.745356174523799	0.90015516845827	0.96875	0.979002624671916	-0.010252624671916	chr12:21635589:-_vs_chr12:21635359:-	-0.020505249343832	chr12:21635359:-;chr12:21635589:-	proximal	FALSE
GABPA	0.105351170568562	0.745500138875891	0.90015516845827	0.75	0.607142857142857	0.142857142857143	chr21:25769568:+_vs_chr21:25771137:+	0.285714285714286	chr21:25769568:+;chr21:25771137:+	distal	FALSE
CELF4	0.105212550607287	0.74566183418579	0.90015516845827	0.472727272727273	0.545454545454545	-0.0727272727272727	chr18:37244925:-_vs_chr18:37244550:-	-0.145454545454545	chr18:37244550:-;chr18:37244925:-	proximal	FALSE
RASGRP2	0.102083333333333	0.749343733000968	0.90400906260796	0.542857142857143	0.642857142857143	-0.1	chr11:64740866:-_vs_chr11:64726911:-	-0.2	chr11:64726911:-;chr11:64740866:-	proximal	FALSE
CTDSPL2	0.100840336134454	0.750823518899001	0.905203028333195	0.25	0.333333333333333	-0.0833333333333333	chr15:44486593:+_vs_chr15:44486698:+	-0.166666666666667	chr15:44486593:+;chr15:44486698:+	proximal	FALSE
WAC-AS1	0.0986032196969697	0.753512307427267	0.907852075550009	0	0.375	-0.375	chr10:28523970:-_vs_chr10:28522986:-	-0.75	chr10:28522986:-;chr10:28523970:-	proximal	FALSE
DHX9	0.0977991373393428	0.754486913485634	0.908433721778335	0.333333333333333	0.260869565217391	0.072463768115942	chr1:182854130:+_vs_chr1:182887749:+	0.144927536231884	chr1:182854130:+;chr1:182887749:+	distal	FALSE
HMGN2	0.0960157929484121	0.756664264199249	0.909594709182537	0.927835051546392	0.945054945054945	-0.0172198935085532	chr1:26475228:+_vs_chr1:26475972:+	-0.0344397870171065	chr1:26475228:+;chr1:26475972:+	proximal	FALSE
EXOSC10	0.095843818810947	0.756875401797386	0.909594709182537	0.4	0.588235294117647	-0.188235294117647	chr1:11076988:-_vs_chr1:11066618:-	-0.376470588235294	chr1:11066618:-;chr1:11076988:-	proximal	FALSE
SBDSP1	1.18364899704458	0.75692856957962	0.909594709182537	0.543859649122807	0.562962962962963	-0.019103313840156	chr7:72833797:+_vs_chr7:72837102:+	-0.135672514619883	chr7:72833797:+;chr7:72833870:+;chr7:72837102:+;chr7:72837376:+	proximal	FALSE
PNISR	1.87722473604827	0.758327502660642	0.910683288305725	0.45	0.511029411764706	-0.0610294117647058	chr6:99412176:-_vs_chr6:99401446:-	-0.165686274509804	chr6:99400821:-;chr6:99401446:-;chr6:99401599:-;chr6:99402574:-;chr6:99412176:-	proximal	FALSE
CALM2	0.551239153034049	0.759101655934724	0.9110206358099	0.419117647058824	0.410456062291435	0.00866158476738865	chr2:47162342:-_vs_chr2:47160169:-	0.0335456763350502	chr2:47160106:-;chr2:47160169:-;chr2:47162342:-	distal	FALSE
RNF34	0.0863181151059941	0.768911157614718	0.922194096178171	0.515151515151515	0.569230769230769	-0.0540792540792541	chr12:121420753:+_vs_chr12:121424346:+	-0.108158508158508	chr12:121420753:+;chr12:121424346:+	proximal	FALSE
IP6K2	0.0848556376573618	0.770821956152104	0.923885887743632	0.357142857142857	0.259259259259259	0.0978835978835979	chr3:48693448:-_vs_chr3:48693005:-	0.195767195767196	chr3:48693005:-;chr3:48693448:-	distal	FALSE
ID2	0.513683416057899	0.773490641433756	0.9244694200738	0.87719298245614	0.855072463768116	0.0221205186880244	chr2:8684318:+_vs_chr2:8684453:+	0.0850495804729215	chr2:8683836:+;chr2:8684318:+;chr2:8684453:+	distal	FALSE
MPPED2	0.0827363822437714	0.773622838144222	0.9244694200738	0.271428571428571	0.310344827586207	-0.0389162561576355	chr11:30411121:-_vs_chr11:30410224:-	-0.0778325123152709	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
AKIP1	0.0826794258373206	0.773698646897145	0.9244694200738	0.6	0.710526315789474	-0.110526315789474	chr11:8919552:+_vs_chr11:8920079:+	-0.221052631578947	chr11:8919552:+;chr11:8920079:+	proximal	FALSE
FAAP20	0.0826794258373206	0.773698646897145	0.9244694200738	0.6	0.710526315789474	-0.110526315789474	chr1:2189553:-_vs_chr1:2184477:-	-0.221052631578947	chr1:2184477:-;chr1:2189553:-	proximal	FALSE
GBF1	0.0822938322938324	0.774212615524915	0.9244694200738	0.307692307692308	0.216216216216216	0.0914760914760915	chr10:102363794:+_vs_chr10:102382896:+	0.182952182952183	chr10:102363794:+;chr10:102382896:+	distal	FALSE
DAAM1	2.5144855128343	0.774311961480329	0.9244694200738	0.580487804878049	0.545333333333333	0.0351544715447154	chr14:59320541:+_vs_chr14:59330596:+	0.123414634146341	chr14:59291305:+;chr14:59320541:+;chr14:59326966:+;chr14:59330596:+;chr14:59355333:+;chr14:59367541:+	distal	FALSE
SPTBN1	0.504851494169096	0.776913898819653	0.926976725529651	0.5	0.530612244897959	-0.0306122448979591	chr2:54643121:+_vs_chr2:54646013:+	-0.164540816326531	chr2:54632630:+;chr2:54643121:+;chr2:54646013:+	proximal	FALSE
TOP1	0.497432799758381	0.779801093712727	0.929820929688448	0.636363636363636	0.651162790697674	-0.0147991543340381	chr20:41081187:+_vs_chr20:41084532:+	-0.160676532769556	chr20:41081187:+;chr20:41084532:+;chr20:41097329:+	proximal	FALSE
SORCS1	0.0750940347531256	0.784059332222957	0.934295217171485	0.454545454545455	0.25	0.204545454545455	chr10:106577170:-_vs_chr10:106577137:-	0.409090909090909	chr10:106577137:-;chr10:106577170:-	distal	FALSE
TLE4	0.0717670874017623	0.788781067185696	0.938902689634871	0.197368421052632	0.333333333333333	-0.135964912280702	chr9:79704883:+_vs_chr9:79726740:+	-0.271929824561404	chr9:79704883:+;chr9:79726740:+	proximal	FALSE
PPP1R15A	0.0715864821504025	0.789040716306389	0.938902689634871	0.588235294117647	0.655172413793103	-0.0669371196754563	chr19:48873948:+_vs_chr19:48876058:+	-0.133874239350913	chr19:48873948:+;chr19:48876058:+	proximal	FALSE
RPS16	0.0713016413891387	0.789450935031378	0.938902689634871	0.0228571428571429	0.0164348925410872	0.00642225031605563	chr19:39433210:-_vs_chr19:39433138:-	0.0128445006321113	chr19:39433138:-;chr19:39433210:-	distal	FALSE
WTAP	0.0697814645952943	0.791655233314669	0.940918414370781	0.142857142857143	0.222222222222222	-0.0793650793650794	chr6:159749419:+_vs_chr6:159756319:+	-0.158730158730159	chr6:159749419:+;chr6:159756319:+	proximal	FALSE
ASAH1	0.069080136200417	0.792680838355922	0.941531516683851	0.784313725490196	0.746268656716418	0.0380450687737781	chr8:18066763:-_vs_chr8:18056455:-	0.0760901375475563	chr8:18056455:-;chr8:18066763:-	distal	FALSE
TM9SF2	0.0675186882083434	0.79498443005657	0.943108141748732	0.785714285714286	0.692307692307692	0.0934065934065934	chr13:99529546:+_vs_chr13:99563387:+	0.186813186813187	chr13:99529546:+;chr13:99563387:+	distal	FALSE
YWHAE	1.67623755696364	0.795029440553749	0.943108141748732	0.757936507936508	0.753933566433566	0.00400294150294167	chr17:1364908:-_vs_chr17:1361903:-	0.0333000333000333	chr17:1344539:-;chr17:1345454:-;chr17:1361903:-;chr17:1364908:-;chr17:1364995:-	distal	FALSE
RAE1	0.066196975451783	0.796956664585706	0.944787522137226	0.596153846153846	0.635135135135135	-0.0389812889812889	chr20:57378463:+_vs_chr20:57379185:+	-0.0779625779625779	chr20:57378463:+;chr20:57379185:+	proximal	FALSE
RGS17	0.0655952380952381	0.797861519994188	0.944912415127625	0.6	0.473684210526316	0.126315789473684	chr6:153010789:-_vs_chr6:153010627:-	0.252631578947368	chr6:153010627:-;chr6:153010789:-	distal	FALSE
DDX46	0.45045772441184	0.798333489486799	0.944912415127625	0.657894736842105	0.602564102564103	0.0553306342780027	chr5:134773778:+_vs_chr5:134828685:+	0.16059379217274	chr5:134767041:+;chr5:134773778:+;chr5:134828685:+	distal	FALSE
TCEAL8	0.0648720099646662	0.798954937604806	0.944912415127625	0.454545454545455	0.553191489361702	-0.0986460348162476	chrX:103253059:-_vs_chrX:103252995:-	-0.197292069632495	chrX:103252995:-;chrX:103253059:-	proximal	FALSE
NLN	0.448517375975825	0.799108387888116	0.944912415127625	0.5	0.565789473684211	-0.0657894736842105	chr5:65780234:+_vs_chr5:65788187:+	-0.223684210526316	chr5:65777484:+;chr5:65780234:+;chr5:65788187:+	proximal	FALSE
HMGB1	0.441838686531335	0.801781346747345	0.947466505081476	0.340909090909091	0.356846473029046	-0.0159373821199547	chr13:30461454:-_vs_chr13:30460895:-	-0.0662391550358356	chr13:30459850:-;chr13:30460895:-;chr13:30461454:-	proximal	FALSE
MAP2K4	0.0619033903884135	0.803512459062576	0.948905058752288	0.678571428571429	0.741935483870968	-0.0633640552995391	chr17:12110406:+_vs_chr17:12142709:+	-0.126728110599078	chr17:12110406:+;chr17:12142709:+	proximal	FALSE
ANAPC5	0.432761049123646	0.8054287581282	0.950560329880374	0.662790697674419	0.643478260869565	0.0193124368048534	chr12:121337379:-_vs_chr12:121308357:-	0.0796764408493428	chr12:121308357:-;chr12:121337379:-;chr12:121345870:-	distal	FALSE
CISD2	0.0600961538461538	0.806344029957096	0.951032837375962	0.6	0.466666666666667	0.133333333333333	chr4:102888044:+_vs_chr4:102888572:+	0.266666666666667	chr4:102888044:+;chr4:102888572:+	distal	FALSE
NONO	0.059736217079072	0.80691334685556	0.95109696977806	0.933333333333333	0.897196261682243	0.0361370716510904	chrX:71291912:+_vs_chrX:71301168:+	0.0722741433021807	chrX:71291912:+;chrX:71301168:+	distal	FALSE
SDCBP	0.0574544613752292	0.810565468785757	0.954291420180075	1	0.898305084745763	0.101694915254237	chr8:58582764:+_vs_chr8:58582840:+	0.203389830508475	chr8:58582764:+;chr8:58582840:+	distal	FALSE
CAPZA1	0.0573979591836735	0.81065686966028	0.954291420180075	0.444444444444444	0.571428571428571	-0.126984126984127	chr1:112671056:+_vs_chr1:112671616:+	-0.253968253968254	chr1:112671056:+;chr1:112671616:+	proximal	FALSE
BRD4	0.054693675889328	0.815088395341513	0.958896984838073	0.695652173913043	0.777777777777778	-0.0821256038647343	chr19:15256199:-_vs_chr19:15256100:-	-0.164251207729469	chr19:15256100:-;chr19:15256199:-	proximal	FALSE
PPP4R2	0.404210526315789	0.817008922476504	0.960544544757545	0.464285714285714	0.51	-0.0457142857142857	chr3:73065449:+_vs_chr3:73065504:+	-0.14	chr3:73047316:+;chr3:73065449:+;chr3:73065504:+	proximal	FALSE
NDFIP2	0.053030303030303	0.817871797251438	0.960947334302422	0.318181818181818	0.4	-0.0818181818181818	chr13:79554008:+_vs_chr13:79554088:+	-0.163636363636364	chr13:79554008:+;chr13:79554088:+	proximal	FALSE
MRPS18C	0.0522686025408348	0.819161731665022	0.961851060639095	0.555555555555556	0.633333333333333	-0.0777777777777777	chr4:83461237:+_vs_chr4:83461423:+	-0.155555555555556	chr4:83461237:+;chr4:83461423:+	proximal	FALSE
SPCS2	0.904783510261295	0.82427328707059	0.967040263220829	0.317948717948718	0.272727272727273	0.0452214452214452	chr11:74977039:+_vs_chr11:74977116:+	0.103496503496503	chr11:74977039:+;chr11:74977116:+;chr11:74977636:+;chr11:74977720:+	distal	FALSE
CYTH1	0.0491048593350384	0.824628269936549	0.967040263220829	0.555555555555556	0.434782608695652	0.120772946859903	chr17:78708205:-_vs_chr17:78674052:-	0.241545893719807	chr17:78674052:-;chr17:78708205:-	distal	FALSE
PSMC6	0.0480561332745109	0.826480942057857	0.968252826141018	0.666666666666667	0.609756097560976	0.056910569105691	chr14:52727732:+_vs_chr14:52727992:+	0.113821138211382	chr14:52727732:+;chr14:52727992:+	distal	FALSE
SSBP2	0.0478048590019007	0.826927980157499	0.968252826141018	0.208955223880597	0.194244604316547	0.0147106195640502	chr5:81419932:-_vs_chr5:81419869:-	0.0294212391281005	chr5:81419869:-;chr5:81419932:-	distal	FALSE
RPS24	0.378358583404271	0.82763810474696	0.968252826141018	0.931818181818182	0.922544080604534	0.00927410121364791	chr10:78037246:+_vs_chr10:78040697:+	0.0288871078543623	chr10:78035695:+;chr10:78037246:+;chr10:78040697:+	distal	FALSE
PA2G4	0.376351426351427	0.82846912150207	0.968252826141018	0.464285714285714	0.445454545454545	0.0188311688311689	chr12:56113152:+_vs_chr12:56113907:+	0.112337662337662	chr12:56112872:+;chr12:56113152:+;chr12:56113907:+	distal	FALSE
ERP44	0.374886116062587	0.829076326074547	0.968252826141018	0.5	0.511111111111111	-0.0111111111111111	chr9:99982393:-_vs_chr9:99981977:-	-0.15959595959596	chr9:99981977:-;chr9:99982393:-;chr9:99982494:-	proximal	FALSE
CANT1	0.0463598901098901	0.829522928826806	0.968252826141018	0.384615384615385	0.5	-0.115384615384615	chr17:78993065:-_vs_chr17:78991716:-	-0.230769230769231	chr17:78991716:-;chr17:78993065:-	proximal	FALSE
CERS6	0.373062231885761	0.829832740521464	0.968252826141018	0.375	0.284313725490196	0.0906862745098039	chr2:168769770:+_vs_chr2:168770904:+	0.181372549019608	chr2:168769770:+;chr2:168770597:+;chr2:168770904:+	distal	FALSE
SOD2	0.0461760461760462	0.82985610383391	0.968252826141018	0.25	0.375	-0.125	chr6:159682111:-_vs_chr6:159679116:-	-0.25	chr6:159679116:-;chr6:159682111:-	proximal	FALSE
G3BP2	0.877009205834035	0.830972170506549	0.968942928614645	0.472222222222222	0.519774011299435	-0.0475517890772127	chr4:75655804:-_vs_chr4:75642789:-	-0.0872175141242938	chr4:75642789:-;chr4:75644743:-;chr4:75645671:-;chr4:75655804:-	proximal	FALSE
BAALC	0.360902255639098	0.83489348276484	0.972901112092529	0.551724137931034	0.5	0.0517241379310345	chr8:103229869:+_vs_chr8:103230305:+	0.141560798548094	chr8:103229350:+;chr8:103229869:+;chr8:103230305:+	distal	FALSE
