gene_id	chisq	pvalue	adj_pvalue	PgG2M	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
MRPL43	0.0238841618151963	0.877180020299669	0.97990241741371	0.666666666666667	0.75	-0.0833333333333334	chr10:100986269:-_vs_chr10:100981376:-	-0.166666666666667	chr10:100981376:-;chr10:100986269:-	proximal	FALSE
OAZ2	0.0212771739130435	0.884026404128146	0.986252847706696	0.875	0.78	0.095	chr15:64688465:-_vs_chr15:64687580:-	0.19	chr15:64687580:-;chr15:64688465:-	distal	FALSE
PTPRZ1	1.71797127603579	0.886627951298596	0.987857126840561	0.432258064516129	0.435416666666667	-0.00315860215053765	chr7:122038883:+_vs_chr7:122059821:+	0.119623655913978	chr7:121968006:+;chr7:121972610:+;chr7:122010588:+;chr7:122038883:+;chr7:122059821:+;chr7:122062036:+	distal	FALSE
COA4	0.0179425837320574	0.893442167625431	0.994144692416764	0.7	0.6	0.1	chr11:73872766:-_vs_chr11:73872667:-	0.2	chr11:73872667:-;chr11:73872766:-	distal	FALSE
OAZ1	0.21440529528988	0.898343607326968	0.998290212854183	0.754237288135593	0.78169014084507	-0.0274528527094773	chr19:2273241:+_vs_chr19:2273488:+	-0.0549057054189544	chr19:2273241:+;chr19:2273325:+;chr19:2273488:+	proximal	FALSE
METAP2	0.0154083743291592	0.901211970771455	0.999533823364533	1	0.697674418604651	0.302325581395349	chr12:95494993:+_vs_chr12:95514343:+	0.604651162790698	chr12:95494993:+;chr12:95514343:+	distal	FALSE
RFC2	0.0152191558441559	0.901817324731722	0.999533823364533	0	0.583333333333333	-0.583333333333333	chr7:74231847:-_vs_chr7:74231664:-	-1.16666666666667	chr7:74231664:-;chr7:74231847:-	proximal	FALSE
SOD1	0.0133898361943569	0.907878846017965	1	0.5625	0.59349593495935	-0.0309959349593496	chr21:31668677:+_vs_chr21:31668926:+	-0.0619918699186992	chr21:31668677:+;chr21:31668926:+	proximal	FALSE
TBPL1	0.0112036401098901	0.915703548084624	1	1	0.428571428571429	0.571428571428571	chr6:133987490:+_vs_chr6:133989374:+	1.14285714285714	chr6:133987490:+;chr6:133989374:+	distal	FALSE
ACTR1A	0.0111166007905138	0.916030413185283	1	0.533333333333333	0.466666666666667	0.0666666666666667	chr10:102480801:-_vs_chr10:102479229:-	0.133333333333333	chr10:102479229:-;chr10:102480801:-	distal	FALSE
STIP1	0.0078476439496177	0.929410196567259	1	0.482758620689655	0.520833333333333	-0.0380747126436782	chr11:64197315:+_vs_chr11:64204541:+	-0.0761494252873564	chr11:64197315:+;chr11:64204541:+	proximal	FALSE
NASP	0.133653707183119	0.935357141046314	1	0.382352941176471	0.405405405405405	-0.0230524642289348	chr1:45614180:+_vs_chr1:45615364:+	-0.0826709062003179	chr1:45614180:+;chr1:45615364:+;chr1:45618247:+	proximal	FALSE
MARCHF7	0.00633271298593881	0.936572618806069	1	0.222222222222222	0.193548387096774	0.028673835125448	chr2:159748898:+_vs_chr2:159768573:+	0.057347670250896	chr2:159748898:+;chr2:159768573:+	distal	FALSE
YLPM1	0.00619047619047618	0.937287488518184	1	0	0.56	-0.56	chr14:74816657:+_vs_chr14:74821110:+	-1.12	chr14:74816657:+;chr14:74821110:+	proximal	FALSE
HNRNPR	0.123077999997627	0.940316272690789	1	0.516129032258065	0.518867924528302	-0.00273889227023738	chr1:23311244:-_vs_chr1:23309788:-	-0.0389531345100427	chr1:23309788:-;chr1:23311244:-;chr1:23321557:-	proximal	FALSE
TRA2A	0.122655122655123	0.940515112934562	1	0.533333333333333	0.5	0.0333333333333333	chr7:23522210:-_vs_chr7:23504780:-	0.0666666666666667	chr7:23504780:-;chr7:23522210:-;chr7:23522336:-	distal	FALSE
KDM1A	0.00546328671328673	0.941078776546311	1	0.454545454545455	0.666666666666667	-0.212121212121212	chr1:23055165:+_vs_chr1:23083686:+	-0.424242424242424	chr1:23055165:+;chr1:23083686:+	proximal	FALSE
IFNAR1	0.00461822660098522	0.945819438036681	1	1	0.448275862068966	0.551724137931034	chr21:33355866:+_vs_chr21:33356041:+	1.10344827586207	chr21:33355866:+;chr21:33356041:+	distal	FALSE
TBC1D1	0.00461822660098522	0.945819438036681	1	1	0.448275862068966	0.551724137931034	chr4:38035656:+_vs_chr4:38090024:+	1.10344827586207	chr4:38035656:+;chr4:38090024:+	distal	FALSE
EIF4A1	0.00440043899815541	0.947110477884357	1	0.604651162790698	0.585470085470085	0.0191810773206121	chr17:7578627:+_vs_chr17:7578978:+	0.0383621546412244	chr17:7578627:+;chr17:7578978:+	distal	FALSE
YBX1	0.0907638736767333	0.95563242089695	1	0.452479338842975	0.460747663551402	-0.0082683247084267	chr1:42700837:+_vs_chr1:42702348:+	-0.0165366494168533	chr1:42700837:+;chr1:42702026:+;chr1:42702348:+	proximal	FALSE
FABP7	0.00268846398325802	0.958647896114687	1	0.96	0.966183574879227	-0.00618357487922705	chr6:122781157:+_vs_chr6:122784074:+	-0.0123671497584541	chr6:122781157:+;chr6:122784074:+	proximal	FALSE
DDX1	0.00191932823511771	0.965055745493141	1	0.578947368421053	0.622222222222222	-0.0432748538011696	chr2:15628838:+_vs_chr2:15631101:+	-0.0865497076023392	chr2:15628838:+;chr2:15631101:+	proximal	FALSE
PCMT1	0.00164585260561209	0.967639411314477	1	0.714285714285714	0.765957446808511	-0.0516717325227963	chr6:149810901:+_vs_chr6:149811415:+	-0.103343465045593	chr6:149810901:+;chr6:149811415:+	proximal	FALSE
DHX9	0.00139318885448915	0.97022551734212	1	0.473684210526316	0.411764705882353	0.0619195046439628	chr1:182854130:+_vs_chr1:182887749:+	0.123839009287926	chr1:182854130:+;chr1:182887749:+	distal	FALSE
SRSF11	0.00123299319727891	0.971988835625942	1	0	0.535714285714286	-0.535714285714286	chr1:70250436:+_vs_chr1:70251444:+	-1.07142857142857	chr1:70250436:+;chr1:70251444:+	proximal	FALSE
GFAP	0.000423726451123714	0.983577011837529	1	1	0.821917808219178	0.178082191780822	chr17:44909672:-_vs_chr17:44905626:-	0.356164383561644	chr17:44905626:-;chr17:44909672:-	distal	FALSE
HNRNPAB	0.000391100792707214	0.984221849236876	1	0.923076923076923	0.876543209876543	0.0465337132003799	chr5:178207165:+_vs_chr5:178211163:+	0.0930674264007598	chr5:178207165:+;chr5:178211163:+	distal	FALSE
ALDH3A2	0.000372436252771619	0.984602894749171	1	0	0.268292682926829	-0.268292682926829	chr17:19675664:+_vs_chr17:19675744:+	-0.536585365853659	chr17:19675664:+;chr17:19675744:+	proximal	FALSE
GNAS	0.00022937062937063	0.987916510682814	1	0.717948717948718	0.736	-0.018051282051282	chr20:58911126:+_vs_chr20:58911174:+	-0.0361025641025641	chr20:58911126:+;chr20:58911174:+	proximal	FALSE
KIF2A	0.0162032762217435	0.991931091711135	1	0.473684210526316	0.462962962962963	0.0107212475633529	chr5:62358213:+_vs_chr5:62363207:+	0.0311890838206628	chr5:62358213:+;chr5:62363207:+;chr5:62386368:+	distal	FALSE
RPS16	2.12380441546235e-28	0.999999999999988	1	0.0227272727272727	0.0232558139534884	-0.000528541226215644	chr19:39433210:-_vs_chr19:39433138:-	-0.00105708245243135	chr19:39433138:-;chr19:39433210:-	proximal	FALSE
OS9	3.35820650931885e-29	0.999999999999995	1	1	0.78	0.22	chr12:57719138:+_vs_chr12:57721557:+	0.44	chr12:57719138:+;chr12:57721557:+	distal	FALSE
GPC4	1.62311264726201e-29	0.999999999999997	1	0.333333333333333	0.353535353535354	-0.0202020202020202	chrX:133302396:-_vs_chrX:133301034:-	-0.0404040404040403	chrX:133301034:-;chrX:133302396:-	proximal	FALSE
RAB5A	9.61715035322351e-30	0.999999999999998	1	1	0.738095238095238	0.261904761904762	chr3:19984346:+_vs_chr3:19985171:+	0.523809523809524	chr3:19984346:+;chr3:19985171:+	distal	FALSE
TMEM59	8.99819467632701e-30	0.999999999999998	1	0.777777777777778	0.796116504854369	-0.0183387270765911	chr1:54032015:-_vs_chr1:54031676:-	-0.0366774541531823	chr1:54031676:-;chr1:54032015:-	proximal	FALSE
LITAF	5.40136101119413e-30	0.999999999999998	1	0.333333333333333	0.444444444444444	-0.111111111111111	chr16:11548579:-_vs_chr16:11547997:-	-0.222222222222222	chr16:11547997:-;chr16:11548579:-	proximal	FALSE
AP3S2	3.03302451023718e-30	0.999999999999999	1	0	0.423076923076923	-0.423076923076923	chr15:89834305:-_vs_chr15:89833563:-	-0.846153846153846	chr15:89833563:-;chr15:89834305:-	proximal	FALSE
NACA	3.12246290507557e-30	0.999999999999999	1	0.94047619047619	0.935897435897436	0.00457875457875456	chr12:56713105:-_vs_chr12:56712431:-	0.00915750915750914	chr12:56712431:-;chr12:56713105:-	distal	FALSE
PCBP2	3.50953124998866e-30	0.999999999999999	1	0.696428571428571	0.706896551724138	-0.0104679802955665	chr12:53479624:+_vs_chr12:53479795:+	-0.020935960591133	chr12:53479624:+;chr12:53479795:+	proximal	FALSE
SREBF2	3.03302451023718e-30	0.999999999999999	1	1	0.576923076923077	0.423076923076923	chr22:41906371:+_vs_chr22:41907305:+	0.846153846153846	chr22:41906371:+;chr22:41907305:+	distal	FALSE
CCNG2	2.17123602294035e-30	0.999999999999999	1	0.8	0.777777777777778	0.0222222222222223	chr4:77167026:+_vs_chr4:77167194:+	0.0444444444444445	chr4:77167026:+;chr4:77167194:+	distal	FALSE
DNAJC1	2.25975780141436e-30	0.999999999999999	1	1	0.666666666666667	0.333333333333333	chr10:21756621:-_vs_chr10:21756553:-	0.666666666666667	chr10:21756553:-;chr10:21756621:-	distal	FALSE
SLC25A3	2.25553683977158e-30	0.999999999999999	1	0.901960784313726	0.89041095890411	0.0115498254096159	chr12:98601238:+_vs_chr12:98601708:+	0.0230996508192318	chr12:98601238:+;chr12:98601708:+	distal	FALSE
KIFC1	1.36676571742675e-30	0.999999999999999	1	0.854166666666667	0.875	-0.0208333333333334	chr6:33407105:+_vs_chr6:33409896:+	-0.0416666666666667	chr6:33407105:+;chr6:33409896:+	proximal	FALSE
CLU	1.06998125408712e-30	0.999999999999999	1	0.956521739130435	0.952173913043478	0.0043478260869565	chr8:27608962:-_vs_chr8:27597996:-	0.00869565217391302	chr8:27597996:-;chr8:27608962:-	distal	FALSE
COX20	9.71989329647318e-31	0.999999999999999	1	0.625	0.571428571428571	0.0535714285714286	chr1:244843109:+_vs_chr1:244843284:+	0.107142857142857	chr1:244843109:+;chr1:244843284:+	distal	FALSE
CSNK1A1	1.04819620296995e-30	0.999999999999999	1	0.714285714285714	0.717948717948718	-0.00366300366300365	chr5:149513127:-_vs_chr5:149509933:-	-0.0073260073260073	chr5:149509933:-;chr5:149513127:-	proximal	FALSE
JPT1	1.02047675691474e-30	0.999999999999999	1	0.451086956521739	0.44	0.0110869565217391	chr17:75135988:-_vs_chr17:75135248:-	0.0221739130434783	chr17:75135248:-;chr17:75135988:-	distal	FALSE
PALLD	8.66791867888442e-31	0.999999999999999	1	0	0.215686274509804	-0.215686274509804	chr4:168924387:+_vs_chr4:168928414:+	-0.431372549019608	chr4:168924387:+;chr4:168928414:+	proximal	FALSE
POLR2C	8.51223328610097e-31	0.999999999999999	1	0.741935483870968	0.72	0.0219354838709678	chr16:57471679:+_vs_chr16:57472005:+	0.0438709677419356	chr16:57471679:+;chr16:57472005:+	distal	FALSE
PPIA	8.70045950636222e-31	0.999999999999999	1	0.0593220338983051	0.0607287449392713	-0.00140671104096617	chr7:44801628:+_vs_chr7:44803117:+	-0.0028134220819324	chr7:44801628:+;chr7:44803117:+	proximal	FALSE
RSBN1L	9.70298913421845e-31	0.999999999999999	1	0.636363636363636	0.68	-0.0436363636363637	chr7:77736495:+_vs_chr7:77749497:+	-0.0872727272727273	chr7:77736495:+;chr7:77749497:+	proximal	FALSE
VCP	1.07409966177236e-30	0.999999999999999	1	0.130434782608696	0.103896103896104	0.0265386787125917	chr9:35056936:-_vs_chr9:35056563:-	0.0530773574251835	chr9:35056563:-;chr9:35056936:-	distal	FALSE
LRRC3B	5.51517788051972e-31	0.999999999999999	1	0.722222222222222	0.717391304347826	0.00483091787439616	chr3:26710486:+_vs_chr3:26710776:+	0.00966183574879226	chr3:26710486:+;chr3:26710776:+	distal	FALSE
NCSTN	5.2634186032544e-31	0.999999999999999	1	1	0.76271186440678	0.23728813559322	chr1:160358416:+_vs_chr1:160358949:+	0.474576271186441	chr1:160358416:+;chr1:160358949:+	distal	FALSE
UBE2D2	5.62431564587909e-31	0.999999999999999	1	0.862068965517241	0.851851851851852	0.0102171136653895	chr5:139626853:+_vs_chr5:139627692:+	0.020434227330779	chr5:139626853:+;chr5:139627692:+	distal	FALSE
ACP1	2.72446574339872e-31	1	1	0.833333333333333	0.803571428571429	0.0297619047619048	chr2:277508:+_vs_chr2:278283:+	0.0595238095238095	chr2:277508:+;chr2:278283:+	distal	FALSE
ARPC5L	2.42385098330168e-31	1	1	0.666666666666667	0.6	0.0666666666666667	chr9:124876952:+_vs_chr9:124877415:+	0.133333333333333	chr9:124876952:+;chr9:124877415:+	distal	FALSE
EIF4B	3.33059280788242e-31	1	1	0.5	0.45	0.05	chr12:53040316:+_vs_chr12:53042209:+	0.1	chr12:53040316:+;chr12:53042209:+	distal	FALSE
ASNSD1	1.50748779885174e-31	1	1	0.625	0.666666666666667	-0.0416666666666666	chr2:189667263:+_vs_chr2:189670831:+	-0.0833333333333333	chr2:189667263:+;chr2:189670831:+	proximal	FALSE
PAIP2	1.2308006059173e-31	1	1	0.833333333333333	0.765957446808511	0.0673758865248227	chr5:139368970:+_vs_chr5:139369717:+	0.134751773049645	chr5:139368970:+;chr5:139369717:+	distal	FALSE
RAB9A	1.31725826660958e-31	1	1	0.5	0.529411764705882	-0.0294117647058824	chrX:13709658:+_vs_chrX:13709814:+	-0.0588235294117647	chrX:13709658:+;chrX:13709814:+	proximal	FALSE
SMOC1	1.9754723847075e-31	1	1	0.64	0.666666666666667	-0.0266666666666666	chr14:70030640:+_vs_chr14:70032366:+	-0.0533333333333333	chr14:70030640:+;chr14:70032366:+	proximal	FALSE
USP1	2.04023847213411e-31	1	1	0.4375	0.464285714285714	-0.0267857142857143	chr1:62440011:+_vs_chr1:62445095:+	-0.0535714285714286	chr1:62440011:+;chr1:62445095:+	proximal	FALSE
CRYAB	5.52987011322972e-32	1	1	1	0.965811965811966	0.0341880341880342	chr11:111908727:-_vs_chr11:111908625:-	0.0683760683760684	chr11:111908625:-;chr11:111908727:-	distal	FALSE
DCTN6	9.04670440702046e-32	1	1	0.5	0.419354838709677	0.0806451612903226	chr8:30183538:+_vs_chr8:30183634:+	0.161290322580645	chr8:30183538:+;chr8:30183634:+	distal	FALSE
DDX24	1.13913465194174e-31	1	1	0.571428571428571	0.545454545454545	0.025974025974026	chr14:94079395:-_vs_chr14:94050922:-	0.051948051948052	chr14:94050922:-;chr14:94079395:-	distal	FALSE
HLTF	1.12907851423678e-31	1	1	0.571428571428571	0.5	0.0714285714285714	chr3:149074270:-_vs_chr3:149046204:-	0.142857142857143	chr3:149046204:-;chr3:149074270:-	distal	FALSE
PRXL2A	7.66948102298206e-32	1	1	0.4	0.444444444444444	-0.0444444444444444	chr10:80432491:+_vs_chr10:80432994:+	-0.0888888888888888	chr10:80432491:+;chr10:80432994:+	proximal	FALSE
SOAT1	5.20269819395398e-32	1	1	0	0.27906976744186	-0.27906976744186	chr1:179354383:+_vs_chr1:179354576:+	-0.558139534883721	chr1:179354383:+;chr1:179354576:+	proximal	FALSE
SREK1	6.84216091263122e-32	1	1	0.571428571428571	0.592592592592593	-0.0211640211640212	chr5:66164808:+_vs_chr5:66170611:+	-0.0423280423280423	chr5:66164808:+;chr5:66170611:+	proximal	FALSE
DPYSL3	7.68001602438725e-33	1	1	1	0.538461538461538	0.461538461538462	chr5:147393372:-_vs_chr5:147390808:-	0.923076923076923	chr5:147390808:-;chr5:147393372:-	distal	FALSE
GNL3	1.12302329010839e-32	1	1	1	0.585365853658537	0.414634146341463	chr3:52693732:+_vs_chr3:52694497:+	0.829268292682927	chr3:52693732:+;chr3:52694497:+	distal	FALSE
TOPBP1	8.2682747285197e-33	1	1	0.333333333333333	0.4	-0.0666666666666667	chr3:133656681:-_vs_chr3:133644135:-	-0.133333333333333	chr3:133644135:-;chr3:133656681:-	proximal	FALSE
AK2	0	1	1	0.666666666666667	0.652173913043478	0.0144927536231884	chr1:33013044:-_vs_chr1:33009920:-	0.0289855072463768	chr1:33009920:-;chr1:33013044:-	distal	FALSE
CDC42	0	1	1	0.571428571428571	0.571428571428571	0	chr1:22091599:+_vs_chr1:22092943:+	0	chr1:22091599:+;chr1:22092943:+	proximal	FALSE
EBNA1BP2	0	1	1	0.285714285714286	0.314285714285714	-0.0285714285714286	chr1:43164410:-_vs_chr1:43164321:-	-0.0571428571428572	chr1:43164321:-;chr1:43164410:-	proximal	FALSE
NME4	0	1	1	0.518518518518518	0.490566037735849	0.0279524807826694	chr16:400648:+_vs_chr16:400754:+	0.0559049615653389	chr16:400648:+;chr16:400754:+	distal	FALSE
NOL7	0	1	1	0.583333333333333	0.6	-0.0166666666666666	chr6:13618110:+_vs_chr6:13620895:+	-0.0333333333333333	chr6:13618110:+;chr6:13620895:+	proximal	FALSE
OIP5-AS1	0	1	1	0.571428571428571	0.5625	0.0089285714285714	chr15:41298745:+_vs_chr15:41299426:+	0.0178571428571428	chr15:41298745:+;chr15:41299426:+	distal	FALSE
PGRMC2	0	1	1	0.555555555555556	0.518518518518518	0.0370370370370371	chr4:128270140:-_vs_chr4:128269250:-	0.0740740740740741	chr4:128269250:-;chr4:128270140:-	distal	FALSE
POLR2D	1.98389126461832e-33	1	1	0	0.48	-0.48	chr2:127846680:-_vs_chr2:127846266:-	-0.96	chr2:127846266:-;chr2:127846680:-	proximal	FALSE
PPP4R2	0	1	1	0.6	0.6	0	chr3:73047316:+_vs_chr3:73065449:+	0	chr3:73047316:+;chr3:73065449:+	proximal	FALSE
PPP4R3A	0	1	1	0.333333333333333	0.36	-0.0266666666666667	chr14:91462766:-_vs_chr14:91461568:-	-0.0533333333333333	chr14:91461568:-;chr14:91462766:-	proximal	FALSE
RTN1	0	1	1	0.357142857142857	0.388888888888889	-0.0317460317460317	chr14:59596174:-_vs_chr14:59595983:-	-0.0634920634920635	chr14:59595983:-;chr14:59596174:-	proximal	FALSE
SELENOF	0	1	1	0.142857142857143	0.158536585365854	-0.0156794425087108	chr1:86862735:-_vs_chr1:86862445:-	-0.0313588850174216	chr1:86862445:-;chr1:86862735:-	proximal	FALSE
TLE5	3.90169012488348e-33	1	1	0.450980392156863	0.5	-0.0490196078431372	chr19:3053159:-_vs_chr19:3052910:-	-0.0980392156862746	chr19:3052910:-;chr19:3053159:-	proximal	FALSE
USP16	0	1	1	0	0.521739130434783	-0.521739130434783	chr21:29037354:+_vs_chr21:29038373:+	-1.04347826086957	chr21:29037354:+;chr21:29038373:+	proximal	FALSE
ZNF639	0	1	1	0.333333333333333	0.523809523809524	-0.190476190476191	chr3:179328321:+_vs_chr3:179334614:+	-0.380952380952381	chr3:179328321:+;chr3:179334614:+	proximal	FALSE
APPBP2	NA	NA	NA	NA	0.472972972972973	NA	NA	NA	chr17:60445468:-;chr17:60446747:-;chr17:60493480:-	NA	NA
ARHGAP5	NA	NA	NA	NA	0.722222222222222	NA	NA	NA	chr14:32091328:+;chr14:32091669:+	NA	NA
BMERB1	NA	NA	NA	NA	0.411764705882353	NA	NA	NA	chr16:15587964:+;chr16:15588259:+	NA	NA
CCL4L2	NA	NA	NA	NA	0.348837209302326	NA	NA	NA	chr17:36105614:+;chr17:36212873:+	NA	NA
CEP70	NA	NA	NA	0.451612903225806	NA	NA	NA	NA	chr3:138494344:-;chr3:138497232:-	NA	NA
CFAP97	NA	NA	NA	NA	0.5	NA	NA	NA	chr4:185161803:-;chr4:185190255:-	NA	NA
CREB5	NA	NA	NA	NA	0.142857142857143	NA	NA	NA	chr7:28410758:+;chr7:28452441:+	NA	NA
CTSB	NA	NA	NA	NA	0.2	NA	NA	NA	chr8:11842630:-;chr8:11844318:-	NA	NA
CXCL12	NA	NA	NA	NA	0.246913580246914	NA	NA	NA	chr10:44377071:-;chr10:44377129:-	NA	NA
FAM156B	NA	NA	NA	NA	0.620689655172414	NA	NA	NA	chrX:52908560:+;chrX:52947254:-	NA	NA
FAM217B	NA	NA	NA	NA	0.470588235294118	NA	NA	NA	chr20:59944831:+;chr20:59945096:+	NA	NA
FAM219A	NA	NA	NA	NA	0.707692307692308	NA	NA	NA	chr9:34398188:-;chr9:34399283:-	NA	NA
FBXO11	NA	NA	NA	NA	0.52	NA	NA	NA	chr2:47807444:-;chr2:47812849:-	NA	NA
FEZF2	NA	NA	NA	NA	0.478260869565217	NA	NA	NA	chr3:62369686:-;chr3:62370735:-	NA	NA
FOSB	NA	NA	NA	NA	0.682926829268293	NA	NA	NA	chr19:45473039:+;chr19:45475179:+	NA	NA
GALNT2	NA	NA	NA	NA	0.464285714285714	NA	NA	NA	chr1:230280071:+;chr1:230282120:+	NA	NA
GTF2B	NA	NA	NA	NA	0.384615384615385	NA	NA	NA	chr1:88852633:-;chr1:88852932:-	NA	NA
HELLS	NA	NA	NA	NA	0.535714285714286	NA	NA	NA	chr10:94565702:+;chr10:94602094:+	NA	NA
LRATD1	NA	NA	NA	NA	0.52	NA	NA	NA	chr2:14636029:+;chr2:14637221:+	NA	NA
LRRTM3	NA	NA	NA	NA	0.44	NA	NA	NA	chr10:66928312:+;chr10:66929253:+	NA	NA
MIR100HG	NA	NA	NA	NA	0.612244897959184	NA	NA	NA	chr11:122089110:-;chr11:122090942:-;chr11:122091085:-	NA	NA
NR4A1	NA	NA	NA	NA	0.916230366492147	NA	NA	NA	chr12:52059470:+;chr12:52059503:+	NA	NA
P3H4	NA	NA	NA	NA	0.644444444444444	NA	NA	NA	chr17:41801953:-;chr17:41802432:-	NA	NA
PAXIP1	NA	NA	NA	NA	0.5	NA	NA	NA	chr7:154943690:-;chr7:154962392:-	NA	NA
PDGFD	NA	NA	NA	NA	0.541666666666667	NA	NA	NA	chr11:103908991:-;chr11:103909141:-	NA	NA
PTPN4	NA	NA	NA	NA	0.5	NA	NA	NA	chr2:119902171:+;chr2:119921542:+	NA	NA
REXO2	NA	NA	NA	NA	0.464285714285714	NA	NA	NA	chr11:114449947:+;chr11:114450279:+	NA	NA
SGO1	NA	NA	NA	0.5	NA	NA	NA	NA	chr3:20170488:-;chr3:20176737:-	NA	NA
TMEM163	NA	NA	NA	NA	0.483870967741935	NA	NA	NA	chr2:134455759:-;chr2:134455983:-	NA	NA
TMEM47	NA	NA	NA	NA	0.535714285714286	NA	NA	NA	chrX:34628723:-;chrX:34629250:-	NA	NA
TOP2B	NA	NA	NA	NA	0.44	NA	NA	NA	chr3:25604762:-;chr3:25630094:-	NA	NA
TTC37	NA	NA	NA	NA	0.423076923076923	NA	NA	NA	chr5:95463894:-;chr5:95522079:-	NA	NA
