gene_id	chisq	pvalue	adj_pvalue	PgS	vRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
PEA15	0.0296210777750103	0.863352819684769	0.96601743401058	0.938775510204082	0.957446808510638	-0.0186712983065567	chr1:160214639:+_vs_chr1:160215372:+	-0.0373425966131133	chr1:160214639:+;chr1:160215372:+	proximal	FALSE
CCL4L2	0.027906976744186	0.86732770640546	0.968349535513536	0.2	0.348837209302326	-0.148837209302326	chr17:36105614:+_vs_chr17:36212873:+	-0.297674418604651	chr17:36105614:+;chr17:36212873:+	proximal	FALSE
EIF1B	0.283510527412966	0.867833620881981	0.968349535513536	0.75609756097561	0.794871794871795	-0.0387742338961852	chr3:40312321:+_vs_chr3:40312403:+	-0.0775484677923702	chr3:40312321:+;chr3:40312362:+;chr3:40312403:+	proximal	FALSE
TMEM123	0.0276780060735286	0.867868077435144	0.968349535513536	0.327272727272727	0.358208955223881	-0.0309362279511533	chr11:102398291:-_vs_chr11:102396332:-	-0.0618724559023067	chr11:102396332:-;chr11:102398291:-	proximal	FALSE
PNRC2	0.0244677197802198	0.875700705257778	0.976177558566273	0.82051282051282	0.785714285714286	0.0347985347985348	chr1:23961657:+_vs_chr1:23963462:+	0.0695970695970696	chr1:23961657:+;chr1:23963462:+	distal	FALSE
HMGN2	0.0224241208055396	0.880964339401888	0.98104459630547	0.917466410748561	0.922118380062305	-0.00465196931374479	chr1:26475228:+_vs_chr1:26475972:+	-0.00930393862748963	chr1:26475228:+;chr1:26475972:+	proximal	FALSE
STAG1	0.0221424774056353	0.881708699943159	0.98104459630547	0.409090909090909	0.5	-0.0909090909090909	chr3:136623169:-_vs_chr3:136502631:-	-0.181818181818182	chr3:136502631:-;chr3:136623169:-	proximal	FALSE
VHL	0.0210978835978836	0.884512617519714	0.983248909707961	0.428571428571429	0.333333333333333	0.0952380952380952	chr3:10153576:+_vs_chr3:10153662:+	0.19047619047619	chr3:10153576:+;chr3:10153662:+	distal	FALSE
NDUFB6	0.020328852694924	0.886622457978168	0.984678287438579	0.166666666666667	0.134615384615385	0.032051282051282	chr9:32553769:-_vs_chr9:32553688:-	0.0641025641025641	chr9:32553688:-;chr9:32553769:-	distal	FALSE
CAPZB	0.0199118485869847	0.88778355752847	0.984845897748815	0.375	0.410714285714286	-0.0357142857142857	chr1:19339115:-_vs_chr1:19338779:-	-0.0714285714285714	chr1:19338779:-;chr1:19339115:-	proximal	FALSE
TMEM106C	0.0196845550060284	0.888421655040353	0.984845897748815	0.516129032258065	0.578947368421053	-0.0628183361629882	chr12:47968488:+_vs_chr12:47968878:+	-0.125636672325976	chr12:47968488:+;chr12:47968878:+	proximal	FALSE
VDAC2	0.0191124302188296	0.890044647376941	0.985730633563897	0.275862068965517	0.295918367346939	-0.0200562983814215	chr10:75231272:+_vs_chr10:75231448:+	-0.0401125967628431	chr10:75231272:+;chr10:75231448:+	proximal	FALSE
PGRMC1	0.0176267281105992	0.894378690492404	0.989613458461503	0.806451612903226	0.775	0.0314516129032257	chrX:119243919:+_vs_chrX:119244466:+	0.0629032258064516	chrX:119243919:+;chrX:119244466:+	distal	FALSE
VAPA	0.0168968890661979	0.896575893595904	0.99112691290204	0.936170212765957	0.915254237288136	0.0209159754778219	chr18:9950555:+_vs_chr18:9954802:+	0.0418319509556437	chr18:9950555:+;chr18:9954802:+	distal	FALSE
PRKAR1A	0.0157854126055881	0.900016888932863	0.994011259033985	0.5625	0.6	-0.0375	chr17:68532216:+_vs_chr17:68532762:+	-0.075	chr17:68532216:+;chr17:68532762:+	proximal	FALSE
SNRPG	0.0154957097952595	0.900933837568502	0.994105203965244	0.161073825503356	0.177215189873418	-0.016141364370062	chr2:70281504:-_vs_chr2:70281373:-	-0.032282728740124	chr2:70281373:-;chr2:70281504:-	proximal	FALSE
CTSB	0.0127306007148622	0.910165362403546	1	0	0.2	-0.2	chr8:11844318:-_vs_chr8:11842630:-	-0.4	chr8:11842630:-;chr8:11844318:-	proximal	FALSE
NOP58	0.0123529411764706	0.911502327566289	1	0.36	0.294117647058824	0.0658823529411764	chr2:202282410:+_vs_chr2:202303661:+	0.131764705882353	chr2:202282410:+;chr2:202303661:+	distal	FALSE
PPP2R2A	0.0121001683501683	0.912408768036625	1	0.444444444444444	0.6	-0.155555555555556	chr8:26354571:+_vs_chr8:26370856:+	-0.311111111111111	chr8:26354571:+;chr8:26370856:+	proximal	FALSE
MRPL57	0.0119308540723982	0.913021296258361	1	0.291666666666667	0.346153846153846	-0.0544871794871795	chr13:21177356:+_vs_chr13:21177512:+	-0.108974358974359	chr13:21177356:+;chr13:21177512:+	proximal	FALSE
EIF2AK1	0.17721253833579	0.915205847404186	1	0.478021978021978	0.454545454545455	0.0234765234765235	chr7:6041141:-_vs_chr7:6024756:-	0.0834165834165834	chr7:6023831:-;chr7:6024756:-;chr7:6041141:-	distal	FALSE
PTMS	0.0102623124162686	0.919309877561355	1	0.901960784313726	0.886075949367089	0.0158848349466369	chr12:6769992:+_vs_chr12:6770952:+	0.0317696698932738	chr12:6769992:+;chr12:6770952:+	distal	FALSE
EBNA1BP2	0.0101503759398496	0.919749653999097	1	0.368421052631579	0.314285714285714	0.0541353383458646	chr1:43164410:-_vs_chr1:43164321:-	0.108270676691729	chr1:43164321:-;chr1:43164410:-	distal	FALSE
HADHA	0.00692307692307692	0.933688513699506	1	0.7	0.733333333333333	-0.0333333333333333	chr2:26232234:-_vs_chr2:26190869:-	-0.0666666666666667	chr2:26190869:-;chr2:26232234:-	proximal	FALSE
ZFAND5	0.00539192949907236	0.94146413729378	1	0.681818181818182	0.653061224489796	0.0287569573283859	chr9:72355652:-_vs_chr9:72354458:-	0.0575139146567718	chr9:72354458:-;chr9:72355652:-	distal	FALSE
ESCO2	0.00461822660098522	0.945819438036681	1	0.551724137931034	0	0.551724137931034	chr8:27777154:+_vs_chr8:27787987:+	1.10344827586207	chr8:27777154:+;chr8:27787987:+	distal	FALSE
MDM1	0.00424575424575422	0.948047044731792	1	0.666666666666667	0.590909090909091	0.0757575757575757	chr12:68325117:-_vs_chr12:68315208:-	0.151515151515151	chr12:68315208:-;chr12:68325117:-	distal	FALSE
JPT1	0.00369448328388414	0.951532617661406	1	0.457142857142857	0.44	0.0171428571428571	chr17:75135988:-_vs_chr17:75135248:-	0.0342857142857144	chr17:75135248:-;chr17:75135988:-	distal	FALSE
PLCE1	0.00357744107744108	0.952305596219434	1	0	0.545454545454545	-0.545454545454545	chr10:94031732:+_vs_chr10:94252487:+	-1.09090909090909	chr10:94031732:+;chr10:94252487:+	proximal	FALSE
GNAI3	0.0022176114384398	0.962440284356233	1	0.659574468085106	0.705882352941177	-0.0463078848560702	chr1:109592110:+_vs_chr1:109593507:+	-0.0926157697121403	chr1:109592110:+;chr1:109593507:+	proximal	FALSE
BRIX1	0.0022140822140822	0.962470161448981	1	0.555555555555556	0.64	-0.0844444444444444	chr5:34925460:+_vs_chr5:34925618:+	-0.168888888888889	chr5:34925460:+;chr5:34925618:+	proximal	FALSE
REXO2	0.00123299319727891	0.971988835625942	1	1	0.464285714285714	0.535714285714286	chr11:114449947:+_vs_chr11:114450279:+	1.07142857142857	chr11:114449947:+;chr11:114450279:+	distal	FALSE
PWP1	0.00115496205921737	0.972889325179889	1	0.3	0.333333333333333	-0.0333333333333333	chr12:107697588:+_vs_chr12:107712468:+	-0.0666666666666667	chr12:107697588:+;chr12:107712468:+	proximal	FALSE
UBE2F	0.00107638888888888	0.973827406589357	1	0.533333333333333	0	0.533333333333333	chr2:238041560:+_vs_chr2:238042595:+	1.06666666666667	chr2:238041560:+;chr2:238042595:+	distal	FALSE
METTL4	0.000875629358601494	0.976393215133908	1	0.421052631578947	0.333333333333333	0.087719298245614	chr18:2538135:-_vs_chr18:2537536:-	0.175438596491228	chr18:2537536:-;chr18:2538135:-	distal	FALSE
SMG8	0.000751299545159188	0.978132846865897	1	0	0.527777777777778	-0.527777777777778	chr17:59212869:+_vs_chr17:59215237:+	-1.05555555555556	chr17:59212869:+;chr17:59215237:+	proximal	FALSE
RSBN1L	0.000610119047619044	0.980293786067316	1	0.625	0.68	-0.055	chr7:77736495:+_vs_chr7:77749497:+	-0.11	chr7:77736495:+;chr7:77749497:+	proximal	FALSE
CENPN	0.0354478114478115	0.982432238835093	1	0.24	0.222222222222222	0.0177777777777778	chr16:81022874:+_vs_chr16:81031483:+	0.0355555555555555	chr16:81022874:+;chr16:81029319:+;chr16:81031483:+	distal	FALSE
SSB	0.0349187023294166	0.982692180145793	1	0.46875	0.476190476190476	-0.00744047619047616	chr2:169808527:+_vs_chr2:169812064:+	-0.0476190476190476	chr2:169806823:+;chr2:169808527:+;chr2:169812064:+	proximal	FALSE
EEF2	0.000159420344732029	0.98992603600479	1	0.804597701149425	0.8	0.00459770114942526	chr19:3981408:-_vs_chr19:3976056:-	0.00919540229885055	chr19:3976056:-;chr19:3981408:-	distal	FALSE
ATP6V1D	9.6483037659508e-05	0.992162842728998	1	0.261904761904762	0.3	-0.0380952380952381	chr14:67338071:-_vs_chr14:67337872:-	-0.0761904761904763	chr14:67337872:-;chr14:67338071:-	proximal	FALSE
BBX	8.87664524028198e-05	0.99248276602207	1	0.363636363636364	0.4	-0.0363636363636364	chr3:107772739:+_vs_chr3:107772895:+	-0.0727272727272728	chr3:107772739:+;chr3:107772895:+	proximal	FALSE
MARCKSL1	9.45805955122603e-29	0.999999999999992	1	0.983770287141074	0.983471074380165	0.000299212760908274	chr1:32334075:-_vs_chr1:32333839:-	0.000598425521816642	chr1:32333839:-;chr1:32334075:-	distal	FALSE
RPL36	1.72284338153828e-29	0.999999999999997	1	0.0552147239263804	0.0508474576271186	0.00436726629926172	chr19:5691667:+_vs_chr19:5691875:+	0.00873453259852348	chr19:5691667:+;chr19:5691875:+	distal	FALSE
BEX1	8.97065161941361e-30	0.999999999999998	1	0.905405405405405	0.895522388059702	0.00988301734570385	chrX:103063213:-_vs_chrX:103062651:-	0.0197660346914078	chrX:103062651:-;chrX:103063213:-	distal	FALSE
ASPM	8.83238742673092e-30	0.999999999999998	1	0.424242424242424	0	0.424242424242424	chr1:197143777:-_vs_chr1:197143597:-	0.848484848484848	chr1:197143597:-;chr1:197143777:-	distal	FALSE
HERC2P2	6.01472384571399e-30	0.999999999999998	1	0.676470588235294	1	-0.323529411764706	chr15:22563065:+_vs_chr15:22590817:+	-0.647058823529412	chr15:22563065:+;chr15:22590817:+	proximal	FALSE
PSRC1	6.48250972071258e-30	0.999999999999998	1	0.878787878787879	0.884615384615385	-0.0058275058275058	chr1:109279894:-_vs_chr1:109279567:-	-0.0116550116550116	chr1:109279567:-;chr1:109279894:-	proximal	FALSE
TROAP	3.08662959370539e-30	0.999999999999999	1	0.628571428571429	0.5	0.128571428571429	chr12:49324372:+_vs_chr12:49331731:+	0.257142857142857	chr12:49324372:+;chr12:49331731:+	distal	FALSE
HSPE1	2.668666355956e-30	0.999999999999999	1	0.1875	0.178571428571429	0.00892857142857142	chr2:197503383:+_vs_chr2:197503449:+	0.0178571428571428	chr2:197503383:+;chr2:197503449:+	distal	FALSE
CTNNBL1	2.44416374507587e-30	0.999999999999999	1	0.792452830188679	0.782608695652174	0.00984413453650534	chr20:37842397:+_vs_chr20:37872118:+	0.0196882690730107	chr20:37842397:+;chr20:37872118:+	distal	FALSE
RAB1A	1.99406886040008e-30	0.999999999999999	1	0.844155844155844	0.86	-0.0158441558441559	chr2:65088428:-_vs_chr2:65087878:-	-0.0316883116883117	chr2:65087878:-;chr2:65088428:-	proximal	FALSE
RPL12	1.83240174108317e-30	0.999999999999999	1	0.8	0.801324503311258	-0.00132450331125822	chr9:127449283:-_vs_chr9:127447674:-	-0.00264900662251652	chr9:127447674:-;chr9:127449283:-	proximal	FALSE
BTG3	1.47506243788371e-30	0.999999999999999	1	0.857142857142857	0.872340425531915	-0.0151975683890578	chr21:17609014:-_vs_chr21:17593653:-	-0.0303951367781156	chr21:17593653:-;chr21:17609014:-	proximal	FALSE
STK17A	1.42242800256262e-30	0.999999999999999	1	0.575757575757576	0.5	0.0757575757575758	chr7:43595985:+_vs_chr7:43625183:+	0.151515151515152	chr7:43595985:+;chr7:43625183:+	distal	FALSE
EHMT2	1.23492962494648e-30	0.999999999999999	1	0.5	1	-0.5	chr6:31890432:-_vs_chr6:31879759:-	-1	chr6:31879759:-;chr6:31890432:-	proximal	FALSE
UTP11	1.14288596554371e-30	0.999999999999999	1	0.407407407407407	0	0.407407407407407	chr1:38019350:+_vs_chr1:38023803:+	0.814814814814815	chr1:38019350:+;chr1:38023803:+	distal	FALSE
EIF3H	1.05521092253114e-30	0.999999999999999	1	0.915492957746479	0.91304347826087	0.00244947948560936	chr8:116644985:-_vs_chr8:116644832:-	0.00489895897121867	chr8:116644832:-;chr8:116644985:-	distal	FALSE
RPN2	1.03051405745355e-30	0.999999999999999	1	0.833333333333333	0.836734693877551	-0.00340136054421769	chr20:37241360:+_vs_chr20:37241623:+	-0.00680272108843538	chr20:37241360:+;chr20:37241623:+	proximal	FALSE
ARL3	6.17268933946381e-31	0.999999999999999	1	0.720930232558139	0.709677419354839	0.0112528132033007	chr10:102676892:-_vs_chr10:102676666:-	0.0225056264066016	chr10:102676666:-;chr10:102676892:-	distal	FALSE
GLUL	6.86527994706627e-31	0.999999999999999	1	0.864864864864865	0.877551020408163	-0.0126861555432983	chr1:182383797:-_vs_chr1:182382896:-	-0.0253723110865967	chr1:182382896:-;chr1:182383797:-	proximal	FALSE
HLA-A	6.42140047457325e-31	0.999999999999999	1	0.307692307692308	0.328571428571429	-0.0208791208791209	chr6:29945773:+_vs_chr6:29945837:+	-0.0417582417582418	chr6:29945773:+;chr6:29945837:+	proximal	FALSE
PDHB	6.9085091396628e-31	0.999999999999999	1	0.727272727272727	0.698412698412698	0.0288600288600289	chr3:58428048:-_vs_chr3:58427630:-	0.0577200577200578	chr3:58427630:-;chr3:58428048:-	distal	FALSE
CLK1	5.08293358120517e-31	0.999999999999999	1	0.857142857142857	0.838709677419355	0.0184331797235022	chr2:200858064:-_vs_chr2:200853081:-	0.0368663594470045	chr2:200853081:-;chr2:200858064:-	distal	FALSE
FAM98B	4.41989257328396e-31	0.999999999999999	1	0.272727272727273	0.28	-0.00727272727272732	chr15:38470284:+_vs_chr15:38484919:+	-0.0145454545454546	chr15:38470284:+;chr15:38484919:+	proximal	FALSE
PHYHIPL	4.11172297806554e-31	0.999999999999999	1	0.296296296296296	0.285714285714286	0.0105820105820106	chr10:59246145:+_vs_chr10:59246330:+	0.0211640211640212	chr10:59246145:+;chr10:59246330:+	distal	FALSE
SUMO2	4.69181385161691e-31	0.999999999999999	1	0.783625730994152	0.782258064516129	0.001367666478023	chr17:75167947:-_vs_chr17:75167733:-	0.00273533295604603	chr17:75167733:-;chr17:75167947:-	distal	FALSE
FAM171B	3.24559915290931e-31	1	1	0.576923076923077	0.6	-0.0230769230769231	chr2:186761766:+_vs_chr2:186763335:+	-0.0461538461538462	chr2:186761766:+;chr2:186763335:+	proximal	FALSE
MRPL38	2.64693769423423e-31	1	1	0.647058823529412	0.7	-0.0529411764705882	chr17:75901552:-_vs_chr17:75898644:-	-0.105882352941176	chr17:75898644:-;chr17:75901552:-	proximal	FALSE
PRDX6	3.51651081387203e-31	1	1	0.473684210526316	0.472222222222222	0.00146198830409355	chr1:173488015:+_vs_chr1:173488802:+	0.00292397660818716	chr1:173488015:+;chr1:173488802:+	distal	FALSE
SELENOT	3.08304229480414e-31	1	1	0.222222222222222	0.2	0.0222222222222222	chr3:150628381:+_vs_chr3:150630436:+	0.0444444444444445	chr3:150628381:+;chr3:150630436:+	distal	FALSE
ATP1B1	2.26880373791505e-31	1	1	0.521739130434783	0.571428571428571	-0.0496894409937888	chr1:169131618:+_vs_chr1:169131777:+	-0.0993788819875777	chr1:169131618:+;chr1:169131777:+	proximal	FALSE
C11orf54	1.57917192240015e-31	1	1	0.6	0.5	0.1	chr11:93761717:+_vs_chr11:93762316:+	0.2	chr11:93761717:+;chr11:93762316:+	distal	FALSE
EPC1	1.59478851271844e-31	1	1	0.45	0.444444444444444	0.00555555555555559	chr10:32293657:-_vs_chr10:32267755:-	0.0111111111111111	chr10:32267755:-;chr10:32293657:-	distal	FALSE
FTSJ3	1.36360242188203e-31	1	1	0.36	0.375	-0.015	chr17:63824092:-_vs_chr17:63820260:-	-0.03	chr17:63820260:-;chr17:63824092:-	proximal	FALSE
GRB2	2.21525269609444e-31	1	1	0.270833333333333	0.272727272727273	-0.00189393939393939	chr17:75320341:-_vs_chr17:75320015:-	-0.00378787878787873	chr17:75320015:-;chr17:75320341:-	proximal	FALSE
NAXE	1.51128865876937e-31	1	1	0.466666666666667	0.457627118644068	0.00903954802259888	chr1:156594137:+_vs_chr1:156594299:+	0.0180790960451978	chr1:156594137:+;chr1:156594299:+	distal	FALSE
PCNP	1.58113005705047e-31	1	1	0.794871794871795	0.777777777777778	0.017094017094017	chr3:101593007:+_vs_chr3:101594437:+	0.0341880341880341	chr3:101593007:+;chr3:101594437:+	distal	FALSE
POC1A	1.38540813215898e-31	1	1	0.6	0.666666666666667	-0.0666666666666667	chr3:52075780:-_vs_chr3:52075253:-	-0.133333333333333	chr3:52075253:-;chr3:52075780:-	proximal	FALSE
RPA3	1.28189897098414e-31	1	1	0.388888888888889	0.375	0.0138888888888889	chr7:7636944:-_vs_chr7:7636717:-	0.0277777777777777	chr7:7636717:-;chr7:7636944:-	distal	FALSE
RPL27A	1.90922573407431e-31	1	1	0.01875	0.0205761316872428	-0.0018261316872428	chr11:8685846:+_vs_chr11:8687530:+	-0.00365226337448557	chr11:8685846:+;chr11:8687530:+	proximal	FALSE
SLX1A	2.0066414123269e-31	1	1	0.456521739130435	0.470588235294118	-0.0140664961636829	chr16:29458219:+_vs_chr16:30197561:+	-0.0281329923273657	chr16:29458219:+;chr16:30197561:+	proximal	FALSE
SRSF2	1.57559148123538e-31	1	1	0.934782608695652	0.9375	-0.00271739130434778	chr17:76735853:-_vs_chr17:76734128:-	-0.00543478260869561	chr17:76734128:-;chr17:76735853:-	proximal	FALSE
ANAPC16	7.0987587729441e-32	1	1	1	0.521739130434783	0.478260869565217	chr10:72233295:+_vs_chr10:72233829:+	0.956521739130435	chr10:72233295:+;chr10:72233829:+	distal	FALSE
CSE1L	8.3195258943763e-32	1	1	0.473684210526316	0.5	-0.0263157894736842	chr20:49096588:+_vs_chr20:49096949:+	-0.0526315789473684	chr20:49096588:+;chr20:49096949:+	proximal	FALSE
DHX38	6.05210747391782e-32	1	1	0.625	0.619047619047619	0.00595238095238093	chr16:72096953:+_vs_chr16:72112907:+	0.0119047619047619	chr16:72096953:+;chr16:72112907:+	distal	FALSE
MFF	1.17703055699643e-31	1	1	0.666666666666667	0.692307692307692	-0.0256410256410257	chr2:227357177:+_vs_chr2:227357830:+	-0.0512820512820513	chr2:227357177:+;chr2:227357830:+	proximal	FALSE
POMZP3	1.16772173470216e-31	1	1	0.368421052631579	0.346153846153846	0.0222672064777328	chr7:76625526:-_vs_chr7:76609988:-	0.0445344129554656	chr7:76609988:-;chr7:76625526:-	distal	FALSE
UBE2V1	1.05822804358916e-31	1	1	0.266666666666667	0.25	0.0166666666666667	chr20:50082755:-_vs_chr20:50081365:-	0.0333333333333334	chr20:50081365:-;chr20:50082755:-	distal	FALSE
KIAA1143	9.87943699957186e-33	1	1	0.5	0.666666666666667	-0.166666666666667	chr3:44753034:-_vs_chr3:44750828:-	-0.333333333333333	chr3:44750828:-;chr3:44753034:-	proximal	FALSE
TCF12	2.5398930660525e-32	1	1	0.333333333333333	0.321428571428571	0.0119047619047619	chr15:57262200:+_vs_chr15:57263175:+	0.0238095238095238	chr15:57262200:+;chr15:57263175:+	distal	FALSE
WIPI2	3.16335601284852e-32	1	1	0	0.4	-0.4	chr7:5231520:+_vs_chr7:5231724:+	-0.8	chr7:5231520:+;chr7:5231724:+	proximal	FALSE
ATXN2	0	1	1	0.428571428571429	0.529411764705882	-0.100840336134454	chr12:111520003:-_vs_chr12:111519935:-	-0.201680672268908	chr12:111519935:-;chr12:111520003:-	proximal	FALSE
B3GALNT1	0	1	1	0.666666666666667	0.586206896551724	0.0804597701149425	chr3:161084983:-_vs_chr3:161083883:-	0.160919540229885	chr3:161083883:-;chr3:161084983:-	distal	FALSE
BLOC1S2	0	1	1	0.333333333333333	0.523809523809524	-0.190476190476191	chr10:100275005:-_vs_chr10:100274932:-	-0.380952380952381	chr10:100274932:-;chr10:100275005:-	proximal	FALSE
CLIP3	0	1	1	0.434782608695652	0.41025641025641	0.0245261984392419	chr19:36015729:-_vs_chr19:36014660:-	0.0490523968784839	chr19:36014660:-;chr19:36015729:-	distal	FALSE
CMPK1	0	1	1	0.578947368421053	0.55	0.0289473684210526	chr1:47377763:+_vs_chr1:47378839:+	0.0578947368421053	chr1:47377763:+;chr1:47378839:+	distal	FALSE
COA4	0	1	1	0.6	0.6	0	chr11:73872766:-_vs_chr11:73872667:-	0	chr11:73872667:-;chr11:73872766:-	proximal	FALSE
CXCL12	0	1	1	0.272727272727273	0.246913580246914	0.0258136924803591	chr10:44377129:-_vs_chr10:44377071:-	0.0516273849607183	chr10:44377071:-;chr10:44377129:-	distal	FALSE
DDX17	0	1	1	0.255813953488372	0.246153846153846	0.00966010733452594	chr22:38494085:-_vs_chr22:38483438:-	0.0193202146690519	chr22:38483438:-;chr22:38494085:-	distal	FALSE
DNM1L	0	1	1	0.476190476190476	0.333333333333333	0.142857142857143	chr12:32740174:+_vs_chr12:32743632:+	0.285714285714286	chr12:32740174:+;chr12:32743632:+	distal	FALSE
