gene_id	chisq	pvalue	adj_pvalue	IP	PgG2M	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
C1orf61	8.03723449268036e-05	0.992847010893074	1	0.952	0.957264957264957	-0.00526495726495735	chr1:156407365:-_vs_chr1:156404256:-	-0.0105299145299146	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
SOX4	1.86990542625762e-28	0.999999999999989	1	0.942408376963351	1	-0.0575916230366492	chr6:21596033:+_vs_chr6:21596079:+	-0.115183246073298	chr6:21596033:+;chr6:21596079:+	proximal	FALSE
RPL19	1.46336098602771e-28	0.99999999999999	1	0.966176470588235	0.965811965811966	0.000364504776269481	chr17:39204650:+_vs_chr17:39204722:+	0.000729009552538969	chr17:39204650:+;chr17:39204722:+	distal	FALSE
ELOB	6.10766987711311e-29	0.999999999999994	1	0.0902777777777778	0.0789473684210526	0.0113304093567251	chr16:2771946:-_vs_chr16:2771414:-	0.0226608187134503	chr16:2771414:-;chr16:2771946:-	distal	FALSE
SRSF2	3.03787430984621e-29	0.999999999999996	1	0.901315789473684	0.897058823529412	0.00425696594427238	chr17:76734837:-_vs_chr17:76734128:-	0.00851393188854482	chr17:76734128:-;chr17:76734837:-	distal	FALSE
SLC25A4	2.40298028801787e-29	0.999999999999996	1	0.879120879120879	0.857142857142857	0.021978021978022	chr4:185147192:+_vs_chr4:185147271:+	0.043956043956044	chr4:185147192:+;chr4:185147271:+	distal	FALSE
CPNE1	2.00060690548157e-29	0.999999999999996	1	0.712871287128713	0.75	-0.0371287128712872	chr20:35631309:-_vs_chr20:35626044:-	-0.0742574257425743	chr20:35626044:-;chr20:35631309:-	proximal	FALSE
SECISBP2	2.0037595046019e-29	0.999999999999996	1	0.234042553191489	0	0.234042553191489	chr9:89338529:+_vs_chr9:89341360:+	0.468085106382979	chr9:89338529:+;chr9:89341360:+	distal	FALSE
MMADHC	1.1709094858792e-29	0.999999999999997	1	0.909090909090909	0.918918918918919	-0.00982800982800991	chr2:149569886:-_vs_chr2:149569637:-	-0.0196560196560197	chr2:149569637:-;chr2:149569886:-	proximal	FALSE
MCMBP	8.95154528450549e-30	0.999999999999998	1	0.413793103448276	0	0.413793103448276	chr10:119831197:-_vs_chr10:119829988:-	0.827586206896552	chr10:119829988:-;chr10:119831197:-	distal	FALSE
AKIRIN2	6.79087643750246e-30	0.999999999999998	1	0.204301075268817	0.204081632653061	0.000219442615755988	chr6:87674926:-_vs_chr6:87674860:-	0.000438885231512004	chr6:87674860:-;chr6:87674926:-	distal	FALSE
MEX3B	7.31946162129525e-30	0.999999999999998	1	0.69047619047619	1	-0.30952380952381	chr15:82042785:-_vs_chr15:82041783:-	-0.619047619047619	chr15:82041783:-;chr15:82042785:-	proximal	FALSE
RBM8A	6.73380433817825e-30	0.999999999999998	1	0.144444444444444	0.136363636363636	0.00808080808080808	chr1:145925723:-_vs_chr1:145923648:-	0.0161616161616162	chr1:145923648:-;chr1:145925723:-	distal	FALSE
SEMA5B	6.8903041685732e-30	0.999999999999998	1	0.647058823529412	1	-0.352941176470588	chr3:122947892:-_vs_chr3:122909190:-	-0.705882352941176	chr3:122909190:-;chr3:122947892:-	proximal	FALSE
CD2BP2	6.00390256832141e-30	0.999999999999998	1	0.357142857142857	0	0.357142857142857	chr16:30352847:-_vs_chr16:30350773:-	0.714285714285714	chr16:30350773:-;chr16:30352847:-	distal	FALSE
PPP2R2B	6.60524044852995e-30	0.999999999999998	1	0.661538461538462	1	-0.338461538461538	chr5:146589594:-_vs_chr5:146589510:-	-0.676923076923077	chr5:146589510:-;chr5:146589594:-	proximal	FALSE
DCTN6	4.99092235424414e-30	0.999999999999998	1	0.407407407407407	0.5	-0.0925925925925926	chr8:30183538:+_vs_chr8:30183634:+	-0.185185185185185	chr8:30183538:+;chr8:30183634:+	proximal	FALSE
GAP43	3.93388623380634e-30	0.999999999999998	1	0.27906976744186	0.333333333333333	-0.0542635658914729	chr3:115721401:+_vs_chr3:115721483:+	-0.108527131782946	chr3:115721401:+;chr3:115721483:+	proximal	FALSE
CHD6	3.03302451023718e-30	0.999999999999999	1	0.423076923076923	0	0.423076923076923	chr20:41514906:-_vs_chr20:41454543:-	0.846153846153846	chr20:41454543:-;chr20:41514906:-	distal	FALSE
UBA3	3.03302451023718e-30	0.999999999999999	1	0.576923076923077	1	-0.423076923076923	chr3:69077102:-_vs_chr3:69054730:-	-0.846153846153846	chr3:69054730:-;chr3:69077102:-	proximal	FALSE
RPS16	2.85208133906781e-30	0.999999999999999	1	0.0252707581227437	0.0227272727272727	0.00254348539547095	chr19:39433210:-_vs_chr19:39433138:-	0.00508697079094195	chr19:39433138:-;chr19:39433210:-	distal	FALSE
ARFGAP3	2.42707168373126e-30	0.999999999999999	1	0.694444444444444	0.714285714285714	-0.0198412698412699	chr22:42796693:-_vs_chr22:42796529:-	-0.0396825396825398	chr22:42796529:-;chr22:42796693:-	proximal	FALSE
GHITM	2.42827568389186e-30	0.999999999999999	1	0.518518518518518	1	-0.481481481481482	chr10:84152547:+_vs_chr10:84153120:+	-0.962962962962963	chr10:84152547:+;chr10:84153120:+	proximal	FALSE
MFF	2.32923826944058e-30	0.999999999999999	1	0.607594936708861	1	-0.392405063291139	chr2:227357177:+_vs_chr2:227357830:+	-0.784810126582278	chr2:227357177:+;chr2:227357830:+	proximal	FALSE
RASGEF1B	2.31318436399241e-30	0.999999999999999	1	0.358490566037736	0	0.358490566037736	chr4:81427051:-_vs_chr4:81426396:-	0.716981132075472	chr4:81426396:-;chr4:81427051:-	distal	FALSE
RBM4B	2.36816641369246e-30	0.999999999999999	1	0.725	1	-0.275	chr11:66675560:-_vs_chr11:66664998:-	-0.55	chr11:66664998:-;chr11:66675560:-	proximal	FALSE
KPNA2	1.91436024155843e-30	0.999999999999999	1	0.957142857142857	0.953771289537713	0.00337156760514434	chr17:68046631:+_vs_chr17:68046854:+	0.00674313521028859	chr17:68046631:+;chr17:68046854:+	distal	FALSE
ARPC5L	1.64541671947141e-30	0.999999999999999	1	0.509090909090909	0.666666666666667	-0.157575757575758	chr9:124876952:+_vs_chr9:124877415:+	-0.315151515151515	chr9:124876952:+;chr9:124877415:+	proximal	FALSE
ITSN1	1.58025021077927e-30	0.999999999999999	1	0.478260869565217	0.5	-0.0217391304347826	chr21:33774850:+_vs_chr21:33794454:+	-0.0434782608695652	chr21:33774850:+;chr21:33794454:+	proximal	FALSE
JAK1	1.57767150043531e-30	0.999999999999999	1	0.428571428571429	0	0.428571428571429	chr1:64864911:-_vs_chr1:64833229:-	0.857142857142857	chr1:64833229:-;chr1:64864911:-	distal	FALSE
CTPS1	1.1126880359142e-30	0.999999999999999	1	0.5	1	-0.5	chr1:41010258:+_vs_chr1:41012561:+	-1	chr1:41010258:+;chr1:41012561:+	proximal	FALSE
MPPED2	1.35736785486189e-30	0.999999999999999	1	0.26027397260274	0.261904761904762	-0.00163078930202221	chr11:30411121:-_vs_chr11:30410224:-	-0.0032615786040443	chr11:30410224:-;chr11:30411121:-	proximal	FALSE
PLCB1	1.1126880359142e-30	0.999999999999999	1	0.5	0	0.5	chr20:8717742:+_vs_chr20:8788525:+	1	chr20:8717742:+;chr20:8788525:+	distal	FALSE
RAB5A	1.27992984814085e-30	0.999999999999999	1	0.588235294117647	1	-0.411764705882353	chr3:19984346:+_vs_chr3:19985171:+	-0.823529411764706	chr3:19984346:+;chr3:19985171:+	proximal	FALSE
TPM1	1.14288596554371e-30	0.999999999999999	1	0.407407407407407	0	0.407407407407407	chr15:63066093:+_vs_chr15:63071915:+	0.814814814814815	chr15:63066093:+;chr15:63071915:+	distal	FALSE
ZC3H7A	1.0891659089131e-30	0.999999999999999	1	0.583333333333333	0.666666666666667	-0.0833333333333333	chr16:11779213:-_vs_chr16:11765109:-	-0.166666666666667	chr16:11765109:-;chr16:11779213:-	proximal	FALSE
VCP	9.43693231960043e-31	0.999999999999999	1	0.142857142857143	0.130434782608696	0.0124223602484472	chr9:35056936:-_vs_chr9:35056563:-	0.0248447204968944	chr9:35056563:-;chr9:35056936:-	distal	FALSE
ANP32B	6.71212004245776e-31	0.999999999999999	1	0.263157894736842	0.290322580645161	-0.0271646859083192	chr9:98015800:+_vs_chr9:98015943:+	-0.0543293718166383	chr9:98015800:+;chr9:98015943:+	proximal	FALSE
BOD1	7.5254444281602e-31	0.999999999999999	1	0.707317073170732	0.75	-0.0426829268292683	chr5:173607891:-_vs_chr5:173607537:-	-0.0853658536585366	chr5:173607537:-;chr5:173607891:-	proximal	FALSE
METTL9	7.78072751922661e-31	0.999999999999999	1	0.117021276595745	0.1	0.0170212765957447	chr16:21655936:+_vs_chr16:21657471:+	0.0340425531914894	chr16:21655936:+;chr16:21657471:+	distal	FALSE
SRPK2	6.01415161187705e-31	0.999999999999999	1	0.617647058823529	0.555555555555556	0.0620915032679739	chr7:105143286:-_vs_chr7:105142445:-	0.124183006535948	chr7:105142445:-;chr7:105143286:-	distal	FALSE
UBE2N	7.48572241118073e-31	0.999999999999999	1	0.347826086956522	0.307692307692308	0.040133779264214	chr12:93409357:-_vs_chr12:93408365:-	0.080267558528428	chr12:93408365:-;chr12:93409357:-	distal	FALSE
DEPDC1B	4.53460860484187e-31	0.999999999999999	1	0.571428571428571	0.526315789473684	0.0451127819548872	chr5:60599084:-_vs_chr5:60596917:-	0.0902255639097744	chr5:60596917:-;chr5:60599084:-	distal	FALSE
FAM220A	3.9708289277408e-31	0.999999999999999	1	0.739130434782609	1	-0.260869565217391	chr7:6329681:-_vs_chr7:6329411:-	-0.521739130434783	chr7:6329411:-;chr7:6329681:-	proximal	FALSE
LUC7L	3.93454622693112e-31	0.999999999999999	1	0.680851063829787	0.6875	-0.00664893617021278	chr16:206005:-_vs_chr16:188990:-	-0.0132978723404256	chr16:188990:-;chr16:206005:-	proximal	FALSE
NME4	4.6897572122028e-31	0.999999999999999	1	0.531645569620253	0.518518518518518	0.0131270511017346	chr16:400648:+_vs_chr16:400754:+	0.0262541022034692	chr16:400648:+;chr16:400754:+	distal	FALSE
RFC2	5.2724258157545e-31	0.999999999999999	1	0.5	0	0.5	chr7:74231847:-_vs_chr7:74231664:-	1	chr7:74231664:-;chr7:74231847:-	distal	FALSE
TRIM37	4.67575244603655e-31	0.999999999999999	1	0.4	0	0.4	chr17:59088303:-_vs_chr17:58998202:-	0.8	chr17:58998202:-;chr17:59088303:-	distal	FALSE
CA12	3.27552143200928e-31	1	1	0.0985915492957746	0.2	-0.101408450704225	chr15:63325713:-_vs_chr15:63323531:-	-0.202816901408451	chr15:63323531:-;chr15:63325713:-	proximal	FALSE
IK	2.42677978210142e-31	1	1	0.763636363636364	0.75	0.0136363636363637	chr5:140654706:+_vs_chr5:140662480:+	0.0272727272727273	chr5:140654706:+;chr5:140662480:+	distal	FALSE
RRM2	2.73910036535074e-31	1	1	0.608695652173913	0.583333333333333	0.0253623188405797	chr2:10129967:+_vs_chr2:10131414:+	0.0507246376811594	chr2:10129967:+;chr2:10131414:+	distal	FALSE
SEC11C	2.42728815660471e-31	1	1	0.580645161290323	0.571428571428571	0.00921658986175122	chr18:59158742:+_vs_chr18:59158832:+	0.0184331797235023	chr18:59158742:+;chr18:59158832:+	distal	FALSE
SELENOK	2.77222736741639e-31	1	1	0.745098039215686	0.75	-0.00490196078431371	chr3:53885272:-_vs_chr3:53885199:-	-0.00980392156862742	chr3:53885199:-;chr3:53885272:-	proximal	FALSE
SPCS1	3.50704498439447e-31	1	1	0.843137254901961	0.818181818181818	0.0249554367201426	chr3:52707786:+_vs_chr3:52708168:+	0.0499108734402852	chr3:52707786:+;chr3:52708168:+	distal	FALSE
AFDN-DT	1.77760611499802e-31	1	1	0.340909090909091	0.4	-0.0590909090909091	chr6:167824380:-_vs_chr6:167824108:-	-0.118181818181818	chr6:167824108:-;chr6:167824380:-	proximal	FALSE
ATP6V1D	2.2351058981262e-31	1	1	0.174603174603175	0.2	-0.0253968253968254	chr14:67338071:-_vs_chr14:67337872:-	-0.0507936507936507	chr14:67337872:-;chr14:67338071:-	proximal	FALSE
HMGCR	1.9754723847075e-31	1	1	0.692307692307692	0.666666666666667	0.0256410256410257	chr5:75351314:+_vs_chr5:75361400:+	0.0512820512820513	chr5:75351314:+;chr5:75361400:+	distal	FALSE
IGBP1	2.23335692947186e-31	1	1	0.789473684210526	0.777777777777778	0.0116959064327485	chrX:70165878:+_vs_chrX:70166324:+	0.0233918128654971	chrX:70165878:+;chrX:70166324:+	distal	FALSE
PCMT1	1.87824025052622e-31	1	1	0.694444444444444	0.714285714285714	-0.0198412698412699	chr6:149810901:+_vs_chr6:149811415:+	-0.0396825396825398	chr6:149810901:+;chr6:149811415:+	proximal	FALSE
RAC1	1.22388558260096e-31	1	1	0.6875	0.714285714285714	-0.0267857142857143	chr7:6402689:+_vs_chr7:6403967:+	-0.0535714285714286	chr7:6402689:+;chr7:6403967:+	proximal	FALSE
SNRNP40	1.34975676568119e-31	1	1	0.357142857142857	0.4	-0.0428571428571429	chr1:31259675:-_vs_chr1:31259568:-	-0.0857142857142858	chr1:31259568:-;chr1:31259675:-	proximal	FALSE
TAX1BP1	1.75634435547944e-31	1	1	0.5	0.4	0.1	chr7:27769705:+_vs_chr7:27785298:+	0.2	chr7:27769705:+;chr7:27785298:+	distal	FALSE
AKAP17A	1.12907851423678e-31	1	1	0.428571428571429	0.5	-0.0714285714285715	chrX:1599226:+_vs_chrY:1599226:+	-0.142857142857143	chrX:1599226:+;chrY:1599226:+	proximal	FALSE
CHD7	1.03582338816173e-31	1	1	0.418604651162791	0	0.418604651162791	chr8:60781142:+_vs_chr8:60856600:+	0.837209302325581	chr8:60781142:+;chr8:60856600:+	distal	FALSE
CUX1	1.12811805047231e-31	1	1	0.5	0.571428571428571	-0.0714285714285714	chr7:102104365:+_vs_chr7:102283958:+	-0.142857142857143	chr7:102104365:+;chr7:102283958:+	proximal	FALSE
DHRS7	1.16772173470216e-31	1	1	0.653846153846154	0.631578947368421	0.0222672064777328	chr14:60154043:-_vs_chr14:60144802:-	0.0445344129554656	chr14:60144802:-;chr14:60154043:-	distal	FALSE
GFER	5.079786132105e-32	1	1	0.652173913043478	0.636363636363636	0.0158102766798419	chr16:1986112:+_vs_chr16:1987746:+	0.0316205533596838	chr16:1986112:+;chr16:1987746:+	distal	FALSE
GGNBP2	6.83480791165046e-32	1	1	0.5	0.333333333333333	0.166666666666667	chr17:36560810:+_vs_chr17:36581451:+	0.333333333333333	chr17:36560810:+;chr17:36581451:+	distal	FALSE
LTA4H	9.68337195826851e-32	1	1	0.733333333333333	0.692307692307692	0.041025641025641	chr12:96000923:-_vs_chr12:96000830:-	0.082051282051282	chr12:96000830:-;chr12:96000923:-	distal	FALSE
NIPSNAP1	7.39681855240286e-32	1	1	0.328947368421053	0	0.328947368421053	chr22:29555406:-_vs_chr22:29554808:-	0.657894736842105	chr22:29554808:-;chr22:29555406:-	distal	FALSE
SNW1	7.99175710058677e-32	1	1	0.414634146341463	0.363636363636364	0.0509977827050997	chr14:77731064:-_vs_chr14:77717599:-	0.1019955654102	chr14:77717599:-;chr14:77731064:-	distal	FALSE
YTHDC1	1.03443542073522e-31	1	1	0.611111111111111	0.5	0.111111111111111	chr4:68338294:-_vs_chr4:68337741:-	0.222222222222222	chr4:68337741:-;chr4:68338294:-	distal	FALSE
ZNF711	1.16297286163929e-31	1	1	0.180327868852459	0	0.180327868852459	chrX:85270103:+_vs_chrX:85270740:+	0.360655737704918	chrX:85270103:+;chrX:85270740:+	distal	FALSE
ARIH2	3.63919681693047e-32	1	1	0.388888888888889	0	0.388888888888889	chr3:48927623:+_vs_chr3:48985541:+	0.777777777777778	chr3:48927623:+;chr3:48985541:+	distal	FALSE
CEP63	9.09530079993972e-33	1	1	0.454545454545455	0.333333333333333	0.121212121212121	chr3:134545792:+_vs_chr3:134546228:+	0.242424242424242	chr3:134545792:+;chr3:134546228:+	distal	FALSE
LITAF	9.09530079993972e-33	1	1	0.454545454545455	0.333333333333333	0.121212121212121	chr16:11548579:-_vs_chr16:11547997:-	0.242424242424242	chr16:11547997:-;chr16:11548579:-	distal	FALSE
MFN2	3.29218793912348e-32	1	1	0.5	1	-0.5	chr1:12009683:+_vs_chr1:12013493:+	-1	chr1:12009683:+;chr1:12013493:+	proximal	FALSE
POLB	1.05808169082636e-32	1	1	0.622222222222222	1	-0.377777777777778	chr8:42369296:+_vs_chr8:42371808:+	-0.755555555555556	chr8:42369296:+;chr8:42371808:+	proximal	FALSE
POU3F3	2.28134980879888e-32	1	1	0.621621621621622	0.666666666666667	-0.045045045045045	chr2:104857825:+_vs_chr2:104858574:+	-0.0900900900900901	chr2:104857825:+;chr2:104858574:+	proximal	FALSE
STT3B	4.192877545319e-32	1	1	0.379310344827586	0	0.379310344827586	chr3:31636034:+_vs_chr3:31636223:+	0.758620689655172	chr3:31636034:+;chr3:31636223:+	distal	FALSE
ADAM10	0	1	1	0.517241379310345	0	0.517241379310345	chr15:58627825:-_vs_chr15:58595394:-	1.03448275862069	chr15:58595394:-;chr15:58627825:-	distal	FALSE
ADK	0	1	1	0.625	0.666666666666667	-0.0416666666666666	chr10:74398519:+_vs_chr10:74708529:+	-0.0833333333333333	chr10:74398519:+;chr10:74708529:+	proximal	FALSE
AKAP9	0	1	1	0.518518518518518	0	0.518518518518518	chr7:92000950:+_vs_chr7:92001450:+	1.03703703703704	chr7:92000950:+;chr7:92001450:+	distal	FALSE
APP	0	1	1	0.140540540540541	0.136363636363636	0.00417690417690419	chr21:25880809:-_vs_chr21:25880550:-	0.00835380835380839	chr21:25880550:-;chr21:25880809:-	distal	FALSE
ATP1B3	0	1	1	0.104	0	0.104	chr3:141926198:+_vs_chr3:141926519:+	0.208	chr3:141926198:+;chr3:141926519:+	distal	FALSE
CELF2	0	1	1	0.333333333333333	0	0.333333333333333	chr10:11329790:+_vs_chr10:11331041:+	0.666666666666667	chr10:11329790:+;chr10:11331041:+	distal	FALSE
G3BP1	0	1	1	0.722222222222222	0.714285714285714	0.00793650793650791	chr5:151804642:+_vs_chr5:151805349:+	0.0158730158730158	chr5:151804642:+;chr5:151805349:+	distal	FALSE
HSD17B12	0	1	1	0.52	0	0.52	chr11:43855379:+_vs_chr11:43856490:+	1.04	chr11:43855379:+;chr11:43856490:+	distal	FALSE
HSPE1-MOB4	0	1	1	0.82089552238806	0.826086956521739	-0.0051914341336794	chr2:197550913:+_vs_chr2:197552617:+	-0.0103828682673588	chr2:197550913:+;chr2:197552617:+	proximal	FALSE
KRAS	0	1	1	0.481481481481481	1	-0.518518518518519	chr12:25209856:-_vs_chr12:25209826:-	-1.03703703703704	chr12:25209826:-;chr12:25209856:-	proximal	FALSE
MACIR	0	1	1	0.5	0.5	0	chr5:103277223:+_vs_chr5:103278372:+	0	chr5:103277223:+;chr5:103278372:+	proximal	FALSE
MAT2B	0	1	1	0.75	0.741379310344828	0.00862068965517238	chr5:163519151:+_vs_chr5:163519322:+	0.0172413793103448	chr5:163519151:+;chr5:163519322:+	distal	FALSE
MEIS2	0	1	1	0.333333333333333	0.333333333333333	0	chr15:37036848:-_vs_chr15:36891031:-	0	chr15:36891031:-;chr15:37036848:-	proximal	FALSE
MGME1	0	1	1	0.5625	0.545454545454545	0.0170454545454546	chr20:17990072:+_vs_chr20:17991118:+	0.0340909090909091	chr20:17990072:+;chr20:17991118:+	distal	FALSE
N4BP2L2	0	1	1	0.483870967741935	0	0.483870967741935	chr13:32536493:-_vs_chr13:32536362:-	0.967741935483871	chr13:32536362:-;chr13:32536493:-	distal	FALSE
NPIPA7	0	1	1	0.357142857142857	0.25	0.107142857142857	chr16:18317937:-_vs_chr16:16393954:+	0.214285714285714	chr16:16393954:+;chr16:18317937:-	distal	FALSE
PPP1R12A	0	1	1	0.433333333333333	0.5	-0.0666666666666667	chr12:79820856:-_vs_chr12:79797300:-	-0.133333333333333	chr12:79797300:-;chr12:79820856:-	proximal	FALSE
PTPN12	0	1	1	0.523809523809524	0	0.523809523809524	chr7:77571151:+_vs_chr7:77640069:+	1.04761904761905	chr7:77571151:+;chr7:77640069:+	distal	FALSE
SPTSSA	0	1	1	0.533333333333333	0.555555555555556	-0.0222222222222223	chr14:34434689:-_vs_chr14:34434587:-	-0.0444444444444445	chr14:34434587:-;chr14:34434689:-	proximal	FALSE
TUSC2	0	1	1	0.538461538461538	0.444444444444444	0.094017094017094	chr3:50325993:-_vs_chr3:50324909:-	0.188034188034188	chr3:50324909:-;chr3:50325993:-	distal	FALSE
ADAMTS9	NA	NA	NA	0.620689655172414	NA	NA	NA	NA	chr3:64651127:-;chr3:64658742:-	NA	NA
AP1S2	NA	NA	NA	0.518518518518518	NA	NA	NA	NA	chrX:15830059:-;chrX:15831159:-	NA	NA
BAZ1B	NA	NA	NA	0.556603773584906	NA	NA	NA	NA	chr7:73459553:-;chr7:73477076:-;chr7:73478003:-	NA	NA
BAZ2B	NA	NA	NA	0.5	NA	NA	NA	NA	chr2:159389459:-;chr2:159431016:-	NA	NA
BCL2L13	NA	NA	NA	0.558823529411765	NA	NA	NA	NA	chr22:17728708:+;chr22:17729140:+	NA	NA
BRCC3	NA	NA	NA	0.518518518518518	NA	NA	NA	NA	chrX:155078930:+;chrX:155121282:+	NA	NA
BRD8	NA	NA	NA	NA	0.448275862068966	NA	NA	NA	chr5:138157167:-;chr5:138161039:-	NA	NA
BRIX1	NA	NA	NA	0.707317073170732	NA	NA	NA	NA	chr5:34925618:+;chr5:34925682:+	NA	NA
CACNA2D1	NA	NA	NA	0.535714285714286	NA	NA	NA	NA	chr7:81974473:-;chr7:81997179:-	NA	NA
CEP95	NA	NA	NA	0.478260869565217	NA	NA	NA	NA	chr17:64527169:+;chr17:64537946:+	NA	NA
COX11	NA	NA	NA	0.5625	NA	NA	NA	NA	chr17:54961942:-;chr17:54962923:-	NA	NA
CPE	NA	NA	NA	0.297297297297297	NA	NA	NA	NA	chr4:165498177:+;chr4:165498330:+	NA	NA
CUL2	NA	NA	NA	0.464285714285714	NA	NA	NA	NA	chr10:35009862:-;chr10:35013738:-	NA	NA
DCAF8	NA	NA	NA	0.56	NA	NA	NA	NA	chr1:160215720:-;chr1:160239222:-	NA	NA
DENND1B	NA	NA	NA	0.541666666666667	NA	NA	NA	NA	chr1:197510680:-;chr1:197552253:-	NA	NA
DISP3	NA	NA	NA	0.5	NA	NA	NA	NA	chr1:11483617:+;chr1:11537551:+	NA	NA
FLAD1	NA	NA	NA	0.689655172413793	NA	NA	NA	NA	chr1:154989012:+;chr1:154993111:+	NA	NA
FRG1	NA	NA	NA	0.659090909090909	NA	NA	NA	NA	chr4:189957494:+;chr4:189963200:+	NA	NA
GOLGA8A	NA	NA	NA	0.548780487804878	NA	NA	NA	NA	chr15:34379068:-;chr15:34381369:-;chr15:34385743:-	NA	NA
GRIA2	NA	NA	NA	0.556179775280899	NA	NA	NA	NA	chr4:157321566:+;chr4:157333307:+;chr4:157335699:+	NA	NA
