gene_id	chisq	pvalue	adj_pvalue	In	Pro	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
ABCF1	0.00660011550202128	0.935250218496913	1	0.611111111111111	0.564516129032258	0.046594982078853	chr6:30580460:+_vs_chr6:30591312:+	0.0931899641577061	chr6:30580460:+;chr6:30591312:+	distal	FALSE
CISD1	0.00644098017404961	0.936033876957751	1	1	0.451612903225806	0.548387096774194	chr10:58287856:+_vs_chr10:58287990:+	1.09677419354839	chr10:58287856:+;chr10:58287990:+	distal	FALSE
SPPL2B	0.00619047619047618	0.937287488518184	1	0	0.56	-0.56	chr19:2342668:+_vs_chr19:2353930:+	-1.12	chr19:2342668:+;chr19:2353930:+	proximal	FALSE
MRPS36	0.00600362719142815	0.938239253549072	1	0.571428571428571	0.662921348314607	-0.0914927768860353	chr5:69229355:+_vs_chr5:69229462:+	-0.182985553772071	chr5:69229355:+;chr5:69229462:+	proximal	FALSE
SNRNP40	0.00597878495660558	0.938366910027579	1	0	0.278688524590164	-0.278688524590164	chr1:31259675:-_vs_chr1:31259568:-	-0.557377049180328	chr1:31259568:-;chr1:31259675:-	proximal	FALSE
GABPB1-AS1	0.00546328671328673	0.941078776546311	1	0.333333333333333	0.545454545454545	-0.212121212121212	chr15:50357130:+_vs_chr15:50357374:+	-0.424242424242424	chr15:50357130:+;chr15:50357374:+	proximal	FALSE
HS2ST1	0.0054563492063492	0.941116130695797	1	0	0.285714285714286	-0.285714285714286	chr1:87106221:+_vs_chr1:87106594:+	-0.571428571428571	chr1:87106221:+;chr1:87106594:+	proximal	FALSE
POLR3F	0.00512765730157035	0.942914142090355	1	0.5	0.782608695652174	-0.282608695652174	chr20:18483797:+_vs_chr20:18484643:+	-0.565217391304348	chr20:18483797:+;chr20:18484643:+	proximal	FALSE
RPS25	0.00505012006427778	0.943346662929009	1	0.983957219251337	0.98761835396941	-0.00366113471807306	chr11:119017962:-_vs_chr11:119015712:-	-0.00732226943614621	chr11:119015712:-;chr11:119017962:-	proximal	FALSE
TMX4	0.00467931753586182	0.945462814014774	1	0.222222222222222	0.295774647887324	-0.0735524256651017	chr20:7982530:-_vs_chr20:7981412:-	-0.147104851330204	chr20:7981412:-;chr20:7982530:-	proximal	FALSE
AP3M1	0.0046741452991453	0.945492916456298	1	0.785714285714286	0.732142857142857	0.0535714285714286	chr10:74122958:-_vs_chr10:74121777:-	0.107142857142857	chr10:74121777:-;chr10:74122958:-	distal	FALSE
CHMP5	0.00420918367346936	0.948270960482555	1	0.8	0.821428571428571	-0.0214285714285714	chr9:33281169:+_vs_chr9:33281510:+	-0.0428571428571428	chr9:33281169:+;chr9:33281510:+	proximal	FALSE
NNAT	0.00420821737786025	0.948276890174787	1	0.636363636363636	0.571428571428571	0.064935064935065	chr20:37523421:+_vs_chr20:37523643:+	0.12987012987013	chr20:37523421:+;chr20:37523643:+	distal	FALSE
PTN	1.640985220082	0.949585765288089	1	0.428571428571429	0.508457600712219	-0.0798861721407905	chr7:137227880:-_vs_chr7:137227592:-	-0.288385106991829	chr7:137227460:-;chr7:137227592:-;chr7:137227699:-;chr7:137227822:-;chr7:137227880:-;chr7:137228041:-;chr7:137254860:-	proximal	FALSE
GLT8D1	0.0039640307877537	0.949797918937833	1	1	0.859649122807018	0.140350877192982	chr3:52695556:-_vs_chr3:52694490:-	0.280701754385965	chr3:52694490:-;chr3:52695556:-	distal	FALSE
FUZ	0.00387909802419134	0.950337939717267	1	1	0.928571428571429	0.0714285714285714	chr19:49808140:-_vs_chr19:49806897:-	0.142857142857143	chr19:49806897:-;chr19:49808140:-	distal	FALSE
SNX3	0.101682433148059	0.950429571015292	1	0.538461538461538	0.52676399026764	0.0116975481938986	chr6:108211536:-_vs_chr6:108211222:-	0.030787946846341	chr6:108211222:-;chr6:108211536:-;chr6:108214524:-	distal	FALSE
ERCC1	0.00361605607155143	0.952049188236212	1	0	0.183823529411765	-0.183823529411765	chr19:45409619:-_vs_chr19:45407334:-	-0.367647058823529	chr19:45407334:-;chr19:45409619:-	proximal	FALSE
RRP15	0.00357744107744108	0.952305596219434	1	0	0.545454545454545	-0.545454545454545	chr1:218302539:+_vs_chr1:218331563:+	-1.09090909090909	chr1:218302539:+;chr1:218331563:+	proximal	FALSE
VSTM2A	0.00354166666666668	0.95254438460371	1	0.54	0	0.54	chr7:54550484:+_vs_chr7:54570499:+	1.08	chr7:54550484:+;chr7:54570499:+	distal	FALSE
IGBP1	0.00349691883965025	0.952844779336524	1	0.846153846153846	0.796747967479675	0.0494058786741713	chrX:70165878:+_vs_chrX:70166324:+	0.0988117573483427	chrX:70165878:+;chrX:70166324:+	distal	FALSE
HES1	0.333826026409978	0.953546089246223	1	0.666666666666667	0.662493479394888	0.00417318727177873	chr3:194138604:+_vs_chr3:194138732:+	-0.148669796557121	chr3:194136683:+;chr3:194138485:+;chr3:194138604:+;chr3:194138732:+	proximal	FALSE
PFDN1	0.00324213520749668	0.954593189197834	1	0.916666666666667	0.888888888888889	0.0277777777777778	chr5:140281449:-_vs_chr5:140245067:-	0.0555555555555556	chr5:140245067:-;chr5:140281449:-	distal	FALSE
NDUFS4	0.0918827018753024	0.955097976148868	1	0.868421052631579	0.844221105527638	0.0241999471039407	chr5:53646343:+_vs_chr5:53683338:+	0.0483998942078815	chr5:53646343:+;chr5:53683198:+;chr5:53683338:+	distal	FALSE
NRM	0.00291779979279979	0.956921889124254	1	0.75	0.888888888888889	-0.138888888888889	chr6:30688703:-_vs_chr6:30688049:-	-0.277777777777778	chr6:30688049:-;chr6:30688703:-	proximal	FALSE
CEP57	0.311446147938084	0.95786158973069	1	0.41025641025641	0.380952380952381	0.0293040293040294	chr11:95813520:+_vs_chr11:95831078:+	0.114285714285714	chr11:95813072:+;chr11:95813520:+;chr11:95817900:+;chr11:95831078:+	distal	FALSE
ERBIN	0.00266540642722118	0.958825447525923	1	1	0.728260869565217	0.271739130434783	chr5:66044226:+_vs_chr5:66046380:+	0.543478260869565	chr5:66044226:+;chr5:66046380:+	distal	FALSE
ELP1	0.0835392051557466	0.959090727149867	1	0.4375	0.457142857142857	-0.0196428571428571	chr9:108868638:-_vs_chr9:108868165:-	-0.0678571428571428	chr9:108868165:-;chr9:108868638:-;chr9:108893038:-	proximal	FALSE
KCNMB4	0.00254002463054187	0.959804706562099	1	0.5	0.344827586206897	0.155172413793103	chr12:70431019:+_vs_chr12:70431198:+	0.310344827586207	chr12:70431019:+;chr12:70431198:+	distal	FALSE
SPC25	0.00245392628205128	0.96049125582221	1	1	0.729166666666667	0.270833333333333	chr2:168871388:-_vs_chr2:168870891:-	0.541666666666667	chr2:168870891:-;chr2:168871388:-	distal	FALSE
MSANTD4	0.00231494183494293	0.96162551430585	1	0.25	0.328358208955224	-0.0783582089552239	chr11:106010848:-_vs_chr11:106007920:-	-0.156716417910448	chr11:106007920:-;chr11:106010848:-	proximal	FALSE
ANXA5	0.0755127250575335	0.962947522412906	1	1	0.949438202247191	0.050561797752809	chr4:121672580:-_vs_chr4:121667997:-	0.109550561797753	chr4:121667997:-;chr4:121672580:-;chr4:121681728:-	distal	FALSE
CCT4	0.00205382308928201	0.963852943566298	1	0.75	0.737335834896811	0.0126641651031895	chr2:61868503:-_vs_chr2:61868446:-	0.025328330206379	chr2:61868446:-;chr2:61868503:-	distal	FALSE
CCDC127	0.00198002754820937	0.964507844340133	1	0	0.545454545454545	-0.545454545454545	chr5:204957:-_vs_chr5:204762:-	-1.09090909090909	chr5:204762:-;chr5:204957:-	proximal	FALSE
GMCL1	0.00198002754820937	0.964507844340133	1	1	0.454545454545455	0.545454545454545	chr2:69843261:+_vs_chr2:69864918:+	1.09090909090909	chr2:69843261:+;chr2:69864918:+	distal	FALSE
SMC5	0.00166933760683761	0.967409476776698	1	0	0.541666666666667	-0.541666666666667	chr9:70277407:+_vs_chr9:70323560:+	-1.08333333333333	chr9:70277407:+;chr9:70323560:+	proximal	FALSE
NDUFAF1	0.00147270114942529	0.969388064670129	1	0.6	0.722222222222222	-0.122222222222222	chr15:41394196:-_vs_chr15:41387353:-	-0.244444444444444	chr15:41387353:-;chr15:41394196:-	proximal	FALSE
BOD1	0.00137468724752912	0.970423790124434	1	0.821428571428571	0.797752808988764	0.0236757624398074	chr5:173607891:-_vs_chr5:173607537:-	0.0473515248796148	chr5:173607537:-;chr5:173607891:-	distal	FALSE
NCAN	0.00135467980295568	0.97063970983853	1	0.75	0.672413793103448	0.0775862068965517	chr19:19251232:+_vs_chr19:19252233:+	0.155172413793103	chr19:19251232:+;chr19:19252233:+	distal	FALSE
MNAT1	0.0575450814575302	0.97163744727902	1	0.5	0.534883720930233	-0.0348837209302326	chr14:60808372:+_vs_chr14:60808419:+	-0.0837209302325581	chr14:60808372:+;chr14:60808419:+;chr14:60968680:+	proximal	FALSE
SUZ12	0.0559307359307359	0.972422043171979	1	0.5	0.485714285714286	0.0142857142857143	chr17:31947660:+_vs_chr17:31993315:+	0.114285714285714	chr17:31940485:+;chr17:31947660:+;chr17:31993315:+	distal	FALSE
CHTOP	0.000831249797058155	0.976999055338738	1	0.846153846153846	0.8	0.0461538461538461	chr1:153645829:+_vs_chr1:153646302:+	0.0923076923076923	chr1:153645829:+;chr1:153646302:+	distal	FALSE
WDR47	0.000716427988191703	0.978646234011591	1	0.75	0.80327868852459	-0.0532786885245902	chr1:108983411:-_vs_chr1:108970214:-	-0.10655737704918	chr1:108970214:-;chr1:108983411:-	proximal	FALSE
TPP2	0.000610119047619048	0.980293786067316	1	1	0.475	0.525	chr13:102645825:+_vs_chr13:102676396:+	1.05	chr13:102645825:+;chr13:102676396:+	distal	FALSE
LSM5	0.0385026737967914	0.9809327866532	1	0.192307692307692	0.178733031674208	0.0135746606334842	chr7:32487035:-_vs_chr7:32486132:-	0.0271493212669684	chr7:32486132:-;chr7:32486805:-;chr7:32487035:-	distal	FALSE
PPP1R17	0.0364035525396667	0.981962875561158	1	1	0.970911086717892	0.0290889132821076	chr7:31696991:+_vs_chr7:31708455:+	0.0581778265642152	chr7:31696991:+;chr7:31707971:+;chr7:31708455:+	distal	FALSE
ZNF436	0.000366161616161616	0.984733131437491	1	0.75	0.6	0.15	chr1:23359975:-_vs_chr1:23359448:-	0.3	chr1:23359448:-;chr1:23359975:-	distal	FALSE
GADD45A	0.000344915687276447	0.985182614845868	1	0.4	0.29126213592233	0.10873786407767	chr1:67687995:+_vs_chr1:67688331:+	0.21747572815534	chr1:67687995:+;chr1:67688331:+	distal	FALSE
MARK3	0.00028976933153838	0.986418576330414	1	0.818181818181818	0.756756756756757	0.0614250614250614	chr14:103405269:+_vs_chr14:103503831:+	0.122850122850123	chr14:103405269:+;chr14:103503831:+	distal	FALSE
TGOLN2	0.000260167464114835	0.987130913435545	1	0.0833333333333333	0.133333333333333	-0.05	chr2:85326698:-_vs_chr2:85318027:-	-0.0999999999999999	chr2:85318027:-;chr2:85326698:-	proximal	FALSE
DDOST	0.000254461942257216	0.987272794336215	1	0.52	0.543650793650794	-0.0236507936507936	chr1:20652186:-_vs_chr1:20651806:-	-0.0473015873015872	chr1:20651806:-;chr1:20652186:-	proximal	FALSE
SSH3	0.000220797720797718	0.988144459106875	1	0.333333333333333	0.44	-0.106666666666667	chr11:67308943:+_vs_chr11:67312580:+	-0.213333333333333	chr11:67308943:+;chr11:67312580:+	proximal	FALSE
FLOT1	0.000179131115184597	0.989321442008327	1	0.0526315789473684	0.0814332247557003	-0.0288016458083319	chr6:30727830:-_vs_chr6:30727713:-	-0.0576032916166638	chr6:30727713:-;chr6:30727830:-	proximal	FALSE
MTHFD1	0.000168904426904598	0.989630725962385	1	1	0.741935483870968	0.258064516129032	chr14:64448262:+_vs_chr14:64460005:+	0.516129032258065	chr14:64448262:+;chr14:64460005:+	distal	FALSE
PRCC	4.28650907593872e-05	0.994776172436434	1	0.857142857142857	0.781021897810219	0.0761209593326381	chr1:156782318:+_vs_chr1:156800815:+	0.152241918665276	chr1:156782318:+;chr1:156800815:+	distal	FALSE
DYNLRB1	1.98667593032019e-05	0.996443669302462	1	0.964705882352941	0.957186544342508	0.00751933801043358	chr20:34534775:+_vs_chr20:34540958:+	0.0150386760208671	chr20:34534775:+;chr20:34540958:+	distal	FALSE
ORC3	0.00567839639406371	0.99716482851439	1	0.545454545454545	0.542553191489362	0.00290135396518376	chr6:87621445:+_vs_chr6:87667451:+	0.0174081237911025	chr6:87616355:+;chr6:87621445:+;chr6:87667451:+	distal	FALSE
TPI1	7.87637033903658e-27	0.999999999999929	1	0.0196078431372549	0.0269607843137255	-0.00735294117647059	chr12:6870826:+_vs_chr12:6870943:+	-0.0147058823529412	chr12:6870826:+;chr12:6870943:+	proximal	FALSE
RPS27A	3.71295959092678e-27	0.999999999999951	1	0.993288590604027	0.99316792520676	0.000120665397266739	chr2:55234879:+_vs_chr2:55235607:+	0.000241330794533427	chr2:55234879:+;chr2:55235607:+	distal	FALSE
KPNA2	3.46643437631887e-27	0.999999999999953	1	1	0.954721862871928	0.0452781371280725	chr17:68046631:+_vs_chr17:68046854:+	0.0905562742561449	chr17:68046631:+;chr17:68046854:+	distal	FALSE
MARCKSL1	1.61948491771049e-27	0.999999999999968	1	0.980992608236536	0.980733374766936	0.000259233469600439	chr1:32334075:-_vs_chr1:32333839:-	0.000518466939200886	chr1:32333839:-;chr1:32334075:-	distal	FALSE
GLUD1	8.28072823677621e-28	0.999999999999977	1	1	0.780487804878049	0.219512195121951	chr10:87057754:-_vs_chr10:87050486:-	0.439024390243902	chr10:87050486:-;chr10:87057754:-	distal	FALSE
NFIC	5.68360733302091e-28	0.999999999999981	1	0	0.0811965811965812	-0.0811965811965812	chr19:3462983:+_vs_chr19:3469217:+	-0.162393162393162	chr19:3462983:+;chr19:3469217:+	proximal	FALSE
BTG3	5.43954929174279e-28	0.999999999999981	1	1	0.913793103448276	0.0862068965517241	chr21:17609014:-_vs_chr21:17593653:-	0.172413793103448	chr21:17593653:-;chr21:17609014:-	distal	FALSE
HIGD1A	3.56028267752846e-28	0.999999999999985	1	1	0.946902654867257	0.0530973451327433	chr3:42785156:-_vs_chr3:42784298:-	0.106194690265487	chr3:42784298:-;chr3:42785156:-	distal	FALSE
PPT1	2.94014280418783e-28	0.999999999999986	1	1	0.921161825726141	0.078838174273859	chr1:40073353:-_vs_chr1:40072712:-	0.157676348547718	chr1:40072712:-;chr1:40073353:-	distal	FALSE
BTG2	2.67908203113657e-28	0.999999999999987	1	1	0.838095238095238	0.161904761904762	chr1:203307568:+_vs_chr1:203309602:+	0.323809523809524	chr1:203307568:+;chr1:203309602:+	distal	FALSE
FAM83D	2.63850610702404e-28	0.999999999999987	1	0	0.0782122905027933	-0.0782122905027933	chr20:38953035:+_vs_chr20:38953096:+	-0.156424581005587	chr20:38953035:+;chr20:38953096:+	proximal	FALSE
EIF3CL	1.908424744793e-28	0.999999999999989	1	0.951219512195122	0.963636363636364	-0.0124168514412417	chr16:28723223:+_vs_chr16:28735624:+	-0.0248337028824834	chr16:28723223:+;chr16:28735624:+	proximal	FALSE
MAT2A	1.83974848364205e-28	0.999999999999989	1	1	0.94	0.0600000000000001	chr2:85543310:+_vs_chr2:85545280:+	0.12	chr2:85543310:+;chr2:85545280:+	distal	FALSE
PRC1	1.59467675982826e-28	0.99999999999999	1	0	0.467836257309941	-0.467836257309941	chr15:90976709:-_vs_chr15:90966040:-	-0.935672514619883	chr15:90966040:-;chr15:90976709:-	proximal	FALSE
MFGE8	1.25923009889083e-28	0.999999999999991	1	1	0.879888268156425	0.120111731843575	chr15:88903655:-_vs_chr15:88898683:-	0.240223463687151	chr15:88898683:-;chr15:88903655:-	distal	FALSE
EMC6	1.1467939502967e-28	0.999999999999991	1	0.888888888888889	0.930232558139535	-0.041343669250646	chr17:3669619:+_vs_chr17:3669665:+	-0.082687338501292	chr17:3669619:+;chr17:3669665:+	proximal	FALSE
MRPL21	9.70451484707463e-29	0.999999999999992	1	0.954545454545455	0.933920704845815	0.0206247496996396	chr11:68892893:-_vs_chr11:68891278:-	0.0412494993992791	chr11:68891278:-;chr11:68892893:-	distal	FALSE
PRXL2A	8.54977472499034e-29	0.999999999999993	1	0.5	0.63030303030303	-0.13030303030303	chr10:80432491:+_vs_chr10:80432994:+	-0.260606060606061	chr10:80432491:+;chr10:80432994:+	proximal	FALSE
CCNB1IP1	7.75172512029182e-29	0.999999999999993	1	1	0.753623188405797	0.246376811594203	chr14:20311558:-_vs_chr14:20311370:-	0.492753623188406	chr14:20311370:-;chr14:20311558:-	distal	FALSE
EIF3K	6.70701288888765e-29	0.999999999999993	1	0.925	0.91588785046729	0.00911214953271033	chr19:38632402:+_vs_chr19:38636952:+	0.0182242990654206	chr19:38632402:+;chr19:38636952:+	distal	FALSE
CDCA4	5.48530452143137e-29	0.999999999999994	1	0	0.119565217391304	-0.119565217391304	chr14:105009936:-_vs_chr14:105009623:-	-0.239130434782609	chr14:105009623:-;chr14:105009936:-	proximal	FALSE
HMGXB3	4.80078468901203e-29	0.999999999999994	1	0.166666666666667	0.212962962962963	-0.0462962962962963	chr5:150004984:+_vs_chr5:150027357:+	-0.0925925925925926	chr5:150004984:+;chr5:150027357:+	proximal	FALSE
PSRC1	4.78656153831649e-29	0.999999999999994	1	1	0.887372013651877	0.112627986348123	chr1:109279894:-_vs_chr1:109279567:-	0.225255972696246	chr1:109279567:-;chr1:109279894:-	distal	FALSE
PSME1	4.71322545794299e-29	0.999999999999995	1	0.8	0.865771812080537	-0.0657718120805368	chr14:24137427:+_vs_chr14:24138967:+	-0.131543624161074	chr14:24137427:+;chr14:24138967:+	proximal	FALSE
SPARC	4.46079468155173e-29	0.999999999999995	1	0	0.122549019607843	-0.122549019607843	chr5:151662440:-_vs_chr5:151661447:-	-0.245098039215686	chr5:151661447:-;chr5:151662440:-	proximal	FALSE
NDUFV3	3.86118953184816e-29	0.999999999999995	1	0.833333333333333	0.878048780487805	-0.0447154471544715	chr21:42903836:+_vs_chr21:42909100:+	-0.089430894308943	chr21:42903836:+;chr21:42909100:+	proximal	FALSE
HMGXB4	3.60323463187513e-29	0.999999999999995	1	1	0.616666666666667	0.383333333333333	chr22:35265347:+_vs_chr22:35265375:+	0.766666666666667	chr22:35265347:+;chr22:35265375:+	distal	FALSE
UFSP2	3.53325188395081e-29	0.999999999999995	1	1	0.849462365591398	0.150537634408602	chr4:185418466:-_vs_chr4:185400312:-	0.301075268817204	chr4:185400312:-;chr4:185418466:-	distal	FALSE
CRNDE	2.75856239426244e-29	0.999999999999996	1	1	0.75	0.25	chr16:54920365:-_vs_chr16:54918931:-	0.5	chr16:54918931:-;chr16:54920365:-	distal	FALSE
TARDBP	2.84177501701147e-29	0.999999999999996	1	0.0833333333333333	0.0779220779220779	0.00541125541125541	chr1:11024043:+_vs_chr1:11025492:+	0.0108225108225108	chr1:11024043:+;chr1:11025492:+	distal	FALSE
TRMT11	2.72104047144941e-29	0.999999999999996	1	0	0.246575342465753	-0.246575342465753	chr6:126038854:+_vs_chr6:126039276:+	-0.493150684931507	chr6:126038854:+;chr6:126039276:+	proximal	FALSE
NUDT5	2.48935193473766e-29	0.999999999999996	1	0	0.127450980392157	-0.127450980392157	chr10:12167574:-_vs_chr10:12167491:-	-0.254901960784314	chr10:12167491:-;chr10:12167574:-	proximal	FALSE
PAXIP1	2.35062583114482e-29	0.999999999999996	1	0	0.423728813559322	-0.423728813559322	chr7:154962392:-_vs_chr7:154943690:-	-0.847457627118644	chr7:154943690:-;chr7:154962392:-	proximal	FALSE
RGMA	2.33680464599839e-29	0.999999999999996	1	1	0.813333333333333	0.186666666666667	chr15:93043565:-_vs_chr15:93043416:-	0.373333333333333	chr15:93043416:-;chr15:93043565:-	distal	FALSE
IER3IP1	2.25083502094089e-29	0.999999999999996	1	0.894736842105263	0.900709219858156	-0.00597237775289283	chr18:47156030:-_vs_chr18:47155042:-	-0.0119447555057857	chr18:47155042:-;chr18:47156030:-	proximal	FALSE
RTF2	2.24437847584802e-29	0.999999999999996	1	0.833333333333333	0.841379310344828	-0.00804597701149423	chr20:56517177:+_vs_chr20:56518882:+	-0.0160919540229885	chr20:56517177:+;chr20:56518882:+	proximal	FALSE
TTC17	1.70877694060443e-29	0.999999999999997	1	1	0.711111111111111	0.288888888888889	chr11:43446538:+_vs_chr11:43493967:+	0.577777777777778	chr11:43446538:+;chr11:43493967:+	distal	FALSE
TRIM13	1.58369191564196e-29	0.999999999999997	1	0.0909090909090909	0.108695652173913	-0.0177865612648221	chr13:50013166:+_vs_chr13:50013428:+	-0.0355731225296443	chr13:50013166:+;chr13:50013428:+	proximal	FALSE
ADIPOR2	1.39974253897526e-29	0.999999999999997	1	0	0.152777777777778	-0.152777777777778	chr12:1786251:+_vs_chr12:1788674:+	-0.305555555555556	chr12:1786251:+;chr12:1788674:+	proximal	FALSE
PTTG1	1.44552288255226e-29	0.999999999999997	1	1	0.913513513513514	0.0864864864864865	chr5:160422892:+_vs_chr5:160428739:+	0.172972972972973	chr5:160422892:+;chr5:160428739:+	distal	FALSE
CSNK1E	1.30026661334255e-29	0.999999999999997	1	0.666666666666667	0.54320987654321	0.123456790123457	chr22:38291883:-_vs_chr22:38290691:-	0.246913580246914	chr22:38290691:-;chr22:38291883:-	distal	FALSE
TMEM69	1.31649967809931e-29	0.999999999999997	1	1	0.678571428571429	0.321428571428571	chr1:45694142:+_vs_chr1:45694431:+	0.642857142857143	chr1:45694142:+;chr1:45694431:+	distal	FALSE
ACAD9	1.23681619975882e-29	0.999999999999997	1	1	0.553846153846154	0.446153846153846	chr3:128913014:+_vs_chr3:128913092:+	0.892307692307692	chr3:128913014:+;chr3:128913092:+	distal	FALSE
FBLN1	1.16625284763206e-29	0.999999999999997	1	0.2	0.231759656652361	-0.0317596566523605	chr22:45563362:+_vs_chr22:45601135:+	-0.0635193133047211	chr22:45563362:+;chr22:45601135:+	proximal	FALSE
