gene_id	chisq	pvalue	adj_pvalue	IP	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
WDR5	0.0761616630123123	0.782568016076052	0.874271761058486	0.5	0.363636363636364	0.136363636363636	chr9:134158685:+_vs_chr9:134159968:+	0.272727272727273	chr9:134158685:+;chr9:134159968:+	distal	FALSE
REPS1	0.075	0.784191229401619	0.87559189634201	0.518518518518518	0.592592592592593	-0.0740740740740741	chr6:138920259:-_vs_chr6:138904861:-	-0.148148148148148	chr6:138904861:-;chr6:138920259:-	proximal	FALSE
FRG1	0.0736607142857143	0.786079499835515	0.876433565854213	0.659090909090909	0.590909090909091	0.0681818181818181	chr4:189957494:+_vs_chr4:189963200:+	0.136363636363636	chr4:189957494:+;chr4:189963200:+	distal	FALSE
SH3BP5	0.073530346967847	0.78626428710761	0.876433565854213	0.678571428571429	0.555555555555556	0.123015873015873	chr3:15255650:-_vs_chr3:15254853:-	0.246031746031746	chr3:15254853:-;chr3:15255650:-	distal	FALSE
RAB1A	0.480907626302944	0.786270959987214	0.876433565854213	0.420212765957447	0.398601398601399	0.0216113673560482	chr2:65088428:-_vs_chr2:65087878:-	0.0737241481922334	chr2:65086854:-;chr2:65087878:-;chr2:65088428:-	distal	FALSE
EIF3I	0.0730191983556014	0.786990508923614	0.876742797300858	0.704	0.726618705035971	-0.0226187050359713	chr1:32231341:+_vs_chr1:32231604:+	-0.0452374100719425	chr1:32231341:+;chr1:32231604:+	proximal	FALSE
IAH1	0.0701741041244083	0.791083453318689	0.88080768553114	0.294117647058824	0.379310344827586	-0.0851926977687626	chr2:9488462:+_vs_chr2:9488622:+	-0.170385395537525	chr2:9488462:+;chr2:9488622:+	proximal	FALSE
HTR2A	0.0688172043010753	0.793066777287588	0.882520437352012	0	0.645161290322581	-0.645161290322581	chr13:46895302:-_vs_chr13:46895150:-	-1.29032258064516	chr13:46895150:-;chr13:46895302:-	proximal	FALSE
GLRX3	0.065524537574227	0.797968124962857	0.887272886328827	0.19047619047619	0.256410256410256	-0.0659340659340659	chr10:130179608:+_vs_chr10:130180377:+	-0.131868131868132	chr10:130179608:+;chr10:130180377:+	proximal	FALSE
CA12	0.0650572987544535	0.798674191419209	0.887272886328827	0.0985915492957746	0.115107913669065	-0.0165163643732901	chr15:63325713:-_vs_chr15:63323531:-	-0.0330327287465802	chr15:63323531:-;chr15:63325713:-	proximal	FALSE
SOX4	0.0650535748601559	0.798679829600079	0.887272886328827	0.942408376963351	1	-0.0575916230366492	chr6:21596033:+_vs_chr6:21596079:+	-0.115183246073298	chr6:21596033:+;chr6:21596079:+	proximal	FALSE
HDHD5	0.0631313131313131	0.801613520941505	0.890033377394739	0.781818181818182	0.822222222222222	-0.0404040404040403	chr22:17157267:-_vs_chr22:17137520:-	-0.0808080808080807	chr22:17137520:-;chr22:17157267:-	proximal	FALSE
ABHD3	0.0620205026455026	0.803330491040066	0.891440606453526	1	0.766666666666667	0.233333333333333	chr18:21651111:-_vs_chr18:21650901:-	0.466666666666667	chr18:21650901:-;chr18:21651111:-	distal	FALSE
SQLE	0.0589289337355101	0.80819688319108	0.896339160720309	0.925	0.893617021276596	0.0313829787234043	chr8:125022164:+_vs_chr8:125022272:+	0.0627659574468086	chr8:125022164:+;chr8:125022272:+	distal	FALSE
SNRPG	0.0581121956474901	0.809504961642477	0.897288059774752	0.186274509803922	0.208	-0.0217254901960784	chr2:70281504:-_vs_chr2:70281373:-	-0.0434509803921568	chr2:70281373:-;chr2:70281504:-	proximal	FALSE
NONO	0.0574080734758234	0.810640504762504	0.897599174836828	0.961089494163424	0.949579831932773	0.0115096622306511	chrX:71291912:+_vs_chrX:71301168:+	0.0230193244613021	chrX:71291912:+;chrX:71301168:+	distal	FALSE
NDUFB8	0.0573769088054802	0.810690934005425	0.897599174836828	0.876923076923077	0.857142857142857	0.0197802197802198	chr10:100525257:-_vs_chr10:100523740:-	0.0395604395604396	chr10:100523740:-;chr10:100525257:-	distal	FALSE
DNAJC10	0.0566287878787878	0.811905882894337	0.897869970928555	0.538461538461538	0.4	0.138461538461538	chr2:182720044:+_vs_chr2:182736376:+	0.276923076923077	chr2:182720044:+;chr2:182736376:+	distal	FALSE
PDCL3	0.0564045008489452	0.812271775666228	0.897869970928555	0.384615384615385	0.481481481481481	-0.0968660968660968	chr2:100576565:+_vs_chr2:100576735:+	-0.193732193732194	chr2:100576565:+;chr2:100576735:+	proximal	FALSE
FAM156B	0.056390977443609	0.81229386174777	0.897869970928555	0.375	0.5	-0.125	chrX:52947254:-_vs_chrX:52908560:+	-0.25	chrX:52908560:+;chrX:52947254:-	proximal	FALSE
SMIM15	0.0511284722222223	0.821111154602674	0.907110540154375	0.666666666666667	0.5625	0.104166666666667	chr5:61158765:-_vs_chr5:61158602:-	0.208333333333333	chr5:61158602:-;chr5:61158765:-	distal	FALSE
TIMM10	0.0501746894409937	0.822759579515722	0.908425121939792	0.260869565217391	0.333333333333333	-0.072463768115942	chr11:57528633:-_vs_chr11:57528464:-	-0.144927536231884	chr11:57528464:-;chr11:57528633:-	proximal	FALSE
WSB1	0.0497570046912153	0.823486644270825	0.908425121939792	0.596491228070175	0.5	0.0964912280701754	chr17:27308716:+_vs_chr17:27313247:+	0.192982456140351	chr17:27308716:+;chr17:27313247:+	distal	FALSE
DLGAP4	0.0496488530585108	0.823675425742685	0.908425121939792	0.8046875	0.775510204081633	0.0291772959183674	chr20:36527080:+_vs_chr20:36527249:+	0.0583545918367347	chr20:36527080:+;chr20:36527249:+	distal	FALSE
LBR	0.0485347985347985	0.82563273292373	0.910077659470682	0.245283018867925	0.283018867924528	-0.0377358490566038	chr1:225419345:-_vs_chr1:225401502:-	-0.0754716981132076	chr1:225401502:-;chr1:225419345:-	proximal	FALSE
ZNF84	0.0441663599558337	0.833544405084182	0.91828808626774	0.421052631578947	0.6	-0.178947368421053	chr12:133059602:+_vs_chr12:133061480:+	-0.357894736842105	chr12:133059602:+;chr12:133061480:+	proximal	FALSE
WTAP	0.0437586154298111	0.83430335295135	0.918613852805401	0.41025641025641	0.456521739130435	-0.0462653288740245	chr6:159749419:+_vs_chr6:159756319:+	-0.0925306577480491	chr6:159749419:+;chr6:159756319:+	proximal	FALSE
AKT2	0.0431568431568432	0.835430225184071	0.919344137924536	0.696969696969697	0.761904761904762	-0.0649350649350648	chr19:40241503:-_vs_chr19:40232336:-	-0.12987012987013	chr19:40232336:-;chr19:40241503:-	proximal	FALSE
DNAAF2	0.0428921568627452	0.835928468499046	0.919382225753527	0.571428571428571	0.476190476190476	0.0952380952380952	chr14:49625765:-_vs_chr14:49625192:-	0.190476190476191	chr14:49625192:-;chr14:49625765:-	distal	FALSE
TSPAN7	0.355740807476642	0.837050895126701	0.920106388601024	0.863636363636364	0.870879120879121	-0.00724275724275736	chrX:38687977:+_vs_chrX:38688828:+	-0.0417082917082917	chrX:38687977:+;chrX:38688828:+;chrX:38688915:+	proximal	FALSE
MRPS5	0.835436880465733	0.840973558046896	0.923906130530191	0.580645161290323	0.580808080808081	-0.000162919517758153	chr2:95104701:-_vs_chr2:95104224:-	0.0635386119257087	chr2:95087207:-;chr2:95104224:-;chr2:95104701:-;chr2:95109948:-	distal	FALSE
SCG5	0.0378325123152709	0.845779842470666	0.928671886832409	0.525	0.583333333333333	-0.0583333333333333	chr15:32696851:+_vs_chr15:32697092:+	-0.116666666666667	chr15:32696851:+;chr15:32697092:+	proximal	FALSE
ZXDC	0.0374493623405852	0.846553015095193	0.928899562264206	0.313953488372093	0.4	-0.086046511627907	chr3:126441915:-_vs_chr3:126437601:-	-0.172093023255814	chr3:126437601:-;chr3:126441915:-	proximal	FALSE
STMN2	0.810624846732317	0.846924058786528	0.928899562264206	0.738532110091743	0.814814814814815	-0.0762827047230717	chr8:79665047:+_vs_chr8:79666162:+	-0.162079510703364	chr8:79665047:+;chr8:79665262:+;chr8:79665848:+;chr8:79666162:+	proximal	FALSE
MRPL17	0.0337164750957854	0.854311207501035	0.936483761456358	0.272727272727273	0.363636363636364	-0.0909090909090909	chr11:6681936:-_vs_chr11:6681820:-	-0.181818181818182	chr11:6681820:-;chr11:6681936:-	proximal	FALSE
ZNHIT3	0.0328904006683098	0.856087283312167	0.937912200446424	0.804347826086957	0.758620689655172	0.0457271364317842	chr17:36495756:+_vs_chr17:36495822:+	0.0914542728635683	chr17:36495756:+;chr17:36495822:+	distal	FALSE
FGF13	0.032463768115942	0.857013577696784	0.938408572375883	0.391304347826087	0.3	0.091304347826087	chrX:138632453:-_vs_chrX:138631576:-	0.182608695652174	chrX:138631576:-;chrX:138632453:-	distal	FALSE
HADHB	0.0306161500191351	0.861099503524591	0.941864907840679	0.8	0.85	-0.0499999999999999	chr2:26290100:+_vs_chr2:26290465:+	-0.1	chr2:26290100:+;chr2:26290465:+	proximal	FALSE
SCAPER	0.0306069958847737	0.861120059463011	0.941864907840679	0.555555555555556	0.428571428571429	0.126984126984127	chr15:76771799:-_vs_chr15:76765032:-	0.253968253968254	chr15:76765032:-;chr15:76771799:-	distal	FALSE
NOP58	0.291586163551293	0.864336531662945	0.944808157702743	0.5	0.539473684210526	-0.0394736842105263	chr2:202303442:+_vs_chr2:202303661:+	-0.125386996904025	chr2:202282410:+;chr2:202303442:+;chr2:202303661:+	proximal	FALSE
TMEM183A	0.0289568496020109	0.864878706976988	0.944808157702743	0.5	0.571428571428571	-0.0714285714285714	chr1:203008795:+_vs_chr1:203023540:+	-0.142857142857143	chr1:203008795:+;chr1:203023540:+	proximal	FALSE
MSH6	0.288968224757699	0.865468662532106	0.944808157702743	0.604166666666667	0.631578947368421	-0.0274122807017543	chr2:47791125:+_vs_chr2:47799618:+	-0.0964912280701754	chr2:47791125:+;chr2:47799618:+;chr2:47806950:+	proximal	FALSE
MKRN1	0.0285953177257524	0.865716804107859	0.944808157702743	0.652173913043478	0.733333333333333	-0.081159420289855	chr7:140456186:-_vs_chr7:140453864:-	-0.16231884057971	chr7:140453864:-;chr7:140456186:-	proximal	FALSE
HACD2	0.0282186948853616	0.866595700971684	0.945095110941438	0.777777777777778	0.714285714285714	0.0634920634920635	chr3:123494749:-_vs_chr3:123493601:-	0.126984126984127	chr3:123493601:-;chr3:123494749:-	distal	FALSE
PUM3	0.0280748663101604	0.866932933334582	0.945095110941438	0.529411764705882	0.636363636363636	-0.106951871657754	chr9:2837205:-_vs_chr9:2804152:-	-0.213903743315508	chr9:2804152:-;chr9:2837205:-	proximal	FALSE
MEIS3	0.0277617119722383	0.867670265971699	0.945379196385648	0.710526315789474	0.8	-0.0894736842105264	chr19:47415876:-_vs_chr19:47403124:-	-0.178947368421053	chr19:47403124:-;chr19:47415876:-	proximal	FALSE
TUSC2	0.0262131377750039	0.871380887258236	0.948900768497025	0.538461538461538	0.620689655172414	-0.0822281167108754	chr3:50325993:-_vs_chr3:50324909:-	-0.164456233421751	chr3:50324909:-;chr3:50325993:-	proximal	FALSE
AIMP1	0.0254979395604395	0.873132571406533	0.950139134071922	0.545454545454545	0.4375	0.107954545454545	chr4:106328242:+_vs_chr4:106349225:+	0.215909090909091	chr4:106328242:+;chr4:106349225:+	distal	FALSE
BTG2	0.025358760399744	0.873476369850284	0.950139134071922	0.80327868852459	0.837837837837838	-0.0345591493132477	chr1:203307568:+_vs_chr1:203309602:+	-0.0691182986264953	chr1:203307568:+;chr1:203309602:+	proximal	FALSE
RPL36A	0.0236979166666668	0.877656037904091	0.954162238576652	0.583333333333333	0.642857142857143	-0.0595238095238095	chrX:101395447:+_vs_chrX:101395795:+	-0.119047619047619	chrX:101395447:+;chrX:101395795:+	proximal	FALSE
FOS	0.0215140905609169	0.883387112866133	0.959866654692352	0.832669322709163	0.826741996233522	0.00592732647564176	chr14:75281900:+_vs_chr14:75282230:+	0.0118546529512835	chr14:75281900:+;chr14:75282230:+	distal	FALSE
LRRC3B	0.0206024096385542	0.885867359421526	0.961303646494103	0.9	0.831325301204819	0.0686746987951807	chr3:26710486:+_vs_chr3:26710776:+	0.137349397590361	chr3:26710486:+;chr3:26710776:+	distal	FALSE
IPO7	0.0205514924264923	0.886007516819438	0.961303646494103	0.458333333333333	0.405405405405405	0.0529279279279279	chr11:9429195:+_vs_chr11:9442148:+	0.105855855855856	chr11:9429195:+;chr11:9442148:+	distal	FALSE
SMAP1	0.0201863354037267	0.887017902436047	0.961303646494103	0.666666666666667	0.434782608695652	0.231884057971014	chr6:70773392:+_vs_chr6:70861163:+	0.463768115942029	chr6:70773392:+;chr6:70861163:+	distal	FALSE
JAK1	0.0200889314058957	0.887288990329756	0.961303646494103	0.428571428571429	0.375	0.0535714285714285	chr1:64864911:-_vs_chr1:64833229:-	0.107142857142857	chr1:64833229:-;chr1:64864911:-	distal	FALSE
USP33	0.0200730103005286	0.887333364516908	0.961303646494103	0.652173913043478	0.571428571428571	0.0807453416149069	chr1:77722738:-_vs_chr1:77711770:-	0.161490683229814	chr1:77711770:-;chr1:77722738:-	distal	FALSE
RNASEH2B	0.0199709513435003	0.887618243434545	0.961303646494103	0.411764705882353	0.481481481481481	-0.0697167755991285	chr13:50956503:+_vs_chr13:50956760:+	-0.139433551198257	chr13:50956503:+;chr13:50956760:+	proximal	FALSE
RNASEH1-AS1	0.0197458693622377	0.888249154468256	0.96146183040969	0.647058823529412	0.571428571428571	0.0756302521008404	chr2:3561505:+_vs_chr2:3561697:+	0.151260504201681	chr2:3561505:+;chr2:3561697:+	distal	FALSE
DBR1	0.0190577651515151	0.890201008433339	0.963048881463891	0.5625	0.428571428571429	0.133928571428571	chr3:138161951:-_vs_chr3:138161372:-	0.267857142857143	chr3:138161372:-;chr3:138161951:-	distal	FALSE
RAB5IF	0.0186980756718883	0.891235594028698	0.963642411646079	0.783333333333333	0.754716981132076	0.0286163522012578	chr20:36612390:+_vs_chr20:36612554:+	0.0572327044025157	chr20:36612390:+;chr20:36612554:+	distal	FALSE
PPP1CC	0.227448709479996	0.892503936458779	0.96448790517589	0.71078431372549	0.736363636363636	-0.0255793226381462	chr12:110719905:-_vs_chr12:110719811:-	-0.0557932263814617	chr12:110719811:-;chr12:110719905:-;chr12:110720880:-	proximal	FALSE
MPDZ	0.0168480168480168	0.8967247334763	0.968521321614108	0.333333333333333	0.214285714285714	0.119047619047619	chr9:13196181:-_vs_chr9:13105707:-	0.238095238095238	chr9:13105707:-;chr9:13196181:-	distal	FALSE
RUFY1	0.0156384392837594	0.900481001430035	0.972048898114186	0.275862068965517	0.333333333333333	-0.0574712643678161	chr5:179589627:+_vs_chr5:179610012:+	-0.114942528735632	chr5:179589627:+;chr5:179610012:+	proximal	FALSE
POLR2D	0.0152191558441559	0.901817324731722	0.972961781797065	0	0.583333333333333	-0.583333333333333	chr2:127846680:-_vs_chr2:127846266:-	-1.16666666666667	chr2:127846266:-;chr2:127846680:-	proximal	FALSE
DDX18	0.0132472826086957	0.908368364468725	0.979496719272149	0.625	0.695652173913043	-0.0706521739130435	chr2:117817707:+_vs_chr2:117819724:+	-0.141304347826087	chr2:117817707:+;chr2:117819724:+	proximal	FALSE
PPP1R17	0.186864219371959	0.910799849815079	0.981584838143099	0.963541666666667	1	-0.0364583333333333	chr7:31696991:+_vs_chr7:31708455:+	-0.0729166666666666	chr7:31696991:+;chr7:31707971:+;chr7:31708455:+	proximal	FALSE
ORC6	0.0112920484687726	0.915372853446472	0.985821484458615	0.625	0.724137931034483	-0.0991379310344828	chr16:46697541:+_vs_chr16:46698394:+	-0.198275862068966	chr16:46697541:+;chr16:46698394:+	proximal	FALSE
COX20	0.0111978500877776	0.915725251826913	0.985821484458615	0.51219512195122	0.541666666666667	-0.0294715447154471	chr1:244843109:+_vs_chr1:244843284:+	-0.0589430894308943	chr1:244843109:+;chr1:244843284:+	proximal	FALSE
PRPF40A	0.171124805477747	0.91799585581106	0.987597268975808	0.468253968253968	0.44	0.0282539682539682	chr2:152673660:-_vs_chr2:152672551:-	0.0692063492063492	chr2:152671274:-;chr2:152672551:-;chr2:152673660:-	distal	FALSE
YIPF4	0.0105034036012298	0.918370834085422	0.987597268975808	0.6	0.652173913043478	-0.0521739130434783	chr2:32305889:+_vs_chr2:32306557:+	-0.104347826086957	chr2:32305889:+;chr2:32306557:+	proximal	FALSE
LIMCH1	0.0100798872180451	0.920027848232644	0.988842939319964	0.454545454545455	0.535714285714286	-0.0811688311688312	chr4:41661485:+_vs_chr4:41662924:+	-0.162337662337662	chr4:41661485:+;chr4:41662924:+	proximal	FALSE
EIF4G1	0.00981783661740566	0.921070784175683	0.988980057085367	0.5	0.551724137931034	-0.0517241379310345	chr3:184325318:+_vs_chr3:184335353:+	-0.103448275862069	chr3:184325318:+;chr3:184335353:+	proximal	FALSE
LINC00665	0.00979735644257706	0.921152882217183	0.988980057085367	0.4	0.470588235294118	-0.0705882352941176	chr19:36324907:-_vs_chr19:36319723:-	-0.141176470588235	chr19:36319723:-;chr19:36324907:-	proximal	FALSE
GNPDA2	0.00867167519181588	0.925806775088126	0.993209215821287	0.478260869565217	0.375	0.103260869565217	chr4:44702145:-_vs_chr4:44701869:-	0.206521739130435	chr4:44701869:-;chr4:44702145:-	distal	FALSE
EIF2B1	0.0084249803613512	0.92686672331879	0.993209215821287	0.842105263157895	0.875	-0.0328947368421053	chr12:123621237:-_vs_chr12:123621031:-	-0.0657894736842106	chr12:123621031:-;chr12:123621237:-	proximal	FALSE
RPS25	0.00837251074130222	0.927094174156854	0.993209215821287	0.984644913627639	0.987878787878788	-0.00323387425114874	chr11:119017962:-_vs_chr11:119015712:-	-0.00646774850229746	chr11:119015712:-;chr11:119017962:-	proximal	FALSE
TMEM101	0.00837221907993968	0.927095440486738	0.993209215821287	0.538461538461538	0.625	-0.0865384615384616	chr17:44011782:-_vs_chr17:44011188:-	-0.173076923076923	chr17:44011188:-;chr17:44011782:-	proximal	FALSE
SRR	0.00778835978835979	0.929676639366529	0.995436704030144	0	0.555555555555556	-0.555555555555556	chr17:2324133:+_vs_chr17:2325260:+	-1.11111111111111	chr17:2324133:+;chr17:2325260:+	proximal	FALSE
CEP152	0.00729705077531164	0.931925286171485	0.997305905276878	0.434782608695652	1	-0.565217391304348	chr15:48772537:-_vs_chr15:48744970:-	-1.1304347826087	chr15:48744970:-;chr15:48772537:-	proximal	FALSE
SCAF11	0.131118881118881	0.936543376442871	1	0.475	0.483333333333333	-0.0083333333333333	chr12:45948494:-_vs_chr12:45934457:-	-0.0833333333333334	chr12:45934457:-;chr12:45948494:-;chr12:45960455:-	proximal	FALSE
IQGAP1	0.00619047619047618	0.937287488518184	1	1	0.44	0.56	chr15:90476766:+_vs_chr15:90494757:+	1.12	chr15:90476766:+;chr15:90494757:+	distal	FALSE
TMOD2	0.00619047619047618	0.937287488518184	1	0	0.56	-0.56	chr15:51773764:+_vs_chr15:51798306:+	-1.12	chr15:51773764:+;chr15:51798306:+	proximal	FALSE
DST	0.0059808612440191	0.938356230430489	1	0.333333333333333	0.416666666666667	-0.0833333333333334	chr6:56646133:-_vs_chr6:56614428:-	-0.166666666666667	chr6:56614428:-;chr6:56646133:-	proximal	FALSE
HSPE1-MOB4	0.00576168823755616	0.939494054160739	1	0.82089552238806	0.777777777777778	0.0431177446102819	chr2:197550913:+_vs_chr2:197552617:+	0.0862354892205639	chr2:197550913:+;chr2:197552617:+	distal	FALSE
SLC25A4	0.00540418422010714	0.941397774805	1	0.879120879120879	0.857142857142857	0.021978021978022	chr4:185147192:+_vs_chr4:185147271:+	0.043956043956044	chr4:185147192:+;chr4:185147271:+	distal	FALSE
YWHAB	0.00531813865147199	0.941865346787233	1	0	0.555555555555556	-0.555555555555556	chr20:44908400:+_vs_chr20:44908520:+	-1.11111111111111	chr20:44908400:+;chr20:44908520:+	proximal	FALSE
SF1	0.00460507700392094	0.945896509385526	1	0.925	0.939393939393939	-0.0143939393939394	chr11:64765785:-_vs_chr11:64764626:-	-0.0287878787878788	chr11:64764626:-;chr11:64765785:-	proximal	FALSE
CUL5	0.00457116736186495	0.946095769432995	1	0.567567567567568	0.534883720930233	0.032683846637335	chr11:108054767:+_vs_chr11:108054904:+	0.06536769327467	chr11:108054767:+;chr11:108054904:+	distal	FALSE
RTF2	0.00450255058950709	0.946501259909803	1	0.782608695652174	0.822222222222222	-0.0396135265700482	chr20:56517177:+_vs_chr20:56518882:+	-0.0792270531400965	chr20:56517177:+;chr20:56518882:+	proximal	FALSE
ARVCF	0.00409558976492619	0.948972778831099	1	0.571428571428571	0.473684210526316	0.0977443609022556	chr22:19969991:-_vs_chr22:19969921:-	0.195488721804511	chr22:19969921:-;chr22:19969991:-	distal	FALSE
NFE2L1	0.00351889573700441	0.95269700766232	1	0.521739130434783	0.578947368421053	-0.0572082379862701	chr17:48060076:+_vs_chr17:48061487:+	-0.11441647597254	chr17:48060076:+;chr17:48061487:+	proximal	FALSE
DNER	0.0940200850486219	0.954077816192597	1	0.651162790697674	0.645	0.00616279069767434	chr2:229358366:-_vs_chr2:229357632:-	0.0316279069767442	chr2:229357632:-;chr2:229358366:-;chr2:229358470:-	distal	FALSE
