gene_id	chisq	pvalue	adj_pvalue	PgG2M	oRG	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
MEST	5.3367484909404e-29	0.999999999999994	1	1	0.75	-0.25	chr7:130501054:+_vs_chr7:130506292:+	-0.5	chr7:130501054:+;chr7:130506292:+	proximal	FALSE
SBDS	4.00778317707206e-29	0.999999999999995	1	1	0.639175257731959	-0.360824742268041	chr7:66991268:-_vs_chr7:66987700:-	-0.721649484536083	chr7:66987700:-;chr7:66991268:-	proximal	FALSE
RAP1B	2.16681276550527e-29	0.999999999999996	1	0.153846153846154	0.126315789473684	-0.0275303643724696	chr12:68660507:+_vs_chr12:68660605:+	-0.0550607287449393	chr12:68660507:+;chr12:68660605:+	proximal	FALSE
LIG1	1.51517358404357e-29	0.999999999999997	1	1	0.75	-0.25	chr19:48151293:-_vs_chr19:48115445:-	-0.5	chr19:48115445:-;chr19:48151293:-	proximal	FALSE
MACROH2A2	1.52319958669239e-29	0.999999999999997	1	1	0.770833333333333	-0.229166666666667	chr10:70092655:+_vs_chr10:70112259:+	-0.458333333333333	chr10:70092655:+;chr10:70112259:+	proximal	FALSE
BCAN	1.39596253804011e-29	0.999999999999997	1	1	0.855555555555556	-0.144444444444444	chr1:156653472:+_vs_chr1:156659528:+	-0.288888888888889	chr1:156653472:+;chr1:156659528:+	proximal	FALSE
CAPZA1	1.11185686534879e-29	0.999999999999997	1	1	0.51219512195122	-0.48780487804878	chr1:112671056:+_vs_chr1:112671616:+	-0.975609756097561	chr1:112671056:+;chr1:112671616:+	proximal	FALSE
GOLM1	7.60103329223983e-30	0.999999999999998	1	0.416666666666667	0.452991452991453	0.0363247863247863	chr9:86026915:-_vs_chr9:86026141:-	0.0726495726495726	chr9:86026141:-;chr9:86026915:-	distal	FALSE
SARAF	7.04471623376641e-30	0.999999999999998	1	0.928571428571429	0.937254901960784	0.00868347338935571	chr8:30063554:-_vs_chr8:30063104:-	0.0173669467787115	chr8:30063104:-;chr8:30063554:-	distal	FALSE
C9orf78	6.43008203584853e-30	0.999999999999998	1	0.4	0.393939393939394	-0.0060606060606061	chr9:129827772:-_vs_chr9:129827290:-	-0.0121212121212122	chr9:129827290:-;chr9:129827772:-	proximal	FALSE
POU3F2	6.01472384571399e-30	0.999999999999998	1	0	0.323529411764706	0.323529411764706	chr6:98837880:+_vs_chr6:98838788:+	0.647058823529412	chr6:98837880:+;chr6:98838788:+	distal	FALSE
RNASEH2C	6.00390256832141e-30	0.999999999999998	1	0	0.357142857142857	0.357142857142857	chr11:65719684:-_vs_chr11:65717673:-	0.714285714285714	chr11:65717673:-;chr11:65719684:-	distal	FALSE
SDCBP	4.07397836753863e-30	0.999999999999998	1	0.975903614457831	0.968926553672316	-0.00697706078551497	chr8:58579688:+_vs_chr8:58582840:+	-0.0139541215710299	chr8:58579688:+;chr8:58582840:+	proximal	FALSE
ARPC5L	3.65874570440512e-30	0.999999999999998	1	0.666666666666667	0.625	-0.0416666666666666	chr9:124876952:+_vs_chr9:124877415:+	-0.0833333333333333	chr9:124876952:+;chr9:124877415:+	proximal	FALSE
PSPC1	3.5851034513161e-30	0.999999999999998	1	0.3125	0.282608695652174	-0.0298913043478261	chr13:19702867:-_vs_chr13:19674752:-	-0.0597826086956522	chr13:19674752:-;chr13:19702867:-	proximal	FALSE
CNOT2	3.03302451023718e-30	0.999999999999999	1	1	0.576923076923077	-0.423076923076923	chr12:70331700:+_vs_chr12:70354257:+	-0.846153846153846	chr12:70331700:+;chr12:70354257:+	proximal	FALSE
LHX2	3.52132892712972e-30	0.999999999999999	1	0.625	0.634920634920635	0.00992063492063489	chr9:124033190:+_vs_chr9:124033301:+	0.0198412698412698	chr9:124033190:+;chr9:124033301:+	distal	FALSE
ZNF711	3.3163585843929e-30	0.999999999999999	1	1	0.694444444444444	-0.305555555555556	chrX:85264345:+_vs_chrX:85270103:+	-0.611111111111111	chrX:85264345:+;chrX:85270103:+	proximal	FALSE
ITSN1	2.85848989997098e-30	0.999999999999999	1	0.5	0.628571428571429	0.128571428571429	chr21:33774850:+_vs_chr21:33794454:+	0.257142857142857	chr21:33774850:+;chr21:33794454:+	distal	FALSE
NORAD	2.74691747321159e-30	0.999999999999999	1	0	0.392857142857143	0.392857142857143	chr20:36047169:-_vs_chr20:36045629:-	0.785714285714286	chr20:36045629:-;chr20:36047169:-	distal	FALSE
CDIP1	2.29050280551523e-30	0.999999999999999	1	0	0.285714285714286	0.285714285714286	chr16:4511326:-_vs_chr16:4510706:-	0.571428571428571	chr16:4510706:-;chr16:4511326:-	distal	FALSE
MAPKAP1	2.25975780141436e-30	0.999999999999999	1	0	0.333333333333333	0.333333333333333	chr9:125438944:-_vs_chr9:125437426:-	0.666666666666667	chr9:125437426:-;chr9:125438944:-	distal	FALSE
PRPSAP2	2.21248510169373e-30	0.999999999999999	1	0.8	0.75	-0.05	chr17:18931190:+_vs_chr17:18931268:+	-0.1	chr17:18931190:+;chr17:18931268:+	proximal	FALSE
EIF1B	1.94726779463901e-30	0.999999999999999	1	0.75	0.660377358490566	-0.089622641509434	chr3:40312362:+_vs_chr3:40312403:+	-0.179245283018868	chr3:40312362:+;chr3:40312403:+	proximal	FALSE
LRRFIP2	2.00431106850327e-30	0.999999999999999	1	0.666666666666667	0.67741935483871	0.010752688172043	chr3:37129066:-_vs_chr3:37083642:-	0.021505376344086	chr3:37083642:-;chr3:37129066:-	distal	FALSE
RECQL	1.77861185462874e-30	0.999999999999999	1	0	0.488372093023256	0.488372093023256	chr12:21470303:-_vs_chr12:21470208:-	0.976744186046512	chr12:21470208:-;chr12:21470303:-	distal	FALSE
RPL36A	1.7542151470268e-30	0.999999999999999	1	0.714285714285714	0.642857142857143	-0.0714285714285714	chrX:101395447:+_vs_chrX:101395795:+	-0.142857142857143	chrX:101395447:+;chrX:101395795:+	proximal	FALSE
TGIF1	2.01308447318432e-30	0.999999999999999	1	0.571428571428571	0.529411764705882	-0.042016806722689	chr18:3458346:+_vs_chr18:3458411:+	-0.0840336134453781	chr18:3458346:+;chr18:3458411:+	proximal	FALSE
CA12	1.61392635721346e-30	0.999999999999999	1	0.2	0.115107913669065	-0.0848920863309353	chr15:63325713:-_vs_chr15:63323531:-	-0.169784172661871	chr15:63323531:-;chr15:63325713:-	proximal	FALSE
RPRD1A	1.61099326033443e-30	0.999999999999999	1	0.25	0.303030303030303	0.053030303030303	chr18:35991854:-_vs_chr18:35989828:-	0.106060606060606	chr18:35989828:-;chr18:35991854:-	distal	FALSE
TSPAN7	1.46766245600977e-30	0.999999999999999	1	0.833333333333333	0.832369942196532	-0.00096339113680155	chrX:38688828:+_vs_chrX:38688915:+	-0.0019267822736031	chrX:38688828:+;chrX:38688915:+	proximal	FALSE
ADAM10	1.23492962494648e-30	0.999999999999999	1	0	0.5	0.5	chr15:58627825:-_vs_chr15:58621500:-	1	chr15:58621500:-;chr15:58627825:-	distal	FALSE
CHD7	1.13411937961503e-30	0.999999999999999	1	0.5	0.384615384615385	-0.115384615384615	chr8:60781142:+_vs_chr8:60781270:+	-0.230769230769231	chr8:60781142:+;chr8:60781270:+	proximal	FALSE
CLTC	1.23492962494648e-30	0.999999999999999	1	1	0.5	-0.5	chr17:59694283:+_vs_chr17:59694769:+	-1	chr17:59694283:+;chr17:59694769:+	proximal	FALSE
PTAR1	1.23492962494648e-30	0.999999999999999	1	1	0.5	-0.5	chr9:69717975:-_vs_chr9:69717879:-	-1	chr9:69717879:-;chr9:69717975:-	proximal	FALSE
SAP18	1.11938404320207e-30	0.999999999999999	1	0.75	0.78125	0.03125	chr13:21147416:+_vs_chr13:21147602:+	0.0625	chr13:21147416:+;chr13:21147602:+	distal	FALSE
ZC3H7A	1.23492962494648e-30	0.999999999999999	1	0	0.5	0.5	chr16:11776470:-_vs_chr16:11767484:-	1	chr16:11767484:-;chr16:11776470:-	distal	FALSE
ECI2	9.39208589254736e-31	0.999999999999999	1	0.666666666666667	0.658536585365854	-0.00813008130081294	chr6:4130388:-_vs_chr6:4115706:-	-0.016260162601626	chr6:4115706:-;chr6:4130388:-	proximal	FALSE
MYH10	1.08682738844308e-30	0.999999999999999	1	0.666666666666667	0.583333333333333	-0.0833333333333333	chr17:8512497:-_vs_chr17:8506434:-	-0.166666666666667	chr17:8506434:-;chr17:8512497:-	proximal	FALSE
SLC25A3	1.01272736976698e-30	0.999999999999999	1	0.901960784313726	0.910313901345291	0.00835311703156594	chr12:98601238:+_vs_chr12:98601708:+	0.0167062340631319	chr12:98601238:+;chr12:98601708:+	distal	FALSE
BOD1	6.96238805409127e-31	0.999999999999999	1	0.75	0.815384615384615	0.0653846153846154	chr5:173607891:-_vs_chr5:173607537:-	0.130769230769231	chr5:173607537:-;chr5:173607891:-	distal	FALSE
GRB2	5.92303794242695e-31	0.999999999999999	1	0.357142857142857	0.354838709677419	-0.00230414746543778	chr17:75320341:-_vs_chr17:75320015:-	-0.0046082949308755	chr17:75320015:-;chr17:75320341:-	proximal	FALSE
HMCES	6.3897733322902e-31	0.999999999999999	1	0.4	0.448979591836735	0.0489795918367347	chr3:129305258:+_vs_chr3:129306181:+	0.0979591836734694	chr3:129305258:+;chr3:129306181:+	distal	FALSE
LSM5	7.4563577980902e-31	0.999999999999999	1	0.184210526315789	0.169811320754717	-0.0143992055610725	chr7:32487035:-_vs_chr7:32486805:-	-0.028798411122145	chr7:32486805:-;chr7:32487035:-	proximal	FALSE
SNW1	5.96228409153721e-31	0.999999999999999	1	0.363636363636364	0.407407407407407	0.0437710437710437	chr14:77731064:-_vs_chr14:77717599:-	0.0875420875420875	chr14:77717599:-;chr14:77731064:-	distal	FALSE
DYNC1H1	4.29859801953727e-31	0.999999999999999	1	0.235294117647059	0.263888888888889	0.0285947712418301	chr14:101983472:+_vs_chr14:102050792:+	0.05718954248366	chr14:101983472:+;chr14:102050792:+	distal	FALSE
MRPS36	5.20437669417787e-31	0.999999999999999	1	0.714285714285714	0.676470588235294	-0.0378151260504201	chr5:69229355:+_vs_chr5:69229462:+	-0.0756302521008403	chr5:69229355:+;chr5:69229462:+	proximal	FALSE
RCN2	5.60168962993147e-31	0.999999999999999	1	0.625	0.623456790123457	-0.00154320987654322	chr15:76949390:+_vs_chr15:76949904:+	-0.00308641975308643	chr15:76949390:+;chr15:76949904:+	proximal	FALSE
SELENOK	5.7537964311314e-31	0.999999999999999	1	0.142857142857143	0.180327868852459	0.0374707259953162	chr3:53885199:-_vs_chr3:53884423:-	0.0749414519906323	chr3:53884423:-;chr3:53885199:-	distal	FALSE
ACADM	3.29128767536704e-31	1	1	0.8	0.6875	-0.1125	chr1:75740048:+_vs_chr1:75763497:+	-0.225	chr1:75740048:+;chr1:75763497:+	proximal	FALSE
CPNE1	2.65268300630618e-31	1	1	0.75	0.757575757575758	0.00757575757575757	chr20:35631309:-_vs_chr20:35626044:-	0.0151515151515151	chr20:35626044:-;chr20:35631309:-	distal	FALSE
IK	2.47082171038701e-31	1	1	0.75	0.8	0.05	chr5:140654706:+_vs_chr5:140662480:+	0.1	chr5:140654706:+;chr5:140662480:+	distal	FALSE
NAP1L4	3.63402668664132e-31	1	1	0.782608695652174	0.757894736842105	-0.0247139588100687	chr11:2958488:-_vs_chr11:2944437:-	-0.0494279176201373	chr11:2944437:-;chr11:2958488:-	proximal	FALSE
POU3F3	2.91932057541113e-31	1	1	0.666666666666667	0.638297872340426	-0.0283687943262411	chr2:104857825:+_vs_chr2:104858574:+	-0.0567375886524822	chr2:104857825:+;chr2:104858574:+	proximal	FALSE
AMD1	1.38306782084203e-31	1	1	0.583333333333333	0.625	0.0416666666666666	chr6:110893645:+_vs_chr6:110895713:+	0.0833333333333333	chr6:110893645:+;chr6:110895713:+	distal	FALSE
ANXA7	1.50415740062975e-31	1	1	0.5	0.476190476190476	-0.0238095238095238	chr10:73375781:-_vs_chr10:73375445:-	-0.0476190476190477	chr10:73375445:-;chr10:73375781:-	proximal	FALSE
BIRC5	2.2577012695611e-31	1	1	0.2	0.184210526315789	-0.0157894736842105	chr17:78224699:+_vs_chr17:78225351:+	-0.031578947368421	chr17:78224699:+;chr17:78225351:+	proximal	FALSE
CSNK1D	1.50600718269466e-31	1	1	0.666666666666667	0.645833333333333	-0.0208333333333333	chr17:82244362:-_vs_chr17:82242672:-	-0.0416666666666666	chr17:82242672:-;chr17:82244362:-	proximal	FALSE
DKC1	1.47433688953442e-31	1	1	1	0.638297872340426	-0.361702127659574	chrX:154776843:+_vs_chrX:154777684:+	-0.723404255319149	chrX:154776843:+;chrX:154777684:+	proximal	FALSE
EXOSC2	2.20716966388526e-31	1	1	1	0.571428571428571	-0.428571428571429	chr9:130704256:+_vs_chr9:130704569:+	-0.857142857142857	chr9:130704256:+;chr9:130704569:+	proximal	FALSE
IFT57	1.43598102240571e-31	1	1	0.5	0.457142857142857	-0.0428571428571429	chr3:108214006:-_vs_chr3:108162289:-	-0.0857142857142857	chr3:108162289:-;chr3:108214006:-	proximal	FALSE
ITGB1	2.00383229130215e-31	1	1	0.5	0.507936507936508	0.00793650793650791	chr10:32929917:-_vs_chr10:32900397:-	0.0158730158730159	chr10:32900397:-;chr10:32929917:-	distal	FALSE
KATNA1	1.61596961190728e-31	1	1	0.6	0.571428571428571	-0.0285714285714286	chr6:149623118:-_vs_chr6:149594873:-	-0.0571428571428571	chr6:149594873:-;chr6:149623118:-	proximal	FALSE
LEPROTL1	1.94378094979458e-31	1	1	0.8	0.708333333333333	-0.0916666666666667	chr8:30106064:+_vs_chr8:30108066:+	-0.183333333333333	chr8:30106064:+;chr8:30108066:+	proximal	FALSE
METAP2	1.66699192954227e-31	1	1	0.666666666666667	0.72972972972973	0.0630630630630631	chr12:95483260:+_vs_chr12:95514343:+	0.126126126126126	chr12:95483260:+;chr12:95514343:+	distal	FALSE
PSMD1	2.1055443008952e-31	1	1	0	0.11340206185567	0.11340206185567	chr2:231163720:+_vs_chr2:231172760:+	0.22680412371134	chr2:231163720:+;chr2:231172760:+	distal	FALSE
PSMD12	2.25964551531242e-31	1	1	0.625	0.652173913043478	0.0271739130434783	chr17:67348593:-_vs_chr17:67347371:-	0.0543478260869565	chr17:67347371:-;chr17:67348593:-	distal	FALSE
RAD51C	2.20716966388526e-31	1	1	1	0.571428571428571	-0.428571428571429	chr17:58695333:+_vs_chr17:58734331:+	-0.857142857142857	chr17:58695333:+;chr17:58734331:+	proximal	FALSE
SMN2	1.40970992487412e-31	1	1	0.5	0.514285714285714	0.0142857142857142	chr5:70077573:+_vs_chr5:70952993:+	0.0285714285714285	chr5:70077573:+;chr5:70952993:+	distal	FALSE
STAMBP	1.40970992487412e-31	1	1	0.5	0.485714285714286	-0.0142857142857143	chr2:73845244:+_vs_chr2:73862884:+	-0.0285714285714285	chr2:73845244:+;chr2:73862884:+	proximal	FALSE
TIMM10	2.31688158903373e-31	1	1	0.357142857142857	0.333333333333333	-0.0238095238095238	chr11:57528633:-_vs_chr11:57528464:-	-0.0476190476190476	chr11:57528464:-;chr11:57528633:-	proximal	FALSE
BICD1	7.13731295199963e-32	1	1	0.571428571428571	0.612903225806452	0.0414746543778802	chr12:32294103:+_vs_chr12:32305851:+	0.0829493087557604	chr12:32294103:+;chr12:32305851:+	distal	FALSE
CCNB1IP1	5.0801195151916e-32	1	1	1	0.666666666666667	-0.333333333333333	chr14:20311558:-_vs_chr14:20311370:-	-0.666666666666667	chr14:20311370:-;chr14:20311558:-	proximal	FALSE
CUX1	7.13731295199963e-32	1	1	0.571428571428571	0.612903225806452	0.0414746543778802	chr7:102104365:+_vs_chr7:102283958:+	0.0829493087557604	chr7:102104365:+;chr7:102283958:+	distal	FALSE
CZIB	1.14436956830985e-31	1	1	0.5	0.538461538461538	0.0384615384615384	chr1:53214473:-_vs_chr1:53214157:-	0.0769230769230769	chr1:53214157:-;chr1:53214473:-	distal	FALSE
N4BP2L2	7.09639095282949e-32	1	1	0	0.333333333333333	0.333333333333333	chr13:32536493:-_vs_chr13:32443078:-	0.666666666666667	chr13:32443078:-;chr13:32536493:-	distal	FALSE
PSME1	4.61457926433036e-32	1	1	1	0.770491803278688	-0.229508196721312	chr14:24137427:+_vs_chr14:24138967:+	-0.459016393442623	chr14:24137427:+;chr14:24138967:+	proximal	FALSE
ZNF639	6.05547128138404e-32	1	1	0.333333333333333	0.433333333333333	0.1	chr3:179328321:+_vs_chr3:179334614:+	0.2	chr3:179328321:+;chr3:179334614:+	distal	FALSE
ADAR	1.05808169082636e-32	1	1	1	0.622222222222222	-0.377777777777778	chr1:154601380:-_vs_chr1:154600472:-	-0.755555555555556	chr1:154600472:-;chr1:154601380:-	proximal	FALSE
CAPN7	2.93475039144722e-32	1	1	0.333333333333333	0.481481481481481	0.148148148148148	chr3:15251611:+_vs_chr3:15252065:+	0.296296296296296	chr3:15251611:+;chr3:15252065:+	distal	FALSE
CCNK	3.18527449545123e-32	1	1	0.5	0.56	0.0600000000000001	chr14:99500870:+_vs_chr14:99511515:+	0.12	chr14:99500870:+;chr14:99511515:+	distal	FALSE
COA8	3.45024567759708e-32	1	1	0.666666666666667	0.521739130434783	-0.144927536231884	chr14:103590270:+_vs_chr14:103590527:+	-0.289855072463768	chr14:103590270:+;chr14:103590527:+	proximal	FALSE
COMMD8	2.72931786404591e-32	1	1	0.5	0.555555555555556	0.0555555555555556	chr4:47451446:-_vs_chr4:47450871:-	0.111111111111111	chr4:47450871:-;chr4:47451446:-	distal	FALSE
MFF	2.63227545110206e-32	1	1	1	0.5	-0.5	chr2:227357177:+_vs_chr2:227357830:+	-1	chr2:227357177:+;chr2:227357830:+	proximal	FALSE
MRPL2	1.16549576514538e-32	1	1	1	0.6	-0.4	chr6:43057940:-_vs_chr6:43054232:-	-0.8	chr6:43054232:-;chr6:43057940:-	proximal	FALSE
NOP58	6.92361147116273e-33	1	1	1	0.551724137931034	-0.448275862068966	chr2:202282410:+_vs_chr2:202303661:+	-0.896551724137931	chr2:202282410:+;chr2:202303661:+	proximal	FALSE
RAD50	9.09530079993972e-33	1	1	0.666666666666667	0.545454545454545	-0.121212121212121	chr5:132579955:+_vs_chr5:132587598:+	-0.242424242424242	chr5:132579955:+;chr5:132587598:+	proximal	FALSE
RAI14	4.192877545319e-32	1	1	0	0.379310344827586	0.379310344827586	chr5:34823492:+_vs_chr5:34831692:+	0.758620689655172	chr5:34823492:+;chr5:34831692:+	distal	FALSE
CAMK2N1	0	1	1	0	0.52	0.52	chr1:20483398:-_vs_chr1:20483367:-	1.04	chr1:20483367:-;chr1:20483398:-	distal	FALSE
CNIH1	0	1	1	0.692307692307692	0.717948717948718	0.0256410256410257	chr14:54427291:-_vs_chr14:54426934:-	0.0512820512820513	chr14:54426934:-;chr14:54427291:-	distal	FALSE
CSNK2A1	0	1	1	0.666666666666667	0.666666666666667	0	chr20:505139:-_vs_chr20:482694:-	0	chr20:482694:-;chr20:505139:-	proximal	FALSE
DHX38	0	1	1	0.4	0.407407407407407	0.00740740740740736	chr16:72096953:+_vs_chr16:72112907:+	0.0148148148148148	chr16:72096953:+;chr16:72112907:+	distal	FALSE
DNTTIP2	0	1	1	1	0.48	-0.52	chr1:93877284:-_vs_chr1:93876375:-	-1.04	chr1:93876375:-;chr1:93877284:-	proximal	FALSE
GGNBP2	0	1	1	0.6	0.555555555555556	-0.0444444444444444	chr17:36560810:+_vs_chr17:36586172:+	-0.0888888888888888	chr17:36560810:+;chr17:36586172:+	proximal	FALSE
KIAA1586	0	1	1	0	0.451612903225806	0.451612903225806	chr6:57052881:+_vs_chr6:57053307:+	0.903225806451613	chr6:57052881:+;chr6:57053307:+	distal	FALSE
KLHDC8A	0	1	1	1	0.476190476190476	-0.523809523809524	chr1:205336519:-_vs_chr1:205336105:-	-1.04761904761905	chr1:205336105:-;chr1:205336519:-	proximal	FALSE
PRKRA	0	1	1	0.666666666666667	0.488372093023256	-0.178294573643411	chr2:178431544:-_vs_chr2:178431418:-	-0.356589147286822	chr2:178431418:-;chr2:178431544:-	proximal	FALSE
RAB11A	0	1	1	0.545454545454545	0.575757575757576	0.0303030303030304	chr15:65888084:+_vs_chr15:65889454:+	0.0606060606060607	chr15:65888084:+;chr15:65889454:+	distal	FALSE
RCOR1	0	1	1	0	0.523809523809524	0.523809523809524	chr14:102714464:+_vs_chr14:102722262:+	1.04761904761905	chr14:102714464:+;chr14:102722262:+	distal	FALSE
SBDSP1	0	1	1	0.5	0.5	0	chr7:72837102:+_vs_chr7:72837376:+	0	chr7:72837102:+;chr7:72837376:+	proximal	FALSE
SC5D	0	1	1	1	0.494505494505495	-0.505494505494505	chr11:121308169:+_vs_chr11:121308633:+	-1.01098901098901	chr11:121308169:+;chr11:121308633:+	proximal	FALSE
SUPT4H1	0	1	1	0.545454545454545	0.584905660377358	0.0394511149228131	chr17:58345911:-_vs_chr17:58345191:-	0.0789022298456261	chr17:58345191:-;chr17:58345911:-	distal	FALSE
TMEM165	0	1	1	1	0.516129032258065	-0.483870967741935	chr4:55417238:+_vs_chr4:55426172:+	-0.967741935483871	chr4:55417238:+;chr4:55426172:+	proximal	FALSE
ABI1	NA	NA	NA	NA	0.53921568627451	NA	NA	NA	chr10:26747831:-;chr10:26748196:-;chr10:26777157:-	NA	NA
ADGRG6	NA	NA	NA	NA	0.538461538461538	NA	NA	NA	chr6:142370450:+;chr6:142443534:+	NA	NA
ALG3	NA	NA	NA	NA	0.483870967741935	NA	NA	NA	chr3:184242331:-;chr3:184242423:-	NA	NA
ANKRD36C	NA	NA	NA	NA	0.285714285714286	NA	NA	NA	chr2:95921630:-;chr2:95958613:-	NA	NA
AP1S2	NA	NA	NA	NA	0.475806451612903	NA	NA	NA	chrX:15826070:-;chrX:15830059:-;chrX:15831159:-	NA	NA
ARHGAP12	NA	NA	NA	NA	0.482142857142857	NA	NA	NA	chr10:31812772:-;chr10:31814288:-;chr10:31831764:-	NA	NA
BMERB1	NA	NA	NA	NA	0.454545454545455	NA	NA	NA	chr16:15587964:+;chr16:15588259:+	NA	NA
BRIX1	NA	NA	NA	NA	0.428571428571429	NA	NA	NA	chr5:34925618:+;chr5:34925682:+	NA	NA
C17orf97	NA	NA	NA	NA	0.538461538461538	NA	NA	NA	chr17:414423:+;chr17:414578:+	NA	NA
CAND1	NA	NA	NA	NA	0.444444444444444	NA	NA	NA	chr12:67313182:+;chr12:67313238:+	NA	NA
CCAR2	NA	NA	NA	NA	0.666666666666667	NA	NA	NA	chr8:22617476:+;chr8:22620471:+	NA	NA
CERS6	NA	NA	NA	NA	0.612903225806452	NA	NA	NA	chr2:168769770:+;chr2:168770261:+	NA	NA
COPB2	NA	NA	NA	NA	0.444444444444444	NA	NA	NA	chr3:139357591:-;chr3:139358201:-	NA	NA
COPS2	NA	NA	NA	NA	0.466666666666667	NA	NA	NA	chr15:49127345:-;chr15:49127747:-	NA	NA
COQ2	NA	NA	NA	NA	0.52	NA	NA	NA	chr4:83263824:-;chr4:83264203:-	NA	NA
CPNE3	NA	NA	NA	NA	0.540540540540541	NA	NA	NA	chr8:86546647:+;chr8:86559595:+	NA	NA
