gene_id	chisq	pvalue	adj_pvalue	ExDp	ExM	dWARM	MPRO_comparsion	MPRO	feature_id	Note	sig
MXI1	2.83771823044876	0.585339577261707	0.76638463518834	0.472222222222222	0.511494252873563	-0.039272030651341	chr10:110279293:+_vs_chr10:110285108:+	-0.170114942528736	chr10:110279293:+;chr10:110279938:+;chr10:110285108:+;chr10:110285432:+;chr10:110286635:+	proximal	FALSE
PTN	1.06760561507105	0.586370868884223	0.767217911274104	0.727272727272727	0.726190476190476	0.00108225108225113	chr7:137254860:-_vs_chr7:137227880:-	0.153679653679654	chr7:137227592:-;chr7:137227880:-;chr7:137254860:-	distal	FALSE
ROBO2	2.80388558201058	0.591162178884516	0.772966429052904	0.569196428571429	0.586111111111111	-0.0169146825396825	chr3:77563191:+_vs_chr3:77607951:+	-0.0867063492063492	chr3:77522813:+;chr3:77563191:+;chr3:77607852:+;chr3:77607951:+;chr3:77646297:+	proximal	FALSE
MARCHF5	0.282017621929512	0.59538183505415	0.777688175073619	0.772727272727273	0.679245283018868	0.0934819897084048	chr10:92351711:+_vs_chr10:92352068:+	0.18696397941681	chr10:92351711:+;chr10:92352068:+	distal	FALSE
TMEM165	0.281327947845805	0.595832150827351	0.777688175073619	0.375	0.571428571428571	-0.196428571428571	chr4:55417238:+_vs_chr4:55426172:+	-0.392857142857143	chr4:55417238:+;chr4:55426172:+	proximal	FALSE
WDR77	0.281110759159539	0.595974108432639	0.777688175073619	0.9	0.761904761904762	0.138095238095238	chr1:111440952:-_vs_chr1:111440257:-	0.276190476190476	chr1:111440257:-;chr1:111440952:-	distal	FALSE
SMARCE1	1.03157467532468	0.597030345043718	0.778543597597278	0.233333333333333	0.321428571428571	-0.0880952380952381	chr17:40636428:-_vs_chr17:40628722:-	-0.176190476190476	chr17:40628722:-;chr17:40636033:-;chr17:40636428:-	proximal	FALSE
PPP1R9A	0.277644230769231	0.59824944474877	0.779610108079718	0.4	0.642857142857143	-0.242857142857143	chr7:94910251:+_vs_chr7:95250087:+	-0.485714285714286	chr7:94910251:+;chr7:95250087:+	proximal	FALSE
RSRC2	2.75787156498587	0.599126483721881	0.780229730476954	0.566037735849057	0.503048780487805	0.0629889553612517	chr12:122517327:-_vs_chr12:122505055:-	0.196502531063046	chr12:122505055:-;chr12:122511118:-;chr12:122511150:-;chr12:122517327:-;chr12:122518884:-	distal	FALSE
RPS25	0.275567615658363	0.599621185530206	0.780336862586666	0.975961538461538	0.984615384615385	-0.00865384615384623	chr11:119017962:-_vs_chr11:119015712:-	-0.0173076923076924	chr11:119015712:-;chr11:119017962:-	proximal	FALSE
PA2G4	1.02161132220656	0.600011977717179	0.780336862586666	0.464285714285714	0.546296296296296	-0.082010582010582	chr12:56112872:+_vs_chr12:56113907:+	-0.164021164021164	chr12:56112872:+;chr12:56113152:+;chr12:56113907:+	proximal	FALSE
SYF2	0.273944805194805	0.60069775516288	0.780706179452493	0.757575757575758	0.833333333333333	-0.0757575757575758	chr1:25223335:-_vs_chr1:25222679:-	-0.151515151515152	chr1:25222679:-;chr1:25223335:-	proximal	FALSE
SKA2	1.01391271202592	0.602326057820081	0.782299151299744	0.166666666666667	0.320754716981132	-0.154088050314465	chr17:59110987:-_vs_chr17:59109951:-	-0.371069182389937	chr17:59109951:-;chr17:59110987:-;chr17:59112076:-	proximal	FALSE
MSRA	0.270343664175112	0.603101332617748	0.78240346188335	0.604166666666667	0.661157024793388	-0.0569903581267218	chr8:10428365:+_vs_chr8:10428885:+	-0.113980716253444	chr8:10428365:+;chr8:10428885:+	proximal	FALSE
MICAL1	0.270178993583249	0.60321172717512	0.78240346188335	1	0.680851063829787	0.319148936170213	chr6:109451321:-_vs_chr6:109444062:-	0.638297872340426	chr6:109444062:-;chr6:109451321:-	distal	FALSE
SRSF5	1.84838945175219	0.604461882597947	0.783501959898473	0.752525252525252	0.713333333333333	0.0391919191919191	chr14:69771506:+_vs_chr14:69772005:+	0.0945454545454545	chr14:69771079:+;chr14:69771506:+;chr14:69771680:+;chr14:69772005:+	distal	FALSE
FAM204A	0.266932744565217	0.60539677422466	0.784190621545677	0.375	0.565217391304348	-0.190217391304348	chr10:118335555:-_vs_chr10:118310750:-	-0.380434782608696	chr10:118310750:-;chr10:118335555:-	proximal	FALSE
HIF1A	0.265909090909091	0.606089285136947	0.784479743514928	0	0.458333333333333	-0.458333333333333	chr14:61720408:+_vs_chr14:61748253:+	-0.916666666666667	chr14:61720408:+;chr14:61748253:+	proximal	FALSE
APLP2	0.264489795918367	0.607052248071005	0.784479743514928	0.476190476190476	0.333333333333333	0.142857142857143	chr11:130121809:+_vs_chr11:130144805:+	0.285714285714286	chr11:130121809:+;chr11:130144805:+	distal	FALSE
CHGB	0.264297106402369	0.607183235767544	0.784479743514928	0.666666666666667	0.789473684210526	-0.12280701754386	chr20:5923181:+_vs_chr20:5925361:+	-0.245614035087719	chr20:5923181:+;chr20:5925361:+	proximal	FALSE
TRIM24	0.997678945792153	0.60723496358541	0.784479743514928	0.3125	0.372641509433962	-0.0601415094339622	chr7:138525322:+_vs_chr7:138585168:+	-0.120283018867925	chr7:138525322:+;chr7:138580656:+;chr7:138585168:+	proximal	FALSE
DDX24	1.8312992823503	0.608147662042601	0.785136815514135	0.523809523809524	0.462962962962963	0.0608465608465609	chr14:94060946:-_vs_chr14:94060426:-	0.142630385487528	chr14:94050922:-;chr14:94060426:-;chr14:94060946:-;chr14:94079395:-	distal	FALSE
ANKRD36	0.256069401444789	0.612833480547888	0.790136332252519	0.473684210526316	0.3	0.173684210526316	chr2:97144690:+_vs_chr2:97181770:+	0.347368421052632	chr2:97144690:+;chr2:97181770:+	distal	FALSE
TSTD2	0.256069401444789	0.612833480547888	0.790136332252519	0.3	0.473684210526316	-0.173684210526316	chr9:97625932:-_vs_chr9:97600083:-	-0.347368421052632	chr9:97600083:-;chr9:97625932:-	proximal	FALSE
NRXN2	0.253968253968254	0.614294664663482	0.791024704739193	0.19047619047619	0.296296296296296	-0.105820105820106	chr11:64607043:-_vs_chr11:64606180:-	-0.211640211640212	chr11:64606180:-;chr11:64607043:-	proximal	FALSE
SLF2	0.97442414004914	0.614336736722307	0.791024704739193	0.340909090909091	0.364864864864865	-0.023955773955774	chr10:100917231:+_vs_chr10:100924120:+	-0.184275184275184	chr10:100917231:+;chr10:100924120:+;chr10:100924382:+	proximal	FALSE
RGPD5	0.252483059500603	0.615332080416754	0.791781610761426	0.714285714285714	0.518518518518518	0.195767195767196	chr2:110535580:-_vs_chr2:109835927:+	0.391534391534392	chr2:109835927:+;chr2:110535580:-	distal	FALSE
CRELD1	0.249842532467532	0.617185976999602	0.793641530979634	0.238095238095238	0.15	0.0880952380952381	chr3:9945032:+_vs_chr3:9945398:+	0.176190476190476	chr3:9945032:+;chr3:9945398:+	distal	FALSE
MALAT1	5.34655312567859	0.617751058100564	0.793842794900394	0.590546999468933	0.564307966177125	0.0262390332918074	chr11:65500223:+_vs_chr11:65502988:+	0.0451829204738908	chr11:65499599:+;chr11:65499910:+;chr11:65500223:+;chr11:65501332:+;chr11:65501966:+;chr11:65502913:+;chr11:65502988:+;chr11:65503665:+	distal	FALSE
DHRS7	0.246843434343434	0.619306534963182	0.795315662546902	0.75	0.611111111111111	0.138888888888889	chr14:60154043:-_vs_chr14:60144802:-	0.277777777777778	chr14:60144802:-;chr14:60154043:-	distal	FALSE
RAB7A	1.76856567044751	0.621799169736741	0.797730250455182	0.684754521963824	0.707070707070707	-0.0223161851068827	chr3:128814390:+_vs_chr3:128814797:+	-0.117864693446089	chr3:128813513:+;chr3:128814099:+;chr3:128814390:+;chr3:128814797:+	proximal	FALSE
NSUN5P2	0.243055555555556	0.62200788957262	0.797730250455182	0.4	0.633333333333333	-0.233333333333333	chr7:72953971:-_vs_chr7:72948298:-	-0.466666666666667	chr7:72948298:-;chr7:72953971:-	proximal	FALSE
NPIPA7	0.241692901500776	0.622986076986395	0.798457749066336	0.588235294117647	0.477272727272727	0.11096256684492	chr16:18317937:-_vs_chr16:16393954:+	0.22192513368984	chr16:16393954:+;chr16:18317937:-	distal	FALSE
NSFL1C	0.24040133147276	0.623916402212818	0.799122985826965	0.333333333333333	0.228571428571429	0.104761904761905	chr20:1443506:-_vs_chr20:1442169:-	0.20952380952381	chr20:1442169:-;chr20:1443506:-	distal	FALSE
UBE2N	0.238445701357466	0.625330971716734	0.799734064855104	0.705882352941177	0.6375	0.0683823529411766	chr12:93409357:-_vs_chr12:93408365:-	0.136764705882353	chr12:93408365:-;chr12:93409357:-	distal	FALSE
RPL14	0.938679381065963	0.62541509948053	0.799734064855104	0.944444444444444	0.919928825622776	0.0245156188216686	chr3:40461659:+_vs_chr3:40462280:+	0.0490312376433373	chr3:40461659:+;chr3:40462099:+;chr3:40462280:+	distal	FALSE
MACO1	0.237586238198983	0.625954921990403	0.799734064855104	0	0.444444444444444	-0.444444444444444	chr1:25458627:+_vs_chr1:25491426:+	-0.888888888888889	chr1:25458627:+;chr1:25491426:+	proximal	FALSE
SDCCAG8	0.936682365253794	0.62603989328081	0.799734064855104	0.416666666666667	0.553571428571429	-0.136904761904762	chr1:243271052:+_vs_chr1:243500089:+	-0.273809523809524	chr1:243271052:+;chr1:243426489:+;chr1:243500089:+	proximal	FALSE
BNIP3L	1.74560729957121	0.62684229920897	0.800232974614342	0.593220338983051	0.623655913978495	-0.0304355749954438	chr8:26410992:+_vs_chr8:26411077:+	-0.166211044286495	chr8:26408051:+;chr8:26410992:+;chr8:26411077:+;chr8:26413124:+	proximal	FALSE
SEPTIN7P2	0.929735705470999	0.6282181170103	0.801462771734086	0.5	0.5	0	chr7:45748667:-_vs_chr7:45748633:-	-0.247159090909091	chr7:45728208:-;chr7:45748633:-;chr7:45748667:-	proximal	FALSE
SLC4A1AP	0.23203125	0.630021760502339	0.80323640462995	0.666666666666667	0.5	0.166666666666667	chr2:27685120:+_vs_chr2:27694969:+	0.333333333333333	chr2:27685120:+;chr2:27694969:+	distal	FALSE
POLR2B	0.229562213410229	0.631848630783147	0.80503730466338	0.244444444444444	0.296875	-0.0524305555555556	chr4:57005348:+_vs_chr4:57031162:+	-0.104861111111111	chr4:57005348:+;chr4:57031162:+	proximal	FALSE
SCARB2	0.914909564488808	0.632892446356029	0.805838809482152	0.304347826086957	0.414285714285714	-0.109937888198758	chr4:76160012:-_vs_chr4:76158737:-	-0.219875776397516	chr4:76158737:-;chr4:76159903:-;chr4:76160012:-	proximal	FALSE
ZSWIM7	0.226233465608465	0.634330831249788	0.807141326207163	0.444444444444444	0.285714285714286	0.158730158730159	chr17:15977730:-_vs_chr17:15976560:-	0.317460317460317	chr17:15976560:-;chr17:15977730:-	distal	FALSE
COL9A3	0.222619047619048	0.637051540741742	0.810072737998171	0	0.424242424242424	-0.424242424242424	chr20:62841093:+_vs_chr20:62841163:+	-0.848484848484848	chr20:62841093:+;chr20:62841163:+	proximal	FALSE
SLC44A2	0.217910640495868	0.640636537690553	0.814098621800356	0.4	0.636363636363636	-0.236363636363636	chr19:10643912:+_vs_chr19:10644553:+	-0.472727272727273	chr19:10643912:+;chr19:10644553:+	proximal	FALSE
LRRC47	0.213040254237289	0.644394848683189	0.818339340517278	0.457142857142857	0.523809523809524	-0.0666666666666667	chr1:3781298:-_vs_chr1:3780218:-	-0.133333333333333	chr1:3780218:-;chr1:3781298:-	proximal	FALSE
CTTNBP2NL	0.212121212121212	0.645109875784772	0.818712272142268	0.333333333333333	0.545454545454545	-0.212121212121212	chr1:112456304:+_vs_chr1:112460230:+	-0.424242424242424	chr1:112456304:+;chr1:112460230:+	proximal	FALSE
C1orf61	0.211532540822017	0.645568856983919	0.818759979843182	0.898550724637681	0.922916666666667	-0.0243659420289856	chr1:156407365:-_vs_chr1:156404256:-	-0.0487318840579711	chr1:156404256:-;chr1:156407365:-	proximal	FALSE
C5orf24	0.872068261870893	0.646595656644202	0.819040647898778	0.324324324324324	0.390625	-0.0663006756756757	chr5:134855142:+_vs_chr5:134856491:+	-0.138513513513513	chr5:134855142:+;chr5:134856491:+;chr5:134856684:+	proximal	FALSE
UTP11	0.209655696160043	0.64703739972111	0.819040647898778	0.75	0.649122807017544	0.100877192982456	chr1:38019350:+_vs_chr1:38023803:+	0.201754385964912	chr1:38019350:+;chr1:38023803:+	distal	FALSE
PRKAR1B	0.209633572409308	0.647054757861361	0.819040647898778	0.941176470588235	0.864864864864865	0.0763116057233704	chr7:550240:-_vs_chr7:549198:-	0.152623211446741	chr7:549198:-;chr7:550240:-	distal	FALSE
CYB5A	0.208354591836735	0.648060125998874	0.819701532809244	0.833333333333333	0.714285714285714	0.119047619047619	chr18:74253428:-_vs_chr18:74253296:-	0.238095238095238	chr18:74253296:-;chr18:74253428:-	distal	FALSE
IST1	0.207897146213377	0.64842061550582	0.819701532809244	0.75	0.671641791044776	0.0783582089552238	chr16:71927808:+_vs_chr16:71928996:+	0.156716417910448	chr16:71927808:+;chr16:71928996:+	distal	FALSE
GNL2	0.207022144522145	0.649111496318251	0.820041376688141	0.666666666666667	0.346153846153846	0.32051282051282	chr1:37568302:-_vs_chr1:37566822:-	0.641025641025641	chr1:37566822:-;chr1:37568302:-	distal	FALSE
DPYSL5	0.205128205128205	0.650612963932754	0.8214041513459	0.666666666666667	0.461538461538462	0.205128205128205	chr2:26948707:+_vs_chr2:26950351:+	0.41025641025641	chr2:26948707:+;chr2:26950351:+	distal	FALSE
SON	0.202399210566989	0.652791202234798	0.823619029832605	0.0652173913043478	0.10377358490566	-0.0385561936013126	chr21:33549622:+_vs_chr21:33554648:+	-0.0771123872026251	chr21:33549622:+;chr21:33554648:+	proximal	FALSE
CDIP1	0.197572314049587	0.656687581511499	0.827997385384064	0.363636363636364	0.235294117647059	0.128342245989305	chr16:4511326:-_vs_chr16:4510706:-	0.25668449197861	chr16:4510706:-;chr16:4511326:-	distal	FALSE
IVNS1ABP	4.13903292099315	0.65786780223744	0.828947561444453	0.590909090909091	0.602777777777778	-0.0118686868686868	chr1:185306578:-_vs_chr1:185304994:-	-0.136363636363636	chr1:185296388:-;chr1:185296909:-;chr1:185297765:-;chr1:185304994:-;chr1:185306366:-;chr1:185306519:-;chr1:185306578:-	proximal	FALSE
XPR1	0.191706730769231	0.661499900443306	0.832983996475272	0.545454545454545	0.388888888888889	0.156565656565657	chr1:180885583:+_vs_chr1:180890206:+	0.313131313131313	chr1:180885583:+;chr1:180890206:+	distal	FALSE
NYAP1	0.1875	0.665005542102029	0.836856067554561	0.375	0.5625	-0.1875	chr7:100494727:+_vs_chr7:100494802:+	-0.375	chr7:100494727:+;chr7:100494802:+	proximal	FALSE
TSN	0.186275270033572	0.666034929041668	0.83711181127667	0.580645161290323	0.644230769230769	-0.0635856079404467	chr2:121765791:+_vs_chr2:121767293:+	-0.127171215880893	chr2:121765791:+;chr2:121767293:+	proximal	FALSE
KDM5A	0.186233108108108	0.666070437588127	0.83711181127667	0.80952380952381	0.714285714285714	0.0952380952380952	chr12:356442:-_vs_chr12:309873:-	0.19047619047619	chr12:309873:-;chr12:356442:-	distal	FALSE
HNRNPH1	0.179681483080595	0.67164711192552	0.843574879425523	0.796610169491525	0.758974358974359	0.0376358105171665	chr5:179619287:-_vs_chr5:179614178:-	0.0752716210343329	chr5:179614178:-;chr5:179619287:-	distal	FALSE
EML1	0.786722904823033	0.674784800907689	0.846968261087622	0.428571428571429	0.353658536585366	0.0749128919860627	chr14:99907718:+_vs_chr14:99941525:+	0.242160278745645	chr14:99907718:+;chr14:99941525:+;chr14:99942060:+	distal	FALSE
HMGN2	0.17136519871858	0.678901351606373	0.85077825832078	0.927835051546392	0.904458598726115	0.0233764528202771	chr1:26475228:+_vs_chr1:26475972:+	0.0467529056405542	chr1:26475228:+;chr1:26475972:+	distal	FALSE
SYT5	0.170716110350521	0.679476160436123	0.85077825832078	0.705882352941177	0.755102040816326	-0.04921968787515	chr19:55174584:-_vs_chr19:55173096:-	-0.0984393757503	chr19:55173096:-;chr19:55174584:-	proximal	FALSE
COIL	0.170608339029392	0.679571722549589	0.85077825832078	0.714285714285714	0.526315789473684	0.18796992481203	chr17:56950679:-_vs_chr17:56938199:-	0.37593984962406	chr17:56938199:-;chr17:56950679:-	distal	FALSE
VEZF1	0.170608339029392	0.679571722549589	0.85077825832078	0.714285714285714	0.526315789473684	0.18796992481203	chr17:57974459:-_vs_chr17:57972794:-	0.37593984962406	chr17:57972794:-;chr17:57974459:-	distal	FALSE
TET2	0.165256738146764	0.684362166080864	0.856223881967236	0.571428571428571	0.391304347826087	0.180124223602484	chr4:105236201:+_vs_chr4:105272847:+	0.360248447204969	chr4:105236201:+;chr4:105272847:+	distal	FALSE
NDUFV3	0.164238353845989	0.685283969658941	0.856825452411405	0.782608695652174	0.696969696969697	0.0856389986824769	chr21:42903836:+_vs_chr21:42909100:+	0.171277997364954	chr21:42903836:+;chr21:42909100:+	distal	FALSE
METAP2	1.48168843051622	0.686503033947584	0.857797681646402	0.705128205128205	0.654970760233918	0.0501574448942871	chr12:95494095:+_vs_chr12:95514343:+	0.184210526315789	chr12:95483260:+;chr12:95494095:+;chr12:95494993:+;chr12:95514343:+	distal	FALSE
RALB	0.158263073133763	0.690760723377969	0.862563036968762	0.518518518518518	0.428571428571429	0.0899470899470899	chr2:120293231:+_vs_chr2:120294706:+	0.17989417989418	chr2:120293231:+;chr2:120294706:+	distal	FALSE
CFL2	0.738079322638146	0.691397988150295	0.862804297351332	0.470588235294118	0.388888888888889	0.0816993464052287	chr14:34713067:-_vs_chr14:34712013:-	0.204248366013072	chr14:34710459:-;chr14:34712013:-;chr14:34713067:-	distal	FALSE
UBE2K	0.15625	0.69263278404196	0.863790436067733	0.555555555555556	0.694444444444444	-0.138888888888889	chr4:39745778:+_vs_chr4:39778633:+	-0.277777777777778	chr4:39745778:+;chr4:39778633:+	proximal	FALSE
PAK5	1.45014156634688	0.693824491062406	0.864721607526783	0.752380952380952	0.80119581464873	-0.0488148622677772	chr20:9539399:-_vs_chr20:9539081:-	-0.131454196028187	chr20:9539081:-;chr20:9539399:-;chr20:9644306:-;chr20:9711380:-	proximal	FALSE
PIK3R1	0.153072667464115	0.695616132228161	0.866398810845715	0.684210526315789	0.5625	0.121710526315789	chr5:68294660:+_vs_chr5:68298753:+	0.243421052631579	chr5:68294660:+;chr5:68298753:+	distal	FALSE
SUMO1	1.43862331690174	0.696506705309119	0.866952292386687	0.543589743589744	0.538057742782152	0.00553200080759131	chr2:202206592:-_vs_chr2:202206486:-	-0.0881889763779528	chr2:202206182:-;chr2:202206486:-;chr2:202206592:-;chr2:202206776:-	proximal	FALSE
COX7C	0.150375939849624	0.69817635532912	0.868474173114264	0.0380952380952381	0.053968253968254	-0.0158730158730159	chr5:86620766:+_vs_chr5:86620962:+	-0.0317460317460318	chr5:86620766:+;chr5:86620962:+	proximal	FALSE
ARPC5	1.42773055229415	0.699047603117968	0.868849069320086	0.612121212121212	0.563323201621074	0.0487980105001382	chr1:183627339:-_vs_chr1:183626197:-	0.0844432163581099	chr1:183626197:-;chr1:183626424:-;chr1:183626735:-;chr1:183627339:-	distal	FALSE
ZNF92	0.14909136002886	0.699405203741782	0.868849069320086	0.333333333333333	0.5	-0.166666666666667	chr7:65398943:+_vs_chr7:65399531:+	-0.333333333333333	chr7:65398943:+;chr7:65399531:+	proximal	FALSE
ZFYVE9	0.713866396761133	0.699819245232081	0.868849069320086	0.5875	0.515625	0.071875	chr1:52238032:+_vs_chr1:52239261:+	0.14375	chr1:52238032:+;chr1:52238664:+;chr1:52239261:+	distal	FALSE
STX2	0.148147737355812	0.700311768316865	0.868858687989693	0	0.4	-0.4	chr12:130812996:-_vs_chr12:130798530:-	-0.8	chr12:130798530:-;chr12:130812996:-	proximal	FALSE
PRXL2A	0.147389241203153	0.701042882833432	0.868858687989693	0.4	0.327586206896552	0.0724137931034483	chr10:80432491:+_vs_chr10:80432994:+	0.144827586206897	chr10:80432491:+;chr10:80432994:+	distal	FALSE
ICE1	0.14725912975913	0.701168514033885	0.868858687989693	0.2	0.307692307692308	-0.107692307692308	chr5:5447480:+_vs_chr5:5447897:+	-0.215384615384615	chr5:5447480:+;chr5:5447897:+	proximal	FALSE
MPHOSPH8	1.40946551790542	0.703317468855145	0.87096611981233	0.666666666666667	0.562962962962963	0.103703703703704	chr13:19646748:+_vs_chr13:19646948:+	0.198692810457516	chr13:19646748:+;chr13:19646841:+;chr13:19646948:+;chr13:19650161:+	distal	FALSE
ING4	0.14413289673005	0.704206438640792	0.871511535209592	0.934782608695652	0.897435897435897	0.0373467112597548	chr12:6652724:-_vs_chr12:6650604:-	0.0746934225195095	chr12:6650604:-;chr12:6652724:-	distal	FALSE
MAPK6	1.40126325287616	0.705238644418102	0.87223340935988	0.386666666666667	0.32258064516129	0.0640860215053764	chr15:52064292:+_vs_chr15:52064556:+	0.218064516129032	chr15:52064292:+;chr15:52064556:+;chr15:52064674:+;chr15:52065223:+	distal	FALSE
