SE_id	p_value	FDR	exon	pas_id	sig	gene_id
KIF16B:SE06	0.696272767092885	1	chr20:16382098-16382130:-	chr20:16272104:-;chr20:16272149:-;chr20:16381695:-	FALSE	KIF16B
TBC1D5:SE19	0.696288654444752	1	chr3:17586353-17586557:-	chr3:17157168:-;chr3:17167798:-	FALSE	TBC1D5
NR2C1:SE05	0.696365361484376	1	chr12:95062850-95062887:-	chr12:95020281:-;chr12:95021893:-	FALSE	NR2C1
SHTN1:SE06	0.696501530611614	1	chr10:116927792-116927891:-	chr10:116884799:-;chr10:116884939:-	FALSE	SHTN1
SHTN1:SE07	0.696501530611614	1	chr10:116929849-116930002:-	chr10:116884799:-;chr10:116884939:-	FALSE	SHTN1
CUL4A:SE06	0.696592887013709	1	chr13:113239433-113239551:+	chr13:113264543:+;chr13:113264876:+;chr13:113265075:+	FALSE	CUL4A
GALK2:SE07	0.696720540695456	1	chr15:49318889-49318934:+	chr15:49328525:+;chr15:49328719:+;chr15:49328976:+;chr15:49329693:+	FALSE	GALK2
TRAK2:SE05	0.69673774894841	1	chr2:201389801-201389880:-	chr2:201377207:-;chr2:201379346:-;chr2:201379458:-;chr2:201379848:-;chr2:201380233:-	FALSE	TRAK2
TRAK2:SE06	0.69673774894841	1	chr2:201392909-201393046:-	chr2:201377207:-;chr2:201379346:-;chr2:201379458:-;chr2:201379848:-;chr2:201380233:-	FALSE	TRAK2
NDC1:SE07	0.696807319821915	1	chr1:53800693-53800848:-	chr1:53765473:-;chr1:53766213:-;chr1:53767720:-	FALSE	NDC1
NDC1:SE08	0.696807319821915	1	chr1:53803928-53804009:-	chr1:53765473:-;chr1:53766213:-;chr1:53767720:-	FALSE	NDC1
DIMT1:SE01	0.696845969827645	1	chr5:62390876-62390982:-	chr5:62387667:-;chr5:62387953:-;chr5:62388527:-;chr5:62388628:-	FALSE	DIMT1
ERCC6:SE16	0.696971620470762	1	chr10:49500538-49500696:-	chr10:49458657:-;chr10:49460432:-;chr10:49470402:-;chr10:49470440:-;chr10:49475336:-	FALSE	ERCC6
VEZT:SE08	0.697062191734367	1	chr12:95298862-95298943:+	chr12:95300654:+;chr12:95301172:+	FALSE	VEZT
ZFYVE16:SE02	0.697187915241871	1	chr5:80427492-80427545:+	chr5:80438493:+;chr5:80441554:+;chr5:80478032:+;chr5:80478902:+	FALSE	ZFYVE16
FAM161B:SE03	0.697199413124069	1	chr14:73944335-73944885:-	chr14:73932283:-;chr14:73932514:-;chr14:73932992:-;chr14:73933079:-;chr14:73933989:-;chr14:73935745:-	FALSE	FAM161B
POLR3D:SE02	0.697358304760602	1	chr8:22249044-22249309:+	chr8:22251167:+;chr8:22254355:+	FALSE	POLR3D
MPP2:SE04	0.697513730574624	1	chr17:43881090-43881158:-	chr17:43875360:-;chr17:43876162:-	FALSE	MPP2
BNIP1:SE01	0.697557426534057	1	chr5:173146866-173146958:+	chr5:173161877:+;chr5:173164385:+	FALSE	BNIP1
SCAND2P:SE01	0.697586537543889	1	chr15:84633824-84634381:+	chr15:84640736:+;chr15:84641046:+	FALSE	SCAND2P
EPS15:SE03	0.697597728105095	1	chr1:51365953-51366029:-	chr1:51354263:-;chr1:51354413:-;chr1:51355237:-	FALSE	EPS15
INVS:SE10	0.697610529993752	1	chr9:100264822-100264928:+	chr9:100300823:+;chr9:100301609:+;chr9:100302175:+	FALSE	INVS
PPP4R3A:SE02	0.697684502756078	1	chr14:91473033-91473135:-	chr14:91457617:-;chr14:91458008:-;chr14:91458139:-;chr14:91462058:-	FALSE	PPP4R3A
NUP98:SE04	0.697789451696329	1	chr11:3685973-3686194:-	chr11:3675019:-;chr11:3675869:-	FALSE	NUP98
SENP6:SE06	0.697816013267162	1	chr6:75675860-75676054:+	chr6:75702968:+;chr6:75715457:+;chr6:75715893:+	FALSE	SENP6
SMARCA2:SE13	0.697835435957975	1	chr9:2076229-2076329:+	chr9:2161793:+;chr9:2193574:+;chr9:2193624:+	FALSE	SMARCA2
STX2:SE03	0.697866396021905	1	chr12:130812957-130813031:-	chr12:130789600:-;chr12:130789689:-	FALSE	STX2
STX2:SE04	0.697866396021905	1	chr12:130821689-130821788:-	chr12:130789600:-;chr12:130789689:-	FALSE	STX2
ZNF286A:SE01	0.697998052181401	1	chr17:15701152-15701240:+	chr17:15709521:+;chr17:15709814:+;chr17:15716422:+;chr17:15718406:+;chr17:15719164:+	FALSE	ZNF286A
UGGT2:SE27	0.698169076762855	1	chr13:96031889-96031971:-	chr13:95801580:-;chr13:95860844:-;chr13:95867339:-	FALSE	UGGT2
NEIL3:SE01	0.698179288956401	1	chr4:177322459-177322580:+	chr4:177362839:+;chr4:177362922:+	FALSE	NEIL3
NEIL3:SE02	0.698179288956401	1	chr4:177339783-177339857:+	chr4:177362839:+;chr4:177362922:+	FALSE	NEIL3
ANO4:SE08	0.698192404275285	1	chr12:100942377-100942535:+	chr12:101020115:+;chr12:101049625:+;chr12:101128629:+	FALSE	ANO4
ANO4:SE09	0.698192404275285	1	chr12:100971306-100971406:+	chr12:101020115:+;chr12:101049625:+;chr12:101128629:+	FALSE	ANO4
NDUFS1:SE04	0.698277569893007	1	chr2:206138485-206138614:-	chr2:206123811:-;chr2:206123909:-	FALSE	NDUFS1
MCUR1:SE01	0.698443640734794	1	chr6:13806925-13807044:-	chr6:13786553:-;chr6:13786740:-;chr6:13790792:-	FALSE	MCUR1
SRGAP2:SE08	0.698477687827724	1	chr1:206436965-206437042:+	chr1:206456159:+;chr1:206464436:+	FALSE	SRGAP2
TAMM41:SE03	0.698498906241956	1	chr3:11833003-11833151:-	chr3:11790445:-;chr3:11827296:-	FALSE	TAMM41
SLC15A2:SE04	0.698536277341666	1	chr3:121913021-121913120:+	chr3:121941242:+;chr3:121941611:+;chr3:121941876:+;chr3:121942819:+;chr3:121943281:+	FALSE	SLC15A2
FOCAD:SE02	0.698549628725297	1	chr9:20694520-20694564:+	chr9:20790789:+;chr9:20995950:+	FALSE	FOCAD
CCNL2:SE07	0.698595850828108	1	chr1:1390459-1390563:-	chr1:1385711:-;chr1:1386502:-;chr1:1386705:-	FALSE	CCNL2
GON4L:SE14	0.698634412470617	1	chr1:155820606-155820656:-	chr1:155749717:-;chr1:155764784:-	FALSE	GON4L
NBPF12:SE05	0.698682271823814	1	chr1:146962161-146962263:+	chr1:146988897:+;chr1:146993655:+	FALSE	NBPF12
NCK1:SE03	0.698724822768471	1	chr3:136927984-136928227:+	chr3:136949126:+;chr3:136950189:+	FALSE	NCK1
C1orf112:SE14	0.698801438818329	1	chr1:169830259-169830341:+	chr1:169853088:+;chr1:169853264:+;chr1:169854080:+	FALSE	C1orf112
DAB1:SE02	0.698836340084424	1	chr1:57014883-57015431:-	chr1:56994778:-;chr1:56994971:-;chr1:56997216:-	FALSE	DAB1
RHOT1:SE02	0.698871125085595	1	chr17:32209350-32209445:+	chr17:32225508:+;chr17:32225653:+;chr17:32225727:+	FALSE	RHOT1
SH3GLB1:SE03	0.69888425079945	1	chr1:86722540-86722673:+	chr1:86743587:+;chr1:86744149:+;chr1:86748179:+	FALSE	SH3GLB1
SLC10A7:SE01	0.698904565537768	1	chr4:146258692-146258837:-	chr4:146253987:-;chr4:146254426:-;chr4:146254934:-	FALSE	SLC10A7
SRGAP2:SE03	0.698936113885537	1	chr1:206393545-206393673:+	chr1:206456159:+;chr1:206464436:+	FALSE	SRGAP2
SCLT1:SE04	0.698963342402931	1	chr4:128936655-128936851:-	chr4:128883993:-;chr4:128884244:-	FALSE	SCLT1
SEZ6L2:SE09	0.699225664716581	1	chr16:29887649-29887817:-	chr16:29871159:-;chr16:29871507:-	FALSE	SEZ6L2
ZNF846:SE02	0.699405203741782	1	chr19:9759860-9759942:-	chr19:9752203:-;chr19:9755357:-	FALSE	ZNF846
RAB7A:SE01	0.699549649806163	1	chr3:128788914-128789070:+	chr3:128814390:+;chr3:128814797:+	FALSE	RAB7A
TIAM1:SE25	0.699631839104376	1	chr21:31339243-31339422:-	chr21:31118421:-;chr21:31225740:-	FALSE	TIAM1
ATE1:SE08	0.699777316292486	1	chr10:121924266-121924329:-	chr10:121740424:-;chr10:121741919:-	FALSE	ATE1
LAMP2:SE02	0.699801827669619	1	chrX:120456651-120456769:-	chrX:120426148:-;chrX:120426222:-;chrX:120436494:-;chrX:120437837:-	FALSE	LAMP2
KIAA0753:SE02	0.699840038473124	1	chr17:6623509-6623571:-	chr17:6578151:-;chr17:6578328:-	FALSE	KIAA0753
DDX27:SE04	0.699938303289223	1	chr20:49228715-49228888:+	chr20:49241943:+;chr20:49244067:+	FALSE	DDX27
PAK2:SE02	0.699952657887262	1	chr3:196801927-196802027:+	chr3:196829347:+;chr3:196830108:+;chr3:196830251:+;chr3:196830700:+;chr3:196830776:+	FALSE	PAK2
PAK2:SE03	0.699952657887262	1	chr3:196803017-196803164:+	chr3:196829347:+;chr3:196830108:+;chr3:196830251:+;chr3:196830700:+;chr3:196830776:+	FALSE	PAK2
FAM13A:SE09	0.700028292366502	1	chr4:88938088-88938241:-	chr4:88726357:-;chr4:88726476:-;chr4:88727059:-	FALSE	FAM13A
CHD3:SE07	0.700048583013183	1	chr17:7900290-7900411:+	chr17:7912204:+;chr17:7912755:+	FALSE	CHD3
TLE4:SE01	0.700128935501544	1	chr9:79576133-79576177:+	chr9:79726740:+;chr9:79726882:+	FALSE	TLE4
SPTLC1:SE03	0.70021160389915	1	chr9:92045999-92046053:-	chr9:92031147:-;chr9:92031200:-;chr9:92031350:-	FALSE	SPTLC1
CDHR1:SE02	0.70031268434803	1	chr10:84196505-84196650:+	chr10:84216527:+;chr10:84217366:+;chr10:84218694:+	FALSE	CDHR1
RASGRP3:SE07	0.700418537629584	1	chr2:33555531-33555567:+	chr2:33563057:+;chr2:33563160:+;chr2:33564520:+;chr2:33564603:+	FALSE	RASGRP3
THUMPD3:SE03	0.700442421033097	1	chr3:9374516-9374646:+	chr3:9384868:+;chr3:9385703:+;chr3:9386098:+;chr3:9386562:+;chr3:9386791:+	FALSE	THUMPD3
RMND5B:SE01	0.70044687036226	1	chr5:178133452-178133569:+	chr5:178148566:+;chr5:178150566:+	FALSE	RMND5B
MARK1:SE04	0.700500477825217	1	chr1:220598331-220598379:+	chr1:220662454:+;chr1:220663931:+;chr1:220664371:+	FALSE	MARK1
PTPN2:SE01	0.700763681950734	1	chr18:12819214-12819282:-	chr18:12792450:-;chr18:12793253:-;chr18:12793534:-;chr18:12793683:-	FALSE	PTPN2
PRPSAP2:SE05	0.700845211643643	1	chr17:18917432-18917536:+	chr17:18931215:+;chr17:18931268:+	FALSE	PRPSAP2
WDSUB1:SE05	0.701012220780709	1	chr2:159271702-159271795:-	chr2:159235798:-;chr2:159235944:-	FALSE	WDSUB1
USP14:SE02	0.701080957630374	1	chr18:166787-166819:+	chr18:211875:+;chr18:212048:+;chr18:212227:+;chr18:212853:+	FALSE	USP14
WASHC2A:SE04	0.701203260743254	1	chr10:50127160-50127222:+	chr10:50131031:+;chr10:50133134:+;chr10:50133504:+	FALSE	WASHC2A
GAPVD1:SE09	0.701219558160742	1	chr9:125312452-125312612:+	chr9:125342256:+;chr9:125363042:+;chr9:125363406:+;chr9:125365004:+	FALSE	GAPVD1
DMXL1:SE04	0.701240813268133	1	chr5:119110151-119110283:+	chr5:119129315:+;chr5:119132316:+;chr5:119135833:+	FALSE	DMXL1
INTS6:SE16	0.701408220383872	1	chr13:51430294-51430383:-	chr13:51365227:-;chr13:51365503:-;chr13:51365693:-	FALSE	INTS6
TRAPPC13:SE02	0.70141639721737	1	chr5:65637696-65637780:+	chr5:65664766:+;chr5:65665927:+;chr5:65666069:+;chr5:65666125:+;chr5:65666233:+	FALSE	TRAPPC13
NFXL1:SE06	0.70143370927181	1	chr4:47890613-47890703:-	chr4:47847240:-;chr4:47847467:-;chr4:47847606:-	FALSE	NFXL1
NFXL1:SE13	0.70143370927181	1	chr4:47903193-47903323:-	chr4:47847240:-;chr4:47847467:-;chr4:47847606:-	FALSE	NFXL1
QRSL1:SE07	0.701525727028943	1	chr6:106662980-106663185:+	chr6:106666343:+;chr6:106666482:+;chr6:106668234:+;chr6:106668414:+	FALSE	QRSL1
PTCD3:SE02	0.701552453851773	1	chr2:86119544-86119614:+	chr2:86137791:+;chr2:86138137:+;chr2:86138194:+	FALSE	PTCD3
TMF1:SE03	0.701572740722677	1	chr3:69038564-69038720:-	chr3:69021848:-;chr3:69022315:-;chr3:69027901:-;chr3:69027941:-	FALSE	TMF1
CDC6:SE01	0.701624426314921	1	chr17:40293456-40293631:+	chr17:40301976:+;chr17:40302919:+;chr17:40304657:+	FALSE	CDC6
CDC6:SE02	0.701624426314921	1	chr17:40293950-40294056:+	chr17:40301976:+;chr17:40302919:+;chr17:40304657:+	FALSE	CDC6
CDC6:SE03	0.701624426314921	1	chr17:40294364-40294503:+	chr17:40301976:+;chr17:40302919:+;chr17:40304657:+	FALSE	CDC6
GRIA4:SE10	0.701677958254526	1	chr11:105945463-105945501:+	chr11:105980253:+;chr11:105980709:+;chr11:105982090:+	FALSE	GRIA4
TGS1:SE01	0.701754585762578	1	chr8:55782748-55782812:+	chr8:55802496:+;chr8:55825446:+	FALSE	TGS1
RSRC1:SE02	0.701898982360361	1	chr3:158203072-158203245:+	chr3:158460971:+;chr3:158544536:+;chr3:158544830:+;chr3:158545730:+	FALSE	RSRC1
ANAPC1:SE33	0.702010055509467	1	chr2:111878810-111878971:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
FANCA:SE15	0.702086603017423	1	chr16:89767141-89767237:-	chr16:89737549:-;chr16:89738407:-;chr16:89738505:-	FALSE	FANCA
ZNF280D:SE08	0.702093825734566	1	chr15:56668823-56668957:-	chr15:56630179:-;chr15:56630226:-;chr15:56630300:-;chr15:56632043:-;chr15:56666761:-	FALSE	ZNF280D
CREB1:SE04	0.70211772365936	1	chr2:207577505-207577655:+	chr2:207597792:+;chr2:207597957:+;chr2:207598411:+;chr2:207598697:+	FALSE	CREB1
SPTLC1:SE01	0.702129602766084	1	chr9:92034810-92034883:-	chr9:92031147:-;chr9:92031200:-;chr9:92031350:-	FALSE	SPTLC1
FIP1L1:SE01	0.702172175394025	1	chr4:53379073-53379117:+	chr4:53459621:+;chr4:53459679:+;chr4:53460862:+	FALSE	FIP1L1
PJA2:SE03	0.702289595626449	1	chr5:109355915-109356026:-	chr5:109334711:-;chr5:109335196:-	FALSE	PJA2
TMEM131L:SE07	0.702443975281747	1	chr4:153587742-153587811:+	chr4:153604188:+;chr4:153620795:+;chr4:153636624:+;chr4:153636711:+	FALSE	TMEM131L
EPB41L5:SE03	0.70249402551189	1	chr2:120075476-120075520:+	chr2:120105112:+;chr2:120175884:+;chr2:120179119:+	FALSE	EPB41L5
EPB41L5:SE04	0.70249402551189	1	chr2:120075701-120075753:+	chr2:120105112:+;chr2:120175884:+;chr2:120179119:+	FALSE	EPB41L5
GCFC2:SE07	0.702618315112775	1	chr2:75689026-75689225:-	chr2:75662705:-;chr2:75664433:-;chr2:75664640:-	FALSE	GCFC2
ANAPC1:SE10	0.702772178975092	1	chr2:111802428-111802506:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE13	0.702772178975092	1	chr2:111808947-111809181:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE14	0.702772178975092	1	chr2:111815370-111815641:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE15	0.702772178975092	1	chr2:111818840-111818958:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE16	0.702772178975092	1	chr2:111822422-111822600:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE19	0.702772178975092	1	chr2:111825777-111825855:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE22	0.702772178975092	1	chr2:111834604-111834872:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
ANAPC1:SE24	0.702772178975092	1	chr2:111843412-111843599:-	chr2:111767640:-;chr2:111769061:-	FALSE	ANAPC1
CEP112:SE09	0.702791364849801	1	chr17:66005690-66005769:-	chr17:65635540:-;chr17:65635820:-;chr17:65851862:-	FALSE	CEP112
LINC02693:SE05	0.702818176256353	1	chr17:21546706-21546799:-	chr17:21530800:-;chr17:21532473:-;chr17:21532614:-	FALSE	LINC02693
POLR3C:SE02	0.702942383831729	1	chr1:145826820-145827005:+	chr1:145842195:+;chr1:145842493:+;chr1:145843836:+;chr1:145844402:+	FALSE	POLR3C
MAPKAP1:SE01	0.703039796196417	1	chr9:125444501-125444598:-	chr9:125437396:-;chr9:125437540:-;chr9:125438472:-	FALSE	MAPKAP1
HERC4:SE03	0.703221096697787	1	chr10:67936153-67936235:-	chr10:67921905:-;chr10:67922484:-	FALSE	HERC4
GTF3C1:SE13	0.703258432128256	1	chr16:27506847-27507156:-	chr16:27460613:-;chr16:27460660:-	FALSE	GTF3C1
INTS6:SE05	0.703268545444099	1	chr13:51376048-51376174:-	chr13:51365227:-;chr13:51365503:-;chr13:51365693:-	FALSE	INTS6
INTS6:SE06	0.703268545444099	1	chr13:51378239-51378454:-	chr13:51365227:-;chr13:51365503:-;chr13:51365693:-	FALSE	INTS6
INTS6:SE07	0.703268545444099	1	chr13:51379462-51379572:-	chr13:51365227:-;chr13:51365503:-;chr13:51365693:-	FALSE	INTS6
INTS6:SE09	0.703268545444099	1	chr13:51383329-51383461:-	chr13:51365227:-;chr13:51365503:-;chr13:51365693:-	FALSE	INTS6
JADE1:SE02	0.703332188459953	1	chr4:128842953-128843038:+	chr4:128863921:+;chr4:128864081:+;chr4:128864632:+	FALSE	JADE1
PAM:SE07	0.703360604772497	1	chr5:103003033-103003149:+	chr5:103029514:+;chr5:103029590:+;chr5:103029713:+	FALSE	PAM
PTPRK:SE21	0.703376225796224	1	chr6:128322039-128322310:-	chr6:127968785:-;chr6:127969811:-;chr6:127999982:-;chr6:128067411:-	FALSE	PTPRK
PAM:SE09	0.703440471840586	1	chr5:103006801-103007011:+	chr5:103029514:+;chr5:103029590:+;chr5:103029713:+	FALSE	PAM
ACSL3:SE05	0.703477229708919	1	chr2:222892264-222892301:+	chr2:222941824:+;chr2:222942219:+	FALSE	ACSL3
ABLIM1:SE14	0.703490647707472	1	chr10:114571297-114571406:-	chr10:114431112:-;chr10:114435344:-;chr10:114435447:-	FALSE	ABLIM1
RABGAP1:SE04	0.703523644749135	1	chr9:123010354-123010528:+	chr9:123023648:+;chr9:123104800:+;chr9:123104866:+	FALSE	RABGAP1
VPS36:SE01	0.703617515594995	1	chr13:52423574-52423639:-	chr13:52412608:-;chr13:52412704:-;chr13:52413513:-	FALSE	VPS36
STX18:SE04	0.703761518030098	1	chr4:4459372-4459487:-	chr4:4418968:-;chr4:4419474:-	FALSE	STX18
CDCA2:SE02	0.703766645610545	1	chr8:25469896-25469980:+	chr8:25488627:+;chr8:25503399:+;chr8:25506735:+;chr8:25507874:+	FALSE	CDCA2
WDR1:SE08	0.703850024491611	1	chr4:10098992-10099139:-	chr4:10074339:-;chr4:10074480:-;chr4:10075152:-	FALSE	WDR1
CSGALNACT1:SE04	0.703900124916362	1	chr8:19504956-19505034:-	chr8:19404161:-;chr8:19405257:-	FALSE	CSGALNACT1
LEMD3:SE03	0.703904801337546	1	chr12:65238502-65238581:+	chr12:65247262:+;chr12:65247886:+;chr12:65247953:+;chr12:65248332:+	FALSE	LEMD3
LEMD3:SE04	0.703904801337546	1	chr12:65238669-65238814:+	chr12:65247262:+;chr12:65247886:+;chr12:65247953:+;chr12:65248332:+	FALSE	LEMD3
GPCPD1:SE02	0.703905283302853	1	chr20:5567797-5567842:-	chr20:5544439:-;chr20:5546458:-;chr20:5546642:-;chr20:5557851:-	FALSE	GPCPD1
OLA1:SE01	0.703979775829822	1	chr2:174123180-174123277:-	chr2:174072447:-;chr2:174075007:-	FALSE	OLA1
PRKAR2A:SE01	0.704115364472365	1	chr3:48756379-48756444:-	chr3:48746586:-;chr3:48749164:-	FALSE	PRKAR2A
DNAJC25:SE01	0.704209911468729	1	chr9:111642857-111643094:+	chr9:111653540:+;chr9:111654345:+	FALSE	DNAJC25
GPATCH1:SE05	0.704277541238648	1	chr19:33095762-33095820:+	chr19:33125196:+;chr19:33130302:+;chr19:33130407:+	FALSE	GPATCH1
PAM:SE11	0.704316214675375	1	chr5:103009751-103009866:+	chr5:103029514:+;chr5:103029590:+;chr5:103029713:+	FALSE	PAM
PDIA6:SE02	0.704429247786641	1	chr2:10787281-10787439:-	chr2:10783391:-;chr2:10783855:-	FALSE	PDIA6
SRRM1:SE02	0.704476150763528	1	chr1:24650565-24650627:+	chr1:24671447:+;chr1:24673267:+	FALSE	SRRM1
ZNF782:SE03	0.704732843411478	1	chr9:96851947-96852005:-	chr9:96816472:-;chr9:96816987:-	FALSE	ZNF782
TBC1D19:SE12	0.704757404560104	1	chr4:26739864-26739973:+	chr4:26755080:+;chr4:26755295:+	FALSE	TBC1D19
GPATCH1:SE06	0.704782696537894	1	chr19:33111724-33111902:+	chr19:33125196:+;chr19:33130302:+;chr19:33130407:+	FALSE	GPATCH1
USP15:SE06	0.704874051701924	1	chr12:62325872-62325933:+	chr12:62404659:+;chr12:62406119:+	FALSE	USP15
CYP39A1:SE06	0.704931420726029	1	chr6:46639494-46639668:-	chr6:46549708:-;chr6:46549811:-	FALSE	CYP39A1
PTPN3:SE18	0.70495058753126	1	chr9:109457173-109457215:-	chr9:109375700:-;chr9:109378236:-	FALSE	PTPN3
RGS3:SE09	0.70501188443629	1	chr9:113498025-113498080:+	chr9:113593000:+;chr9:113597738:+	FALSE	RGS3
EPB41L1:SE03	0.705066918001063	1	chr20:36112426-36112480:+	chr20:36229914:+;chr20:36230168:+;chr20:36230336:+;chr20:36232799:+	FALSE	EPB41L1
LRIG2:SE02	0.705072224907388	1	chr1:113092029-113092140:+	chr1:113124738:+;chr1:113125198:+;chr1:113132260:+	FALSE	LRIG2
CCT4:SE02	0.705319542092792	1	chr2:61872082-61872316:-	chr2:61868129:-;chr2:61868425:-;chr2:61868503:-	FALSE	CCT4
C12orf4:SE01	0.705383871005179	1	chr12:4505306-4505380:-	chr12:4487749:-;chr12:4489349:-;chr12:4489415:-	FALSE	C12orf4
MRPL37:SE04	0.70541493515139	1	chr1:54212501-54212658:+	chr1:54218378:+;chr1:54225486:+	FALSE	MRPL37
SUPT20H:SE04	0.705428039622476	1	chr13:37031739-37031895:-	chr13:37009312:-;chr13:37009494:-	FALSE	SUPT20H
SEC11A:SE07	0.705585395288091	1	chr15:84714731-84714866:-	chr15:84669544:-;chr15:84669729:-	FALSE	SEC11A
PRKAA1:SE05	0.705602365983037	1	chr5:40774928-40774972:-	chr5:40759389:-;chr5:40759822:-;chr5:40759924:-	FALSE	PRKAA1
BAZ2B:SE32	0.705648502636306	1	chr2:159453613-159453801:-	chr2:159350326:-;chr2:159389459:-;chr2:159404850:-	FALSE	BAZ2B
TLK2:SE05	0.706116988906638	1	chr17:62524236-62524331:+	chr17:62613490:+;chr17:62613663:+	FALSE	TLK2
ZNF778:SE02	0.706135368821968	1	chr16:89223157-89223283:+	chr16:89228956:+;chr16:89232637:+;chr16:89236018:+	FALSE	ZNF778
NRCAM:SE28	0.706365283658534	1	chr7:108269105-108269155:-	chr7:108147637:-;chr7:108147779:-;chr7:108148915:-	FALSE	NRCAM
PTPRE:SE02	0.706422862044708	1	chr10:127982274-127982296:+	chr10:128083133:+;chr10:128084030:+;chr10:128085855:+	FALSE	PTPRE
MTARC2:SE03	0.706437942538438	1	chr1:220780168-220780239:+	chr1:220784247:+;chr1:220784815:+	FALSE	MTARC2
CAMTA1:SE03	0.706506589876015	1	chr1:6825092-6825210:+	chr1:6872020:+;chr1:6888201:+	FALSE	CAMTA1
ITPRIPL1:SE01	0.706517780050707	1	chr2:96325747-96325849:+	chr2:96328338:+;chr2:96328866:+	FALSE	ITPRIPL1
BBS4:SE03	0.706555528571422	1	chr15:72729616-72729684:+	chr15:72738109:+;chr15:72738473:+	FALSE	BBS4
HNRNPA1L2:SE01	0.706581849737559	1	chr13:52629219-52629359:+	chr13:52631982:+;chr13:52632060:+	FALSE	HNRNPA1L2
OGT:SE01	0.706605167695945	1	chrX:71537829-71538072:+	chrX:71574352:+;chrX:71575844:+;chrX:71575892:+	FALSE	OGT
MYH9:SE13	0.706753865387489	1	chr22:36305033-36305102:-	chr22:36281280:-;chr22:36281645:-	FALSE	MYH9
ARMC10:SE01	0.706764664726059	1	chr7:103075777-103075881:+	chr7:103098680:+;chr7:103098921:+;chr7:103099183:+;chr7:103099759:+	FALSE	ARMC10
NDUFS1:SE11	0.706774837682525	1	chr2:206149818-206149925:-	chr2:206123811:-;chr2:206123909:-	FALSE	NDUFS1
DPY19L3:SE06	0.707051266535676	1	chr19:32454939-32455040:+	chr19:32460261:+;chr19:32485890:+	FALSE	DPY19L3
SLU7:SE07	0.707096813157663	1	chr5:160417112-160417241:-	chr5:160403151:-;chr5:160404462:-;chr5:160404507:-	FALSE	SLU7
TKFC:SE04	0.707152336604419	1	chr11:61344136-61344273:+	chr11:61346922:+;chr11:61348759:+	FALSE	TKFC
COL4A6:SE16	0.707155358083273	1	chrX:108178684-108178845:-	chrX:108155614:-;chrX:108166256:-	FALSE	COL4A6
TMEM120B:SE07	0.707248820556095	1	chr12:121774658-121774722:+	chr12:121777785:+;chr12:121782061:+	FALSE	TMEM120B
SORBS2:SE12	0.707337559465437	1	chr4:185775227-185775366:-	chr4:185585523:-;chr4:185586803:-;chr4:185651957:-	FALSE	SORBS2
ZNF451:SE04	0.70733882601814	1	chr6:57128729-57128840:+	chr6:57170202:+;chr6:57170305:+	FALSE	ZNF451
PTPRA:SE20	0.707451500335682	1	chr20:3035585-3035710:+	chr20:3038359:+;chr20:3038669:+	FALSE	PTPRA
NIPSNAP1:SE01	0.707459909044005	1	chr22:29558870-29558953:-	chr22:29554808:-;chr22:29555406:-	FALSE	NIPSNAP1
METTL21A:SE02	0.707513850274419	1	chr2:207621806-207621917:-	chr2:207580635:-;chr2:207581356:-;chr2:207581427:-;chr2:207609118:-;chr2:207612742:-	FALSE	METTL21A
HMGXB4:SE02	0.707515084954043	1	chr22:35263796-35263874:+	chr22:35265347:+;chr22:35265582:+;chr22:35295799:+	FALSE	HMGXB4
CUL4A:SE09	0.707557012044328	1	chr13:113244949-113245059:+	chr13:113264543:+;chr13:113264876:+;chr13:113265075:+	FALSE	CUL4A
CUL4A:SE10	0.707557012044328	1	chr13:113245152-113245237:+	chr13:113264543:+;chr13:113264876:+;chr13:113265075:+	FALSE	CUL4A
GLRX3:SE03	0.707602721150548	1	chr10:130159995-130160069:+	chr10:130176949:+;chr10:130179608:+;chr10:130180377:+	FALSE	GLRX3
GTPBP1:SE02	0.707676938661744	1	chr22:38724297-38724411:+	chr22:38732235:+;chr22:38733577:+	FALSE	GTPBP1
CDC25C:SE03	0.707701779575522	1	chr5:138319219-138319374:-	chr5:138285277:-;chr5:138285577:-	FALSE	CDC25C
COL4A1:SE39	0.70781035704066	1	chr13:110213782-110213826:-	chr13:110149061:-;chr13:110149744:-;chr13:110150103:-	FALSE	COL4A1
HNMT:SE02	0.707810796597386	1	chr2:138000918-138001025:+	chr2:138014653:+;chr2:138016254:+;chr2:138016354:+	FALSE	HNMT
HNMT:SE03	0.707810796597386	1	chr2:138002064-138002194:+	chr2:138014653:+;chr2:138016254:+;chr2:138016354:+	FALSE	HNMT
HNMT:SE04	0.707810796597386	1	chr2:138005132-138005225:+	chr2:138014653:+;chr2:138016254:+;chr2:138016354:+	FALSE	HNMT
