SE_id	p_value	FDR	exon	pas_id	sig	gene_id
ERG:SE07	0.999999999999998	1	chr21:38445404-38445621:-	chr21:38381971:-;chr21:38382024:-	FALSE	ERG
GIT2:SE03	0.999999999999998	1	chr12:109939165-109939247:-	chr12:109929805:-;chr12:109932615:-	FALSE	GIT2
GLRX3:SE04	0.999999999999998	1	chr10:130166507-130166679:+	chr10:130179608:+;chr10:130180377:+	FALSE	GLRX3
GLRX3:SE06	0.999999999999998	1	chr10:130169433-130169490:+	chr10:130179608:+;chr10:130180377:+	FALSE	GLRX3
KHDRBS3:SE01	0.999999999999998	1	chr8:135521237-135521355:+	chr8:135647200:+;chr8:135647610:+	FALSE	KHDRBS3
LRRC28:SE02	0.999999999999998	1	chr15:99317464-99317546:+	chr15:99386293:+;chr15:99388627:+	FALSE	LRRC28
MCTP1:SE05	0.999999999999998	1	chr5:94870417-94870491:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MCTP1:SE06	0.999999999999998	1	chr5:94870872-94870973:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MCTP1:SE07	0.999999999999998	1	chr5:94871315-94871417:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MCTP1:SE08	0.999999999999998	1	chr5:94873139-94873241:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MCTP1:SE09	0.999999999999998	1	chr5:94888879-94888972:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MCTP1:SE10	0.999999999999998	1	chr5:94894649-94894835:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MORC3:SE07	0.999999999999998	1	chr21:36349311-36349408:+	chr21:36376528:+;chr21:36376632:+	FALSE	MORC3
NCALD:SE05	0.999999999999998	1	chr8:102029010-102029096:-	chr8:101686547:-;chr8:101686739:-	FALSE	NCALD
NDRG4:SE05	0.999999999999998	1	chr16:58510645-58510683:+	chr16:58513166:+;chr16:58513415:+;chr16:58513619:+	FALSE	NDRG4
PGS1:SE03	0.999999999999998	1	chr17:78396308-78396385:+	chr17:78424559:+;chr17:78424659:+	FALSE	PGS1
PPRC1:SE03	0.999999999999998	1	chr10:102138879-102138980:+	chr10:102150180:+;chr10:102150333:+	FALSE	PPRC1
PRKCI:SE04	0.999999999999998	1	chr3:170267915-170268000:+	chr3:170303556:+;chr3:170305977:+	FALSE	PRKCI
RALGDS:SE03	0.999999999999998	1	chr9:133105932-133106016:-	chr9:133097722:-;chr9:133099523:-	FALSE	RALGDS
RARS2:SE10	0.999999999999998	1	chr6:87583464-87583586:-	chr6:87513938:-;chr6:87514383:-	FALSE	RARS2
RNF2:SE02	0.999999999999998	1	chr1:185099791-185099962:+	chr1:185101053:+;chr1:185102177:+	FALSE	RNF2
SETD3:SE01	0.999999999999998	1	chr14:99400099-99400259:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SETD3:SE03	0.999999999999998	1	chr14:99405205-99405371:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SETD3:SE04	0.999999999999998	1	chr14:99406516-99406590:-	chr14:99397748:-;chr14:99398044:-	FALSE	SETD3
SFT2D1:SE02	0.999999999999998	1	chr6:166326132-166326167:-	chr6:166319728:-;chr6:166320028:-	FALSE	SFT2D1
SLC35A2:SE01	0.999999999999998	1	chrX:48909814-48909996:-	chrX:48903189:-;chrX:48903613:-	FALSE	SLC35A2
SMAP1:SE03	0.999999999999998	1	chr6:70791689-70791769:+	chr6:70861167:+;chr6:70862015:+	FALSE	SMAP1
SPOCK3:SE02	0.999999999999998	1	chr4:166741997-166742059:-	chr4:166733384:-;chr4:166733592:-	FALSE	SPOCK3
UBE3D:SE04	0.999999999999998	1	chr6:83063153-83063245:-	chr6:82892390:-;chr6:82892467:-	FALSE	UBE3D
WASHC2C:SE18	0.999999999999998	1	chr10:45763649-45763844:+	chr10:45792601:+;chr10:45792959:+	FALSE	WASHC2C
ALOX12B:SE01	0.999999999999998	1	chr17:8073657-8073757:-	chr17:8072636:-;chr17:8072687:-	FALSE	ALOX12B
AP3D1:SE12	0.999999999999998	1	chr19:2137727-2137807:-	chr19:2100994:-;chr19:2101048:-	FALSE	AP3D1
AP3D1:SE13	0.999999999999998	1	chr19:2138619-2138714:-	chr19:2100994:-;chr19:2101048:-	FALSE	AP3D1
ASIC1:SE01	0.999999999999998	1	chr12:50058751-50059128:+	chr12:50082727:+;chr12:50083611:+	FALSE	ASIC1
CDK17:SE04	0.999999999999998	1	chr12:96298869-96298983:-	chr12:96278553:-;chr12:96278603:-	FALSE	CDK17
ECHDC2:SE01	0.999999999999998	1	chr1:52899174-52899224:-	chr1:52895927:-;chr1:52896232:-	FALSE	ECHDC2
EHMT1:SE08	0.999999999999998	1	chr9:137782291-137782397:+	chr9:137835741:+;chr9:137836127:+	FALSE	EHMT1
GCFC2:SE04	0.999999999999998	1	chr2:75673444-75673520:-	chr2:75662705:-;chr2:75664433:-	FALSE	GCFC2
HSPBAP1:SE03	0.999999999999998	1	chr3:122777721-122777906:-	chr3:122740003:-;chr3:122740254:-	FALSE	HSPBAP1
IL20RA:SE02	0.999999999999998	1	chr6:137016968-137017103:-	chr6:136999971:-;chr6:137001292:-	FALSE	IL20RA
KATNA1:SE04	0.999999999999998	1	chr6:149604661-149604782:-	chr6:149594873:-;chr6:149594968:-	FALSE	KATNA1
MCTP1:SE02	0.999999999999998	1	chr5:94714777-94714886:-	chr5:94705537:-;chr5:94707133:-	FALSE	MCTP1
MSRA:SE03	0.999999999999998	1	chr8:10245104-10245223:+	chr8:10428365:+;chr8:10428885:+	FALSE	MSRA
NADK:SE03	0.999999999999998	1	chr1:1765228-1765446:-	chr1:1751235:-;chr1:1752515:-	FALSE	NADK
NDUFS1:SE13	0.999999999999998	1	chr2:206153618-206153682:-	chr2:206123811:-;chr2:206123909:-	FALSE	NDUFS1
NETO1:SE05	0.999999999999998	1	chr18:72794117-72794244:-	chr18:72742436:-;chr18:72747224:-	FALSE	NETO1
NETO1:SE06	0.999999999999998	1	chr18:72794363-72794404:-	chr18:72742436:-;chr18:72747224:-	FALSE	NETO1
OTULINL:SE01	0.999999999999998	1	chr5:14601213-14601244:+	chr5:14611097:+;chr5:14611904:+	FALSE	OTULINL
PAF1:SE01	0.999999999999998	1	chr19:39387159-39387227:-	chr19:39385629:-;chr19:39385852:-	FALSE	PAF1
RABGAP1:SE03	0.999999999999998	1	chr9:122998597-122998766:+	chr9:123104802:+;chr9:123104866:+	FALSE	RABGAP1
RABGAP1:SE04	0.999999999999998	1	chr9:123010354-123010528:+	chr9:123104802:+;chr9:123104866:+	FALSE	RABGAP1
RABGAP1:SE05	0.999999999999998	1	chr9:123015543-123015636:+	chr9:123104802:+;chr9:123104866:+	FALSE	RABGAP1
RABGAP1:SE06	0.999999999999998	1	chr9:123020309-123020459:+	chr9:123104802:+;chr9:123104866:+	FALSE	RABGAP1
SEPTIN10:SE04	0.999999999999998	1	chr2:109585721-109585838:-	chr2:109542799:-;chr2:109542982:-	FALSE	SEPTIN10
SLC22A15:SE05	0.999999999999998	1	chr1:116035187-116035327:+	chr1:116069405:+;chr1:116069517:+	FALSE	SLC22A15
SLC22A15:SE06	0.999999999999998	1	chr1:116062762-116062882:+	chr1:116069405:+;chr1:116069517:+	FALSE	SLC22A15
SLC22A15:SE08	0.999999999999998	1	chr1:116066520-116066708:+	chr1:116069405:+;chr1:116069517:+	FALSE	SLC22A15
SLC38A10:SE10	0.999999999999998	1	chr17:81289691-81289808:-	chr17:81245004:-;chr17:81250870:-	FALSE	SLC38A10
SPOCK1:SE03	0.999999999999998	1	chr5:137140580-137140694:-	chr5:136975298:-;chr5:136978115:-	FALSE	SPOCK1
TM6SF1:SE01	0.999999999999998	1	chr15:83112797-83112900:+	chr15:83136924:+;chr15:83137363:+	FALSE	TM6SF1
TM6SF1:SE03	0.999999999999998	1	chr15:83121921-83122003:+	chr15:83136924:+;chr15:83137363:+	FALSE	TM6SF1
TRAPPC3:SE02	0.999999999999998	1	chr1:36140069-36140166:-	chr1:36136578:-;chr1:36137040:-	FALSE	TRAPPC3
ZMYND8:SE02	0.999999999999998	1	chr20:47220258-47220324:-	chr20:47209349:-;chr20:47210435:-	FALSE	ZMYND8
ZMYND8:SE10	0.999999999999998	1	chr20:47262288-47262428:-	chr20:47209349:-;chr20:47210435:-	FALSE	ZMYND8
CNOT10:SE04	0.999999999999998	1	chr3:32737410-32737490:+	chr3:32773714:+;chr3:32773875:+	FALSE	CNOT10
CNST:SE04	0.999999999999998	1	chr1:246660199-246660334:+	chr1:246668342:+;chr1:246668587:+	FALSE	CNST
DCAF6:SE15	0.999999999999998	1	chr1:168068358-168068463:+	chr1:168075787:+;chr1:168075832:+	FALSE	DCAF6
EPSTI1:SE02	0.999999999999998	1	chr13:42900310-42900383:-	chr13:42886408:-;chr13:42887982:-	FALSE	EPSTI1
EPSTI1:SE03	0.999999999999998	1	chr13:42917541-42917624:-	chr13:42886408:-;chr13:42887982:-	FALSE	EPSTI1
EWSR1:SE09	0.999999999999998	1	chr22:29299234-29299331:+	chr22:29300336:+;chr22:29300519:+	FALSE	EWSR1
FGFR2:SE09	0.999999999999998	1	chr10:121551290-121551459:-	chr10:121478332:-;chr10:121479218:-	FALSE	FGFR2
GAPVD1:SE15	0.999999999999998	1	chr9:125337018-125337095:+	chr9:125363327:+;chr9:125365004:+	FALSE	GAPVD1
GIGYF2:SE28	0.999999999999998	1	chr2:232839849-232839971:+	chr2:232857832:+;chr2:232858612:+	FALSE	GIGYF2
HDAC5:SE10	0.999999999999998	1	chr17:44092381-44092527:-	chr17:44076758:-;chr17:44078294:-	FALSE	HDAC5
HPS1:SE09	0.999999999999998	1	chr10:98427215-98427264:-	chr10:98416212:-;chr10:98417015:-	FALSE	HPS1
IFIT1:SE01	0.999999999999998	1	chr10:89393107-89393341:+	chr10:89403854:+;chr10:89403983:+	FALSE	IFIT1
ITGA6:SE02	0.999999999999998	1	chr2:172467481-172467560:+	chr2:172506193:+;chr2:172506277:+	FALSE	ITGA6
ITGA6:SE11	0.999999999999998	1	chr2:172487023-172487138:+	chr2:172506193:+;chr2:172506277:+	FALSE	ITGA6
ITGA6:SE12	0.999999999999998	1	chr2:172487264-172487453:+	chr2:172506193:+;chr2:172506277:+	FALSE	ITGA6
ITGA6:SE13	0.999999999999998	1	chr2:172487547-172487630:+	chr2:172506193:+;chr2:172506277:+	FALSE	ITGA6
ITGA6:SE14	0.999999999999998	1	chr2:172487728-172487807:+	chr2:172506193:+;chr2:172506277:+	FALSE	ITGA6
LCP2:SE03	0.999999999999998	1	chr5:170258866-170258878:-	chr5:170248084:-;chr5:170248522:-	FALSE	LCP2
LCP2:SE04	0.999999999999998	1	chr5:170261107-170261137:-	chr5:170248084:-;chr5:170248522:-	FALSE	LCP2
MLEC:SE02	0.999999999999998	1	chr12:120695095-120695152:+	chr12:120696691:+;chr12:120701859:+	FALSE	MLEC
NRCAM:SE14	0.999999999999998	1	chr7:108189645-108189746:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE16	0.999999999999998	1	chr7:108191729-108191853:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE17	0.999999999999998	1	chr7:108194024-108194171:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE18	0.999999999999998	1	chr7:108194262-108194428:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE19	0.999999999999998	1	chr7:108195761-108195872:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE20	0.999999999999998	1	chr7:108223725-108223836:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE22	0.999999999999998	1	chr7:108226208-108226378:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
NRCAM:SE23	0.999999999999998	1	chr7:108231031-108231153:-	chr7:108147637:-;chr7:108147779:-	FALSE	NRCAM
PHF20:SE04	0.999999999999998	1	chr20:35842573-35842744:+	chr20:35913338:+;chr20:35950370:+	FALSE	PHF20
PLSCR4:SE05	0.999999999999998	1	chr3:146223733-146223777:-	chr3:146192335:-;chr3:146192403:-	FALSE	PLSCR4
PPM1A:SE01	0.999999999999998	1	chr14:60250380-60250481:+	chr14:60288555:+;chr14:60293355:+	FALSE	PPM1A
RC3H2:SE03	0.999999999999998	1	chr9:122854531-122854615:-	chr9:122849437:-;chr9:122853796:-	FALSE	RC3H2
RC3H2:SE15	0.999999999999998	1	chr9:122892909-122893026:-	chr9:122849437:-;chr9:122853796:-	FALSE	RC3H2
RRBP1:SE01	0.999999999999998	1	chr20:17615431-17615529:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE02	0.999999999999998	1	chr20:17615926-17616009:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE03	0.999999999999998	1	chr20:17616732-17616839:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE04	0.999999999999998	1	chr20:17620299-17620370:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE05	0.999999999999998	1	chr20:17620715-17620807:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE06	0.999999999999998	1	chr20:17621458-17621547:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE07	0.999999999999998	1	chr20:17621690-17621773:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE08	0.999999999999998	1	chr20:17621855-17621947:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE09	0.999999999999998	1	chr20:17624576-17624668:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
RRBP1:SE10	0.999999999999998	1	chr20:17625512-17625602:-	chr20:17613679:-;chr20:17614099:-	FALSE	RRBP1
TRMT2B:SE02	0.999999999999998	1	chrX:101019284-101019403:-	chrX:101009350:-;chrX:101009537:-	FALSE	TRMT2B
USP25:SE09	0.999999999999998	1	chr21:15826204-15826365:+	chr21:15878907:+;chr21:15879712:+	FALSE	USP25
USP25:SE10	0.999999999999998	1	chr21:15826977-15827203:+	chr21:15878907:+;chr21:15879712:+	FALSE	USP25
USP25:SE11	0.999999999999998	1	chr21:15830531-15830601:+	chr21:15878907:+;chr21:15879712:+	FALSE	USP25
USP25:SE12	0.999999999999998	1	chr21:15831401-15831629:+	chr21:15878907:+;chr21:15879712:+	FALSE	USP25
ATXN3:SE02	0.999999999999998	1	chr14:92079415-92079468:-	chr14:92063582:-;chr14:92064094:-	FALSE	ATXN3
COQ3:SE04	0.999999999999998	1	chr6:99383698-99383824:-	chr6:99369403:-;chr6:99369467:-	FALSE	COQ3
DTNB:SE14	0.999999999999998	1	chr2:25652594-25652661:-	chr2:25377243:-;chr2:25576217:-	FALSE	DTNB
ELK3:SE04	0.999999999999998	1	chr12:96223565-96223773:+	chr12:96267841:+;chr12:96269820:+	FALSE	ELK3
EXOG:SE05	0.999999999999998	1	chr3:38500090-38500164:+	chr3:38525123:+;chr3:38526304:+	FALSE	EXOG
FBRSL1:SE03	0.999999999999998	1	chr12:132527953-132527988:+	chr12:132584296:+;chr12:132585188:+	FALSE	FBRSL1
FBRSL1:SE04	0.999999999999998	1	chr12:132548003-132548032:+	chr12:132584296:+;chr12:132585188:+	FALSE	FBRSL1
GABRA2:SE02	0.999999999999998	1	chr4:46332615-46332682:-	chr4:46248444:-;chr4:46248664:-	FALSE	GABRA2
GRAMD2B:SE03	0.999999999999998	1	chr5:126490282-126490431:+	chr5:126493912:+;chr5:126494150:+	FALSE	GRAMD2B
KCNK1:SE03	0.999999999999998	1	chr1:233631404-233631488:+	chr1:233672239:+;chr1:233672514:+	FALSE	KCNK1
KRIT1:SE01	0.999999999999998	1	chr7:92234449-92234592:-	chr7:92199413:-;chr7:92200014:-	FALSE	KRIT1
LRRFIP2:SE06	0.999999999999998	1	chr3:37066224-37066325:-	chr3:37053004:-;chr3:37053686:-	FALSE	LRRFIP2
MBD2:SE02	0.999999999999998	1	chr18:54166076-54166166:-	chr18:54154840:-;chr18:54154945:-	FALSE	MBD2
NDUFA9:SE01	0.999999999999998	1	chr12:4667537-4667654:+	chr12:4687233:+;chr12:4687505:+	FALSE	NDUFA9
NLN:SE01	0.999999999999998	1	chr5:65809515-65809701:+	chr5:65823342:+;chr5:65824687:+	FALSE	NLN
PCM1:SE22	0.999999999999998	1	chr8:17985447-17985619:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PI4KB:SE01	0.999999999999998	1	chr1:151293400-151293462:-	chr1:151291804:-;chr1:151292131:-	FALSE	PI4KB
PPIL6:SE04	0.999999999999998	1	chr6:109427094-109427156:-	chr6:109391886:-;chr6:109392735:-	FALSE	PPIL6
PPM1F:SE02	0.999999999999998	1	chr22:21939532-21939680:-	chr22:21919425:-;chr22:21922237:-	FALSE	PPM1F
SLC13A3:SE02	0.999999999999998	1	chr20:46575573-46575685:-	chr20:46557828:-;chr20:46558427:-	FALSE	SLC13A3
SORBS1:SE06	0.999999999999998	1	chr10:95354882-95354967:-	chr10:95311773:-;chr10:95312622:-	FALSE	SORBS1
SORBS1:SE07	0.999999999999998	1	chr10:95357631-95357803:-	chr10:95311773:-;chr10:95312622:-	FALSE	SORBS1
SORBS1:SE08	0.999999999999998	1	chr10:95367650-95367699:-	chr10:95311773:-;chr10:95312622:-	FALSE	SORBS1
SYNJ2:SE04	0.999999999999998	1	chr6:158064826-158064991:+	chr6:158067534:+;chr6:158099176:+	FALSE	SYNJ2
TMEM104:SE02	0.999999999999998	1	chr17:74788789-74788870:+	chr17:74838474:+;chr17:74839751:+	FALSE	TMEM104
TMEM104:SE03	0.999999999999998	1	chr17:74790200-74790296:+	chr17:74838474:+;chr17:74839751:+	FALSE	TMEM104
TMEM104:SE05	0.999999999999998	1	chr17:74795012-74795111:+	chr17:74838474:+;chr17:74839751:+	FALSE	TMEM104
TTC3:SE06	0.999999999999998	1	chr21:37090542-37090589:+	chr21:37165784:+;chr21:37203104:+	FALSE	TTC3
YEATS2:SE17	0.999999999999998	1	chr3:183777542-183777700:+	chr3:183793490:+;chr3:183812623:+	FALSE	YEATS2
ADARB1:SE06	0.999999999999998	1	chr21:45134715-45134832:+	chr21:45222582:+;chr21:45226560:+	FALSE	ADARB1
AP1B1:SE07	0.999999999999998	1	chr22:29354650-29354871:-	chr22:29327680:-;chr22:29327856:-	FALSE	AP1B1
AP1B1:SE09	0.999999999999998	1	chr22:29358726-29358971:-	chr22:29327680:-;chr22:29327856:-	FALSE	AP1B1
CHPT1:SE01	0.999999999999998	1	chr12:101714884-101715076:+	chr12:101727039:+;chr12:101729074:+	FALSE	CHPT1
EHMT1:SE17	0.999999999999998	1	chr9:137817439-137817525:+	chr9:137835741:+;chr9:137836127:+	FALSE	EHMT1
FNIP1:SE14	0.999999999999998	1	chr5:131730904-131731038:-	chr5:131641714:-;chr5:131715589:-	FALSE	FNIP1
FRG1CP:SE04	0.999999999999998	1	chr20:28590557-28590614:-	chr20:28580633:-;chr20:28583025:-	FALSE	FRG1CP
GTF2IP1:SE02	0.999999999999998	1	chr7:75192047-75192230:-	chr7:75185383:-;chr7:75186015:-	FALSE	GTF2IP1
GTF2IP1:SE04	0.999999999999998	1	chr7:75193903-75193983:-	chr7:75185383:-;chr7:75186015:-	FALSE	GTF2IP1
HTATIP2:SE01	0.999999999999998	1	chr11:20376580-20376717:+	chr11:20383428:+;chr11:20383778:+	FALSE	HTATIP2
LRRC27:SE04	0.999999999999998	1	chr10:132355790-132355886:+	chr10:132367001:+;chr10:132375457:+	FALSE	LRRC27
MAP2:SE10	0.999999999999998	1	chr2:209700277-209700338:+	chr2:209730518:+;chr2:209734112:+	FALSE	MAP2
MAP2:SE14	0.999999999999998	1	chr2:209725709-209725790:+	chr2:209730518:+;chr2:209734112:+	FALSE	MAP2
MAP2:SE15	0.999999999999998	1	chr2:209729850-209729962:+	chr2:209730518:+;chr2:209734112:+	FALSE	MAP2
MFSD13A:SE02	0.999999999999998	1	chr10:102468955-102469197:+	chr10:102472250:+;chr10:102477045:+	FALSE	MFSD13A
MIAT:SE02	0.999999999999998	1	chr22:26660699-26660816:+	chr22:26665270:+;chr22:26669514:+	FALSE	MIAT
NEPRO:SE01	0.999999999999998	1	chr3:113009498-113009584:-	chr3:113002444:-;chr3:113004917:-	FALSE	NEPRO
RAB11FIP3:SE05	0.999999999999998	1	chr16:520459-520599:+	chr16:522287:+;chr16:522485:+	FALSE	RAB11FIP3
RABL3:SE05	0.999999999999998	1	chr3:120738527-120738667:-	chr3:120686684:-;chr3:120687227:-	FALSE	RABL3
RASAL1:SE02	0.999999999999998	1	chr12:113101889-113102009:-	chr12:113099278:-;chr12:113099512:-	FALSE	RASAL1
SMARCA2:SE30	0.999999999999998	1	chr9:2170419-2170472:+	chr9:2193574:+;chr9:2193624:+	FALSE	SMARCA2
TTC39A:SE04	0.999999999999998	1	chr1:51294391-51294511:-	chr1:51287302:-;chr1:51287810:-	FALSE	TTC39A
UHRF1BP1L:SE09	0.999999999999998	1	chr12:100083016-100083134:-	chr12:100037072:-;chr12:100069908:-	FALSE	UHRF1BP1L
ATP9B:SE11	0.999999999999998	1	chr18:79348132-79348196:+	chr18:79378142:+;chr18:79378283:+	FALSE	ATP9B
CHKA:SE03	0.999999999999998	1	chr11:68064525-68064631:-	chr11:68052859:-;chr11:68053820:-	FALSE	CHKA
COL1A2:SE26	0.999999999999998	1	chr7:94413894-94413947:+	chr7:94430696:+;chr7:94431224:+	FALSE	COL1A2
COL1A2:SE27	0.999999999999998	1	chr7:94415226-94415270:+	chr7:94430696:+;chr7:94431224:+	FALSE	COL1A2
DROSHA:SE09	0.999999999999998	1	chr5:31483554-31483628:-	chr5:31401152:-;chr5:31401301:-	FALSE	DROSHA
DROSHA:SE10	0.999999999999998	1	chr5:31486491-31486562:-	chr5:31401152:-;chr5:31401301:-	FALSE	DROSHA
GRIA3:SE03	0.999999999999998	1	chrX:123326026-123326213:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE04	0.999999999999998	1	chrX:123354910-123354963:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE05	0.999999999999998	1	chrX:123394968-123395129:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE07	0.999999999999998	1	chrX:123402994-123403098:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE08	0.999999999999998	1	chrX:123403412-123403519:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE09	0.999999999999998	1	chrX:123404708-123404914:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
GRIA3:SE10	0.999999999999998	1	chrX:123417402-123417778:+	chrX:123465713:+;chrX:123490915:+	FALSE	GRIA3
IFT43:SE03	0.999999999999998	1	chr14:76059327-76059373:+	chr14:76083697:+;chr14:76083742:+	FALSE	IFT43
ITIH5:SE01	0.999999999999998	1	chr10:7566030-7566407:-	chr10:7562424:-;chr10:7562727:-	FALSE	ITIH5
ITIH5:SE02	0.999999999999998	1	chr10:7569668-7569784:-	chr10:7562424:-;chr10:7562727:-	FALSE	ITIH5
KANK3:SE04	0.999999999999998	1	chr19:8333724-8333808:-	chr19:8322584:-;chr19:8323302:-	FALSE	KANK3
MAP2:SE06	0.999999999999998	1	chr2:209680750-209680827:+	chr2:209730518:+;chr2:209734112:+	FALSE	MAP2
NDUFS1:SE01	0.999999999999998	1	chr2:206126539-206126611:-	chr2:206123811:-;chr2:206123909:-	FALSE	NDUFS1
NDUFS1:SE03	0.999999999999998	1	chr2:206130088-206130242:-	chr2:206123811:-;chr2:206123909:-	FALSE	NDUFS1
NKD1:SE04	0.999999999999998	1	chr16:50621602-50621708:+	chr16:50634217:+;chr16:50634725:+	FALSE	NKD1
PAX6:SE03	0.999999999999998	1	chr11:31800691-31800856:-	chr11:31789026:-;chr11:31789201:-	FALSE	PAX6
RBSN:SE01	0.999999999999998	1	chr3:15075606-15075710:-	chr3:15070074:-;chr3:15073580:-	FALSE	RBSN
RBSN:SE02	0.999999999999998	1	chr3:15077062-15077164:-	chr3:15070074:-;chr3:15073580:-	FALSE	RBSN
RBSN:SE03	0.999999999999998	1	chr3:15078075-15078161:-	chr3:15070074:-;chr3:15073580:-	FALSE	RBSN
RBSN:SE04	0.999999999999998	1	chr3:15080732-15080802:-	chr3:15070074:-;chr3:15073580:-	FALSE	RBSN
RMDN2:SE01	0.999999999999998	1	chr2:37929262-37929729:+	chr2:38017542:+;chr2:38017744:+	FALSE	RMDN2
SHC4:SE01	0.999999999999998	1	chr15:48851188-48851248:-	chr15:48823741:-;chr15:48825409:-	FALSE	SHC4
SPATS2:SE06	0.999999999999998	1	chr12:49500070-49500205:+	chr12:49526364:+;chr12:49527417:+	FALSE	SPATS2
SPIRE1:SE07	0.999999999999998	1	chr18:12546674-12546904:-	chr18:12446512:-;chr18:12448112:-	FALSE	SPIRE1
TMEFF2:SE04	0.999999999999998	1	chr2:191999060-191999208:-	chr2:191949046:-;chr2:191950078:-	FALSE	TMEFF2
TTYH3:SE04	0.999999999999998	1	chr7:2652187-2652242:+	chr7:2664494:+;chr7:2664802:+	FALSE	TTYH3
YY1:SE02	0.999999999999998	1	chr14:100274698-100274758:+	chr14:100278470:+;chr14:100278589:+	FALSE	YY1
ZNF569:SE05	0.999999999999998	1	chr19:37465313-37465473:-	chr19:37411157:-;chr19:37414139:-	FALSE	ZNF569
ADGRF5:SE05	0.999999999999998	1	chr6:46862888-46863096:-	chr6:46852598:-;chr6:46852805:-	FALSE	ADGRF5
ARHGEF37:SE02	0.999999999999998	1	chr5:149609548-149609695:+	chr5:149634518:+;chr5:149634968:+	FALSE	ARHGEF37
DGKG:SE10	0.999999999999998	1	chr3:186284660-186284709:-	chr3:186147201:-;chr3:186147500:-	FALSE	DGKG
DPYSL5:SE02	0.999999999999998	1	chr2:26924887-26925045:+	chr2:26949949:+;chr2:26950351:+	FALSE	DPYSL5
FAM102A:SE03	0.999999999999998	1	chr9:127945649-127945753:-	chr9:127940582:-;chr9:127940883:-	FALSE	FAM102A
FBXW7:SE03	0.999999999999998	1	chr4:152328208-152328389:-	chr4:152321258:-;chr4:152321882:-	FALSE	FBXW7
FRMD4B:SE10	0.999999999999998	1	chr3:69221858-69221923:-	chr3:69169995:-;chr3:69170264:-	FALSE	FRMD4B
HDAC5:SE08	0.999999999999998	1	chr17:44087412-44087696:-	chr17:44076758:-;chr17:44078294:-	FALSE	HDAC5
HSPBP1:SE01	0.999999999999998	1	chr19:55265886-55265982:-	chr19:55262227:-;chr19:55262339:-	FALSE	HSPBP1
ICA1:SE04	0.999999999999998	1	chr7:8157116-8157214:-	chr7:8113184:-;chr7:8113775:-	FALSE	ICA1
IRF1:SE01	0.999999999999998	1	chr5:132484362-132484497:-	chr5:132481609:-;chr5:132483083:-	FALSE	IRF1
KANK3:SE05	0.999999999999998	1	chr19:8337795-8337856:-	chr19:8322584:-;chr19:8323302:-	FALSE	KANK3
MYO6:SE04	0.999999999999998	1	chr6:75819773-75819872:+	chr6:75890213:+;chr6:75916231:+	FALSE	MYO6
MYO6:SE10	0.999999999999998	1	chr6:75861023-75861095:+	chr6:75890213:+;chr6:75916231:+	FALSE	MYO6
PCM1:SE23	0.999999999999998	1	chr8:17985959-17986087:+	chr8:17989457:+;chr8:18027758:+	FALSE	PCM1
PCMTD1:SE03	0.999999999999998	1	chr8:51839447-51839638:-	chr8:51817583:-;chr8:51820167:-	FALSE	PCMTD1
