gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
PNO1	0.818734061084887	TSS01-PA04	chr2:68157830:+|chr2:68176238:+	0.510818387175789	chr2:68175697:+	chr2:68175218:+	TUTR	0.875606497029711	FALSE	chr2:68157830:+;chr2:68157888:+	chr2:68175218:+;chr2:68175697:+;chr2:68175954:+;chr2:68176238:+
EMC6	0.819510123012639	TSS01-PA02	chr17:3668723:+|chr17:3669665:+	0.0378134886673794	chr17:3669665:+	chr17:3669619:+	TUTR	0.876028062530752	FALSE	chr17:3668723:+;chr17:3668812:+	chr17:3669665:+;chr17:3669619:+
TTLL4	0.82032302413107	TSS08-PA02	chr2:218746096:+|chr2:218755416:+	0.071362831858407	chr2:218754687:+	chr2:218755416:+	TUTR	0.87648859681261	FALSE	chr2:218710912:+;chr2:218746096:+	chr2:218754687:+;chr2:218755416:+
CRTAC1	0.820978155397523	TSS03-PA02	chr10:97936278:-|chr10:97879651:-	0.0723011445102587	chr10:97879651:-	chr10:97879160:-	ALE	0.8766196262433	FALSE	chr10:97936278:-;chr10:98030621:-	chr10:97879651:-;chr10:97879160:-
ELP5	0.821209928856517	TSS07-PA02	chr17:7252525:+|chr17:7259475:+	0.0930016275284818	chr17:7254913:+	chr17:7259475:+	ALE	0.8766196262433	FALSE	chr17:7252201:+;chr17:7252525:+	chr17:7254913:+;chr17:7259475:+
FBXL3	0.823475181296689	TSS04-PA01	chr13:77027085:-|chr13:77005264:-	0.0620637396924449	chr13:77005264:-	chr13:77006254:-	TUTR	0.878628867857955	FALSE	chr13:77027085:-;chr13:77027159:-	chr13:77005264:-;chr13:77006254:-
FBXO22	0.824400863404305	TSS01-PA02	chr15:75903859:+|chr15:75934107:+	0.255276704045314	chr15:75933130:+	chr15:75934107:+	TUTR	0.879207615364703	FALSE	chr15:75903859:+;chr15:75903958:+	chr15:75933130:+;chr15:75934107:+;chr15:75934608:+
MXRA7	0.82590507278799	TSS04-PA02	chr17:76709597:-|chr17:76679569:-	0.0711864989444983	chr17:76679569:-	chr17:76677467:-	ALE	0.880077074263399	FALSE	chr17:76709597:-;chr17:76710955:-	chr17:76679569:-;chr17:76677467:-
GLA	0.825983409280339	TSS01-PA01	chrX:101407822:-|chrX:101397807:-	0.0705116491548652	chrX:101397807:-	chrX:101400820:-	ALE	0.880077074263399	FALSE	chrX:101407822:-;chrX:101407901:-	chrX:101397807:-;chrX:101400820:-
SNHG5	0.827222478314598	TSS03-PA02	chr6:85678205:-|chr6:85677082:-	0.0366271969858001	chr6:85677082:-	chr6:85677007:-	ALE	0.880988099003569	FALSE	chr6:85678205:-;chr6:85678731:-	chr6:85677082:-;chr6:85677007:-
FBLN1	0.828704258284536	TSS02-PA01	chr22:45502832:+|chr22:45563362:+	0.0931927133269416	chr22:45563362:+	chr22:45601135:+	ALE	0.882156644317738	FALSE	chr22:45502832:+;chr22:45502883:+;chr22:45502970:+	chr22:45563362:+;chr22:45601135:+
SCARB1	0.829306269827407	TSS09-PA01	chr12:124863846:-|chr12:124776856:-	0.110467326473094	chr12:124777628:-	chr12:124776856:-	TUTR	0.882388025502816	FALSE	chr12:124786493:-;chr12:124817707:-;chr12:124863783:-;chr12:124863846:-	chr12:124777628:-;chr12:124776856:-
LPGAT1	0.832938308547367	TSS05-PA04	chr1:211830722:-|chr1:211749789:-	0.142857142857143	chr1:211744980:-	chr1:211743459:-	TUTR	0.885841668895531	FALSE	chr1:211830338:-;chr1:211830722:-	chr1:211743459:-;chr1:211744980:-;chr1:211749789:-
PHYHIPL	0.833370257214337	TSS03-PA02	chr10:59177467:+|chr10:59246333:+	0.203217606443701	chr10:59246147:+	chr10:59246333:+	TUTR	0.885890347567047	FALSE	chr10:59176643:+;chr10:59177467:+;chr10:59236527:+	chr10:59246147:+;chr10:59246333:+
SMAP1	0.834065641455798	TSS03-PA02	chr6:70668530:+|chr6:70862015:+	0.21502078468436	chr6:70861167:+	chr6:70862015:+	TUTR	0.886218889068828	FALSE	chr6:70667776:+;chr6:70667883:+;chr6:70668530:+	chr6:70861167:+;chr6:70862015:+
CACYBP	0.835684494819196	TSS04-PA03	chr1:175000181:+|chr1:175010801:+	0.308632637204066	chr1:175010801:+	chr1:175010264:+	TUTR	0.887527884775572	FALSE	chr1:174999435:+;chr1:174999945:+;chr1:175000181:+	chr1:175010264:+;chr1:175010368:+;chr1:175010801:+
DTYMK	0.838859938622411	TSS03-PA01	chr2:241686944:-|chr2:241675747:-	0.0799940004499662	chr2:241675747:-	chr2:241684615:-	ALE	0.890488060712546	FALSE	chr2:241686712:-;chr2:241686944:-	chr2:241675747:-;chr2:241684615:-
MBD4	0.84004955027961	TSS04-PA02	chr3:129440007:-|chr3:129431526:-	0.0550076738012279	chr3:129430947:-	chr3:129431526:-	TUTR	0.891091962348743	FALSE	chr3:129439927:-;chr3:129440007:-	chr3:129430947:-;chr3:129431526:-
TRABD	0.840205716896395	TSS03-PA02	chr22:50193014:+|chr22:50199595:+	0.0461086824723188	chr22:50199595:+	chr22:50198708:+	TUTR	0.891091962348743	FALSE	chr22:50185913:+;chr22:50193014:+	chr22:50198708:+;chr22:50199595:+
TAFA5	0.842403544271823	TSS02-PA01	chr22:48576306:+|chr22:48750823:+	0.126702565726956	chr22:48751932:+	chr22:48750823:+	TUTR	0.893010041848226	FALSE	chr22:48489553:+;chr22:48576306:+;chr22:48576453:+	chr22:48750823:+;chr22:48751932:+
DEGS1	0.842853547521822	TSS03-PA01	chr1:224183675:+|chr1:224193160:+	0.0836776859504133	chr1:224193441:+	chr1:224193160:+	TUTR	0.893074382454993	FALSE	chr1:224183240:+;chr1:224183675:+	chr1:224193160:+;chr1:224193441:+
LST1	0.844028936370638	TSS02-PA01	chr6:31586194:+|chr6:31588757:+	0.266447368421053	chr6:31588909:+	chr6:31588757:+	TUTR	0.893906915989956	FALSE	chr6:31586194:+;chr6:31586277:+;chr6:31587022:+;chr6:31587200:+	chr6:31588757:+;chr6:31588909:+
TCP1	0.845063949156938	TSS08-PA01	chr6:159789672:-|chr6:159778498:-	0.0219464431190475	chr6:159778952:-	chr6:159778498:-	TUTR	0.894590078156907	FALSE	chr6:159789572:-;chr6:159789672:-	chr6:159778498:-;chr6:159778952:-
BNIP3L	0.848539226815651	TSS03-PA01	chr8:26383378:+|chr8:26410992:+	0.215972795754567	chr8:26413124:+	chr8:26410992:+	TUTR	0.897854698484826	FALSE	chr8:26383054:+;chr8:26383197:+;chr8:26383378:+	chr8:26410992:+;chr8:26413124:+
RDX	0.849611691803674	TSS08-PA01	chr11:110296504:-|chr11:110195561:-	0.114275795126859	chr11:110229450:-	chr11:110195561:-	ALE	0.898575021206837	FALSE	chr11:110296504:-;chr11:110296597:-	chr11:110195561:-;chr11:110229450:-
QRICH1	0.850783860827797	TSS07-PA03	chr3:49094051:-|chr3:49030251:-	0.469054152301883	chr3:49029759:-	chr3:49030251:-	TUTR	0.899400081446528	FALSE	chr3:49033168:-;chr3:49046458:-;chr3:49093611:-;chr3:49094051:-;chr3:49094363:-	chr3:49029759:-;chr3:49029925:-;chr3:49030251:-
SHC4	0.851217410539215	TSS03-PA01	chr15:48877629:-|chr15:48823741:-	0.0953007518796991	chr15:48825409:-	chr15:48823741:-	TUTR	0.899443915143694	FALSE	chr15:48877629:-;chr15:48878050:-	chr15:48823741:-;chr15:48825409:-
SLC30A9	0.853701828133133	TSS02-PA02	chr4:42063034:+|chr4:42087518:+	0.0644123024298184	chr4:42087518:+	chr4:42078909:+	ALE	0.901653772438953	FALSE	chr4:41990502:+;chr4:42063034:+	chr4:42078909:+;chr4:42087518:+
AXL	0.857145429088223	TSS01-PA02	chr19:41219223:+|chr19:41261766:+	0.10078214695752	chr19:41260291:+	chr19:41261766:+	TUTR	0.904874189750752	FALSE	chr19:41219223:+;chr19:41219379:+	chr19:41260291:+;chr19:41261766:+
ETF1	0.858435313725717	TSS04-PA03	chr5:138543209:-|chr5:138507787:-	0.0354578754578754	chr5:138507441:-	chr5:138507787:-	TUTR	0.905819047694018	FALSE	chr5:138543151:-;chr5:138543209:-	chr5:138507441:-;chr5:138507787:-
METTL9	0.861316266086799	TSS04-PA02	chr16:21599718:+|chr16:21657471:+	0.181887687197516	chr16:21655936:+	chr16:21657471:+	TUTR	0.90844115604741	FALSE	chr16:21599476:+;chr16:21599558:+;chr16:21599718:+	chr16:21655936:+;chr16:21657471:+
CERK	0.864242240995994	TSS02-PA01	chr22:46738090:-|chr22:46684410:-	0.0470930232558138	chr22:46684410:-	chr22:46734612:-	ALE	0.911108318402946	FALSE	chr22:46738090:-;chr22:46738207:-	chr22:46684410:-;chr22:46734612:-
GNA11	0.867007000547228	TSS02-PA02	chr19:3094649:+|chr19:3123999:+	0.0465299967687501	chr19:3123999:+	chr19:3115426:+	ALE	0.913603150783344	FALSE	chr19:3094362:+;chr19:3094649:+	chr19:3115426:+;chr19:3123999:+
ANKRD40	0.87596164099128	TSS02-PA02	chr17:50707655:-|chr17:50694857:-	0.0383789934606631	chr17:50693199:-	chr17:50694857:-	TUTR	0.922615245378327	FALSE	chr17:50707655:-;chr17:50707914:-	chr17:50693199:-;chr17:50694857:-
TMEM165	0.878780392227911	TSS02-PA02	chr4:55396251:+|chr4:55426172:+	0.0696984975294948	chr4:55426172:+	chr4:55425639:+	TUTR	0.925159348219747	FALSE	chr4:55395957:+;chr4:55396251:+	chr4:55425639:+;chr4:55426172:+
HBP1	0.88139532463319	TSS04-PA02	chr7:107179878:+|chr7:107202522:+	0.0328303338605566	chr7:107202522:+	chr7:107197122:+	ALE	0.927486639774559	FALSE	chr7:107168961:+;chr7:107179878:+	chr7:107197122:+;chr7:107202522:+
ZDHHC6	0.882366666969789	TSS05-PA01	chr10:112446808:-|chr10:112430300:-	0.0443759630200308	chr10:112430300:-	chr10:112430724:-	TUTR	0.928083050907243	FALSE	chr10:112446808:-;chr10:112446901:-	chr10:112430300:-;chr10:112430724:-
SPARC	0.883019429509167	TSS01-PA01	chr5:151667584:-|chr5:151661447:-	0.120402529165554	chr5:151662440:-	chr5:151661447:-	TUTR	0.928343983177832	FALSE	chr5:151667584:-;chr5:151686915:-	chr5:151661447:-;chr5:151662440:-
KLF3	0.883695987729321	TSS02-PA04	chr4:38664344:+|chr4:38701042:+	0.0591787439613528	chr4:38697635:+	chr4:38701042:+	TUTR	0.928629682020642	FALSE	chr4:38664197:+;chr4:38664344:+	chr4:38697635:+;chr4:38701042:+
TMC7	0.885380614341477	TSS01-PA01	chr16:18983934:+|chr16:19060010:+	0.221418054742519	chr16:19063942:+	chr16:19062704:+	TUTR	0.929973960301899	FALSE	chr16:18983934:+;chr16:18984023:+	chr16:19060010:+;chr16:19061973:+;chr16:19062704:+;chr16:19063942:+
TMEM185A	0.887451949993766	TSS05-PA02	chrX:149631682:-|chrX:149603706:-	0.0722215142375713	chrX:149596556:-	chrX:149603706:-	ALE	0.931723008368741	FALSE	chrX:149631682:-;chrX:149631792:-	chrX:149596556:-;chrX:149603706:-
TPM3	0.892169018345366	TSS05-PA01	chr1:154176242:-|chr1:154156364:-	0.142848300369884	chr1:154156364:-	chr1:154158612:-	TUTR	0.936083445971667	FALSE	chr1:154176242:-;chr1:154178183:-;chr1:154183042:-;chr1:154183130:-	chr1:154156364:-;chr1:154158612:-
VPS4B	0.892421314882317	TSS03-PA01	chr18:63422390:-|chr18:63389190:-	0.0384615384615385	chr18:63389305:-	chr18:63389190:-	TUTR	0.936083445971667	FALSE	chr18:63422390:-;chr18:63422463:-	chr18:63389190:-;chr18:63389305:-
PLPP1	0.894567743153743	TSS03-PA01	chr5:55535078:-|chr5:55424854:-	0.0092349778395035	chr5:55424854:-	chr5:55424930:-	TUTR	0.937795257631431	FALSE	chr5:55534951:-;chr5:55535078:-	chr5:55424854:-;chr5:55424930:-
LGI1	0.894870888820925	TSS02-PA02	chr10:93758145:+|chr10:93798157:+	0.03810103388743	chr10:93798157:+	chr10:93792396:+	ALE	0.937795257631431	FALSE	chr10:93757809:+;chr10:93758145:+	chr10:93792396:+;chr10:93798157:+
BAIAP2-DT	0.89780349717797	TSS02-PA02	chr17:81034719:-|chr17:81031327:-	0.0543753963221307	chr17:81029131:-	chr17:81031327:-	ALE	0.940438914395554	FALSE	chr17:81034719:-;chr17:81034881:-	chr17:81029131:-;chr17:81031327:-
MRO	0.898523799884875	TSS03-PA03	chr18:50820013:-|chr18:50799150:-	0.0521503188169855	chr18:50795131:-	chr18:50799150:-	TUTR	0.940763850723827	FALSE	chr18:50819626:-;chr18:50820013:-	chr18:50795131:-;chr18:50799150:-
TMEM38A	0.90267983189819	TSS02-PA01	chr19:16661242:+|chr19:16681329:+	0.0855728429985856	chr19:16690023:+	chr19:16681329:+	ALE	0.944684094148927	FALSE	chr19:16661139:+;chr19:16661242:+	chr19:16681329:+;chr19:16690023:+
FRG1BP	0.903198167782915	TSS02-PA02	chr20:30377372:+|chr20:30406580:+	0.0539213973799127	chr20:30406580:+	chr20:30399335:+	ALE	0.944795529819429	FALSE	chr20:30377164:+;chr20:30377372:+	chr20:30399335:+;chr20:30406580:+
COX16	0.904417955760533	TSS02-PA03	chr14:70359590:-|chr14:70326276:-	0.0918424974429598	chr14:70326068:-	chr14:70326276:-	TUTR	0.945640287381341	FALSE	chr14:70359590:-;chr14:70359683:-	chr14:70325081:-;chr14:70326068:-;chr14:70326276:-
PDIA4	0.906466403880947	TSS04-PA02	chr7:149028662:-|chr7:149003442:-	0.0149722735674676	chr7:149003442:-	chr7:149003062:-	TUTR	0.947350310024097	FALSE	chr7:149028468:-;chr7:149028662:-	chr7:149003062:-;chr7:149003442:-
HDAC6	0.910333275512516	TSS04-PA02	chrX:48801949:+|chrX:48806961:+	0.801853171774768	chrX:48824986:+	chrX:48806961:+	ALE	0.950958348827738	FALSE	chrX:48801377:+;chrX:48801949:+;chrX:48802663:+;chrX:48802780:+;chrX:48816190:+;chrX:48816470:+;chrX:48818071:+;chrX:48818313:+;chrX:48823518:+	chrX:48824986:+;chrX:48806961:+
CCDC115	0.91103712340998	TSS02-PA02	chr2:130342324:-|chr2:130338301:-	0.082652023129236	chr2:130338246:-	chr2:130338301:-	TUTR	0.951260428357985	FALSE	chr2:130342135:-;chr2:130342324:-;chr2:130342681:-	chr2:130338246:-;chr2:130338301:-
TSPOAP1-AS1	0.913368825866971	TSS04-PA02	chr17:58328938:+|chr17:58353719:+	0.0818181818181818	chr17:58353287:+	chr17:58353719:+	ALE	0.953261185868441	FALSE	chr17:58324472:+;chr17:58328938:+;chr17:58329605:+	chr17:58353287:+;chr17:58353719:+
DRAM2	0.917017324825642	TSS05-PA02	chr1:111140203:-|chr1:111117907:-	0.0148278159601167	chr1:111117907:-	chr1:111117332:-	TUTR	0.956633807708059	FALSE	chr1:111140040:-;chr1:111140203:-	chr1:111117332:-;chr1:111117907:-
ENOX1	0.91758557161023	TSS03-PA01	chr13:43786972:-|chr13:43213132:-	0.0385539921669394	chr13:43213539:-	chr13:43784575:-	ALE	0.956669083562063	FALSE	chr13:43786908:-;chr13:43786972:-	chr13:43213132:-;chr13:43213539:-;chr13:43784575:-
GPALPP1	0.918039314947657	TSS02-PA04	chr13:44989615:+|chr13:45032292:+	0.131692868534974	chr13:45033608:+	chr13:45028270:+	ALE	0.956669083562063	FALSE	chr13:44989529:+;chr13:44989615:+	chr13:45028270:+;chr13:45030287:+;chr13:45032292:+;chr13:45033608:+
HPS3	0.918544235614207	TSS02-PA01	chr3:149129691:+|chr3:149154136:+	0.0366121095421479	chr3:149172961:+	chr3:149154136:+	ALE	0.956669083562063	FALSE	chr3:149129638:+;chr3:149129691:+	chr3:149154136:+;chr3:149172961:+
VRK3	0.918719263769496	TSS06-PA01	chr19:50020647:-|chr19:49976468:-	0.0675275370391609	chr19:49976468:-	chr19:49986299:-	ALE	0.956669083562063	FALSE	chr19:50020647:-;chr19:50025327:-	chr19:49976468:-;chr19:49981705:-;chr19:49986299:-
C3orf14	0.92046559134406	TSS02-PA01	chr3:62319721:+|chr3:62333646:+	0.00780116017253855	chr3:62333646:+	chr3:62336193:+	TUTR	0.95795647926403	FALSE	chr3:62318973:+;chr3:62319721:+	chr3:62333646:+;chr3:62336193:+
TMEM59	0.920790774532339	TSS05-PA02	chr1:54053405:-|chr1:54032015:-	0.0789927883444561	chr1:54031676:-	chr1:54032015:-	TUTR	0.95795647926403	FALSE	chr1:54053192:-;chr1:54053405:-;chr1:54053504:-	chr1:54031676:-;chr1:54032015:-
LHX2	0.922632589103977	TSS03-PA02	chr9:124012357:+|chr9:124033301:+	0.0257686476356561	chr9:124033301:+	chr9:124033190:+	TUTR	0.959025085213493	FALSE	chr9:124011768:+;chr9:124012357:+;chr9:124015397:+	chr9:124033190:+;chr9:124033301:+
RPS29	0.922916882295902	TSS02-PA02	chr14:49598683:-|chr14:49583572:-	0.0145820286530838	chr14:49583572:-	chr14:49577321:-	ALE	0.959025085213493	FALSE	chr14:49586325:-;chr14:49598683:-	chr14:49577321:-;chr14:49583572:-
HSPBP1	0.923072095968348	TSS01-PA02	chr19:55279690:-|chr19:55262339:-	0.0469650414161371	chr19:55262339:-	chr19:55262227:-	TUTR	0.959025085213493	FALSE	chr19:55279690:-;chr19:55279856:-;chr19:55280077:-;chr19:55280332:-	chr19:55262227:-;chr19:55262339:-
CAPZA2	0.924149022703767	TSS02-PA01	chr7:116862530:+|chr7:116918649:+	0.203645629983485	chr7:116918649:+	chr7:116919259:+	TUTR	0.959709306510839	FALSE	chr7:116862530:+;chr7:116862587:+	chr7:116918649:+;chr7:116918735:+;chr7:116919157:+;chr7:116919259:+
ETNPPL	0.926739647992785	TSS05-PA02	chr4:108762929:-|chr4:108742318:-	0.00119183391078269	chr4:108742198:-	chr4:108742318:-	TUTR	0.961964141400655	FALSE	chr4:108762535:-;chr4:108762717:-;chr4:108762929:-	chr4:108742198:-;chr4:108742318:-
UBE2W	0.927535038433864	TSS01-PA02	chr8:73830474:-|chr8:73792952:-	0.0322286920903215	chr8:73792952:-	chr8:73790612:-	TUTR	0.962354309437939	FALSE	chr8:73830474:-;chr8:73878854:-	chr8:73790612:-;chr8:73792952:-
CD47	0.928194116754275	TSS05-PA01	chr3:108091088:-|chr3:108043299:-	0.0515138250644493	chr3:108047079:-	chr3:108043299:-	TUTR	0.962602759418764	FALSE	chr3:108091025:-;chr3:108091088:-	chr3:108043299:-;chr3:108047079:-
BTRC	0.929221393811429	TSS02-PA02	chr10:101354165:+|chr10:101553487:+	0.142857142857143	chr10:101554224:+	chr10:101557313:+	TUTR	0.963232660372082	FALSE	chr10:101354033:+;chr10:101354165:+	chr10:101437275:+;chr10:101553487:+;chr10:101554224:+;chr10:101557313:+
SKA2	0.931288189893395	TSS03-PA06	chr17:59155248:-|chr17:59111856:-	0.339585188036862	chr17:59109951:-	chr17:59110080:-	TUTR	0.96493907299704	FALSE	chr17:59155174:-;chr17:59155248:-	chr17:59109951:-;chr17:59110004:-;chr17:59110080:-;chr17:59111269:-;chr17:59111305:-;chr17:59111856:-;chr17:59112073:-
MRPS22	0.935389715532912	TSS08-PA01	chr3:139344551:+|chr3:139357046:+	0.013962933288988	chr3:139357046:+	chr3:139357119:+	TUTR	0.968751244890519	FALSE	chr3:139343994:+;chr3:139344551:+	chr3:139357046:+;chr3:139357119:+
ICA1	0.936464302791295	TSS09-PA01	chr7:8262527:-|chr7:8113184:-	0.195016794153696	chr7:8113775:-	chr7:8113184:-	TUTR	0.969426493954526	FALSE	chr7:8262052:-;chr7:8262145:-;chr7:8262273:-;chr7:8262527:-;chr7:8262612:-	chr7:8113184:-;chr7:8113775:-
CPE	0.938645721604016	TSS02-PA01	chr4:165379008:+|chr4:165497774:+	0.0543206066484436	chr4:165498321:+	chr4:165498194:+	TUTR	0.971113748758454	FALSE	chr4:165379008:+;chr4:165379286:+;chr4:165415085:+	chr4:165497774:+;chr4:165498194:+;chr4:165498321:+
TMEM107	0.938940843394181	TSS01-PA02	chr17:8176316:-|chr17:8174001:-	0.0778175126001213	chr17:8173913:-	chr17:8174001:-	TUTR	0.971113748758454	FALSE	chr17:8176316:-;chr17:8176373:-	chr17:8173913:-;chr17:8174001:-
EFTUD2	0.94243729894034	TSS17-PA01	chr17:44899368:-|chr17:44850286:-	0.0200458906967042	chr17:44850812:-	chr17:44850286:-	TUTR	0.974290745276765	FALSE	chr17:44872526:-;chr17:44894497:-;chr17:44899368:-;chr17:44899625:-	chr17:44850812:-;chr17:44850286:-
BDH1	0.952605551931094	TSS01-PA02	chr3:197514395:-|chr3:197511574:-	0.0535188654000535	chr3:197511574:-	chr3:197509783:-	TUTR	0.984359070328797	FALSE	chr3:197514395:-;chr3:197555956:-	chr3:197511574:-;chr3:197509783:-
VPS29	0.954619121969004	TSS01-PA02	chr12:110496217:-|chr12:110491624:-	0.0398074248908052	chr12:110491624:-	chr12:110491525:-	TUTR	0.985995617198062	FALSE	chr12:110496217:-;chr12:110502078:-	chr12:110491525:-;chr12:110491624:-;chr12:110491923:-
DNAJC5	0.955553675390974	TSS01-PA02	chr20:63895126:+|chr20:63935289:+	0.0259634888438134	chr20:63934045:+	chr20:63936011:+	TUTR	0.98651671077718	FALSE	chr20:63895126:+;chr20:63895182:+	chr20:63934045:+;chr20:63935289:+;chr20:63936011:+
ABITRAM	0.95630289902598	TSS02-PA02	chr9:108934540:+|chr9:108940958:+	0.0388064849948258	chr9:108940958:+	chr9:108940881:+	TUTR	0.986846086534232	FALSE	chr9:108934400:+;chr9:108934540:+	chr9:108940881:+;chr9:108940958:+
DDX49	0.956855916853516	TSS03-PA02	chr19:18922332:+|chr19:18928630:+	0.0387969975315276	chr19:18928630:+	chr19:18925281:+	ALE	0.986972784740092	FALSE	chr19:18919705:+;chr19:18922332:+	chr19:18925281:+;chr19:18928630:+
TTLL1	0.958396093075906	TSS03-PA01	chr22:43089391:-|chr22:43039516:-	0.0103608127108411	chr22:43039644:-	chr22:43039516:-	TUTR	0.988117140456687	FALSE	chr22:43089338:-;chr22:43089391:-	chr22:43039516:-;chr22:43039644:-
CDK20	0.959753853512822	TSS02-PA01	chr9:87974589:-|chr9:87966441:-	0.0958256801805993	chr9:87966611:-	chr9:87966441:-	TUTR	0.989072479765685	FALSE	chr9:87974487:-;chr9:87974589:-;chr9:87974685:-;chr9:87974753:-	chr9:87966441:-;chr9:87966611:-
TGFB3	0.961539455060127	TSS04-PA01	chr14:75980993:-|chr14:75958097:-	0.029382665026034	chr14:75958097:-	chr14:75958155:-	TUTR	0.990467673959556	FALSE	chr14:75980993:-;chr14:75981995:-	chr14:75958097:-;chr14:75958155:-
HMGN5	0.966060478373696	TSS02-PA01	chrX:81201886:-|chrX:81113907:-	0.00876986923498555	chrX:81114068:-	chrX:81113907:-	TUTR	0.994678068846166	FALSE	chrX:81121638:-;chrX:81201886:-	chrX:81113907:-;chrX:81114068:-
CETN2	0.966749873631138	TSS01-PA02	chrX:152829697:-|chrX:152827327:-	0.0511207415985133	chrX:152827327:-	chrX:152827010:-	TUTR	0.99494132351271	FALSE	chrX:152829697:-;chrX:152830757:-	chrX:152827327:-;chrX:152827010:-
PLBD2	0.974723316008654	TSS02-PA01	chr12:113358754:+|chr12:113389396:+	0.0287466157031374	chr12:113389396:+	chr12:113391557:+	TUTR	1	FALSE	chr12:113358566:+;chr12:113358754:+	chr12:113389396:+;chr12:113391557:+
RNASET2	0.975518471564939	TSS12-PA01	chr6:166956543:-|chr6:166928537:-	0.0977725964365672	chr6:166929532:-	chr6:166928537:-	TUTR	1	FALSE	chr6:166944397:-;chr6:166956182:-;chr6:166956400:-;chr6:166956473:-;chr6:166956543:-	chr6:166929532:-;chr6:166928537:-;chr6:166929318:-
VMP1	0.978124217866333	TSS08-PA01	chr17:59837931:+|chr17:59840593:+	0.0491087915498893	chr17:59840593:+	chr17:59841094:+	TUTR	1	FALSE	chr17:59707648:+;chr17:59837931:+	chr17:59840593:+;chr17:59841094:+
GMNN	0.979173652219184	TSS03-PA01	chr6:24775467:+|chr6:24786050:+	0.0225391051646123	chr6:24786099:+	chr6:24786050:+	TUTR	1	FALSE	chr6:24774931:+;chr6:24775467:+	chr6:24786050:+;chr6:24786099:+
CHKA	0.979587527548099	TSS08-PA01	chr11:68121444:-|chr11:68052859:-	0.025581504608472	chr11:68052859:-	chr11:68053820:-	TUTR	1	FALSE	chr11:68121388:-;chr11:68121444:-	chr11:68052859:-;chr11:68053820:-
C14orf28	0.983086316040056	TSS02-PA02	chr14:44897335:+|chr14:44905569:+	0.0122171945701357	chr14:44907251:+	chr14:44905801:+	TUTR	1	FALSE	chr14:44897275:+;chr14:44897335:+	chr14:44905569:+;chr14:44905801:+;chr14:44907251:+
FCGR3A	0.984785754381458	TSS05-PA01	chr1:161550591:-|chr1:161541759:-	0.012485599078341	chr1:161541759:-	chr1:161541822:-	TUTR	1	FALSE	chr1:161549730:-;chr1:161549818:-;chr1:161550591:-	chr1:161541759:-;chr1:161541822:-
SMIM20	0.989906966429777	TSS03-PA02	chr4:25914309:+|chr4:25929879:+	0.0272203354944941	chr4:25929812:+	chr4:25929879:+	TUTR	1	FALSE	chr4:25914192:+;chr4:25914309:+	chr4:25929812:+;chr4:25929879:+
EBAG9	0.990812092216481	TSS03-PA02	chr8:109540075:+|chr8:109565163:+	0.0909090909090907	chr8:109565163:+	chr8:109564965:+	TUTR	1	FALSE	chr8:109539700:+;chr8:109539838:+;chr8:109540075:+;chr8:109540173:+;chr8:109550825:+	chr8:109564965:+;chr8:109565163:+
ATXN10	0.992176883520275	TSS02-PA03	chr22:45672064:+|chr22:45844869:+	0.27512210421832	chr22:45843987:+	chr22:45844869:+	TUTR	1	FALSE	chr22:45671798:+;chr22:45672064:+;chr22:45738739:+	chr22:45843987:+;chr22:45844828:+;chr22:45844869:+;chr22:45844939:+;chr22:45845307:+
MFSD6	0.993472814666441	TSS10-PA01	chr2:190497649:+|chr2:190502078:+	0.0163744844595909	chr2:190502078:+	chr2:190502312:+	TUTR	1	FALSE	chr2:190408355:+;chr2:190497649:+	chr2:190502078:+;chr2:190502312:+
