gene_id	p_value	dominant_pair	dominant_pair_coor	contribution	PA1	PA2	annotation	FDR	sig	tss	pas
USP38	0.278851993062815	TSS06-PA03	chr4:143209513:+|chr4:143221485:+	1.48102718533956	chr4:143221485:+	chr4:143221368:+	TUTR	0.379893988833861	FALSE	chr4:143184917:+;chr4:143209513:+	chr4:143220622:+;chr4:143221368:+;chr4:143221485:+;chr4:143221592:+
SLC16A1	0.279230291207721	TSS04-PA03	chr1:112956063:-|chr1:112912356:-	0.557428872497366	chr1:112912356:-	chr1:112912231:-	TUTR	0.38024630740117	FALSE	chr1:112955994:-;chr1:112956063:-;chr1:112956181:-	chr1:112912356:-;chr1:112911847:-;chr1:112912231:-
FBXL20	0.279744678209749	TSS03-PA03	chr17:39402523:-|chr17:39260592:-	0.403951770017161	chr17:39260592:-	chr17:39254071:-	TUTR	0.380783565840777	FALSE	chr17:39401623:-;chr17:39402523:-	chr17:39252663:-;chr17:39254071:-;chr17:39260592:-
ARGLU1	0.280156441906153	TSS02-PA01	chr13:106567623:-|chr13:106541673:-	1.27833091742057	chr13:106543327:-	chr13:106541673:-	TUTR	0.381180734876167	FALSE	chr13:106567623:-;chr13:106568137:-	chr13:106541673:-;chr13:106543327:-
APP	0.280619100609336	TSS12-PA01	chr21:26171128:-|chr21:25880553:-	1.83211389070557	chr21:25880809:-	chr21:25880553:-	TUTR	0.381490799629695	FALSE	chr21:26051018:-;chr21:26090061:-;chr21:26112083:-;chr21:26170654:-;chr21:26170746:-;chr21:26171128:-	chr21:25880553:-;chr21:25880809:-
AKR1A1	0.280624488112873	TSS03-PA02	chr1:45551067:+|chr1:45570049:+	0.247115937092506	chr1:45570049:+	chr1:45567847:+	ALE	0.381490799629695	FALSE	chr1:45550783:+;chr1:45551067:+	chr1:45567847:+;chr1:45570049:+
PDE1C	0.280768559101868	TSS01-PA01	chr7:32070407:-|chr7:31751181:-	1.77683013503909	chr7:31751181:-	chr7:31813647:-	ALE	0.381523401311649	FALSE	chr7:32070407:-;chr7:32070862:-	chr7:31751181:-;chr7:31787825:-;chr7:31788080:-;chr7:31813647:-;chr7:31846219:-
SLC4A1AP	0.282014606220265	TSS01-PA02	chr2:27663426:+|chr2:27694969:+	0.167995995595155	chr2:27694969:+	chr2:27685143:+	ALE	0.383052759282506	FALSE	chr2:27663426:+;chr2:27663889:+	chr2:27694969:+;chr2:27685143:+
CENPS	0.282370332135133	TSS01-PA03	chr1:10430384:+|chr1:10442808:+	0.477628410914928	chr1:10442808:+	chr1:10442521:+	TUTR	0.383275405966469	FALSE	chr1:10430384:+;chr1:10430750:+	chr1:10442808:+;chr1:10442521:+;chr1:10442734:+
ODF2L	0.282419806536828	TSS13-PA03	chr1:86395977:-|chr1:86371024:-	1.64102564102564	chr1:86358797:-	chr1:86348737:-	ALE	0.383275405966469	FALSE	chr1:86395977:-;chr1:86396253:-	chr1:86348737:-;chr1:86358797:-;chr1:86371024:-
TMTC4	0.283562110851113	TSS01-PA01	chr13:100636608:-|chr13:100603625:-	2.32646907679775	chr13:100603936:-	chr13:100603842:-	TUTR	0.384661326291199	FALSE	chr13:100636608:-;chr13:100642311:-;chr13:100674774:-;chr13:100674879:-;chr13:100675093:-	chr13:100603625:-;chr13:100603842:-;chr13:100603936:-
FAM117B	0.284180327599365	TSS02-PA02	chr2:202635489:+|chr2:202769757:+	0.479183526661272	chr2:202769757:+	chr2:202766420:+	TUTR	0.385335425003492	FALSE	chr2:202634969:+;chr2:202635489:+	chr2:202766420:+;chr2:202769757:+
TPT1	0.285079788734175	TSS06-PA01	chr13:45341284:-|chr13:45333467:-	1.53563492582184	chr13:45336870:-	chr13:45337177:-	TUTR	0.386358737574759	FALSE	chr13:45341086:-;chr13:45341284:-	chr13:45333467:-;chr13:45336870:-;chr13:45337177:-
PLEKHA8	0.285359746881959	TSS04-PA04	chr7:30045085:+|chr7:30130483:+	1.44898753894081	chr7:30130483:+	chr7:30080850:+	ALE	0.386358737574759	FALSE	chr7:30028361:+;chr7:30028685:+;chr7:30045085:+	chr7:30080667:+;chr7:30080850:+;chr7:30118345:+;chr7:30130483:+
SKP1	0.28540348077936	TSS06-PA01	chr5:134177033:-|chr5:134156396:-	1.35888906315372	chr5:134156879:-	chr5:134156396:-	TUTR	0.386358737574759	FALSE	chr5:134176920:-;chr5:134177033:-	chr5:134156396:-;chr5:134156879:-;chr5:134157473:-
SLC25A12	0.285421453285477	TSS04-PA01	chr2:171893258:-|chr2:171784370:-	0.888702442606205	chr2:171784829:-	chr2:171784370:-	TUTR	0.386358737574759	FALSE	chr2:171893258:-;chr2:171894223:-;chr2:171894306:-;chr2:171999855:-	chr2:171784370:-;chr2:171784829:-
ZNF74	0.285879392391153	TSS02-PA01	chr22:20394403:+|chr22:20407681:+	0.830742156694298	chr22:20408455:+	chr22:20407681:+	TUTR	0.386813811595696	FALSE	chr22:20394115:+;chr22:20394403:+	chr22:20407681:+;chr22:20408455:+
PATL1	0.287625958001028	TSS01-PA01	chr11:59647886:-|chr11:59636716:-	0.324578139320767	chr11:59636716:-	chr11:59637715:-	TUTR	0.388931581949961	FALSE	chr11:59647886:-;chr11:59669037:-	chr11:59636716:-;chr11:59637715:-
DTL	0.287689398042936	TSS03-PA02	chr1:212035846:+|chr1:212104845:+	0.165948824428949	chr1:212104845:+	chr1:212103189:+	TUTR	0.388931581949961	FALSE	chr1:212035748:+;chr1:212035846:+	chr1:212103189:+;chr1:212104845:+
TRAPPC6B	0.288360720154193	TSS02-PA01	chr14:39170532:-|chr14:39147819:-	0.636484414018308	chr14:39147819:-	chr14:39149200:-	TUTR	0.389673333870638	FALSE	chr14:39170314:-;chr14:39170532:-	chr14:39147819:-;chr14:39149200:-
CEP70	0.288491607532364	TSS05-PA02	chr3:138594319:-|chr3:138495008:-	0.702294600286575	chr3:138494344:-	chr3:138495008:-	TUTR	0.389684454562211	FALSE	chr3:138591956:-;chr3:138594224:-;chr3:138594319:-	chr3:138494344:-;chr3:138495008:-;chr3:138496910:-
LINC00674	0.288764651795457	TSS01-PA01	chr17:68101555:+|chr17:68108494:+	0.4	chr17:68129586:+	chr17:68108494:+	ALE	0.389805980872751	FALSE	chr17:68101555:+;chr17:68101874:+	chr17:68108494:+;chr17:68129586:+
B3GNTL1	0.288826968515724	TSS05-PA01	chr17:83006988:-|chr17:82942149:-	0.683020003007971	chr17:82942149:-	chr17:82943791:-	TUTR	0.389805980872751	FALSE	chr17:83006988:-;chr17:83048782:-;chr17:83051770:-	chr17:82942149:-;chr17:82943791:-;chr17:83011428:-
ZNF470	0.289032147551949	TSS02-PA02	chr19:56567526:+|chr19:56581678:+	1.01122275704455	chr19:56578778:+	chr19:56581678:+	TUTR	0.389917253831228	FALSE	chr19:56567468:+;chr19:56567526:+;chr19:56567649:+	chr19:56578778:+;chr19:56581678:+
NDUFS1	0.289692351856644	TSS05-PA01	chr2:206159509:-|chr2:206123811:-	0.990682069306355	chr2:206123909:-	chr2:206123811:-	TUTR	0.390642021158132	FALSE	chr2:206159194:-;chr2:206159257:-;chr2:206159425:-;chr2:206159509:-	chr2:206123909:-;chr2:206123811:-
EXD3	0.29006306800531	TSS04-PA01	chr9:137366541:-|chr9:137306916:-	0.198620689655172	chr9:137306916:-	chr9:137366145:-	ALE	0.390975972445002	FALSE	chr9:137366541:-;chr9:137366632:-;chr9:137423155:-	chr9:137306916:-;chr9:137366145:-
L3MBTL2	0.290553577257148	TSS02-PA02	chr22:41209696:+|chr22:41231271:+	0.274746271126833	chr22:41231271:+	chr22:41227853:+	ALE	0.391471041113638	FALSE	chr22:41205282:+;chr22:41209696:+	chr22:41227853:+;chr22:41231271:+
TOMM70	0.291028667470431	TSS02-PA01	chr3:100381772:-|chr3:100363463:-	0.137235929081592	chr3:100363463:-	chr3:100365274:-	TUTR	0.391935655603105	FALSE	chr3:100381772:-;chr3:100401089:-	chr3:100363463:-;chr3:100365274:-
NUP107	0.291331072916863	TSS04-PA02	chr12:68690671:+|chr12:68742688:+	0.274358890769153	chr12:68742688:+	chr12:68734827:+	ALE	0.391935655603105	FALSE	chr12:68686951:+;chr12:68690671:+	chr12:68734827:+;chr12:68742688:+
NBR2	0.29148054603091	TSS02-PA03	chr17:43125610:+|chr17:43153671:+	0.383770375620128	chr17:43140330:+	chr17:43153671:+	ALE	0.391935655603105	FALSE	chr17:43125551:+;chr17:43125610:+	chr17:43140330:+;chr17:43153671:+
PTGES3	0.291494054566395	TSS03-PA02	chr12:56688284:-|chr12:56663601:-	1.28583359840342	chr12:56663349:-	chr12:56663601:-	TUTR	0.391935655603105	FALSE	chr12:56687997:-;chr12:56688162:-;chr12:56688284:-;chr12:56688375:-	chr12:56663349:-;chr12:56663601:-
FLYWCH1	0.291515251554969	TSS04-PA01	chr16:2933149:+|chr16:2949812:+	0.228192149228053	chr16:2949812:+	chr16:2951204:+	TUTR	0.391935655603105	FALSE	chr16:2911931:+;chr16:2914261:+;chr16:2930797:+;chr16:2933149:+;chr16:2933797:+	chr16:2949812:+;chr16:2951204:+
TRIM27	0.291792878996891	TSS04-PA01	chr6:28921976:-|chr6:28903002:-	0.276458089320625	chr6:28903002:-	chr6:28903842:-	TUTR	0.392142968093537	FALSE	chr6:28920183:-;chr6:28921976:-;chr6:28923913:-;chr6:28923985:-	chr6:28903002:-;chr6:28903842:-
CASP2	0.292160264831257	TSS02-PA01	chr7:143288351:+|chr7:143306150:+	0.836477073454879	chr7:143307692:+	chr7:143306150:+	TUTR	0.392470681339917	FALSE	chr7:143288351:+;chr7:143288451:+;chr7:143291618:+	chr7:143306150:+;chr7:143307692:+
CHST15	0.292933105052616	TSS02-PA02	chr10:124092406:-|chr10:124019651:-	0.442978991909473	chr10:124007703:-	chr10:124019651:-	ALE	0.393211716818582	FALSE	chr10:124038619:-;chr10:124092406:-;chr10:124093582:-	chr10:124007703:-;chr10:124019651:-
HSDL2	0.292962890469763	TSS01-PA02	chr9:112379909:+|chr9:112472405:+	0.41533180778032	chr9:112472405:+	chr9:112471697:+	TUTR	0.393211716818582	FALSE	chr9:112379909:+;chr9:112380080:+	chr9:112472405:+;chr9:112471697:+
SLC1A4	0.293083205988795	TSS01-PA02	chr2:64988477:+|chr2:65023865:+	0.628731719867777	chr2:65022846:+	chr2:65023865:+	TUTR	0.393211716818582	FALSE	chr2:64988477:+;chr2:64989399:+	chr2:65022846:+;chr2:65023865:+
AKAIN1	0.293483643603029	TSS02-PA01	chr18:5197503:-|chr18:5143683:-	0.302907849829352	chr18:5143683:-	chr18:5144832:-	TUTR	0.393568508029696	FALSE	chr18:5197257:-;chr18:5197503:-	chr18:5143683:-;chr18:5144832:-
KANSL2	0.293661495732303	TSS07-PA02	chr12:48681610:-|chr12:48653429:-	0.137948262098087	chr12:48653429:-	chr12:48653281:-	TUTR	0.393568508029696	FALSE	chr12:48681416:-;chr12:48681610:-;chr12:48682211:-	chr12:48653429:-;chr12:48653281:-
NQO1	0.293720784557258	TSS02-PA02	chr16:69726668:-|chr16:69710843:-	0.855879752431477	chr16:69709401:-	chr16:69710843:-	TUTR	0.393568508029696	FALSE	chr16:69726506:-;chr16:69726668:-	chr16:69709401:-;chr16:69710843:-
FGF13	0.294276393999056	TSS04-PA01	chrX:138990567:-|chrX:138631576:-	0.151812322375188	chrX:138631576:-	chrX:138632453:-	TUTR	0.394146755368888	FALSE	chrX:138711717:-;chrX:138990567:-	chrX:138631576:-;chrX:138632453:-
TBL3	0.294478353443401	TSS02-PA01	chr16:1974579:+|chr16:1978684:+	0.376095129212886	chr16:1978684:+	chr16:1978750:+	TUTR	0.394251044622707	FALSE	chr16:1972053:+;chr16:1974579:+	chr16:1978684:+;chr16:1978750:+
GTF2H3	0.294705267613238	TSS03-PA04	chr12:123639263:+|chr12:123662604:+	1.37908394182608	chr12:123662604:+	chr12:123662465:+	TUTR	0.39438864162058	FALSE	chr12:123633828:+;chr12:123639263:+	chr12:123661491:+;chr12:123661979:+;chr12:123662465:+;chr12:123662604:+
ALG14	0.296346893129223	TSS03-PA05	chr1:95072951:-|chr1:95063420:-	0.444444444444444	chr1:94982808:-	chr1:95063420:-	ALE	0.396418559777491	FALSE	chr1:95072874:-;chr1:95072951:-	chr1:94982808:-;chr1:95063420:-
SPOP	0.296655719693738	TSS05-PA02	chr17:49619304:-|chr17:49599482:-	0.694660602146187	chr17:49599482:-	chr17:49599284:-	TUTR	0.396664655499582	FALSE	chr17:49619304:-;chr17:49678000:-	chr17:49599482:-;chr17:49599284:-;chr17:49599984:-
PSEN1	0.296835495904733	TSS04-PA01	chr14:73148020:+|chr14:73220402:+	0.267684912943271	chr14:73220402:+	chr14:73223691:+	TUTR	0.396738060786427	FALSE	chr14:73136418:+;chr14:73148020:+	chr14:73220402:+;chr14:73223691:+
TRAF3IP2-AS1	0.297688175816686	TSS02-PA01	chr6:111483612:+|chr6:111578177:+	0.822997416020672	chr6:111602295:+	chr6:111578177:+	ALE	0.397710401416994	FALSE	chr6:111483472:+;chr6:111483612:+	chr6:111578177:+;chr6:111602295:+
POLR3C	0.297949370472452	TSS01-PA02	chr1:145824088:+|chr1:145842493:+	1.65100596654177	chr1:145844402:+	chr1:145842493:+	TUTR	0.397892034464472	FALSE	chr1:145824088:+;chr1:145824176:+	chr1:145842195:+;chr1:145842493:+;chr1:145843836:+;chr1:145844402:+
MTO1	0.298357005226174	TSS03-PA02	chr6:73461975:+|chr6:73501096:+	0.216438311444813	chr6:73501096:+	chr6:73501048:+	TUTR	0.398268993951073	FALSE	chr6:73461693:+;chr6:73461975:+	chr6:73501048:+;chr6:73501096:+;chr6:73501460:+
HSPA14	0.298581853738189	TSS01-PA01	chr10:14838160:+|chr10:14844748:+	0.563232191616113	chr10:14871741:+	chr10:14846999:+	ALE	0.398362539854637	FALSE	chr10:14838160:+;chr10:14838302:+	chr10:14844748:+;chr10:14846999:+;chr10:14871741:+;chr10:14870628:+
ZNF7	0.298677862742759	TSS02-PA01	chr8:144829042:+|chr8:144843221:+	0.426436185537309	chr8:144843221:+	chr8:144843690:+	TUTR	0.398362539854637	FALSE	chr8:144827518:+;chr8:144829042:+	chr8:144843221:+;chr8:144843437:+;chr8:144843690:+
CEP44	0.298966357799373	TSS01-PA03	chr4:174283730:+|chr4:174320331:+	2.10803962968978	chr4:174320331:+	chr4:174317880:+	TUTR	0.398579991073692	FALSE	chr4:174283730:+;chr4:174283904:+	chr4:174320331:+;chr4:174316548:+;chr4:174317880:+;chr4:174332290:+;chr4:174333381:+
B3GALNT1	0.299100699991351	TSS09-PA03	chr3:161105078:-|chr3:161084989:-	1.6967823749094	chr3:161083897:-	chr3:161084989:-	TUTR	0.398591830483441	FALSE	chr3:161104822:-;chr3:161104895:-;chr3:161104950:-;chr3:161105078:-;chr3:161105224:-	chr3:161083897:-;chr3:161084265:-;chr3:161084989:-
ADAL	0.299499564029686	TSS02-PA02	chr15:43330672:+|chr15:43350849:+	1.10389875484793	chr15:43353898:+	chr15:43349412:+	ALE	0.398956023028223	FALSE	chr15:43330351:+;chr15:43330672:+;chr15:43330727:+	chr15:43349412:+;chr15:43353309:+;chr15:43353898:+;chr15:43350849:+
ZFHX4-AS1	0.299739922981451	TSS04-PA03	chr8:76683275:-|chr8:76671011:-	0.63359824609482	chr8:76610879:-	chr8:76671011:-	ALE	0.399108858051999	FALSE	chr8:76683156:-;chr8:76683275:-;chr8:76683470:-	chr8:76610879:-;chr8:76671011:-
SSBP4	0.299915231102726	TSS03-PA01	chr19:18419398:+|chr19:18434423:+	0.813444428753001	chr19:18434562:+	chr19:18434423:+	TUTR	0.399174985007692	FALSE	chr19:18418864:+;chr19:18419398:+;chr19:18419606:+;chr19:18433275:+	chr19:18434562:+;chr19:18434423:+
ZNF438	0.300066322344411	TSS05-PA01	chr10:31031925:-|chr10:30844632:-	0.542298375134196	chr10:30844781:-	chr10:30844632:-	TUTR	0.399208838395391	FALSE	chr10:30984426:-;chr10:31031865:-;chr10:31031925:-	chr10:30844781:-;chr10:30844632:-
MTA2	0.300352700248902	TSS06-PA01	chr11:62601487:-|chr11:62593214:-	0.168786445033675	chr11:62593214:-	chr11:62593268:-	TUTR	0.399422573750842	FALSE	chr11:62601250:-;chr11:62601487:-;chr11:62601865:-	chr11:62593214:-;chr11:62593268:-
NCALD	0.300565638347786	TSS03-PA02	chr8:102124907:-|chr8:101686788:-	0.612866805464922	chr8:101686788:-	chr8:101686547:-	TUTR	0.399538507544317	FALSE	chr8:101790969:-;chr8:102124334:-;chr8:102124907:-	chr8:101686547:-;chr8:101686788:-
MAPK1	0.300765091086597	TSS02-PA01	chr22:21867440:-|chr22:21760322:-	0.668041237113403	chr22:21762589:-	chr22:21760322:-	TUTR	0.399602601988618	FALSE	chr22:21867440:-;chr22:21867645:-	chr22:21760322:-;chr22:21762589:-
SMC1A	0.30086541515794	TSS01-PA01	chrX:53382646:-|chrX:53377972:-	0.203524503511289	chrX:53377972:-	chrX:53379697:-	TUTR	0.399602601988618	FALSE	chrX:53382646:-;chrX:53396378:-;chrX:53422654:-;chrX:53422728:-	chrX:53377972:-;chrX:53379697:-
RPL27A	0.301042642237345	TSS02-PA01	chr11:8683201:+|chr11:8685846:+	0.349117573949789	chr11:8685846:+	chr11:8687530:+	TUTR	0.399670904466378	FALSE	chr11:8682788:+;chr11:8683201:+	chr11:8685846:+;chr11:8687530:+;chr11:8689645:+
PSMD14	0.301685713572893	TSS02-PA03	chr2:161308600:+|chr2:161411717:+	0.2779755082343	chr2:161411717:+	chr2:161411421:+	TUTR	0.400357356733952	FALSE	chr2:161308425:+;chr2:161308600:+	chr2:161402035:+;chr2:161411421:+;chr2:161411717:+
TMEM59	0.302049728587707	TSS06-PA01	chr1:54053504:-|chr1:54031679:-	0.56023288193937	chr1:54031679:-	chr1:54032015:-	TUTR	0.400673063767493	FALSE	chr1:54053192:-;chr1:54053405:-;chr1:54053504:-	chr1:54031679:-;chr1:54032015:-
LBR	0.302343204135866	TSS03-PA01	chr1:225419362:-|chr1:225401502:-	0.10873627874104	chr1:225401502:-	chr1:225402544:-	TUTR	0.40089497476613	FALSE	chr1:225404565:-;chr1:225411417:-;chr1:225419362:-;chr1:225428038:-	chr1:225401502:-;chr1:225402544:-
ZGRF1	0.302797400690608	TSS07-PA04	chr4:112636989:-|chr4:112617496:-	1.26075044669446	chr4:112617496:-	chr4:112603774:-	ALE	0.401329721315837	FALSE	chr4:112636862:-;chr4:112636989:-	chr4:112539342:-;chr4:112539587:-;chr4:112603774:-;chr4:112617496:-
PTPRA	0.303529219855553	TSS05-PA01	chr20:2923207:+|chr20:3038359:+	1.56094768992824	chr20:3038669:+	chr20:3038359:+	TUTR	0.402131914712715	FALSE	chr20:2873481:+;chr20:2873683:+;chr20:2923207:+	chr20:3038359:+;chr20:3038669:+
ACBD5	0.30405586105417	TSS02-PA02	chr10:27240543:-|chr10:27197012:-	2.29125004432153	chr10:27195217:-	chr10:27197012:-	TUTR	0.402661721787869	FALSE	chr10:27240486:-;chr10:27240543:-;chr10:27240743:-;chr10:27241819:-;chr10:27242088:-	chr10:27195217:-;chr10:27197012:-
IRS1	0.304327672486161	TSS02-PA01	chr2:226798790:-|chr2:226735228:-	0.300445930880714	chr2:226735228:-	chr2:226735446:-	TUTR	0.402853756453555	FALSE	chr2:226798790:-;chr2:226799820:-	chr2:226735228:-;chr2:226735446:-
NUDT4	0.30485144936991	TSS03-PA03	chr12:93378654:+|chr12:93402302:+	0.597562973938813	chr12:93402302:+	chr12:93401601:+	TUTR	0.403379031506957	FALSE	chr12:93377883:+;chr12:93378654:+	chr12:93401601:+;chr12:93402013:+;chr12:93402302:+
TMX1	0.306085795808388	TSS01-PA01	chr14:51240162:+|chr14:51255654:+	1.36371060862311	chr14:51256039:+	chr14:51255654:+	TUTR	0.404843702449313	FALSE	chr14:51240162:+;chr14:51240247:+	chr14:51255654:+;chr14:51256039:+
ZNF500	0.307854251013812	TSS06-PA02	chr16:4767162:-|chr16:4750661:-	0.299263177781976	chr16:4750316:-	chr16:4750661:-	TUTR	0.407013298156838	FALSE	chr16:4767162:-;chr16:4767216:-	chr16:4750316:-;chr16:4750661:-
HSD17B12	0.308352394863909	TSS04-PA02	chr11:43754044:+|chr11:43856615:+	0.252584486676712	chr11:43856615:+	chr11:43856490:+	TUTR	0.407502312180798	FALSE	chr11:43680680:+;chr11:43754044:+	chr11:43856490:+;chr11:43856615:+
ANAPC15	0.308998729094799	TSS04-PA02	chr11:72112232:-|chr11:72109587:-	1.06176470588235	chr11:72106372:-	chr11:72109587:-	ALE	0.408036563478137	FALSE	chr11:72111443:-;chr11:72112232:-;chr11:72112686:-	chr11:72106372:-;chr11:72109587:-
TRIM39	0.309028144987122	TSS01-PA01	chr6:30326469:+|chr6:30343467:+	0.539879197457594	chr6:30343729:+	chr6:30343467:+	TUTR	0.408036563478137	FALSE	chr6:30326469:+;chr6:30326905:+;chr6:30327231:+;chr6:30328889:+	chr6:30343467:+;chr6:30343729:+
COA5	0.309141960431815	TSS01-PA01	chr2:98604790:-|chr2:98599402:-	0.166197990623505	chr2:98599402:-	chr2:98600483:-	TUTR	0.408036563478137	FALSE	chr2:98604790:-;chr2:98605837:-;chr2:98608507:-	chr2:98599402:-;chr2:98600483:-
C4orf46	0.309692059193906	TSS02-PA02	chr4:158672056:-|chr4:158668216:-	0.187010964288805	chr4:158666675:-	chr4:158668216:-	TUTR	0.408592887067708	FALSE	chr4:158671887:-;chr4:158672056:-;chr4:158672255:-	chr4:158666675:-;chr4:158668216:-
BDH1	0.309915262010657	TSS09-PA01	chr3:197556048:-|chr3:197509783:-	0.912122174244349	chr3:197511574:-	chr3:197509783:-	TUTR	0.408717636948053	FALSE	chr3:197555956:-;chr3:197556048:-	chr3:197509783:-;chr3:197511574:-
HINFP	0.311081272279774	TSS01-PA01	chr11:119121523:+|chr11:119135055:+	0.162000075521367	chr11:119135055:+	chr11:119136059:+	TUTR	0.410085146071719	FALSE	chr11:119121523:+;chr11:119121580:+;chr11:119131210:+;chr11:119131565:+	chr11:119135055:+;chr11:119136059:+
IGF2BP3	0.312085464611013	TSS12-PA02	chr7:23470455:-|chr7:23313616:-	0.337580970585112	chr7:23310209:-	chr7:23313616:-	ALE	0.411238291608955	FALSE	chr7:23347704:-;chr7:23470016:-;chr7:23470360:-;chr7:23470455:-	chr7:23310209:-;chr7:23313616:-
TGFB1I1	0.312736202837028	TSS03-PA01	chr16:31472141:+|chr16:31475339:+	0.934817170111288	chr16:31477954:+	chr16:31475339:+	ALE	0.411924923886086	FALSE	chr16:31471585:+;chr16:31472030:+;chr16:31472141:+;chr16:31473426:+	chr16:31477954:+;chr16:31475339:+
MINDY2	0.313285623081041	TSS02-PA01	chr15:58771286:+|chr15:58812011:+	0.225995741808174	chr15:58855102:+	chr15:58812462:+	ALE	0.412342924012961	FALSE	chr15:58771192:+;chr15:58771286:+	chr15:58812462:+;chr15:58855102:+;chr15:58812011:+
ZNF496	0.313313131434463	TSS02-PA01	chr1:247329245:-|chr1:247297415:-	1.85839033814484	chr1:247298177:-	chr1:247297415:-	TUTR	0.412342924012961	FALSE	chr1:247329245:-;chr1:247331743:-;chr1:247331845:-	chr1:247297415:-;chr1:247298177:-
PPP2R2A	0.314110160416492	TSS02-PA03	chr8:26291614:+|chr8:26372680:+	0.700674089405968	chr8:26371123:+	chr8:26372680:+	TUTR	0.413220695504429	FALSE	chr8:26291508:+;chr8:26291614:+;chr8:26291982:+;chr8:26361090:+	chr8:26370856:+;chr8:26371123:+;chr8:26372680:+
PRPF40B	0.314803875073301	TSS07-PA01	chr12:49630544:+|chr12:49643729:+	1.0595197060345	chr12:49643729:+	chr12:49644663:+	ALE	0.413778709748756	FALSE	chr12:49568218:+;chr12:49568372:+;chr12:49623414:+;chr12:49623561:+;chr12:49630544:+	chr12:49643729:+;chr12:49644663:+
TCP11L1	0.314891699245526	TSS02-PA01	chr11:33039572:+|chr11:33072612:+	0.447503595644134	chr11:33073563:+	chr11:33072612:+	ALE	0.413778709748756	FALSE	chr11:33039572:+;chr11:33039786:+;chr11:33040015:+	chr11:33072612:+;chr11:33073352:+;chr11:33073563:+
SGIP1	0.314925061432953	TSS05-PA04	chr1:66534085:+|chr1:66745085:+	1.38228585440783	chr1:66745085:+	chr1:66744372:+	TUTR	0.413778709748756	FALSE	chr1:66533575:+;chr1:66533982:+;chr1:66534085:+	chr1:66743643:+;chr1:66744372:+;chr1:66745085:+
KCTD9	0.315664256765125	TSS04-PA02	chr8:25458280:-|chr8:25428023:-	0.470916223031661	chr8:25428023:-	chr8:25427847:-	TUTR	0.414578480257463	FALSE	chr8:25458280:-;chr8:25458387:-	chr8:25428023:-;chr8:25427847:-
PAFAH2	0.316124666712872	TSS03-PA01	chr1:25998044:-|chr1:25959767:-	0.459887583035258	chr1:25960798:-	chr1:25959767:-	TUTR	0.41501159758132	FALSE	chr1:25998044:-;chr1:25998117:-	chr1:25959767:-;chr1:25960798:-
POFUT1	0.317801746516459	TSS02-PA02	chr20:32216665:+|chr20:32238068:+	0.488528164748637	chr20:32238068:+	chr20:32238658:+	TUTR	0.4170409536071	FALSE	chr20:32207880:+;chr20:32216665:+	chr20:32232335:+;chr20:32238068:+;chr20:32238658:+
NUB1	0.317990213804848	TSS02-PA03	chr7:151345345:+|chr7:151378449:+	0.164612886523085	chr7:151378449:+	chr7:151361249:+	ALE	0.417115982352602	FALSE	chr7:151341761:+;chr7:151345345:+	chr7:151361249:+;chr7:151377280:+;chr7:151378449:+
KYAT3	0.318154453089849	TSS02-PA01	chr1:88992629:-|chr1:88921044:-	1.36914936914937	chr1:88935779:-	chr1:88935858:-	TUTR	0.417159181785576	FALSE	chr1:88992629:-;chr1:88992748:-;chr1:88992953:-	chr1:88921044:-;chr1:88935779:-;chr1:88935858:-
PRKD1	0.319587945631692	TSS06-PA01	chr14:29666158:-|chr14:29576479:-	0.36966696669667	chr14:29576479:-	chr14:29576944:-	TUTR	0.418865884188072	FALSE	chr14:29666158:-;chr14:29725674:-	chr14:29576479:-;chr14:29576944:-
