ID	bc01	bc02	bc05	bc06	iNGN_D12_rep1	iNGN_D12_rep2	iNGN_D12_rep3	PAS_ID	UTR_id	Feature	gene_name
chr4:16844685:-	3	2	0	0	0	0	0	chr4:16844685:-	.	intron	LDB2
chr4:17104479:+	1	2	0	0	0	0	0	chr4:17104479:+	.	intergenic	intergenic:chr4:17104479
chr4:17323519:-	0	2	0	0	0	0	0	chr4:17323519:-	.	intergenic	intergenic:chr4:17323519
chr4:17456731:-	0	0	0	1	1	0	0	chr4:17456731:-	.	intergenic	intergenic:chr4:17456736
chr4:17458613:-	3	4	10	7	4	1	2	chr4:17458613:-	.	intergenic	intergenic:chr4:17458617
chr4:17460658:-	1	1	0	0	0	0	0	chr4:17460658:-	.	intergenic	intergenic:chr4:17460661
chr4:17473534:-	0	0	0	0	1	1	1	chr4:17473534:-	.	intergenic	intergenic:chr4:17473547
chr4:17483034:-	3	1	6	5	8	4	9	chr4:17483034:-	.	intergenic	intergenic:chr4:17483038
chr4:17484265:-	4	10	4	9	4	3	6	chr4:17484265:-	.	intergenic	intergenic:chr4:17484269
chr4:17485656:-	1	0	0	2	0	3	1	chr4:17485656:-	.	intergenic	intergenic:chr4:17485656
chr4:17486398:-	578	630	890	1140	461	491	427	chr4:17486398:-	QDPR:chr4:17486393:17487130:u1	3UTR	QDPR
chr4:17486525:-	263	283	537	560	287	305	382	chr4:17486525:-	QDPR:chr4:17486393:17487130:u1	3UTR	QDPR
chr4:17486666:-	785	775	547	622	194	168	275	chr4:17486666:-	QDPR:chr4:17486393:17487130:u1	3UTR	QDPR
chr4:17486728:-	3	1	3	1	0	0	0	chr4:17486728:-	QDPR:chr4:17486393:17487130:u1	3UTR	QDPR
chr4:17486922:-	111	117	161	144	8	19	34	chr4:17486922:-	QDPR:chr4:17486393:17487130:u1	3UTR	QDPR
chr4:17488275:-	0	0	1	0	1	0	0	chr4:17488275:-	.	intron	QDPR
chr4:17488384:-	19	17	32	57	25	27	22	chr4:17488384:-	.	intron	QDPR
chr4:17489770:-	4	3	3	7	0	1	0	chr4:17489770:-	.	intron	QDPR
chr4:17495703:-	0	0	1	2	0	0	0	chr4:17495703:-	.	intron	QDPR
chr4:17498341:-	2	0	2	0	0	0	0	chr4:17498341:-	.	intron	QDPR
chr4:17498694:-	19	24	4	8	4	1	8	chr4:17498694:-	.	intron	QDPR
chr4:17582388:-	0	0	0	2	0	0	0	chr4:17582388:-	.	intergenic	intergenic:chr4:17582388
chr4:17582770:+	0	0	0	2	0	0	1	chr4:17582770:+	.	intron	LAP3
chr4:17583078:+	1	0	4	6	5	4	4	chr4:17583078:+	.	intron	LAP3
chr4:17587349:-	0	1	1	1	1	0	0	chr4:17587349:-	.	intergenic	intergenic:chr4:17587349
chr4:17592530:+	0	0	0	2	0	0	0	chr4:17592530:+	.	intron	LAP3
chr4:17607715:+	24	38	6	5	7	7	2	chr4:17607715:+	LAP3:chr4:17607590:17607967:u1	3UTR	LAP3
chr4:17607784:+	2	2	0	1	0	0	0	chr4:17607784:+	LAP3:chr4:17607590:17607967:u1	3UTR	LAP3
chr4:17607841:+	48	50	9	7	12	11	9	chr4:17607841:+	LAP3:chr4:17607590:17607967:u1	3UTR	LAP3
chr4:17607968:+	1692	1873	655	714	607	635	818	chr4:17607968:+	LAP3:chr4:17607590:17607967:u1	3UTR	LAP3
chr4:17608092:+	7	4	0	2	1	0	3	chr4:17608092:+	.	intergenic	intergenic:chr4:17608096
chr4:17612402:-	1	0	0	1	0	0	0	chr4:17612402:-	.	intergenic	intergenic:chr4:17612402
chr4:17624008:+	23	22	3	7	0	1	1	chr4:17624008:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17624115:+	78	77	35	35	14	13	25	chr4:17624115:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17624536:+	1	0	0	0	3	0	1	chr4:17624536:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17624906:+	3	4	4	4	3	8	4	chr4:17624906:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17625001:+	4	9	5	8	5	11	4	chr4:17625001:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17625272:+	34	29	29	35	42	59	44	chr4:17625272:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17625385:+	0	0	0	0	0	1	0	chr4:17625385:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17625494:+	28	18	11	26	28	39	30	chr4:17625494:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17625625:+	523	478	241	400	684	677	750	chr4:17625625:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17626249:+	0	0	1	0	2	1	0	chr4:17626249:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17628170:+	2	5	6	14	9	12	9	chr4:17628170:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17629786:+	0	0	0	0	0	1	1	chr4:17629786:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17629979:+	1	1	0	1	2	0	3	chr4:17629979:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17630247:+	0	0	0	1	1	0	0	chr4:17630247:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17630891:-	0	2	0	0	0	0	2	chr4:17630891:-	FAM184B:chr4:17629306:17632531:u1	3UTR	FAM184B
chr4:17632437:+	0	0	0	0	4	3	3	chr4:17632437:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17632503:+	1	5	6	8	22	18	18	chr4:17632503:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17634099:+	6	11	3	12	40	53	36	chr4:17634099:+	MED28:chr4:17623799:17634103:u1	3UTR	MED28
chr4:17634844:+	1	1	0	0	1	0	1	chr4:17634844:+	.	intergenic	intergenic:chr4:17634864
chr4:17635639:+	1	0	1	1	4	1	3	chr4:17635639:+	.	intergenic	intergenic:chr4:17635641
chr4:17635707:+	0	0	0	0	1	0	0	chr4:17635707:+	.	intergenic	intergenic:chr4:17635711
chr4:17640784:+	1	0	2	1	0	0	0	chr4:17640784:+	.	intergenic	intergenic:chr4:17640790
chr4:17654139:+	1	0	2	1	0	0	0	chr4:17654139:+	.	intergenic	intergenic:chr4:17654139
chr4:17664036:+	0	0	0	1	0	1	0	chr4:17664036:+	.	intergenic	intergenic:chr4:17664036
chr4:17693374:-	1	1	0	0	2	1	0	chr4:17693374:-	.	exon	FAM184B
chr4:17793449:-	4	4	5	3	18	11	12	chr4:17793449:-	.	exon	DCAF16
chr4:17795465:-	1	2	0	0	0	0	0	chr4:17795465:-	.	intron	DCAF16
chr4:17800655:-	48	22	17	20	68	76	63	chr4:17800655:-	DCAF16:chr4:17800655:17803490:u1	3UTR	DCAF16
chr4:17800739:-	0	0	0	0	0	1	1	chr4:17800739:-	DCAF16:chr4:17800655:17803490:u1	3UTR	DCAF16
chr4:17800796:-	9	9	0	3	11	7	11	chr4:17800796:-	DCAF16:chr4:17800655:17803490:u1	3UTR	DCAF16
chr4:17801304:-	1	1	3	3	4	4	7	chr4:17801304:-	DCAF16:chr4:17800655:17803490:u1	3UTR	DCAF16
chr4:17807037:-	0	0	2	1	2	4	0	chr4:17807037:-	.	intron	DCAF16
chr4:17807211:-	0	0	0	2	3	2	0	chr4:17807211:-	.	intron	DCAF16
chr4:17809425:-	1	0	0	1	0	0	0	chr4:17809425:-	.	intron	DCAF16
chr4:17814414:+	3	3	0	0	1	0	1	chr4:17814414:+	.	intron	NCAPG
chr4:17816752:-	0	0	1	2	2	2	2	chr4:17816752:-	.	intergenic	intergenic:chr4:17816773
chr4:17818536:+	0	2	0	0	1	2	0	chr4:17818536:+	.	intron	NCAPG
chr4:17818573:+	1	0	0	0	0	1	0	chr4:17818573:+	.	intron	NCAPG
chr4:17825474:+	5	2	0	1	4	1	7	chr4:17825474:+	.	exon	NCAPG
chr4:17825519:+	0	0	0	0	2	1	0	chr4:17825519:+	.	exon	NCAPG
chr4:17834329:+	12	19	2	0	7	5	11	chr4:17834329:+	.	exon	NCAPG
chr4:17840227:+	1	1	1	1	0	1	0	chr4:17840227:+	.	exon	NCAPG
chr4:17840817:+	1	2	2	1	2	0	1	chr4:17840817:+	.	intron	NCAPG
chr4:17841201:-	0	0	1	0	2	0	0	chr4:17841201:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17841663:-	0	0	0	1	1	0	0	chr4:17841663:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17842129:+	1	0	0	0	0	1	0	chr4:17842129:+	.	intron	NCAPG
chr4:17842920:-	0	1	0	1	1	1	1	chr4:17842920:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17843220:-	10	9	9	10	27	20	11	chr4:17843220:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17843459:-	1	2	1	0	3	2	0	chr4:17843459:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17843504:+	596	776	61	47	113	163	165	chr4:17843504:+	NCAPG:chr4:17843426:17844864:u1	3UTR	NCAPG
chr4:17843592:+	1	2	0	0	0	1	0	chr4:17843592:+	NCAPG:chr4:17843426:17844864:u1	3UTR	NCAPG
chr4:17844095:+	41	34	1	0	9	5	2	chr4:17844095:+	NCAPG:chr4:17843426:17844864:u1	3UTR	NCAPG
chr4:17844113:-	2	6	1	1	1	1	0	chr4:17844113:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17844193:+	0	0	0	0	2	0	0	chr4:17844193:+	NCAPG:chr4:17843426:17844864:u1	3UTR	NCAPG
chr4:17844865:+	25	26	0	3	17	13	9	chr4:17844865:+	NCAPG:chr4:17843426:17844864:u1	3UTR	NCAPG
chr4:17845021:-	11	3	5	13	11	12	11	chr4:17845021:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17845010:+	2	1	0	0	1	0	2	chr4:17845010:+	.	intergenic	intergenic:chr4:17845023
chr4:17845227:-	0	0	2	1	0	0	0	chr4:17845227:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17845398:-	3	7	5	2	1	2	2	chr4:17845398:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17845440:-	0	0	0	1	1	0	0	chr4:17845440:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17845592:-	40	30	24	22	4	9	4	chr4:17845592:-	LCORL:chr4:17841199:17845887:u3	3UTR	LCORL
chr4:17845707:+	7	5	0	0	2	8	1	chr4:17845707:+	.	intergenic	intergenic:chr4:17845719
chr4:17864724:-	0	0	0	1	0	0	1	chr4:17864724:-	.	intron	LCORL
chr4:17875083:-	0	2	0	0	0	0	0	chr4:17875083:-	.	intron	LCORL
chr4:17877029:-	2	0	1	1	1	1	1	chr4:17877029:-	.	intron	LCORL
chr4:17877071:-	1	3	1	0	0	0	0	chr4:17877071:-	.	intron	LCORL
chr4:17877209:-	2	3	1	1	0	1	0	chr4:17877209:-	.	intron	LCORL
chr4:17877376:-	0	2	0	0	0	0	0	chr4:17877376:-	.	intron	LCORL
chr4:17877931:-	0	1	0	0	0	0	1	chr4:17877931:-	.	intron	LCORL
chr4:17883213:-	0	0	1	2	3	0	0	chr4:17883213:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17883811:-	0	0	2	0	0	0	0	chr4:17883811:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17884149:-	0	0	1	3	1	0	2	chr4:17884149:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17884323:-	0	0	2	2	2	1	1	chr4:17884323:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17884416:-	0	0	4	4	1	1	0	chr4:17884416:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17884524:-	0	0	1	4	0	0	5	chr4:17884524:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17884555:-	0	1	0	1	1	0	0	chr4:17884555:-	LCORL:chr4:17880595:17884675:u2	3UTR	LCORL
chr4:17890489:-	1	0	0	1	1	1	0	chr4:17890489:-	.	intron	LCORL
chr4:17893292:-	1	0	0	0	0	0	0	chr4:17893292:-	LCORL:chr4:17892292:17893428:u1	3UTR	LCORL
chr4:17908207:-	3	1	0	2	2	0	1	chr4:17908207:-	.	intron	LCORL
chr4:17908829:-	0	2	0	0	0	0	0	chr4:17908829:-	.	intron	LCORL
chr4:17911244:-	1	0	4	1	0	0	0	chr4:17911244:-	.	intron	LCORL
chr4:17946239:-	1	0	0	0	0	0	0	chr4:17946239:-	.	intron	LCORL
chr4:17975050:-	0	0	1	0	0	0	0	chr4:17975050:-	.	intron	LCORL
chr4:17986970:-	0	0	0	1	0	0	0	chr4:17986970:-	.	intron	LCORL
chr4:18901668:+	0	0	2	0	0	0	0	chr4:18901668:+	.	intergenic	intergenic:chr4:18901677
chr4:18955865:+	1	0	0	1	0	0	0	chr4:18955865:+	.	intergenic	intergenic:chr4:18955865
chr4:18966624:+	0	0	0	0	2	0	0	chr4:18966624:+	.	intergenic	intergenic:chr4:18966627
chr4:20256697:+	0	2	0	0	1	0	1	chr4:20256697:+	.	exon	SLIT2
chr4:20282707:+	0	2	0	0	0	0	0	chr4:20282707:+	.	intron	SLIT2
chr4:20377046:+	0	1	0	0	0	0	0	chr4:20377046:+	.	intron	SLIT2
chr4:20489491:+	0	0	0	2	0	2	0	chr4:20489491:+	.	intron	SLIT2
chr4:20492464:+	3	1	1	0	3	1	1	chr4:20492464:+	.	intron	SLIT2
chr4:20502214:+	0	0	0	0	0	1	0	chr4:20502214:+	.	intron	SLIT2
chr4:20536585:+	0	0	0	0	1	1	0	chr4:20536585:+	.	intron	SLIT2
chr4:20540494:+	0	0	1	0	0	0	1	chr4:20540494:+	.	intron	SLIT2
chr4:20569260:+	2	0	0	0	0	0	0	chr4:20569260:+	.	intron	SLIT2
chr4:20569736:+	0	0	0	0	1	1	0	chr4:20569736:+	.	intron	SLIT2
chr4:20580971:+	2	0	1	2	1	1	1	chr4:20580971:+	.	intron	SLIT2
chr4:20619702:+	0	1	0	1	0	0	1	chr4:20619702:+	SLIT2:chr4:20619010:20620561:u1	3UTR	SLIT2
chr4:20620557:+	0	4	1	3	4	2	2	chr4:20620557:+	SLIT2:chr4:20619010:20620561:u1	3UTR	SLIT2
chr4:20709613:+	1	1	0	0	0	0	0	chr4:20709613:+	.	intron	PACRGL
chr4:20727548:+	12	11	6	9	3	6	2	chr4:20727548:+	PACRGL:chr4:20727296:20732556:u1	3UTR	PACRGL
chr4:20727549:-	0	0	0	0	0	2	0	chr4:20727549:-	.	intergenic	intergenic:chr4:20727552
chr4:20727802:+	0	1	1	0	0	0	0	chr4:20727802:+	PACRGL:chr4:20727296:20732556:u1	3UTR	PACRGL
chr4:20728357:+	67	68	58	86	36	49	39	chr4:20728357:+	PACRGL:chr4:20727296:20732556:u1	3UTR	PACRGL
chr4:20728606:-	0	2	89	144	96	98	43	chr4:20728606:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20729170:-	0	0	3	0	0	0	0	chr4:20729170:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20729421:-	0	0	0	1	0	0	0	chr4:20729421:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20729489:+	4	2	2	4	8	3	8	chr4:20729489:+	PACRGL:chr4:20727296:20732556:u1	3UTR	PACRGL
chr4:20729559:-	0	0	0	2	0	2	0	chr4:20729559:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20729628:+	0	0	1	2	0	0	0	chr4:20729628:+	PACRGL:chr4:20727296:20732556:u1	3UTR	PACRGL
chr4:20729637:-	0	0	15	7	3	0	1	chr4:20729637:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20729928:-	0	0	1	2	2	0	0	chr4:20729928:-	KCNIP4:chr4:20728606:20730081:u1	3UTR	KCNIP4
chr4:20740884:+	0	0	0	0	1	0	1	chr4:20740884:+	.	intron	PACRGL
chr4:20741831:+	0	0	0	1	0	0	2	chr4:20741831:+	.	intron	PACRGL
chr4:20752900:+	8	11	10	15	0	1	4	chr4:20752900:+	.	exon	PACRGL
chr4:20754818:+	0	1	0	1	0	0	2	chr4:20754818:+	.	intergenic	intergenic:chr4:20754831
chr4:20760449:+	0	0	1	0	0	1	0	chr4:20760449:+	.	intergenic	intergenic:chr4:20760449
chr4:20765788:+	0	0	4	2	0	1	4	chr4:20765788:+	.	intergenic	intergenic:chr4:20765791
chr4:20767372:+	0	0	1	0	4	3	3	chr4:20767372:+	.	intergenic	intergenic:chr4:20767373
chr4:20850222:-	0	0	1	0	0	0	0	chr4:20850222:-	.	intron	KCNIP4
chr4:21116563:-	0	0	1	1	0	0	0	chr4:21116563:-	.	intron	KCNIP4
chr4:21125212:-	0	0	0	1	0	0	0	chr4:21125212:-	.	intron	KCNIP4
chr4:21133778:-	0	0	0	2	0	0	0	chr4:21133778:-	.	intron	KCNIP4
chr4:21183464:-	0	0	0	2	0	0	0	chr4:21183464:-	.	intron	KCNIP4
chr4:21196005:-	0	0	0	0	1	0	0	chr4:21196005:-	.	intron	KCNIP4
chr4:21213286:-	0	0	1	1	0	0	0	chr4:21213286:-	.	intron	KCNIP4
chr4:21325598:-	0	0	1	1	0	0	0	chr4:21325598:-	.	intron	KCNIP4
chr4:21326734:-	1	0	0	0	0	0	0	chr4:21326734:-	.	intron	KCNIP4
chr4:21399064:-	0	0	5	2	0	2	0	chr4:21399064:-	.	intron	KCNIP4
chr4:21400598:-	0	0	5	5	0	1	0	chr4:21400598:-	.	intron	KCNIP4
chr4:21414820:-	0	0	0	1	0	0	1	chr4:21414820:-	.	intron	KCNIP4
chr4:21422368:-	0	0	1	1	0	0	1	chr4:21422368:-	.	intron	KCNIP4
chr4:21437867:-	0	0	0	0	0	0	1	chr4:21437867:-	.	intron	KCNIP4
chr4:21461444:-	0	0	1	0	0	0	0	chr4:21461444:-	.	intron	KCNIP4
chr4:21490030:-	0	0	1	2	0	0	0	chr4:21490030:-	.	intron	KCNIP4
chr4:21520699:-	0	0	3	2	0	0	1	chr4:21520699:-	.	intron	KCNIP4
chr4:21520784:-	0	0	0	2	0	0	0	chr4:21520784:-	.	intron	KCNIP4
chr4:21520920:-	0	0	4	1	0	0	0	chr4:21520920:-	.	intron	KCNIP4
chr4:21523529:-	0	0	1	2	0	0	0	chr4:21523529:-	.	intron	KCNIP4
chr4:21529555:-	0	0	0	1	0	0	0	chr4:21529555:-	.	intron	KCNIP4
chr4:21542868:-	0	0	0	1	1	0	0	chr4:21542868:-	.	intron	KCNIP4
chr4:21544357:-	0	0	1	0	0	0	0	chr4:21544357:-	.	intron	KCNIP4
chr4:21598481:-	0	0	2	0	0	0	0	chr4:21598481:-	.	intron	KCNIP4
chr4:21606585:-	0	0	0	2	1	0	0	chr4:21606585:-	.	intron	KCNIP4
chr4:21606769:-	0	0	0	0	0	1	0	chr4:21606769:-	.	intron	KCNIP4
chr4:21618613:-	0	0	5	19	0	1	0	chr4:21618613:-	.	intron	KCNIP4
chr4:21681082:-	0	0	2	1	0	0	0	chr4:21681082:-	.	intron	KCNIP4
chr4:21700540:-	0	0	1	0	0	0	0	chr4:21700540:-	.	intron	KCNIP4
chr4:21700623:-	0	0	0	1	0	1	0	chr4:21700623:-	.	intron	KCNIP4
chr4:21706181:-	0	0	0	3	0	0	0	chr4:21706181:-	.	intron	KCNIP4
chr4:21715081:-	0	0	1	0	0	0	0	chr4:21715081:-	.	intron	KCNIP4
chr4:21756128:-	0	0	1	2	0	1	0	chr4:21756128:-	.	intron	KCNIP4
chr4:21765616:-	0	0	1	3	0	0	0	chr4:21765616:-	.	intron	KCNIP4
chr4:21778210:-	0	0	1	1	0	0	0	chr4:21778210:-	.	intron	KCNIP4
chr4:21878698:-	0	0	0	2	0	0	0	chr4:21878698:-	.	intron	KCNIP4
chr4:21921097:-	0	0	3	1	0	0	0	chr4:21921097:-	.	intron	KCNIP4
chr4:21975065:-	0	0	6	12	1	2	1	chr4:21975065:-	.	intergenic	intergenic:chr4:21975069
chr4:21975465:-	0	0	1	1	0	0	0	chr4:21975465:-	.	intergenic	intergenic:chr4:21975467
chr4:22009461:-	0	0	0	1	1	0	0	chr4:22009461:-	.	intergenic	intergenic:chr4:22009469
chr4:22016749:-	1	0	0	1	0	0	0	chr4:22016749:-	.	intergenic	intergenic:chr4:22016749
chr4:22038703:-	0	0	2	2	0	0	0	chr4:22038703:-	.	intergenic	intergenic:chr4:22038703
chr4:22255403:-	0	2	0	0	0	0	0	chr4:22255403:-	.	intergenic	intergenic:chr4:22255403
chr4:22327401:-	1	1	3	0	0	0	0	chr4:22327401:-	.	exon	LOC100505912
chr4:22345071:-	0	0	1	1	0	0	0	chr4:22345071:-	.	intergenic	intergenic:chr4:22345073
chr4:22382764:-	0	0	0	0	1	0	0	chr4:22382764:-	.	intergenic	intergenic:chr4:22382765
chr4:22386437:-	0	0	0	4	0	0	0	chr4:22386437:-	.	intergenic	intergenic:chr4:22386437
chr4:22387383:-	329	351	274	310	111	133	119	chr4:22387383:-	ADGRA3:chr4:22387376:22387704:u1	3UTR	ADGRA3
chr4:22387566:-	2	3	1	1	0	0	0	chr4:22387566:-	ADGRA3:chr4:22387376:22387704:u1	3UTR	ADGRA3
chr4:22388745:-	4	1	2	1	0	0	0	chr4:22388745:-	.	exon	ADGRA3
chr4:22392066:-	1	0	0	0	0	0	0	chr4:22392066:-	.	intron	ADGRA3
chr4:22397865:-	10	8	13	11	4	2	0	chr4:22397865:-	.	intron	ADGRA3
chr4:22398197:-	0	0	0	1	1	2	0	chr4:22398197:-	.	intron	ADGRA3
chr4:22400163:-	1	0	0	0	1	0	0	chr4:22400163:-	.	intron	ADGRA3
chr4:22400681:-	0	1	4	1	0	0	0	chr4:22400681:-	.	intron	ADGRA3
chr4:22401062:-	1	2	3	3	1	1	2	chr4:22401062:-	.	intron	ADGRA3
chr4:22411992:-	7	9	0	3	0	2	2	chr4:22411992:-	.	intron	ADGRA3
chr4:22412287:-	1	1	0	0	0	0	0	chr4:22412287:-	.	intron	ADGRA3
chr4:22420042:-	0	0	1	2	0	0	1	chr4:22420042:-	.	intron	ADGRA3
chr4:22461318:-	1	0	0	0	0	0	0	chr4:22461318:-	.	intron	ADGRA3
chr4:22749402:+	0	1	1	0	0	0	0	chr4:22749402:+	.	intron	GBA3
chr4:22819067:+	2	0	6	5	0	0	0	chr4:22819067:+	GBA3:chr4:22818924:22819572:u1	3UTR	GBA3
chr4:22819405:+	0	0	4	0	0	0	0	chr4:22819405:+	GBA3:chr4:22818924:22819572:u1	3UTR	GBA3
chr4:22819532:+	1	0	0	1	0	0	0	chr4:22819532:+	GBA3:chr4:22818924:22819572:u1	3UTR	GBA3
chr4:22819575:+	0	1	8	16	0	0	0	chr4:22819575:+	GBA3:chr4:22818924:22819572:u1	3UTR	GBA3
chr4:23438934:-	0	0	0	4	0	0	0	chr4:23438934:-	.	intergenic	intergenic:chr4:23438939
chr4:23464274:-	0	0	1	1	0	0	0	chr4:23464274:-	.	intergenic	intergenic:chr4:23464287
chr4:23578636:-	1	3	0	0	0	0	0	chr4:23578636:-	.	intergenic	intergenic:chr4:23578640
chr4:23779526:+	0	0	1	0	0	0	0	chr4:23779526:+	.	intergenic	intergenic:chr4:23779526
chr4:23792021:-	0	0	1	2	0	0	0	chr4:23792021:-	PPARGC1A:chr4:23792021:23795821:u2	3UTR	PPARGC1A
chr4:24000494:+	0	0	0	0	0	1	1	chr4:24000494:+	.	intergenic	intergenic:chr4:24000501
chr4:24085258:-	0	0	0	1	2	0	0	chr4:24085258:-	.	intron	PPARGC1A
chr4:24328168:+	7	11	0	0	0	0	0	chr4:24328168:+	.	intergenic	intergenic:chr4:24328170
chr4:24457540:-	0	0	0	2	0	0	0	chr4:24457540:-	.	intron	PPARGC1A
chr4:24466611:-	1	1	0	1	0	0	0	chr4:24466611:-	.	intron	PPARGC1A
chr4:24469024:-	1	0	0	1	0	0	0	chr4:24469024:-	.	intron	PPARGC1A
chr4:24471462:-	7	6	0	0	0	0	0	chr4:24471462:-	.	intron	PPARGC1A
chr4:24478332:+	2	0	0	0	0	0	0	chr4:24478332:+	.	intergenic	intergenic:chr4:24478335
chr4:24478704:+	1	1	0	0	0	0	0	chr4:24478704:+	.	intergenic	intergenic:chr4:24478704
chr4:24508375:+	19	24	0	0	2	1	1	chr4:24508375:+	.	intergenic	intergenic:chr4:24508377
chr4:24517428:-	0	0	0	0	0	2	2	chr4:24517428:-	.	intergenic	intergenic:chr4:24517438
chr4:24525562:-	0	2	0	1	0	0	0	chr4:24525562:-	.	intergenic	intergenic:chr4:24525562
chr4:24527475:-	2770	3002	1410	1384	1382	1428	1180	chr4:24527475:-	DHX15:chr4:24527475:24527923:u1	3UTR	DHX15
chr4:24527770:-	24	25	5	8	2	6	4	chr4:24527770:-	DHX15:chr4:24527475:24527923:u1	3UTR	DHX15
chr4:24538020:-	0	0	1	3	3	6	0	chr4:24538020:-	.	intron	DHX15
chr4:24538172:-	2	0	2	1	0	0	0	chr4:24538172:-	.	intron	DHX15
chr4:24538367:-	1	0	1	2	1	0	1	chr4:24538367:-	.	intron	DHX15
chr4:24538429:-	0	0	1	0	0	1	1	chr4:24538429:-	.	intron	DHX15
chr4:24538570:-	0	0	0	0	0	1	1	chr4:24538570:-	.	intron	DHX15
chr4:24538691:-	1	0	0	0	1	2	0	chr4:24538691:-	.	intron	DHX15
chr4:24539026:-	1	0	0	0	0	0	0	chr4:24539026:-	.	intron	DHX15
chr4:24539214:-	0	2	2	3	3	1	3	chr4:24539214:-	.	intron	DHX15
chr4:24539308:-	0	0	0	1	0	0	0	chr4:24539308:-	.	intron	DHX15
chr4:24539346:-	0	0	0	0	1	0	1	chr4:24539346:-	.	intron	DHX15
chr4:24539383:-	0	0	1	0	3	1	0	chr4:24539383:-	.	intron	DHX15
chr4:24539440:-	3	2	1	1	5	5	5	chr4:24539440:-	.	intron	DHX15
chr4:24539851:-	61	70	80	101	118	85	96	chr4:24539851:-	.	intron	DHX15
chr4:24539905:-	1	2	0	2	1	0	2	chr4:24539905:-	.	intron	DHX15
chr4:24554232:-	1	0	0	1	0	1	0	chr4:24554232:-	.	intron	DHX15
chr4:24569760:-	1	2	1	1	5	0	1	chr4:24569760:-	.	intron	DHX15
chr4:24800842:+	95	84	1	0	6	8	10	chr4:24800842:+	SOD3:chr4:24800245:24800842:u1	3UTR	SOD3
chr4:24800849:-	0	1	1	0	0	0	0	chr4:24800849:-	.	intergenic	intergenic:chr4:24800853
chr4:24801563:+	0	2	0	0	0	0	0	chr4:24801563:+	.	intergenic	intergenic:chr4:24801563
chr4:24803518:-	0	0	0	0	5	2	1	chr4:24803518:-	.	intergenic	intergenic:chr4:24803520
chr4:24806117:-	3	7	4	11	22	17	19	chr4:24806117:-	CCDC149:chr4:24806117:24808388:u1	3UTR	CCDC149
chr4:24806493:-	0	0	0	0	1	1	0	chr4:24806493:-	CCDC149:chr4:24806117:24808388:u1	3UTR	CCDC149
chr4:24808190:-	7	5	23	27	18	24	22	chr4:24808190:-	CCDC149:chr4:24806117:24808388:u1	3UTR	CCDC149
chr4:24850158:-	0	0	0	1	1	1	0	chr4:24850158:-	.	intron	CCDC149
chr4:24852478:-	1	0	0	1	1	2	1	chr4:24852478:-	.	intron	CCDC149
chr4:24909929:-	2	0	0	0	0	0	0	chr4:24909929:-	.	intron	CCDC149
