SE_id	p_value	max_contrib_value	max_contrib_pas_id	min_contrib_value	min_contrib_pas_id	FDR	exon	pas_id	sig	gene_id
DPY30:SE04	0.999999999999998	0.0344207102219014	chr2:32023628:-	2.94561097886117e-05	chr2:32023905:-	1	chr2:32039421-32039492:-	chr2:32023628:-;chr2:32023905:-	FALSE	DPY30
EXT2:SE01	0.999999999999998	0.00344404801314354	chr11:44245423:+	6.46334970320988e-06	chr11:44244935:+	1	chr11:44096225-44096321:+	chr11:44244935:+;chr11:44245423:+	FALSE	EXT2
FASN:SE29	0.999999999999998	0.13562415267494	chr17:82078445:-	0.00120554802377723	chr17:82078338:-	1	chr17:82092697-82092812:-	chr17:82078338:-;chr17:82078445:-	FALSE	FASN
FRA10AC1:SE04	0.999999999999998	0.374035406264185	chr10:93668571:-	7.01837601244638e-05	chr10:93669682:-	1	chr10:93692646-93692729:-	chr10:93668571:-;chr10:93669682:-	FALSE	FRA10AC1
GARNL3:SE12	0.999999999999998	0.33852140077821	chr9:127393655:+	0.000239072667162175	chr9:127393539:+	1	chr9:127387193-127387331:+	chr9:127393539:+;chr9:127393655:+	FALSE	GARNL3
HIP1R:SE02	0.999999999999998	0.36140350877193	chr12:122851703:+	0.000720178018176531	chr12:122862961:+	1	chr12:122848466-122848608:+	chr12:122851703:+;chr12:122862961:+	FALSE	HIP1R
HIP1R:SE03	0.999999999999998	0.36140350877193	chr12:122851703:+	0.000720178018176531	chr12:122862961:+	1	chr12:122848796-122848852:+	chr12:122851703:+;chr12:122862961:+	FALSE	HIP1R
HIP1R:SE04	0.999999999999998	0.36140350877193	chr12:122851703:+	0.000720178018176531	chr12:122862961:+	1	chr12:122849875-122849955:+	chr12:122851703:+;chr12:122862961:+	FALSE	HIP1R
ING3:SE03	0.999999999999998	0.213740458015267	chr7:120977216:+	0.000446955401376208	chr7:120974909:+	1	chr7:120966626-120966697:+	chr7:120974909:+;chr7:120977216:+	FALSE	ING3
PANK3:SE04	0.999999999999998	0.0461479786422578	chr5:168555623:-	0.00113519091847263	chr5:168556954:-	1	chr5:168568646-168568998:-	chr5:168555623:-;chr5:168556954:-	FALSE	PANK3
PRPF19:SE07	0.999999999999998	0.0297378636199337	chr11:60890547:-	0.000135857993306229	chr11:60890727:-	1	chr11:60905365-60905452:-	chr11:60890547:-;chr11:60890727:-	FALSE	PRPF19
RBBP6:SE10	0.999999999999998	0.00337381916329287	chr16:24569505:+	0.000225554412746517	chr16:24570141:+	1	chr16:24563199-24563295:+	chr16:24569505:+;chr16:24570141:+	FALSE	RBBP6
TM9SF4:SE11	0.999999999999998	0.0650532714451715	chr20:32165552:+	6.28299642488177e-05	chr20:32167255:+	1	chr20:32157794-32157969:+	chr20:32165552:+;chr20:32167255:+	FALSE	TM9SF4
TTC39A:SE11	0.999999999999998	0.143841361131081	chr1:51287312:-	0.0039229462126658	chr1:51287810:-	1	chr1:51311254-51311321:-	chr1:51287312:-;chr1:51287810:-	FALSE	TTC39A
TTC39A:SE12	0.999999999999998	0.143841361131081	chr1:51287312:-	0.0039229462126658	chr1:51287810:-	1	chr1:51312119-51312195:-	chr1:51287312:-;chr1:51287810:-	FALSE	TTC39A
TTC39A:SE13	0.999999999999998	0.143841361131081	chr1:51287312:-	0.0039229462126658	chr1:51287810:-	1	chr1:51312812-51312943:-	chr1:51287312:-;chr1:51287810:-	FALSE	TTC39A
UBE2O:SE03	0.999999999999998	0.146747967479675	chr17:76389456:-	0.00434165584259389	chr17:76389532:-	1	chr17:76398255-76398383:-	chr17:76389456:-;chr17:76389532:-	FALSE	UBE2O
UBE2O:SE04	0.999999999999998	0.146747967479675	chr17:76389456:-	0.00434165584259389	chr17:76389532:-	1	chr17:76398472-76398584:-	chr17:76389456:-;chr17:76389532:-	FALSE	UBE2O
UBE2O:SE05	0.999999999999998	0.146747967479675	chr17:76389456:-	0.00434165584259389	chr17:76389532:-	1	chr17:76398837-76398991:-	chr17:76389456:-;chr17:76389532:-	FALSE	UBE2O
ACOXL:SE11	0.999999999999998	0.0866718027734977	chr2:111118247:+	0.000696922390722599	chr2:111118541:+	1	chr2:110995893-110996004:+	chr2:111118247:+;chr2:111118541:+	FALSE	ACOXL
ADARB1:SE02	0.999999999999998	0.309462444771723	chr21:45147339:+	0.00109891546653245	chr21:45226560:+	1	chr21:45118564-45118619:+	chr21:45147339:+;chr21:45226560:+	FALSE	ADARB1
AGAP3:SE02	0.999999999999998	0.00684181718664478	chr7:151123636:+	0.000103093633761941	chr7:151144434:+	1	chr7:151116793-151116851:+	chr7:151123636:+;chr7:151144434:+	FALSE	AGAP3
AGAP3:SE03	0.999999999999998	0.00684181718664478	chr7:151123636:+	0.000103093633761941	chr7:151144434:+	1	chr7:151117095-151117182:+	chr7:151123636:+;chr7:151144434:+	FALSE	AGAP3
ANXA3:SE03	0.999999999999998	0.0934170866898821	chr4:78610351:+	4.90794604977604e-05	chr4:78610447:+	1	chr4:78573180-78573267:+	chr4:78610351:+;chr4:78610447:+	FALSE	ANXA3
ATP9B:SE06	0.999999999999998	0.0482664233576642	chr18:79378266:+	0.00123433672775937	chr18:79378142:+	1	chr18:79193183-79193263:+	chr18:79378142:+;chr18:79378266:+	FALSE	ATP9B
BLM:SE01	0.999999999999998	0.0114931610942249	chr15:90815462:+	0.000293286407508159	chr15:90815368:+	1	chr15:90724034-90724143:+	chr15:90815368:+;chr15:90815462:+	FALSE	BLM
CCDC117:SE02	0.999999999999998	0.0495659649221166	chr22:28788314:+	8.14175497620123e-05	chr22:28789295:+	1	chr22:28780948-28781172:+	chr22:28788314:+;chr22:28789295:+	FALSE	CCDC117
COBL:SE03	0.999999999999998	0.285714285714286	chr7:51016400:-	0.0033613445378151	chr7:51016212:-	1	chr7:51030812-51030909:-	chr7:51016212:-;chr7:51016400:-	FALSE	COBL
DIAPH3:SE12	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59974352-59974456:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE13	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59980795-59980859:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE14	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59983769-59983887:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE15	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59991158-59991274:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE16	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59992068-59992186:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE17	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:59992473-59992583:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE18	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:60008544-60008649:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
DIAPH3:SE23	0.999999999999998	0.285714285714286	chr13:59810811:-	0.00238095238095236	chr13:59969945:-	1	chr13:60093628-60093732:-	chr13:59810811:-;chr13:59969945:-	FALSE	DIAPH3
EML4:SE07	0.999999999999998	0.275752773375594	chr2:42330744:+	0.000140223109064839	chr2:42332548:+	1	chr2:42280850-42280973:+	chr2:42330744:+;chr2:42332548:+	FALSE	EML4
FANCA:SE29	0.999999999999998	0.26984126984127	chr16:89737549:-	0.00160845076693607	chr16:89738505:-	1	chr16:89791927-89792068:-	chr16:89737549:-;chr16:89738505:-	FALSE	FANCA
FANCA:SE30	0.999999999999998	0.26984126984127	chr16:89737549:-	0.00160845076693607	chr16:89738505:-	1	chr16:89792471-89792547:-	chr16:89737549:-;chr16:89738505:-	FALSE	FANCA
FCHSD2:SE11	0.999999999999998	0.319148936170213	chr11:72842950:-	0.00160861358956763	chr11:72836745:-	1	chr11:73000990-73001134:-	chr11:72836745:-;chr11:72842950:-	FALSE	FCHSD2
GOLIM4:SE04	0.999999999999998	0.492957746478873	chr3:168010405:-	0.0068466353677621	chr3:168024962:-	1	chr3:168027728-168027837:-	chr3:168010405:-;chr3:168024962:-	FALSE	GOLIM4
GOLIM4:SE05	0.999999999999998	0.492957746478873	chr3:168010405:-	0.0068466353677621	chr3:168024962:-	1	chr3:168029223-168029302:-	chr3:168010405:-;chr3:168024962:-	FALSE	GOLIM4
GOLIM4:SE06	0.999999999999998	0.492957746478873	chr3:168010405:-	0.0068466353677621	chr3:168024962:-	1	chr3:168029780-168030036:-	chr3:168010405:-;chr3:168024962:-	FALSE	GOLIM4
GOLIM4:SE07	0.999999999999998	0.492957746478873	chr3:168010405:-	0.0068466353677621	chr3:168024962:-	1	chr3:168032520-168032852:-	chr3:168010405:-;chr3:168024962:-	FALSE	GOLIM4
GON4L:SE11	0.999999999999998	0.177055103884372	chr1:155749717:-	0.00217294900221732	chr1:155764784:-	1	chr1:155795050-155795151:-	chr1:155749717:-;chr1:155764784:-	FALSE	GON4L
GRIA1:SE02	0.999999999999998	0.266666666666667	chr5:153771865:+	0.00601503759398492	chr5:153813680:+	1	chr5:153509750-153509806:+	chr5:153771865:+;chr5:153813680:+	FALSE	GRIA1
GTF2IRD2:SE13	0.999999999999998	0.25120698973158	chr7:74818806:-	0.000412725543950806	chr7:74796144:-	1	chr7:74836280-74836383:-	chr7:74796144:-;chr7:74818806:-	FALSE	GTF2IRD2
HACE1:SE01	0.999999999999998	0.266666666666667	chr6:104728464:-	0.00186915887850473	chr6:104728921:-	1	chr6:104780353-104780457:-	chr6:104728464:-;chr6:104728921:-	FALSE	HACE1
KNSTRN:SE03	0.999999999999998	0.0142095991112877	chr15:40394142:+	1.34312781609509e-05	chr15:40394243:+	1	chr15:40391493-40391554:+	chr15:40394142:+;chr15:40394243:+	FALSE	KNSTRN
KRIT1:SE02	0.999999999999998	4.90628986360516e-05	chr7:92199416:-	6.75844636834577e-06	chr7:92200014:-	1	chr7:92244002-92244149:-	chr7:92199416:-;chr7:92200014:-	FALSE	KRIT1
LCA5L:SE07	0.999999999999998	0.266666666666667	chr21:39422089:-	0.00601503759398492	chr21:39421560:-	1	chr21:39444644-39444745:-	chr21:39421560:-;chr21:39422089:-	FALSE	LCA5L
LRRFIP2:SE12	0.999999999999998	0.00591552224850433	chr3:37053686:-	1.02337458371102e-05	chr3:37053007:-	1	chr3:37096616-37096660:-	chr3:37053007:-;chr3:37053686:-	FALSE	LRRFIP2
NOS3:SE18	0.999999999999998	0.395348837209302	chr7:151012065:+	0.0061546980151631	chr7:151014588:+	1	chr7:151010115-151010287:+	chr7:151012065:+;chr7:151014588:+	FALSE	NOS3
P3H2:SE02	0.999999999999998	0.219298245614035	chr3:189956728:-	0.000545138325579317	chr3:189956831:-	1	chr3:189984550-189984590:-	chr3:189956728:-;chr3:189956831:-	FALSE	P3H2
P3H2:SE03	0.999999999999998	0.219298245614035	chr3:189956728:-	0.000545138325579317	chr3:189956831:-	1	chr3:189986788-189986877:-	chr3:189956728:-;chr3:189956831:-	FALSE	P3H2
PDCD11:SE21	0.999999999999998	0.32579185520362	chr10:103445738:+	0.000532496732756588	chr10:103446292:+	1	chr10:103440290-103440581:+	chr10:103445738:+;chr10:103446292:+	FALSE	PDCD11
PDCD11:SE22	0.999999999999998	0.32579185520362	chr10:103445738:+	0.000532496732756588	chr10:103446292:+	1	chr10:103440734-103440850:+	chr10:103445738:+;chr10:103446292:+	FALSE	PDCD11
PPP1R21:SE01	0.999999999999998	0.460887949260042	chr2:48471450:+	0.000177242080996572	chr2:48515386:+	1	chr2:48451008-48451076:+	chr2:48471450:+;chr2:48515386:+	FALSE	PPP1R21
PTPRA:SE06	0.999999999999998	0.0187584209216028	chr20:3038359:+	1.70376686688902e-05	chr20:3038669:+	1	chr20:2955609-2955698:+	chr20:3038359:+;chr20:3038669:+	FALSE	PTPRA
RCC1:SE08	0.999999999999998	0.136167887800167	chr1:28539094:+	9.61778846062238e-05	chr1:28538987:+	1	chr1:28535610-28535656:+	chr1:28538987:+;chr1:28539094:+	FALSE	RCC1
RIC8B:SE09	0.999999999999998	0.0731601731601731	chr12:106889312:+	8.37894653339767e-05	chr12:106887284:+	1	chr12:106873032-106873174:+	chr12:106887284:+;chr12:106889312:+	FALSE	RIC8B
SEC24A:SE07	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134693727-134693933:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SEC24A:SE08	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134697126-134697246:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SEC24A:SE09	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134697899-134698057:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SEC24A:SE11	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134705327-134705437:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SEC24A:SE12	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134708713-134708888:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SEC24A:SE15	0.999999999999998	0.213114754098361	chr5:134725267:+	0.000961976320582902	chr5:134725425:+	1	chr5:134720998-134721090:+	chr5:134725267:+;chr5:134725425:+	FALSE	SEC24A
SMARCA1:SE11	0.999999999999998	0.0527277251750274	chrX:129446506:-	0.000121789540755389	chrX:129446758:-	1	chrX:129497845-129498071:-	chrX:129446506:-;chrX:129446758:-	FALSE	SMARCA1
TM9SF2:SE14	0.999999999999998	0.000753820486411667	chr13:99563387:+	2.43093305997318e-07	chr13:99562813:+	1	chr13:99554304-99554455:+	chr13:99562813:+;chr13:99563387:+	FALSE	TM9SF2
VANGL1:SE02	0.999999999999998	0.450625869262865	chr1:115693691:+	0.000320062217246213	chr1:115691419:+	1	chr1:115685293-115685527:+	chr1:115691419:+;chr1:115693691:+	FALSE	VANGL1
ZFX:SE02	0.999999999999998	0.0154034751092634	chrX:24211639:+	0.00116017663588917	chrX:24208997:+	1	chrX:24152720-24152830:+	chrX:24208997:+;chrX:24211639:+	FALSE	ZFX
AARS2:SE03	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44302802-44302910:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE07	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44304420-44304533:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE08	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44304645-44304817:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE10	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44305653-44305786:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE11	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44306280-44306391:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE13	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44306923-44307031:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
AARS2:SE16	0.999999999999998	0.257142857142857	chr6:44299685:-	0.00129001433349262	chr6:44299560:-	1	chr6:44310994-44311161:-	chr6:44299560:-;chr6:44299685:-	FALSE	AARS2
ALDH4A1:SE10	0.999999999999998	0.0974576271186441	chr1:18882565:-	2.23430860692972e-05	chr1:18871430:-	1	chr1:18890012-18890105:-	chr1:18871430:-;chr1:18882565:-	FALSE	ALDH4A1
ATF7IP:SE03	0.999999999999998	0.0337775432115055	chr12:14498532:+	0.000646285122819464	chr12:14498248:+	1	chr12:14457207-14457295:+	chr12:14498248:+;chr12:14498532:+	FALSE	ATF7IP
ATP23:SE01	0.999999999999998	0.343584305408271	chr12:57957269:+	0.00334849111202974	chr12:57957141:+	1	chr12:57945628-57945673:+	chr12:57957141:+;chr12:57957269:+	FALSE	ATP23
ATP9B:SE12	0.999999999999998	0.00527136618839678	chr18:79378266:+	0.000648247835964584	chr18:79378142:+	1	chr18:79375394-79375426:+	chr18:79378142:+;chr18:79378266:+	FALSE	ATP9B
ATPSCKMT:SE01	0.999999999999998	0.0442491714768561	chr5:10225507:-	0.000943045137125669	chr5:10226336:-	1	chr5:10235211-10235261:-	chr5:10225507:-;chr5:10226336:-	FALSE	ATPSCKMT
CLASP1:SE32	0.999999999999998	0.256410256410256	chr2:121337776:-	0.00232677183675367	chr2:121459403:-	1	chr2:121605701-121606180:-	chr2:121337776:-;chr2:121459403:-	FALSE	CLASP1
DENND6A:SE10	0.999999999999998	0.1375	chr3:57664117:-	0.000277472023481941	chr3:57625457:-	1	chr3:57672400-57672438:-	chr3:57625457:-;chr3:57664117:-	FALSE	DENND6A
DIPK1B:SE01	0.999999999999998	0.0786782061369001	chr9:136724716:+	0.000226401595678457	chr9:136724037:+	1	chr9:136717577-136717711:+	chr9:136724037:+;chr9:136724716:+	FALSE	DIPK1B
DNAJC16:SE05	0.999999999999998	0.234432234432234	chr1:15568380:+	0.00525451559934315	chr1:15571730:+	1	chr1:15546767-15546871:+	chr1:15568380:+;chr1:15571730:+	FALSE	DNAJC16
DNAJC6:SE07	0.999999999999998	0.393979057591623	chr1:65414998:+	0.000217274364525813	chr1:65415274:+	1	chr1:65394898-65395032:+	chr1:65414998:+;chr1:65415274:+	FALSE	DNAJC6
DNAJC6:SE08	0.999999999999998	0.393979057591623	chr1:65414998:+	0.000217274364525813	chr1:65415274:+	1	chr1:65398813-65398881:+	chr1:65414998:+;chr1:65415274:+	FALSE	DNAJC6
EEPD1:SE02	0.999999999999998	0.329268292682927	chr7:36301538:+	0.000501169395255636	chr7:36299725:+	1	chr7:36284686-36284820:+	chr7:36299725:+;chr7:36301538:+	FALSE	EEPD1
ENOX2:SE07	0.999999999999998	0.347490347490348	chrX:130656620:-	0.000533469761089856	chrX:130623901:-	1	chrX:130669965-130670198:-	chrX:130623901:-;chrX:130656620:-	FALSE	ENOX2
ERBB2:SE15	0.999999999999998	0.0438138972042785	chr17:39728577:+	0.000784881825005899	chr17:39728658:+	1	chr17:39726815-39727003:+	chr17:39728577:+;chr17:39728658:+	FALSE	ERBB2
ERICH1:SE02	0.999999999999998	0.0907715582450832	chr8:614746:-	1.28322600965819e-05	chr8:664203:-	1	chr8:692478-692612:-	chr8:614746:-;chr8:664203:-	FALSE	ERICH1
EXOC2:SE15	0.999999999999998	0.111996557416937	chr6:486102:-	0.000109402419845797	chr6:485154:-	1	chr6:572520-572644:-	chr6:485154:-;chr6:486102:-	FALSE	EXOC2
GARNL3:SE02	0.999999999999998	0.0551020408163265	chr9:127393655:+	6.57115328607935e-06	chr9:127393539:+	1	chr9:127332274-127332349:+	chr9:127393539:+;chr9:127393655:+	FALSE	GARNL3
GARNL3:SE04	0.999999999999998	0.0551020408163265	chr9:127393655:+	6.57115328607935e-06	chr9:127393539:+	1	chr9:127338116-127338161:+	chr9:127393539:+;chr9:127393655:+	FALSE	GARNL3
HLTF:SE03	0.999999999999998	0.0986482229286594	chr3:149032320:-	0.000551945622339715	chr3:149030131:-	1	chr3:149042166-149042290:-	chr3:149030131:-;chr3:149032320:-	FALSE	HLTF
KRIT1:SE01	0.999999999999998	0.00642432881919697	chr7:92199416:-	0.000146122985404988	chr7:92200014:-	1	chr7:92234449-92234592:-	chr7:92199416:-;chr7:92200014:-	FALSE	KRIT1
LCLAT1:SE02	0.999999999999998	0.266666666666667	chr2:30562521:+	0.00298507462686565	chr2:30644225:+	1	chr2:30476402-30476635:+	chr2:30562521:+;chr2:30644225:+	FALSE	LCLAT1
LOC100506885:SE03	0.999999999999998	0.219480519480519	chr6:19803004:-	0.00609668109668105	chr6:19802167:-	1	chr6:19804171-19804278:-	chr6:19802167:-;chr6:19803004:-	FALSE	LOC100506885
LRRFIP2:SE18	0.999999999999998	0.0199254556472681	chr3:37053686:-	4.02409388557794e-05	chr3:37053007:-	1	chr3:37109653-37109703:-	chr3:37053007:-;chr3:37053686:-	FALSE	LRRFIP2
LRRFIP2:SE19	0.999999999999998	0.0199254556472681	chr3:37053686:-	4.02409388557794e-05	chr3:37053007:-	1	chr3:37110991-37111065:-	chr3:37053007:-;chr3:37053686:-	FALSE	LRRFIP2
LRRFIP2:SE22	0.999999999999998	0.00719780247938547	chr3:37053686:-	0.00017637026472412	chr3:37053007:-	1	chr3:37121492-37121536:-	chr3:37053007:-;chr3:37053686:-	FALSE	LRRFIP2
LRRFIP2:SE26	0.999999999999998	0.0199254556472681	chr3:37053686:-	4.02409388557794e-05	chr3:37053007:-	1	chr3:37148894-37149038:-	chr3:37053007:-;chr3:37053686:-	FALSE	LRRFIP2
MAPKAPK3:SE05	0.999999999999998	0.161313868613139	chr3:50648169:+	2.26642057110248e-05	chr3:50649286:+	1	chr3:50644409-50644532:+	chr3:50648169:+;chr3:50649286:+	FALSE	MAPKAPK3
MIA2:SE07	0.999999999999998	0.00827977354819345	chr14:39350423:+	4.59732807889567e-05	chr14:39350691:+	1	chr14:39279449-39279537:+	chr14:39350423:+;chr14:39350691:+	FALSE	MIA2
MPP3:SE03	0.999999999999998	0.217799642218247	chr17:43800813:-	2.71343102444891e-05	chr17:43801443:-	1	chr17:43827751-43827832:-	chr17:43800813:-;chr17:43801443:-	FALSE	MPP3
MPP3:SE04	0.999999999999998	0.217799642218247	chr17:43800813:-	2.71343102444891e-05	chr17:43801443:-	1	chr17:43829654-43829791:-	chr17:43800813:-;chr17:43801443:-	FALSE	MPP3
NGLY1:SE05	0.999999999999998	0.0436794073326513	chr3:25718944:-	1.12240990740391e-05	chr3:25719275:-	1	chr3:25761678-25761708:-	chr3:25718944:-;chr3:25719275:-	FALSE	NGLY1
PPP1R8:SE03	0.999999999999998	0.0151515151515151	chr1:27851676:+	2.0880641035694e-05	chr1:27851528:+	1	chr1:27841014-27841234:+	chr1:27851528:+;chr1:27851676:+	FALSE	PPP1R8
PRPF4B:SE06	0.999999999999998	0.203921568627451	chr6:4064983:+	0.000205653806458804	chr6:4061903:+	1	chr6:4052720-4052873:+	chr6:4061903:+;chr6:4064983:+	FALSE	PRPF4B
RAB8A:SE01	0.999999999999998	0.000436294886866314	chr19:16133635:+	5.63630766614275e-07	chr19:16133539:+	1	chr19:16118226-16118286:+	chr19:16133539:+;chr19:16133635:+	FALSE	RAB8A
RABGEF1:SE14	0.999999999999998	0.00189125295508274	chr7:66809494:+	4.63163989000461e-06	chr7:66811464:+	1	chr7:66800210-66800257:+	chr7:66809494:+;chr7:66811464:+	FALSE	RABGEF1
SEPTIN10:SE04	0.999999999999998	0.00596007356077245	chr2:109542799:-	0.000124929213027661	chr2:109542982:-	1	chr2:109585721-109585838:-	chr2:109542799:-;chr2:109542982:-	FALSE	SEPTIN10
SMAP2:SE07	0.999999999999998	0.414587332053743	chr1:40422117:+	0.000370904715988802	chr1:40423322:+	1	chr1:40416780-40417096:+	chr1:40422117:+;chr1:40423322:+	FALSE	SMAP2
SMC1A:SE06	0.999999999999998	0.435	chrX:53379697:-	0.00112343040341973	chrX:53377976:-	1	chrX:53403566-53403672:-	chrX:53377976:-;chrX:53379697:-	FALSE	SMC1A
SNAPC4:SE01	0.999999999999998	0.29	chr9:136384763:-	0.00119647175985209	chr9:136375571:-	1	chr9:136392673-136392777:-	chr9:136375571:-;chr9:136384763:-	FALSE	SNAPC4
SNAPC4:SE02	0.999999999999998	0.29	chr9:136384763:-	0.00119647175985209	chr9:136375571:-	1	chr9:136395298-136395423:-	chr9:136375571:-;chr9:136384763:-	FALSE	SNAPC4
SNAPC4:SE04	0.999999999999998	0.29	chr9:136384763:-	0.00119647175985209	chr9:136375571:-	1	chr9:136396977-136397023:-	chr9:136375571:-;chr9:136384763:-	FALSE	SNAPC4
TACC2:SE06	0.999999999999998	0.00728438228438227	chr10:122254211:+	0.0005717552887364	chr10:122254542:+	1	chr10:122143572-122143706:+	chr10:122254211:+;chr10:122254542:+	FALSE	TACC2
TCF12:SE03	0.999999999999998	0.0133453137701313	chr15:57262195:+	0.000273383547757799	chr15:57288508:+	1	chr15:57063750-57063823:+	chr15:57262195:+;chr15:57288508:+	FALSE	TCF12
UMPS:SE01	0.999999999999998	0.00212476627570967	chr3:124738703:+	1.22265471595031e-05	chr3:124745188:+	1	chr3:124731506-124731604:+	chr3:124738703:+;chr3:124745188:+	FALSE	UMPS
